"year","cbsasub","state","bedrooms","rent"
"2006","NCNTY48087N48087",48,1,436
"2006","NCNTY48089N48089",48,1,463
"2006","NCNTY48093N48093",48,1,456
"2006","NCNTY48095N48095",48,1,434
"2006","NCNTY48097N48097",48,1,471
"2006","NCNTY48101N48101",48,1,411
"2006","NCNTY48103N48103",48,1,463
"2006","NCNTY48105N48105",48,1,434
"2006","NCNTY48109N48109",48,1,463
"2006","NCNTY48111N48111",48,1,406
"2006","NCNTY48115N48115",48,1,434
"2006","NCNTY48117N48117",48,1,472
"2006","NCNTY48123N48123",48,1,401
"2006","NCNTY48125N48125",48,1,456
"2006","NCNTY48127N48127",48,1,453
"2006","NCNTY48129N48129",48,1,436
"2006","NCNTY48131N48131",48,1,472
"2006","NCNTY48133N48133",48,1,456
"2006","NCNTY48137N48137",48,1,453
"2006","NCNTY48143N48143",48,1,455
"2006","NCNTY48145N48145",48,1,460
"2006","NCNTY48147N48147",48,1,462
"2006","NCNTY48149N48149",48,1,483
"2006","NCNTY48151N48151",48,1,412
"2006","NCNTY48153N48153",48,1,456
"2006","NCNTY48155N48155",48,1,411
"2006","NCNTY48159N48159",48,1,435
"2006","NCNTY48161N48161",48,1,460
"2006","NCNTY48163N48163",48,1,506
"2006","NCNTY48165N48165",48,1,468
"2006","NCNTY48169N48169",48,1,456
"2006","NCNTY48171N48171",48,1,492
"2006","NCNTY48173N48173",48,1,434
"2006","NCNTY48177N48177",48,1,404
"2006","NCNTY48179N48179",48,1,398
"2006","NCNTY48185N48185",48,1,504
"2006","NCNTY48189N48189",48,1,447
"2006","NCNTY48191N48191",48,1,436
"2006","NCNTY48193N48193",48,1,443
"2006","NCNTY48195N48195",48,1,436
"2006","NCNTY48197N48197",48,1,411
"2006","NCNTY48203N48203",48,1,436
"2006","NCNTY48205N48205",48,1,436
"2006","NCNTY48207N48207",48,1,412
"2006","NCNTY48211N48211",48,1,436
"2006","NCNTY48213N48213",48,1,475
"2006","NCNTY48217N48217",48,1,474
"2006","NCNTY48219N48219",48,1,422
"2006","NCNTY48221N48221",48,1,516
"2006","NCNTY48223N48223",48,1,429
"2006","NCNTY48225N48225",48,1,524
"2006","NCNTY48227N48227",48,1,451
"2006","NCNTY48229N48229",48,1,463
"2006","NCNTY48233N48233",48,1,439
"2006","NCNTY48237N48237",48,1,411
"2006","NCNTY48239N48239",48,1,458
"2006","NCNTY48241N48241",48,1,436
"2006","NCNTY48243N48243",48,1,463
"2006","NCNTY48247N48247",48,1,472
"2006","NCNTY48249N48249",48,1,471
"2006","NCNTY48255N48255",48,1,402
"2006","NCNTY48261N48261",48,1,472
"2006","NCNTY48263N48263",48,1,412
"2006","NCNTY48265N48265",48,1,547
"2006","NCNTY48267N48267",48,1,434
"2006","NCNTY48269N48269",48,1,456
"2006","NCNTY48271N48271",48,1,453
"2006","NCNTY48273N48273",48,1,471
"2006","NCNTY48275N48275",48,1,411
"2006","NCNTY48277N48277",48,1,445
"2006","NCNTY48279N48279",48,1,456
"2006","NCNTY48283N48283",48,1,453
"2006","NCNTY48285N48285",48,1,463
"2006","NCNTY48287N48287",48,1,473
"2006","NCNTY48289N48289",48,1,504
"2006","NCNTY48293N48293",48,1,475
"2006","NCNTY48295N48295",48,1,436
"2006","NCNTY48297N48297",48,1,472
"2006","NCNTY48299N48299",48,1,567
"2006","NCNTY48301N48301",48,1,463
"2006","NCNTY48305N48305",48,1,456
"2006","NCNTY48307N48307",48,1,437
"2006","NCNTY48311N48311",48,1,472
"2006","NCNTY48313N48313",48,1,504
"2006","NCNTY48315N48315",48,1,416
"2006","NCNTY48317N48317",48,1,434
"2006","NCNTY48319N48319",48,1,434
"2006","NCNTY48321N48321",48,1,440
"2006","NCNTY48323N48323",48,1,464
"2006","NCNTY48327N48327",48,1,434
"2006","NCNTY48331N48331",48,1,437
"2006","NCNTY48333N48333",48,1,443
"2006","NCNTY48335N48335",48,1,412
"2006","NCNTY48337N48337",48,1,495
"2006","NCNTY48341N48341",48,1,458
"2006","NCNTY48343N48343",48,1,435
"2006","NCNTY48345N48345",48,1,456
"2006","NCNTY48347N48347",48,1,515
"2006","NCNTY48349N48349",48,1,487
"2006","NCNTY48351N48351",48,1,436
"2006","NCNTY48353N48353",48,1,399
"2006","NCNTY48357N48357",48,1,436
"2006","NCNTY48359N48359",48,1,436
"2006","NCNTY48363N48363",48,1,446
"2006","NCNTY48365N48365",48,1,471
"2006","NCNTY48369N48369",48,1,436
"2006","NCNTY48371N48371",48,1,473
"2006","NCNTY48373N48373",48,1,442
"2006","NCNTY48377N48377",48,1,463
"2006","NCNTY48379N48379",48,1,417
"2006","NCNTY48383N48383",48,1,434
"2006","NCNTY48385N48385",48,1,453
"2006","NCNTY48387N48387",48,1,435
"2006","NCNTY48389N48389",48,1,468
"2006","NCNTY48391N48391",48,1,472
"2006","NCNTY48393N48393",48,1,436
"2006","NCNTY48399N48399",48,1,434
"2006","NCNTY48403N48403",48,1,436
"2006","NCNTY48405N48405",48,1,436
"2006","NCNTY48411N48411",48,1,443
"2006","NCNTY48413N48413",48,1,434
"2006","NCNTY48415N48415",48,1,415
"2006","NCNTY48417N48417",48,1,412
"2006","NCNTY48419N48419",48,1,445
"2006","NCNTY48421N48421",48,1,436
"2006","NCNTY48425N48425",48,1,456
"2006","NCNTY48427N48427",48,1,464
"2006","NCNTY48429N48429",48,1,403
"2006","NCNTY48431N48431",48,1,434
"2006","NCNTY48433N48433",48,1,412
"2006","NCNTY48435N48435",48,1,434
"2006","NCNTY48437N48437",48,1,436
"2006","NCNTY48443N48443",48,1,463
"2006","NCNTY48445N48445",48,1,456
"2006","NCNTY48447N48447",48,1,412
"2006","NCNTY48449N48449",48,1,470
"2006","NCNTY48455N48455",48,1,524
"2006","NCNTY48457N48457",48,1,438
"2006","NCNTY48461N48461",48,1,434
"2006","NCNTY48463N48463",48,1,457
"2006","NCNTY48465N48465",48,1,446
"2006","NCNTY48467N48467",48,1,455
"2006","NCNTY48471N48471",48,1,535
"2006","NCNTY48475N48475",48,1,459
"2006","NCNTY48477N48477",48,1,571
"2006","NCNTY48481N48481",48,1,474
"2006","NCNTY48483N48483",48,1,436
"2006","NCNTY48487N48487",48,1,423
"2006","NCNTY48489N48489",48,1,472
"2006","NCNTY48495N48495",48,1,463
"2006","NCNTY48499N48499",48,1,424
"2006","NCNTY48501N48501",48,1,456
"2006","NCNTY48503N48503",48,1,398
"2006","NCNTY48505N48505",48,1,472
"2006","NCNTY48507N48507",48,1,453
"2006","METRO30860M30860",49,1,501
"2006","METRO36260M36260",49,1,541
"2006","METRO39340M39340",49,1,591
"2006","METRO41100M41100",49,1,552
"2006","METRO41620M41620",49,1,609
"2006","METRO41620N49043",49,1,931
"2006","METRO41620N49045",49,1,566
"2006","NCNTY49001N49001",49,1,512
"2006","NCNTY49003N49003",49,1,486
"2006","NCNTY49007N49007",49,1,449
"2006","NCNTY49009N49009",49,1,520
"2006","NCNTY49013N49013",49,1,520
"2006","NCNTY49015N49015",49,1,520
"2006","NCNTY49017N49017",49,1,512
"2006","NCNTY49019N49019",49,1,519
"2006","NCNTY49021N49021",49,1,481
"2006","NCNTY49025N49025",49,1,512
"2006","NCNTY49027N49027",49,1,512
"2006","NCNTY49031N49031",49,1,512
"2006","NCNTY49033N49033",49,1,506
"2006","NCNTY49037N49037",49,1,520
"2006","NCNTY49039N49039",49,1,512
"2006","NCNTY49041N49041",49,1,512
"2006","NCNTY49047N49047",49,1,481
"2006","NCNTY49051N49051",49,1,638
"2006","NCNTY49055N49055",49,1,512
"2006","METRO15540M15540",50,1,779
"2006","NCNTY50001N50001",50,1,623
"2006","NCNTY50003N50003",50,1,620
"2006","NCNTY50005N50005",50,1,475
"2006","NCNTY50009N50009",50,1,547
"2006","NCNTY50015N50015",50,1,592
"2006","NCNTY50017N50017",50,1,598
"2006","NCNTY50019N50019",50,1,476
"2006","NCNTY50021N50021",50,1,579
"2006","NCNTY50023N50023",50,1,568
"2006","NCNTY50025N50025",50,1,615
"2006","NCNTY50027N50027",50,1,612
"2006","METRO13980N51071",51,1,464
"2006","METRO13980N51121",51,1,550
"2006","METRO13980N51155",51,1,411
"2006","METRO16820M16820",51,1,692
"2006","METRO19260M19260",51,1,416
"2006","METRO25500M25500",51,1,514
"2006","METRO28700M28700",51,1,413
"2006","METRO31340M31340",51,1,466
"2006","METRO40060M40060",51,1,678
"2006","METRO40060N51109",51,1,538
"2006","METRO40220M40220",51,1,483
"2006","METRO40220N51067",51,1,397
"2006","METRO47260M47260",51,1,706
"2006","METRO47900M47900",51,1,1080
"2006","METRO47900MM8820",51,1,563
"2006","METRO49020M49020",51,1,516
"2006","NCNTY51001N51001",51,1,502
"2006","NCNTY51005N51005",51,1,436
"2006","NCNTY51015N51015",51,1,458
"2006","NCNTY51017N51017",51,1,454
"2006","NCNTY51021N51021",51,1,447
"2006","NCNTY51025N51025",51,1,460
"2006","NCNTY51027N51027",51,1,447
"2006","NCNTY51029N51029",51,1,451
"2006","NCNTY51035N51035",51,1,466
"2006","NCNTY51037N51037",51,1,451
"2006","NCNTY51047N51047",51,1,652
"2006","NCNTY51051N51051",51,1,449
"2006","NCNTY51057N51057",51,1,511
"2006","NCNTY51063N51063",51,1,522
"2006","NCNTY51077N51077",51,1,447
"2006","NCNTY51081N51081",51,1,464
"2006","NCNTY51083N51083",51,1,466
"2006","NCNTY51089N51089",51,1,430
"2006","NCNTY51091N51091",51,1,454
"2006","NCNTY51099N51099",51,1,636
"2006","NCNTY51103N51103",51,1,509
"2006","NCNTY51105N51105",51,1,438
"2006","NCNTY51111N51111",51,1,460
"2006","NCNTY51113N51113",51,1,511
"2006","NCNTY51117N51117",51,1,416
"2006","NCNTY51119N51119",51,1,509
"2006","NCNTY51131N51131",51,1,509
"2006","NCNTY51133N51133",51,1,509
"2006","NCNTY51135N51135",51,1,451
"2006","NCNTY51137N51137",51,1,551
"2006","NCNTY51139N51139",51,1,401
"2006","NCNTY51141N51141",51,1,466
"2006","NCNTY51147N51147",51,1,492
"2006","NCNTY51157N51157",51,1,511
"2006","NCNTY51159N51159",51,1,509
"2006","NCNTY51163N51163",51,1,444
"2006","NCNTY51167N51167",51,1,434
"2006","NCNTY51171N51171",51,1,456
"2006","NCNTY51173N51173",51,1,464
"2006","NCNTY51175N51175",51,1,516
"2006","NCNTY51185N51185",51,1,430
"2006","NCNTY51193N51193",51,1,510
"2006","NCNTY51195N51195",51,1,429
"2006","NCNTY51197N51197",51,1,425
"2006","METRO13380M13380",53,1,597
"2006","METRO14740M14740",53,1,667
"2006","METRO28420M28420",53,1,533
"2006","METRO30300M30300",53,1,466
"2006","METRO31020M31020",53,1,532
"2006","METRO34580M34580",53,1,664
"2006","METRO36500M36500",53,1,630
"2006","METRO38900M38900",53,1,661
"2006","METRO42660MM7600",53,1,739
"2006","METRO42660MM8200",53,1,621
"2006","METRO44060M44060",53,1,509
"2006","METRO48300M48300",53,1,532
"2006","METRO49420M49420",53,1,549
"2006","NCNTY53001N53001",53,1,467
"2006","NCNTY53009N53009",53,1,489
"2006","NCNTY53013N53013",53,1,466
"2006","NCNTY53019N53019",53,1,465
"2006","NCNTY53023N53023",53,1,466
"2006","NCNTY53025N53025",53,1,480
"2006","NCNTY53027N53027",53,1,480
"2006","NCNTY53029N53029",53,1,561
"2006","NCNTY53031N53031",53,1,596
"2006","NCNTY53037N53037",53,1,515
"2006","NCNTY53039N53039",53,1,520
"2006","NCNTY53041N53041",53,1,548
"2006","NCNTY53043N53043",53,1,465
"2006","NCNTY53045N53045",53,1,569
"2006","NCNTY53047N53047",53,1,528
"2006","NCNTY53049N53049",53,1,462
"2006","NCNTY53051N53051",53,1,465
"2006","NCNTY53055N53055",53,1,653
"2006","NCNTY53065N53065",53,1,448
"2006","NCNTY53069N53069",53,1,529
"2006","NCNTY53071N53071",53,1,462
"2006","NCNTY53075N53075",53,1,471
"2006","METRO16620M16620",54,1,469
"2006","METRO16620N54005",54,1,401
"2006","METRO19060M19060",54,1,446
"2006","METRO25180M25180",54,1,539
"2006","METRO26580M26580",54,1,443
"2006","METRO34060M34060",54,1,464
"2006","METRO37620M37620",54,1,421
"2006","METRO47900MM3630",54,1,572
"2006","METRO48260M48260",54,1,422
"2006","METRO48540M48540",54,1,422
"2006","METRO49020M49020",54,1,516
"2006","NCNTY54001N54001",54,1,387
"2006","NCNTY54007N54007",54,1,387
"2006","NCNTY54013N54013",54,1,427
"2006","NCNTY54017N54017",54,1,430
"2006","NCNTY54019N54019",54,1,397
"2006","NCNTY54021N54021",54,1,387
"2006","NCNTY54023N54023",54,1,487
"2006","NCNTY54025N54025",54,1,441
"2006","NCNTY54031N54031",54,1,487
"2006","NCNTY54033N54033",54,1,415
"2006","NCNTY54035N54035",54,1,427
"2006","NCNTY54041N54041",54,1,421
"2006","NCNTY54045N54045",54,1,417
"2006","NCNTY54047N54047",54,1,411
"2006","NCNTY54049N54049",54,1,443
"2006","NCNTY54053N54053",54,1,401
"2006","NCNTY54055N54055",54,1,409
"2006","NCNTY54059N54059",54,1,428
"2006","NCNTY54063N54063",54,1,436
"2006","NCNTY54067N54067",54,1,416
"2006","NCNTY54071N54071",54,1,487
"2006","NCNTY54075N54075",54,1,420
"2006","NCNTY54081N54081",54,1,440
"2006","NCNTY54083N54083",54,1,375
"2006","NCNTY54085N54085",54,1,427
"2006","NCNTY54087N54087",54,1,427
"2006","NCNTY54089N54089",54,1,436
"2006","NCNTY54091N54091",54,1,430
"2006","NCNTY54093N54093",54,1,387
"2006","NCNTY54095N54095",54,1,427
"2006","NCNTY54097N54097",54,1,396
"2006","NCNTY54101N54101",54,1,420
"2006","NCNTY54103N54103",54,1,378
"2006","NCNTY54109N54109",54,1,411
"2006","METRO11540M11540",55,1,494
"2006","METRO16980MM3800",55,1,625
"2006","METRO20260M20260",55,1,462
"2006","METRO20740M20740",55,1,455
"2006","METRO22540M22540",55,1,499
"2006","METRO24580M24580",55,1,498
"2006","METRO24580N55083",55,1,482
"2006","METRO27500M27500",55,1,533
"2006","METRO29100M29100",55,1,443
"2006","METRO31540M31540",55,1,669
"2006","METRO31540N55021",55,1,504
"2006","METRO31540N55049",55,1,486
"2006","METRO33340M33340",55,1,591
"2006","METRO33460M33460",55,1,725
"2006","METRO36780M36780",55,1,502
"2006","METRO39540M39540",55,1,572
"2006","METRO43100M43100",55,1,487
"2006","METRO48140M48140",55,1,484
"2006","NCNTY55001N55001",55,1,449
"2006","NCNTY55003N55003",55,1,413
"2006","NCNTY55005N55005",55,1,447
"2006","NCNTY55007N55007",55,1,439
"2006","NCNTY55011N55011",55,1,437
"2006","NCNTY55013N55013",55,1,434
"2006","NCNTY55019N55019",55,1,427
"2006","NCNTY55023N55023",55,1,472
"2006","NCNTY55027N55027",55,1,533
"2006","NCNTY55029N55029",55,1,532
"2006","NCNTY55033N55033",55,1,442
"2006","NCNTY55037N55037",55,1,437
"2006","NCNTY55041N55041",55,1,449
"2006","NCNTY55043N55043",55,1,445
"2006","NCNTY55045N55045",55,1,427
"2006","NCNTY55047N55047",55,1,460
"2006","NCNTY55051N55051",55,1,439
"2006","NCNTY55053N55053",55,1,437
"2006","NCNTY55055N55055",55,1,552
"2006","NCNTY55057N55057",55,1,445
"2006","NCNTY55065N55065",55,1,417
"2006","NCNTY55067N55067",55,1,437
"2006","NCNTY55069N55069",55,1,446
"2006","NCNTY55071N55071",55,1,429
"2006","NCNTY55075N55075",55,1,481
"2006","NCNTY55077N55077",55,1,472
"2006","NCNTY55078N55078",55,1,472
"2006","NCNTY55081N55081",55,1,430
"2006","NCNTY55085N55085",55,1,470
"2006","NCNTY55091N55091",55,1,437
"2006","NCNTY55095N55095",55,1,475
"2006","NCNTY55097N55097",55,1,477
"2006","NCNTY55099N55099",55,1,439
"2006","NCNTY55103N55103",55,1,428
"2006","NCNTY55107N55107",55,1,439
"2006","NCNTY55111N55111",55,1,547
"2006","NCNTY55113N55113",55,1,455
"2006","NCNTY55115N55115",55,1,432
"2006","NCNTY55119N55119",55,1,439
"2006","NCNTY55121N55121",55,1,444
"2006","NCNTY55123N55123",55,1,420
"2006","NCNTY55125N55125",55,1,449
"2006","NCNTY55127N55127",55,1,572
"2006","NCNTY55129N55129",55,1,439
"2006","NCNTY55135N55135",55,1,463
"2006","NCNTY55137N55137",55,1,472
"2006","NCNTY55141N55141",55,1,437
"2006","METRO16220M16220",56,1,417
"2006","METRO16940M16940",56,1,508
"2006","NCNTY56001N56001",56,1,471
"2006","NCNTY56003N56003",56,1,440
"2006","NCNTY56005N56005",56,1,491
"2006","NCNTY56007N56007",56,1,408
"2006","NCNTY56009N56009",56,1,422
"2006","NCNTY56011N56011",56,1,440
"2006","NCNTY56013N56013",56,1,407
"2006","NCNTY56015N56015",56,1,437
"2006","NCNTY56017N56017",56,1,440
"2006","NCNTY56019N56019",56,1,433
"2006","NCNTY56023N56023",56,1,492
"2006","NCNTY56027N56027",56,1,440
"2006","NCNTY56029N56029",56,1,441
"2006","NCNTY56031N56031",56,1,440
"2006","NCNTY56033N56033",56,1,448
"2006","NCNTY56035N56035",56,1,493
"2006","NCNTY56037N56037",56,1,451
"2006","NCNTY56039N56039",56,1,773
"2006","NCNTY56041N56041",56,1,449
"2006","NCNTY56043N56043",56,1,440
"2006","NCNTY56045N56045",56,1,440
"2006","NCNTY66010N66010",66,1,807
"2006","METRO10380M10380",72,1,360
"2006","METRO21940M21940",72,1,420
"2006","METRO25020M25020",72,1,384
"2006","METRO32420M32420",72,1,379
"2006","METRO38660M38660",72,1,419
"2006","METRO41900M41900",72,1,360
"2006","METRO41980M41980",72,1,455
"2006","METRO41980MM0470",72,1,368
"2006","METRO41980MM1310",72,1,418
"2006","METRO41980N72923",72,1,359
"2006","METRO49500M49500",72,1,350
"2006","NCNTY72923N72923",72,1,360
"2006","NCNTY78010N78010",78,1,540
"2006","NCNTY78923N78923",78,1,696
"2007","METRO11500M11500",1,1,425
"2007","METRO12220M12220",1,1,457
"2007","METRO13820M13820",1,1,555
"2007","METRO13820N01021",1,1,425
"2007","METRO13820N01127",1,1,385
"2007","METRO17980M17980",1,1,549
"2007","METRO19460M19460",1,1,468
"2007","METRO20020M20020",1,1,454
"2007","METRO20020N01067",1,1,447
"2007","METRO22520M22520",1,1,440
"2007","METRO23460M23460",1,1,461
"2007","METRO26620M26620",1,1,504
"2007","METRO33660M33660",1,1,551
"2007","METRO33860M33860",1,1,587
"2007","METRO46220M46220",1,1,514
"2007","NCNTY01003N01003",1,1,621
"2007","NCNTY01005N01005",1,1,399
"2007","NCNTY01011N01011",1,1,430
"2007","NCNTY01013N01013",1,1,430
"2007","NCNTY01017N01017",1,1,436
"2007","NCNTY01019N01019",1,1,450
"2007","NCNTY01023N01023",1,1,384
"2007","NCNTY01025N01025",1,1,425
"2007","NCNTY01027N01027",1,1,406
"2007","NCNTY01029N01029",1,1,405
"2007","NCNTY01031N01031",1,1,465
"2007","NCNTY01035N01035",1,1,384
"2007","NCNTY01037N01037",1,1,432
"2007","NCNTY01039N01039",1,1,384
"2007","NCNTY01041N01041",1,1,430
"2007","NCNTY01043N01043",1,1,435
"2007","NCNTY01045N01045",1,1,437
"2007","NCNTY01047N01047",1,1,453
"2007","NCNTY01049N01049",1,1,407
"2007","NCNTY01053N01053",1,1,382
"2007","NCNTY01057N01057",1,1,344
"2007","NCNTY01059N01059",1,1,397
"2007","NCNTY01071N01071",1,1,420
"2007","NCNTY01075N01075",1,1,379
"2007","NCNTY01087N01087",1,1,404
"2007","NCNTY01091N01091",1,1,413
"2007","NCNTY01093N01093",1,1,344
"2007","NCNTY01095N01095",1,1,459
"2007","NCNTY01099N01099",1,1,408
"2007","NCNTY01105N01105",1,1,413
"2007","NCNTY01107N01107",1,1,372
"2007","NCNTY01109N01109",1,1,377
"2007","NCNTY01111N01111",1,1,406
"2007","NCNTY01119N01119",1,1,398
"2007","NCNTY01121N01121",1,1,412
"2007","NCNTY01123N01123",1,1,392
"2007","NCNTY01129N01129",1,1,384
"2007","NCNTY01131N01131",1,1,384
"2007","NCNTY01133N01133",1,1,349
"2007","METRO11260M11260",2,1,789
"2007","METRO11260N02170",2,1,658
"2007","METRO21820M21820",2,1,710
"2007","NCNTY02013N02013",2,1,857
"2007","NCNTY02016N02016",2,1,857
"2007","NCNTY02050N02050",2,1,1091
"2007","NCNTY02060N02060",2,1,857
"2007","NCNTY02068N02068",2,1,781
"2007","NCNTY02070N02070",2,1,857
"2007","NCNTY02100N02100",2,1,781
"2007","NCNTY02110N02110",2,1,902
"2007","NCNTY02122N02122",2,1,636
"2007","NCNTY02130N02130",2,1,885
"2007","NCNTY02150N02150",2,1,864
"2007","NCNTY02164N02164",2,1,857
"2007","NCNTY02180N02180",2,1,924
"2007","NCNTY02185N02185",2,1,940
"2007","NCNTY02188N02188",2,1,857
"2007","NCNTY02201N02201",2,1,857
"2007","NCNTY02220N02220",2,1,822
"2007","NCNTY02232N02232",2,1,857
"2007","NCNTY02240N02240",2,1,781
"2007","NCNTY02261N02261",2,1,781
"2007","NCNTY02270N02270",2,1,857
"2007","NCNTY02280N02280",2,1,857
"2007","NCNTY02282N02282",2,1,857
"2007","NCNTY02290N02290",2,1,857
"2007","METRO22380M22380",4,1,874
"2007","METRO38060M38060",4,1,648
"2007","METRO39140M39140",4,1,642
"2007","METRO46060M46060",4,1,591
"2007","METRO49740M49740",4,1,617
"2007","NCNTY04001N04001",4,1,494
"2007","NCNTY04003N04003",4,1,523
"2007","NCNTY04007N04007",4,1,588
"2007","NCNTY04009N04009",4,1,544
"2007","NCNTY04011N04011",4,1,521
"2007","NCNTY04012N04012",4,1,506
"2007","NCNTY04015N04015",4,1,609
"2007","NCNTY04017N04017",4,1,505
"2007","NCNTY04023N04023",4,1,524
"2007","METRO22220M22220",5,1,483
"2007","METRO22900M22900",5,1,416
"2007","METRO22900N05047",5,1,393
"2007","METRO26300M26300",5,1,513
"2007","METRO27860MM3700",5,1,477
"2007","METRO27860N05111",5,1,389
"2007","METRO30780M30780",5,1,587
"2007","METRO30780N05053",5,1,424
"2007","METRO32820M32820",5,1,641
"2007","METRO38220M38220",5,1,479
"2007","METRO45500M45500",5,1,468
"2007","NCNTY05001N05001",5,1,398
"2007","NCNTY05003N05003",5,1,429
"2007","NCNTY05005N05005",5,1,443
"2007","NCNTY05009N05009",5,1,436
"2007","NCNTY05011N05011",5,1,370
"2007","NCNTY05013N05013",5,1,442
"2007","NCNTY05015N05015",5,1,429
"2007","NCNTY05017N05017",5,1,370
"2007","NCNTY05019N05019",5,1,436
"2007","NCNTY05021N05021",5,1,393
"2007","NCNTY05023N05023",5,1,476
"2007","NCNTY05027N05027",5,1,428
"2007","NCNTY05029N05029",5,1,433
"2007","NCNTY05037N05037",5,1,425
"2007","NCNTY05039N05039",5,1,442
"2007","NCNTY05041N05041",5,1,370
"2007","NCNTY05043N05043",5,1,473
"2007","NCNTY05049N05049",5,1,387
"2007","NCNTY05055N05055",5,1,456
"2007","NCNTY05057N05057",5,1,433
"2007","NCNTY05059N05059",5,1,421
"2007","NCNTY05061N05061",5,1,390
"2007","NCNTY05063N05063",5,1,463
"2007","NCNTY05065N05065",5,1,387
"2007","NCNTY05067N05067",5,1,410
"2007","NCNTY05071N05071",5,1,440
"2007","NCNTY05073N05073",5,1,446
"2007","NCNTY05075N05075",5,1,389
"2007","NCNTY05077N05077",5,1,399
"2007","NCNTY05081N05081",5,1,446
"2007","NCNTY05083N05083",5,1,426
"2007","NCNTY05089N05089",5,1,386
"2007","NCNTY05093N05093",5,1,421
"2007","NCNTY05095N05095",5,1,414
"2007","NCNTY05097N05097",5,1,461
"2007","NCNTY05099N05099",5,1,446
"2007","NCNTY05101N05101",5,1,428
"2007","NCNTY05103N05103",5,1,428
"2007","NCNTY05107N05107",5,1,397
"2007","NCNTY05109N05109",5,1,446
"2007","NCNTY05113N05113",5,1,427
"2007","NCNTY05115N05115",5,1,403
"2007","NCNTY05117N05117",5,1,414
"2007","NCNTY05121N05121",5,1,396
"2007","NCNTY05123N05123",5,1,443
"2007","NCNTY05127N05127",5,1,395
"2007","NCNTY05129N05129",5,1,428
"2007","NCNTY05133N05133",5,1,421
"2007","NCNTY05135N05135",5,1,411
"2007","NCNTY05137N05137",5,1,387
"2007","NCNTY05139N05139",5,1,454
"2007","NCNTY05141N05141",5,1,394
"2007","NCNTY05145N05145",5,1,414
"2007","NCNTY05147N05147",5,1,414
"2007","NCNTY05149N05149",5,1,403
"2007","METRO12540M12540",6,1,576
"2007","METRO17020M17020",6,1,619
"2007","METRO20940M20940",6,1,602
"2007","METRO23420M23420",6,1,657
"2007","METRO25260M25260",6,1,581
"2007","METRO31100MM4480",6,1,1094
"2007","METRO31100MM5945",6,1,1238
"2007","METRO31460M31460",6,1,568
"2007","METRO32900M32900",6,1,572
"2007","METRO33700M33700",6,1,689
"2007","METRO34900M34900",6,1,925
"2007","METRO37100M37100",6,1,1234
"2007","METRO39820M39820",6,1,587
