"year","fips","state","county","bedrooms","rent"
"2009",4800999999,48,9,0,539
"2009",4801199999,48,11,0,542
"2009",4801399999,48,13,0,424
"2009",4801599999,48,15,0,568
"2009",4801799999,48,17,0,432
"2009",4801999999,48,19,0,615
"2009",4802199999,48,21,0,699
"2009",4802399999,48,23,0,423
"2009",4802599999,48,25,0,495
"2009",4802799999,48,27,0,574
"2009",4802999999,48,29,0,615
"2009",4803199999,48,31,0,515
"2009",4803399999,48,33,0,476
"2009",4803599999,48,35,0,516
"2009",4803799999,48,37,0,523
"2009",4803999999,48,39,0,584
"2009",4804199999,48,41,0,614
"2009",4804399999,48,43,0,435
"2009",4804599999,48,45,0,476
"2009",4804799999,48,47,0,479
"2009",4804999999,48,49,0,519
"2009",4805199999,48,51,0,614
"2009",4805399999,48,53,0,559
"2009",4805599999,48,55,0,699
"2009",4805799999,48,57,0,457
"2009",4805999999,48,59,0,503
"2009",4806199999,48,61,0,522
"2009",4806399999,48,63,0,496
"2009",4806599999,48,65,0,542
"2009",4806799999,48,67,0,375
"2009",4806999999,48,69,0,476
"2009",4807199999,48,71,0,642
"2009",4807399999,48,73,0,469
"2009",4807599999,48,75,0,476
"2009",4807799999,48,77,0,539
"2009",4807999999,48,79,0,432
"2009",4808199999,48,81,0,482
"2009",4808399999,48,83,0,515
"2009",4808599999,48,85,0,670
"2009",4808799999,48,87,0,476
"2009",4808999999,48,89,0,498
"2009",4809199999,48,91,0,615
"2009",4809399999,48,93,0,479
"2009",4809599999,48,95,0,476
"2009",4809799999,48,97,0,561
"2009",4809999999,48,99,0,574
"2009",4810199999,48,101,0,423
"2009",4810399999,48,103,0,479
"2009",4810599999,48,105,0,476
"2009",4810799999,48,107,0,490
"2009",4810999999,48,109,0,479
"2009",4811199999,48,111,0,470
"2009",4811399999,48,113,0,670
"2009",4811599999,48,115,0,476
"2009",4811799999,48,117,0,376
"2009",4811999999,48,119,0,670
"2009",4812199999,48,121,0,670
"2009",4812399999,48,123,0,442
"2009",4812599999,48,125,0,432
"2009",4812799999,48,127,0,491
"2009",4812999999,48,129,0,476
"2009",4813199999,48,131,0,432
"2009",4813399999,48,133,0,479
"2009",4813599999,48,135,0,523
"2009",4813799999,48,137,0,491
"2009",4813999999,48,139,0,670
"2009",4814199999,48,141,0,499
"2009",4814399999,48,143,0,475
"2009",4814599999,48,145,0,409
"2009",4814799999,48,147,0,525
"2009",4814999999,48,149,0,508
"2009",4815199999,48,151,0,440
"2009",4815399999,48,153,0,432
"2009",4815599999,48,155,0,423
"2009",4815799999,48,157,0,642
"2009",4815999999,48,159,0,481
"2009",4816199999,48,161,0,409
"2009",4816399999,48,163,0,563
"2009",4816599999,48,165,0,479
"2009",4816799999,48,167,0,642
"2009",4816999999,48,169,0,432
"2009",4817199999,48,171,0,503
"2009",4817399999,48,173,0,476
"2009",4817599999,48,175,0,505
"2009",4817799999,48,177,0,374
"2009",4817999999,48,179,0,441
"2009",4818199999,48,181,0,635
"2009",4818399999,48,183,0,560
"2009",4818599999,48,185,0,554
"2009",4818799999,48,187,0,615
"2009",4818999999,48,189,0,395
"2009",4819199999,48,191,0,476
"2009",4819399999,48,193,0,515
"2009",4819599999,48,195,0,476
"2009",4819799999,48,197,0,423
"2009",4819999999,48,199,0,539
"2009",4820199999,48,201,0,642
"2009",4820399999,48,203,0,468
"2009",4820599999,48,205,0,476
"2009",4820799999,48,207,0,440
"2009",4820999999,48,209,0,699
"2009",4821199999,48,211,0,476
"2009",4821399999,48,213,0,536
"2009",4821599999,48,215,0,560
"2009",4821799999,48,217,0,387
"2009",4821999999,48,219,0,431
"2009",4822199999,48,221,0,610
"2009",4822399999,48,223,0,492
"2009",4822599999,48,225,0,592
"2009",4822799999,48,227,0,479
"2009",4822999999,48,229,0,479
"2009",4823199999,48,231,0,670
"2009",4823399999,48,233,0,522
"2009",4823599999,48,235,0,481
"2009",4823799999,48,237,0,423
"2009",4823999999,48,239,0,385
"2009",4824199999,48,241,0,479
"2009",4824399999,48,243,0,479
"2009",4824599999,48,245,0,539
"2009",4824799999,48,247,0,479
"2009",4824999999,48,249,0,383
"2009",4825199999,48,251,0,684
"2009",4825399999,48,253,0,503
"2009",4825599999,48,255,0,442
"2009",4825799999,48,257,0,670
"2009",4825999999,48,259,0,783
"2009",4826199999,48,261,0,479
"2009",4826399999,48,263,0,440
"2009",4826599999,48,265,0,595
"2009",4826799999,48,267,0,476
"2009",4826999999,48,269,0,432
"2009",4827199999,48,271,0,491
"2009",4827399999,48,273,0,543
"2009",4827599999,48,275,0,423
"2009",4827799999,48,277,0,443
"2009",4827999999,48,279,0,432
"2009",4828199999,48,281,0,388
"2009",4828399999,48,283,0,491
"2009",4828599999,48,285,0,498
"2009",4828799999,48,287,0,463
"2009",4828999999,48,289,0,554
"2009",4829199999,48,291,0,642
"2009",4829399999,48,293,0,393
"2009",4829599999,48,295,0,476
"2009",4829799999,48,297,0,432
"2009",4829999999,48,299,0,605
"2009",4830199999,48,301,0,479
"2009",4830399999,48,303,0,490
"2009",4830599999,48,305,0,432
"2009",4830799999,48,307,0,481
"2009",4830999999,48,309,0,611
"2009",4831199999,48,311,0,432
"2009",4831399999,48,313,0,554
"2009",4831599999,48,315,0,496
"2009",4831799999,48,317,0,476
"2009",4831999999,48,319,0,476
"2009",4832199999,48,321,0,514
"2009",4832399999,48,323,0,480
"2009",4832599999,48,325,0,575
"2009",4832799999,48,327,0,476
"2009",4832999999,48,329,0,606
"2009",4833199999,48,331,0,393
"2009",4833399999,48,333,0,515
"2009",4833599999,48,335,0,440
"2009",4833799999,48,337,0,543
"2009",4833999999,48,339,0,642
"2009",4834199999,48,341,0,444
"2009",4834399999,48,343,0,481
"2009",4834599999,48,345,0,432
"2009",4834799999,48,347,0,523
"2009",4834999999,48,349,0,549
"2009",4835199999,48,351,0,478
"2009",4835399999,48,353,0,421
"2009",4835599999,48,355,0,656
"2009",4835799999,48,357,0,476
"2009",4835999999,48,359,0,476
"2009",4836199999,48,361,0,539
"2009",4836399999,48,363,0,499
"2009",4836599999,48,365,0,479
"2009",4836799999,48,367,0,684
"2009",4836999999,48,369,0,476
"2009",4837199999,48,371,0,477
"2009",4837399999,48,373,0,503
"2009",4837599999,48,375,0,542
"2009",4837799999,48,377,0,479
"2009",4837999999,48,379,0,497
"2009",4838199999,48,381,0,542
"2009",4838399999,48,383,0,476
"2009",4838599999,48,385,0,491
"2009",4838799999,48,387,0,481
"2009",4838999999,48,389,0,479
"2009",4839199999,48,391,0,432
"2009",4839399999,48,393,0,476
"2009",4839599999,48,395,0,614
"2009",4839799999,48,397,0,670
"2009",4839999999,48,399,0,476
"2009",4840199999,48,401,0,521
"2009",4840399999,48,403,0,478
"2009",4840599999,48,405,0,478
"2009",4840799999,48,407,0,642
"2009",4840999999,48,409,0,656
"2009",4841199999,48,411,0,515
"2009",4841399999,48,413,0,476
"2009",4841599999,48,415,0,378
"2009",4841799999,48,417,0,440
"2009",4841999999,48,419,0,459
"2009",4842199999,48,421,0,476
"2009",4842399999,48,423,0,563
"2009",4842599999,48,425,0,479
"2009",4842799999,48,427,0,479
"2009",4842999999,48,429,0,432
"2009",4843199999,48,431,0,476
"2009",4843399999,48,433,0,440
"2009",4843599999,48,435,0,476
"2009",4843799999,48,437,0,476
"2009",4843999999,48,439,0,684
"2009",4844199999,48,441,0,503
"2009",4844399999,48,443,0,479
"2009",4844599999,48,445,0,432
"2009",4844799999,48,447,0,440
"2009",4844999999,48,449,0,461
"2009",4845199999,48,451,0,481
"2009",4845399999,48,453,0,699
"2009",4845599999,48,455,0,592
"2009",4845799999,48,457,0,503
"2009",4845999999,48,459,0,560
"2009",4846199999,48,461,0,476
"2009",4846399999,48,463,0,407
"2009",4846599999,48,465,0,422
"2009",4846799999,48,467,0,543
"2009",4846999999,48,469,0,505
"2009",4847199999,48,471,0,617
"2009",4847399999,48,473,0,642
"2009",4847599999,48,475,0,479
"2009",4847799999,48,477,0,559
"2009",4847999999,48,479,0,526
"2009",4848199999,48,481,0,471
"2009",4848399999,48,483,0,476
"2009",4848599999,48,485,0,539
"2009",4848799999,48,487,0,374
"2009",4848999999,48,489,0,479
"2009",4849199999,48,491,0,699
"2009",4849399999,48,493,0,615
"2009",4849599999,48,495,0,479
"2009",4849799999,48,497,0,557
"2009",4849999999,48,499,0,446
"2009",4850199999,48,501,0,432
"2009",4850399999,48,503,0,396
"2009",4850599999,48,505,0,479
"2009",4850799999,48,507,0,491
"2009",4900199999,49,1,0,541
"2009",4900399999,49,3,0,413
"2009",4900599999,49,5,0,502
"2009",4900799999,49,7,0,479
"2009",4900999999,49,9,0,502
"2009",4901199999,49,11,0,510
"2009",4901399999,49,13,0,638
"2009",4901599999,49,15,0,502
"2009",4901799999,49,17,0,541
"2009",4901999999,49,19,0,503
"2009",4902199999,49,21,0,486
"2009",4902399999,49,23,0,565
"2009",4902599999,49,25,0,541
"2009",4902799999,49,27,0,541
"2009",4902999999,49,29,0,510
"2009",4903199999,49,31,0,541
"2009",4903399999,49,33,0,504
"2009",4903599999,49,35,0,644
"2009",4903799999,49,37,0,502
"2009",4903999999,49,39,0,541
"2009",4904199999,49,41,0,541
"2009",4904399999,49,43,0,692
"2009",4904599999,49,45,0,525
"2009",4904799999,49,47,0,541
"2009",4904999999,49,49,0,565
"2009",4905199999,49,51,0,545
"2009",4905399999,49,53,0,569
"2009",4905599999,49,55,0,541
"2009",4905799999,49,57,0,510
"2009",5000100325,50,1,0,603
"2009",5000108575,50,1,0,603
"2009",5000109025,50,1,0,603
"2009",5000116000,50,1,0,603
"2009",5000126275,50,1,0,603
"2009",5000128600,50,1,0,603
"2009",5000129575,50,1,0,603
"2009",5000131525,50,1,0,603
"2009",5000139325,50,1,0,603
"2009",5000140075,50,1,0,603
"2009",5000144350,50,1,0,603
"2009",5000145550,50,1,0,603
"2009",5000148700,50,1,0,603
"2009",5000153725,50,1,0,603
"2009",5000153950,50,1,0,603
"2009",5000159650,50,1,0,603
"2009",5000162575,50,1,0,603
"2009",5000165050,50,1,0,603
"2009",5000170075,50,1,0,603
"2009",5000174650,50,1,0,603
"2009",5000176075,50,1,0,603
"2009",5000183275,50,1,0,603
"2009",5000183800,50,1,0,603
"2009",5000301450,50,3,0,591
"2009",5000304825,50,3,0,591
"2009",5000317725,50,3,0,591
"2009",5000327962,50,3,0,591
"2009",5000339025,50,3,0,591
"2009",5000342850,50,3,0,591
"2009",5000355000,50,3,0,591
"2009",5000357025,50,3,0,591
"2009",5000358600,50,3,0,591
"2009",5000361000,50,3,0,591
"2009",5000362875,50,3,0,591
"2009",5000363175,50,3,0,591
"2009",5000363550,50,3,0,591
"2009",5000369775,50,3,0,591
"2009",5000371425,50,3,0,591
"2009",5000385075,50,3,0,591
"2009",5000385675,50,3,0,591
"2009",5000502875,50,5,0,550
"2009",5000510450,50,5,0,550
"2009",5000517125,50,5,0,550
"2009",5000530550,50,5,0,550
"2009",5000531825,50,5,0,550
"2009",5000537900,50,5,0,550
"2009",5000541725,50,5,0,550
"2009",5000547725,50,5,0,550
"2009",5000554400,50,5,0,550
"2009",5000561525,50,5,0,550
"2009",5000562200,50,5,0,550
"2009",5000564075,50,5,0,550
"2009",5000569925,50,5,0,550
"2009",5000571575,50,5,0,550
"2009",5000575700,50,5,0,550
"2009",5000577125,50,5,0,550
"2009",5000583500,50,5,0,550
"2009",5000706550,50,7,0,828
"2009",5000710300,50,7,0,828
"2009",5000710675,50,7,0,828
"2009",5000713300,50,7,0,828
"2009",5000714875,50,7,0,828
"2009",5000724175,50,7,0,828
"2009",5000733475,50,7,0,828
"2009",5000734600,50,7,0,828
"2009",5000736700,50,7,0,828
"2009",5000745250,50,7,0,828
"2009",5000759275,50,7,0,828
"2009",5000762050,50,7,0,828
"2009",5000764300,50,7,0,828
"2009",5000766175,50,7,0,828
"2009",5000773975,50,7,0,828
"2009",5000780350,50,7,0,828
"2009",5000784475,50,7,0,828
"2009",5000785150,50,7,0,828
"2009",5000902125,50,9,0,570
"2009",5000902162,50,9,0,570
"2009",5000906325,50,9,0,570
"2009",5000908725,50,9,0,570
"2009",5000910075,50,9,0,570
"2009",5000911800,50,9,0,570
"2009",5000915250,50,9,0,570
"2009",5000921250,50,9,0,570
"2009",5000925975,50,9,0,570
"2009",5000929125,50,9,0,570
"2009",5000930775,50,9,0,570
"2009",5000939700,50,9,0,570
"2009",5000939775,50,9,0,570
"2009",5000941425,50,9,0,570
"2009",5000942475,50,9,0,570
"2009",5000952750,50,9,0,570
"2009",5000975175,50,9,0,570
"2009",5000976337,50,9,0,570
"2009",5000976562,50,9,0,570
"2009",5001102500,50,11,0,828
"2009",5001105425,50,11,0,828
"2009",5001123875,50,11,0,828
"2009",5001124925,50,11,0,828
"2009",5001125225,50,11,0,828
"2009",5001126500,50,11,0,828
"2009",5001127100,50,11,0,828
"2009",5001127700,50,11,0,828
"2009",5001133025,50,11,0,828
"2009",5001145850,50,11,0,828
"2009",5001159125,50,11,0,828
"2009",5001161675,50,11,0,828
"2009",5001161750,50,11,0,828
"2009",5001164600,50,11,0,828
"2009",5001171725,50,11,0,828
"2009",5001300700,50,13,0,828
"2009",5001329275,50,13,0,828
"2009",5001335875,50,13,0,828
"2009",5001350650,50,13,0,828
"2009",5001367000,50,13,0,828
"2009",5001504375,50,15,0,633
"2009",5001511500,50,15,0,633
"2009",5001523500,50,15,0,633
"2009",5001523725,50,15,0,633
"2009",5001535050,50,15,0,633
"2009",5001537075,50,15,0,633
"2009",5001546675,50,15,0,633
"2009",5001570525,50,15,0,633
"2009",5001577425,50,15,0,633
"2009",5001585375,50,15,0,633
"2009",5001707375,50,17,0,624
"2009",5001707600,50,17,0,624
"2009",5001709325,50,17,0,624
"2009",5001713525,50,17,0,624
"2009",5001715700,50,17,0,624
"2009",5001725675,50,17,0,624
"2009",5001748175,50,17,0,624
"2009",5001753425,50,17,0,624
"2009",5001758075,50,17,0,624
"2009",5001770675,50,17,0,624
"2009",5001772400,50,17,0,624
"2009",5001773075,50,17,0,624
"2009",5001773675,50,17,0,624
"2009",5001774950,50,17,0,624
"2009",5001776750,50,17,0,624
"2009",5001779975,50,17,0,624
"2009",5001784175,50,17,0,624
"2009",5001900475,50,19,0,435
"2009",5001903550,50,19,0,435
"2009",5001909850,50,19,0,435
"2009",5001913150,50,19,0,435
"2009",5001916150,50,19,0,435
"2009",5001916300,50,19,0,435
"2009",5001917350,50,19,0,435
"2009",5001928075,50,19,0,435
"2009",5001930175,50,19,0,435
"2009",5001933775,50,19,0,435
"2009",5001935575,50,19,0,435
"2009",5001936325,50,19,0,435
"2009",5001940525,50,19,0,435
"2009",5001946450,50,19,0,435
"2009",5001948850,50,19,0,435
"2009",5001948925,50,19,0,435
"2009",5001973525,50,19,0,435
"2009",5001980200,50,19,0,435
"2009",5001981700,50,19,0,435
"2009",5002105200,50,21,0,542
"2009",5002107750,50,21,0,542
"2009",5002111950,50,21,0,542
"2009",5002114350,50,21,0,542
"2009",5002114500,50,21,0,542
"2009",5002116825,50,21,0,542
"2009",5002125375,50,21,0,542
"2009",5002134450,50,21,0,542
"2009",5002135425,50,21,0,542
"2009",5002137685,50,21,0,542
"2009",5002144125,50,21,0,542
"2009",5002144800,50,21,0,542
"2009",5002147200,50,21,0,542
"2009",5002147425,50,21,0,542
"2009",5002154250,50,21,0,542
"2009",5002155450,50,21,0,542
"2009",5002155600,50,21,0,542
"2009",5002156875,50,21,0,542
"2009",5002157250,50,21,0,542
"2009",5002161225,50,21,0,542
"2009",5002161300,50,21,0,542
"2009",5002165275,50,21,0,542
"2009",5002171050,50,21,0,542
"2009",5002172925,50,21,0,542
"2009",5002175925,50,21,0,542
"2009",5002177950,50,21,0,542
"2009",5002180875,50,21,0,542
"2009",5002182300,50,21,0,542
"2009",5002303175,50,23,0,586
"2009",5002303250,50,23,0,586
"2009",5002305650,50,23,0,586
"2009",5002311125,50,23,0,586
"2009",5002311350,50,23,0,586
"2009",5002318550,50,23,0,586
"2009",5002321925,50,23,0,586
"2009",5002325825,50,23,0,586
"2009",5002343600,50,23,0,586
"2009",5002344500,50,23,0,586
"2009",5002346000,50,23,0,586
"2009",5002346225,50,23,0,586
"2009",5002350275,50,23,0,586
"2009",5002355825,50,23,0,586
"2009",5002360625,50,23,0,586
"2009",5002375325,50,23,0,586
"2009",5002376525,50,23,0,586
"2009",5002376975,50,23,0,586
"2009",5002385525,50,23,0,586
"2009",5002386125,50,23,0,586
"2009",5002501900,50,25,0,690
"2009",5002507900,50,25,0,690
"2009",5002509475,50,25,0,690
"2009",5002517875,50,25,0,690
"2009",5002518325,50,25,0,690
"2009",5002528900,50,25,0,690
"2009",5002530925,50,25,0,690
"2009",5002531150,50,25,0,690
"2009",5002536175,50,25,0,690
"2009",5002540225,50,25,0,690
"2009",5002543375,50,25,0,690
"2009",5002548400,50,25,0,690
"2009",5002557700,50,25,0,690
"2009",5002560250,50,25,0,690
"2009",5002565762,50,25,0,690
"2009",5002570750,50,25,0,690
"2009",5002573300,50,25,0,690
"2009",5002574800,50,25,0,690
"2009",5002576225,50,25,0,690
"2009",5002581400,50,25,0,690
"2009",5002583950,50,25,0,690
"2009",5002584700,50,25,0,690
"2009",5002584850,50,25,0,690
"2009",5002701300,50,27,0,670
"2009",5002702575,50,27,0,670
"2009",5002702725,50,27,0,670
"2009",5002705800,50,27,0,670
"2009",5002708275,50,27,0,670
"2009",5002712250,50,27,0,670
"2009",5002713675,50,27,0,670
"2009",5002732275,50,27,0,670
"2009",5002732425,50,27,0,670
"2009",5002741275,50,27,0,670
"2009",5002752900,50,27,0,670
"2009",5002756050,50,27,0,670
"2009",5002756350,50,27,0,670
"2009",5002758375,50,27,0,670
"2009",5002760100,50,27,0,670
"2009",5002760850,50,27,0,670
"2009",5002763775,50,27,0,670
"2009",5002769550,50,27,0,670
"2009",5002770375,50,27,0,670
"2009",5002777500,50,27,0,670
"2009",5002782000,50,27,0,670
"2009",5002783050,50,27,0,670
"2009",5002784925,50,27,0,670
"2009",5002785975,50,27,0,670
"2009",5100199999,51,1,0,429
"2009",5100399999,51,3,0,667
"2009",5100599999,51,5,0,374
"2009",5100799999,51,7,0,764
"2009",5100999999,51,9,0,538
"2009",5101199999,51,11,0,538
"2009",5101399999,51,13,0,1092
"2009",5101599999,51,15,0,496
"2009",5101799999,51,17,0,491
"2009",5101999999,51,19,0,538
"2009",5102199999,51,21,0,462
"2009",5102399999,51,23,0,555
"2009",5102599999,51,25,0,489
"2009",5102799999,51,27,0,462
"2009",5102999999,51,29,0,496
"2009",5103199999,51,31,0,538
"2009",5103399999,51,33,0,764
"2009",5103599999,51,35,0,464
"2009",5103699999,51,36,0,764
"2009",5103799999,51,37,0,496
"2009",5104199999,51,41,0,764
"2009",5104399999,51,43,0,1092
"2009",5104599999,51,45,0,555
"2009",5104799999,51,47,0,665
"2009",5104999999,51,49,0,764
"2009",5105199999,51,51,0,465
"2009",5105399999,51,53,0,764
"2009",5105799999,51,57,0,511
"2009",5105999999,51,59,0,1092
"2009",5106199999,51,61,0,1092
"2009",5106399999,51,63,0,554
"2009",5106599999,51,65,0,667
"2009",5106799999,51,67,0,362
"2009",5106999999,51,69,0,556
"2009",5107199999,51,71,0,363
"2009",5107399999,51,73,0,803
"2009",5107599999,51,75,0,764
"2009",5107799999,51,77,0,462
"2009",5107999999,51,79,0,667
"2009",5108199999,51,81,0,490
"2009",5108399999,51,83,0,363
"2009",5108599999,51,85,0,764
"2009",5108799999,51,87,0,764
"2009",5108999999,51,89,0,464
"2009",5109199999,51,91,0,491
"2009",5109399999,51,93,0,803
"2009",5109599999,51,95,0,803
"2009",5109799999,51,97,0,764
"2009",5109999999,51,99,0,663
"2009",5110199999,51,101,0,764
"2009",5110399999,51,103,0,513
"2009",5110599999,51,105,0,360
"2009",5110799999,51,107,0,1092
"2009",5110999999,51,109,0,610
"2009",5111199999,51,111,0,489
"2009",5111399999,51,113,0,518
"2009",5111599999,51,115,0,803
"2009",5111799999,51,117,0,387
"2009",5111999999,51,119,0,513
"2009",5112199999,51,121,0,586
"2009",5112599999,51,125,0,667
"2009",5112799999,51,127,0,764
"2009",5113199999,51,131,0,513
"2009",5113399999,51,133,0,513
"2009",5113599999,51,135,0,496
"2009",5113799999,51,137,0,463
"2009",5113999999,51,139,0,398
"2009",5114199999,51,141,0,462
"2009",5114399999,51,143,0,482
"2009",5114599999,51,145,0,764
"2009",5114799999,51,147,0,568
"2009",5114999999,51,149,0,764
"2009",5115399999,51,153,0,1092
"2009",5115599999,51,155,0,424
"2009",5115799999,51,157,0,518
"2009",5115999999,51,159,0,513
"2009",5116199999,51,161,0,555
"2009",5116399999,51,163,0,437
"2009",5116599999,51,165,0,516
"2009",5116799999,51,167,0,363
"2009",5116999999,51,169,0,469
"2009",5117199999,51,171,0,468
"2009",5117399999,51,173,0,461
"2009",5117599999,51,175,0,432
"2009",5117799999,51,177,0,1092
"2009",5117999999,51,179,0,1092
"2009",5118199999,51,181,0,803
"2009",5118399999,51,183,0,764
"2009",5118599999,51,185,0,463
"2009",5118799999,51,187,0,545
"2009",5119199999,51,191,0,469
"2009",5119399999,51,193,0,512
"2009",5119599999,51,195,0,463
"2009",5119799999,51,197,0,379
"2009",5119999999,51,199,0,803
"2009",5151099999,51,510,0,1092
"2009",5151599999,51,515,0,538
"2009",5152099999,51,520,0,469
"2009",5153099999,51,530,0,437
"2009",5154099999,51,540,0,667
"2009",5155099999,51,550,0,803
"2009",5156099999,51,560,0,374
"2009",5157099999,51,570,0,764
"2009",5158099999,51,580,0,374
"2009",5159099999,51,590,0,482
"2009",5159599999,51,595,0,490
"2009",5160099999,51,600,0,1092
"2009",5161099999,51,610,0,1092
"2009",5162099999,51,620,0,432
"2009",5163099999,51,630,0,1092
"2009",5164099999,51,640,0,464
"2009",5165099999,51,650,0,803
"2009",5166099999,51,660,0,516
"2009",5167099999,51,670,0,764
"2009",5167899999,51,678,0,437
"2009",5168099999,51,680,0,538
"2009",5168399999,51,683,0,1092
"2009",5168599999,51,685,0,1092
"2009",5169099999,51,690,0,464
"2009",5170099999,51,700,0,803
"2009",5171099999,51,710,0,803
"2009",5172099999,51,720,0,463
"2009",5173099999,51,730,0,764
"2009",5173599999,51,735,0,803
"2009",5174099999,51,740,0,803
"2009",5175099999,51,750,0,586
"2009",5176099999,51,760,0,764
"2009",5177099999,51,770,0,555
"2009",5177599999,51,775,0,555
"2009",5179099999,51,790,0,496
"2009",5180099999,51,800,0,803
"2009",5181099999,51,810,0,803
"2009",5182099999,51,820,0,496
"2009",5183099999,51,830,0,803
"2009",5184099999,51,840,0,556
