State,FMR_Area,Rent50_0Bed,Rent50_1Bed,Rent50_2Bed,Rent50_3Bed,Rent50_4Bed,MSAName,msa,State_Alpha,pop2000
37,370000083,317,440,491,681,703,Halifax County,9999,NC,57370
37,370000085,447,485,539,737,945,Harnett County,9999,NC,91025
37,370000087,429,430,543,727,953,Haywood County,9999,NC,54033
37,370000089,395,501,606,866,1006,Henderson County,9999,NC,89173
37,370000091,350,464,540,656,676,Hertford County,9999,NC,22601
37,370000093,460,504,560,801,891,Hoke County,9999,NC,33646
37,370000095,391,495,602,804,861,Hyde County,9999,NC,5826
37,370000097,529,540,639,825,1067,Iredell County,9999,NC,122660
37,370000099,448,458,545,697,719,Jackson County,9999,NC,33121
37,370000103,461,491,557,810,978,Jones County,9999,NC,10381
37,370000105,430,519,576,744,1012,Lee County,9999,NC,49040
37,370000107,372,396,514,629,902,Lenoir County,9999,NC,59648
37,370000111,323,416,497,627,645,McDowell County,9999,NC,42151
37,370000113,376,438,556,671,975,Macon County,9999,NC,29811
37,370000117,392,416,472,597,755,Martin County,9999,NC,25593
37,370000121,395,491,591,707,871,Mitchell County,9999,NC,15687
37,370000123,396,428,477,603,834,Montgomery County,9999,NC,26822
37,370000125,457,506,616,898,1061,Moore County,9999,NC,74769
37,370000131,405,433,499,650,672,Northampton County,9999,NC,22086
37,370000137,335,411,509,610,655,Pamlico County,9999,NC,12934
37,370000139,387,482,597,857,947,Pasquotank County,9999,NC,34897
37,370000141,470,472,568,750,771,Pender County,9999,NC,41082
37,370000143,391,495,602,804,861,Perquimans County,9999,NC,11368
37,370000145,453,454,546,709,846,Person County,9999,NC,35623
37,370000149,451,452,558,692,713,Polk County,9999,NC,18324
37,370000153,335,433,481,644,663,Richmond County,9999,NC,46564
37,370000155,382,455,505,604,669,Robeson County,9999,NC,123339
37,370000157,407,453,534,679,701,Rockingham County,9999,NC,91928
37,370000161,395,405,508,617,637,Rutherford County,9999,NC,62899
37,370000163,358,387,431,601,759,Sampson County,9999,NC,60161
37,370000165,405,439,545,697,841,Scotland County,9999,NC,35998
37,370000167,464,465,560,713,833,Stanly County,9999,NC,58100
37,370000171,344,431,480,642,660,Surry County,9999,NC,71219
37,370000173,422,423,510,675,826,Swain County,9999,NC,12968
37,370000175,344,478,529,703,724,Transylvania County,9999,NC,29334
37,370000177,391,495,602,804,861,Tyrrell County,9999,NC,4149
37,370000181,420,439,507,619,639,Vance County,9999,NC,42954
37,370000185,433,443,522,657,725,Warren County,9999,NC,19972
37,370000187,356,470,549,680,701,Washington County,9999,NC,13723
37,370000189,426,520,657,921,1154,Watauga County,9999,NC,42695
37,370000193,401,412,482,616,635,Wilkes County,9999,NC,65632
37,370000195,475,476,602,720,749,Wilson County,9999,NC,73814
37,370000199,385,386,462,554,570,Yancey County,9999,NC,17774
38,1010,412,443,541,787,812,"Bismarck, ND MSA",1010,ND,94719
38,2520,378,442,550,801,928,"Fargo--Moorhead, ND--MN MSA",2520,ND,123138
38,2985,381,472,586,757,981,"Grand Forks, ND--MN MSA",2985,ND,66109
38,380000001,306,359,441,598,615,Adams County,9999,ND,2593
38,380000003,353,354,442,601,744,Barnes County,9999,ND,11775
38,380000005,353,354,442,601,744,Benson County,9999,ND,6964
38,380000007,306,359,441,598,615,Billings County,9999,ND,888
38,380000009,367,417,514,707,765,Bottineau County,9999,ND,7149
38,380000011,306,359,441,598,615,Bowman County,9999,ND,3242
38,380000013,367,417,514,707,765,Burke County,9999,ND,2242
38,380000019,353,354,442,601,744,Cavalier County,9999,ND,4831
38,380000021,353,354,442,601,744,Dickey County,9999,ND,5757
38,380000023,306,359,441,598,615,Divide County,9999,ND,2283
38,380000025,306,359,441,598,615,Dunn County,9999,ND,3600
38,380000027,353,354,442,601,744,Eddy County,9999,ND,2757
38,380000029,367,417,514,707,765,Emmons County,9999,ND,4331
38,380000031,353,354,442,601,744,Foster County,9999,ND,3759
38,380000033,306,359,441,598,615,Golden Valley County,9999,ND,1924
38,380000037,306,359,441,598,615,Grant County,9999,ND,2841
38,380000039,353,354,442,601,744,Griggs County,9999,ND,2754
38,380000041,306,359,441,598,615,Hettinger County,9999,ND,2715
38,380000043,367,417,514,707,765,Kidder County,9999,ND,2753
38,380000045,353,354,442,601,744,LaMoure County,9999,ND,4701
38,380000047,367,417,514,707,765,Logan County,9999,ND,2308
38,380000049,367,417,514,707,765,McHenry County,9999,ND,5987
38,380000051,367,417,514,707,765,McIntosh County,9999,ND,3390
38,380000053,306,359,441,598,615,McKenzie County,9999,ND,5737
38,380000055,367,417,514,707,765,McLean County,9999,ND,9311
38,380000057,306,359,441,598,615,Mercer County,9999,ND,8644
38,380000061,367,417,514,707,765,Mountrail County,9999,ND,6631
38,380000063,393,473,577,766,950,Nelson County,9999,ND,3715
38,380000065,306,359,441,598,615,Oliver County,9999,ND,2065
38,380000067,393,473,577,766,950,Pembina County,9999,ND,8585
38,380000069,367,417,514,707,765,Pierce County,9999,ND,4675
38,380000071,353,374,491,600,743,Ramsey County,9999,ND,12066
38,380000073,353,354,442,601,744,Ransom County,9999,ND,5890
38,380000075,367,417,514,707,765,Renville County,9999,ND,2610
38,380000077,324,397,496,682,744,Richland County,9999,ND,17998
38,380000079,367,417,514,707,765,Rolette County,9999,ND,13674
38,380000081,353,354,442,601,744,Sargent County,9999,ND,4366
38,380000083,367,417,514,707,765,Sheridan County,9999,ND,1710
38,380000085,306,359,441,598,615,Sioux County,9999,ND,4044
38,380000087,306,359,441,598,615,Slope County,9999,ND,767
38,380000089,308,375,438,638,768,Stark County,9999,ND,22636
38,380000091,393,473,577,766,950,Steele County,9999,ND,2258
38,380000093,374,375,449,618,750,Stutsman County,9999,ND,21908
38,380000095,353,354,442,601,744,Towner County,9999,ND,2876
38,380000097,393,473,577,766,950,Traill County,9999,ND,8477
38,380000099,393,473,577,766,950,Walsh County,9999,ND,12389
38,380000101,349,403,489,689,830,Ward County,9999,ND,58795
38,380000103,353,354,442,601,744,Wells County,9999,ND,5102
38,380000105,274,340,422,550,573,Williams County,9999,ND,19761
39,80,486,560,724,931,961,"Akron, OH PMSA",80,OH,694960
39,1220,388,435,571,721,879,Brown County MSA**,1220,OH,42285
39,1320,419,464,590,751,798,"Canton--Massillon, OH MSA",1320,OH,406934
39,1640,478,559,735,1018,1110,"Cincinnati, OH--KY--IN PMSA",1640,OH,1181663
39,1680,508,578,703,916,980,"Cleveland--Lorain--Elyria, OH PMSA",1680,OH,2250871
39,1840,470,543,683,865,989,"Columbus, OH MSA",1840,OH,1540157
39,2000,451,518,636,845,1029,"Dayton--Springfield, OH MSA",2000,OH,950558
39,3200,478,576,699,900,928,"Hamilton--Middletown, OH PMSA",3200,OH,332807
39,3400,362,426,514,638,689,"Huntington--Ashland, WV--KY--OH MSA",3400,OH,62319
39,4320,407,427,544,671,691,"Lima, OH MSA",4320,OH,155084
39,4800,347,427,534,705,779,"Mansfield, OH MSA",4800,OH,175818
39,6020,382,405,513,693,744,"Parkersburg--Marietta, WV--OH MSA",6020,OH,63251
39,8080,342,396,499,628,655,"Steubenville--Weirton, OH--WV MSA",8080,OH,73894
39,8400,442,485,605,808,846,"Toledo, OH MSA",8400,OH,618203
39,9000,316,384,487,622,728,"Wheeling, WV--OH MSA",9000,OH,70226
39,9320,407,456,554,697,773,"Youngstown--Warren, OH MSA",9320,OH,594746
39,390000001,343,372,439,589,676,Adams County,9999,OH,27330
39,390000005,385,451,592,746,821,Ashland County,9999,OH,52523
39,390000009,452,489,544,687,796,Athens County,9999,OH,62223
39,390000021,359,457,554,690,720,Champaign County,9999,OH,38890
39,390000027,468,507,565,821,926,Clinton County,9999,OH,40543
39,390000031,419,420,505,620,795,Coshocton County,9999,OH,36655
39,390000037,338,427,518,668,697,Darke County,9999,OH,53309
39,390000039,389,454,545,716,850,Defiance County,9999,OH,39500
39,390000043,385,472,592,791,827,Erie County,9999,OH,79551
39,390000047,404,484,588,714,1026,Fayette County,9999,OH,28433
39,390000053,293,408,452,588,729,Gallia County,9999,OH,31069
39,390000059,327,410,473,626,645,Guernsey County,9999,OH,40792
39,390000063,388,462,598,820,846,Hancock County,9999,OH,71295
39,390000065,422,431,508,673,766,Hardin County,9999,OH,31945
39,390000067,341,403,524,655,673,Harrison County,9999,OH,15856
39,390000069,352,444,543,721,744,Henry County,9999,OH,29210
39,390000071,434,451,525,693,761,Highland County,9999,OH,40875
39,390000073,311,429,476,678,699,Hocking County,9999,OH,28241
39,390000075,410,411,492,640,659,Holmes County,9999,OH,38943
39,390000077,379,458,576,798,857,Huron County,9999,OH,59487
39,390000079,450,451,540,678,699,Jackson County,9999,OH,32641
39,390000083,468,469,571,731,795,Knox County,9999,OH,54500
39,390000091,485,486,584,735,756,Logan County,9999,OH,46005
39,390000101,386,480,595,746,888,Marion County,9999,OH,66217
39,390000105,422,459,508,679,700,Meigs County,9999,OH,23072
39,390000107,337,414,517,658,677,Mercer County,9999,OH,40924
39,390000111,398,399,488,613,651,Monroe County,9999,OH,15180
39,390000115,398,399,488,613,651,Morgan County,9999,OH,14897
39,390000117,370,456,555,716,837,Morrow County,9999,OH,31628
39,390000119,408,431,510,651,832,Muskingum County,9999,OH,84585
39,390000121,398,399,488,613,651,Noble County,9999,OH,14058
39,390000123,400,475,617,739,761,Ottawa County,9999,OH,40985
39,390000125,362,403,505,653,673,Paulding County,9999,OH,20293
39,390000127,428,429,517,656,675,Perry County,9999,OH,34078
39,390000131,351,445,540,646,666,Pike County,9999,OH,27695
39,390000135,465,481,578,790,813,Preble County,9999,OH,42337
39,390000137,356,431,538,669,703,Putnam County,9999,OH,34726
39,390000141,377,455,530,661,762,Ross County,9999,OH,73345
39,390000143,461,478,555,708,748,Sandusky County,9999,OH,61792
39,390000145,356,383,460,612,783,Scioto County,9999,OH,79195
39,390000147,375,420,521,656,700,Seneca County,9999,OH,58683
39,390000149,431,451,592,722,802,Shelby County,9999,OH,47910
39,390000157,353,414,544,695,715,Tuscarawas County,9999,OH,90914
39,390000159,586,587,706,844,869,Union County,9999,OH,40909
39,390000161,413,414,497,600,616,Van Wert County,9999,OH,29659
39,390000163,320,413,458,628,746,Vinton County,9999,OH,12806
39,390000169,393,485,606,760,793,Wayne County,9999,OH,111564
39,390000171,450,451,549,715,908,Williams County,9999,OH,39188
39,390000175,414,415,499,652,699,Wyandot County,9999,OH,22908
40,2340,379,399,492,701,722,"Enid, OK MSA",2340,OK,57813
40,2720,346,392,507,689,782,"Fort Smith, AR--OK MSA",2720,OK,38972
40,4200,380,410,507,737,889,"Lawton, OK MSA",4200,OK,114996
40,5880,439,476,581,801,915,"Oklahoma City, OK MSA",5880,OK,1083346
40,8560,469,509,640,857,930,"Tulsa, OK MSA",8560,OK,803235
40,400000001,345,356,417,500,516,Adair County,9999,OK,21038
40,400000003,343,361,433,592,610,Alfalfa County,9999,OK,6105
40,400000005,353,369,451,593,670,Atoka County,9999,OK,13879
40,400000007,343,361,433,592,610,Beaver County,9999,OK,5857
40,400000009,336,378,423,577,742,Beckham County,9999,OK,19799
40,400000011,343,361,433,592,610,Blaine County,9999,OK,11976
40,400000013,352,363,443,645,670,Bryan County,9999,OK,36534
40,400000015,269,314,414,494,614,Caddo County,9999,OK,30150
40,400000019,414,433,500,632,849,Carter County,9999,OK,45621
40,400000021,371,399,469,597,650,Cherokee County,9999,OK,42521
40,400000023,315,318,379,516,532,Choctaw County,9999,OK,15342
40,400000025,343,361,433,592,610,Cimarron County,9999,OK,3148
40,400000029,353,369,451,593,670,Coal County,9999,OK,6031
40,400000033,369,389,482,701,835,Cotton County,9999,OK,6614
40,400000035,308,392,473,567,831,Craig County,9999,OK,14950
40,400000039,328,329,431,628,649,Custer County,9999,OK,26142
40,400000041,328,389,458,611,629,Delaware County,9999,OK,37077
40,400000043,343,361,433,592,610,Dewey County,9999,OK,4743
40,400000045,343,361,433,592,610,Ellis County,9999,OK,4075
40,400000049,299,349,459,589,732,Garvin County,9999,OK,27210
40,400000051,344,377,455,615,701,Grady County,9999,OK,45516
40,400000053,343,361,433,592,610,Grant County,9999,OK,5144
40,400000055,329,351,430,593,641,Greer County,9999,OK,6061
40,400000057,329,351,430,593,641,Harmon County,9999,OK,3283
40,400000059,343,361,433,592,610,Harper County,9999,OK,3562
40,400000061,274,326,421,535,570,Haskell County,9999,OK,11792
40,400000063,383,431,516,665,687,Hughes County,9999,OK,14154
40,400000065,380,423,469,671,692,Jackson County,9999,OK,28439
40,400000067,369,389,482,701,835,Jefferson County,9999,OK,6818
40,400000069,353,369,451,593,670,Johnston County,9999,OK,10513
40,400000071,323,381,492,663,683,Kay County,9999,OK,48080
40,400000073,343,361,433,608,625,Kingfisher County,9999,OK,13926
40,400000075,329,351,430,593,641,Kiowa County,9999,OK,10227
40,400000077,274,326,421,535,570,Latimer County,9999,OK,10692
40,400000079,286,352,432,543,674,Le Flore County,9999,OK,48109
40,400000081,369,370,459,593,611,Lincoln County,9999,OK,32080
40,400000085,353,369,451,593,670,Love County,9999,OK,8831
40,400000089,255,306,394,512,526,McCurtain County,9999,OK,34402
40,400000091,346,387,464,603,655,McIntosh County,9999,OK,19456
40,400000093,343,361,433,592,610,Major County,9999,OK,7545
40,400000095,353,369,451,593,670,Marshall County,9999,OK,13184
40,400000097,304,421,466,617,764,Mayes County,9999,OK,38369
40,400000099,351,370,424,612,743,Murray County,9999,OK,12623
40,400000101,348,405,487,626,717,Muskogee County,9999,OK,69451
40,400000103,350,388,487,673,694,Noble County,9999,OK,11411
40,400000105,342,369,460,622,673,Nowata County,9999,OK,10569
40,400000107,383,431,516,665,687,Okfuskee County,9999,OK,11814
40,400000111,297,347,457,624,642,Okmulgee County,9999,OK,39685
40,400000115,345,347,434,598,616,Ottawa County,9999,OK,33194
40,400000117,403,405,485,648,666,Pawnee County,9999,OK,16612
40,400000119,417,465,570,812,898,Payne County,9999,OK,68190
40,400000121,339,375,492,613,710,Pittsburg County,9999,OK,43953
40,400000123,307,354,458,613,631,Pontotoc County,9999,OK,35143
40,400000127,274,326,421,535,570,Pushmataha County,9999,OK,11667
40,400000129,329,351,430,593,641,Roger Mills County,9999,OK,3436
40,400000133,288,371,446,551,569,Seminole County,9999,OK,24894
40,400000137,287,339,442,607,623,Stephens County,9999,OK,43182
40,400000139,346,431,508,612,706,Texas County,9999,OK,20107
40,400000141,369,389,482,701,835,Tillman County,9999,OK,9287
40,400000147,386,387,465,655,691,Washington County,9999,OK,48996
40,400000149,329,351,430,593,641,Washita County,9999,OK,11508
40,400000151,306,334,417,606,623,Woods County,9999,OK,9089
40,400000153,381,382,459,604,621,Woodward County,9999,OK,18486
41,1890,493,569,712,1037,1247,"Corvallis, OR MSA",1890,OR,78153
41,2400,469,572,720,1018,1157,"Eugene--Springfield, OR MSA",2400,OR,322959
41,4890,480,556,690,1002,1065,"Medford--Ashland, OR MSA",4890,OR,181269
41,6440,555,643,739,1076,1297,"Portland--Vancouver, OR--WA PMSA",6440,OR,1572771
41,7080,487,545,649,946,1139,"Salem, OR PMSA",7080,OR,347214
41,410000001,373,438,574,838,864,Baker County,9999,OR,16741
41,410000007,420,508,648,926,955,Clatsop County,9999,OR,35630
41,410000011,396,495,608,815,932,Coos County,9999,OR,62779
41,410000013,406,499,625,804,911,Crook County,9999,OR,19182
41,410000015,437,519,644,875,1115,Curry County,9999,OR,21137
41,410000017,502,582,686,999,1044,Deschutes County,9999,OR,115367
41,410000019,389,460,598,794,976,Douglas County,9999,OR,100399
41,410000021,411,495,597,813,922,Gilliam County,9999,OR,1915
41,410000023,411,495,597,813,922,Grant County,9999,OR,7935
41,410000025,373,443,552,786,815,Harney County,9999,OR,7609
41,410000027,416,515,642,935,962,Hood River County,9999,OR,20411
41,410000031,485,524,583,835,1023,Jefferson County,9999,OR,19009
41,410000033,470,523,624,875,954,Josephine County,9999,OR,75726
41,410000035,371,440,570,815,867,Klamath County,9999,OR,63775
41,410000037,373,443,552,786,815,Lake County,9999,OR,7422
41,410000041,499,563,690,954,1041,Lincoln County,9999,OR,44479
41,410000043,457,561,666,956,1143,Linn County,9999,OR,103069
41,410000045,398,465,546,796,819,Malheur County,9999,OR,31615
41,410000049,411,495,597,813,922,Morrow County,9999,OR,10995
41,410000055,411,495,597,813,922,Sherman County,9999,OR,1934
41,410000057,435,507,668,944,971,Tillamook County,9999,OR,24262
41,410000059,394,447,565,807,888,Umatilla County,9999,OR,70548
41,410000061,371,435,571,834,886,Union County,9999,OR,24530
41,410000063,373,431,567,826,878,Wallowa County,9999,OR,7226
41,410000065,427,477,597,863,1048,Wasco County,9999,OR,23791
41,410000069,411,495,597,813,922,Wheeler County,9999,OR,1547
42,240,492,598,706,937,1009,"Allentown--Bethlehem--Easton, PA MSA",240,PA,637958
42,280,385,433,531,697,717,"Altoona, PA MSA",280,PA,129144
42,2360,393,446,579,710,759,"Erie, PA MSA",2360,PA,280843
42,3240,493,550,691,882,980,"Harrisburg--Lebanon--Carlisle, PA MSA",3240,PA,629401
42,3680,354,381,461,566,629,"Johnstown, PA MSA",3680,PA,232621
42,4000,465,560,690,865,897,"Lancaster, PA MSA",4000,PA,470658
42,5660,718,812,993,1233,1309,"Newburgh, NY--PA PMSA",5660,PA,46302
42,6160,698,801,962,1153,1398,"Philadelphia, PA--NJ PMSA",6160,PA,3849647
42,6280,525,574,694,882,937,"Pittsburgh, PA MSA",6280,PA,2358695
42,6680,479,531,663,885,911,"Reading, PA MSA",6680,PA,373638
42,7560,431,498,595,769,835,"Scranton--Wilkes-Barre--Hazleton, PA MSA",7560,PA,624776
42,7610,441,450,573,688,774,"Sharon, PA MSA",7610,PA,120293
42,8050,535,610,737,899,925,"State College, PA MSA",8050,PA,135758
42,9140,385,446,546,711,754,"Williamsport, PA MSA",9140,PA,120044
42,9280,453,509,650,792,817,"York, PA MSA",9280,PA,381751
42,420000001,452,520,600,795,923,Adams County,9999,PA,91292
42,420000005,396,417,475,620,779,Armstrong County,9999,PA,72392
42,420000009,399,421,496,594,751,Bedford County,9999,PA,49984
42,420000015,321,434,494,630,785,Bradford County,9999,PA,62761
42,420000023,413,423,497,663,701,Cameron County,9999,PA,5974
42,420000031,380,410,456,598,617,Clarion County,9999,PA,41765
42,420000033,342,390,459,647,755,Clearfield County,9999,PA,83382
42,420000035,468,469,564,674,695,Clinton County,9999,PA,37914
42,420000039,382,439,504,659,752,Crawford County,9999,PA,90366
42,420000047,408,414,493,658,769,Elk County,9999,PA,35112
42,420000053,380,404,465,599,645,Forest County,9999,PA,4946
42,420000055,396,438,565,743,869,Franklin County,9999,PA,129313
42,420000057,354,412,482,598,722,Fulton County,9999,PA,14261
42,420000059,409,427,494,591,608,Greene County,9999,PA,40672
42,420000061,316,405,485,603,623,Huntingdon County,9999,PA,45586
42,420000063,443,461,536,639,700,Indiana County,9999,PA,89605
42,420000065,317,385,486,639,660,Jefferson County,9999,PA,45932
42,420000067,367,416,494,659,679,Juniata County,9999,PA,22821
42,420000073,365,472,562,708,754,Lawrence County,9999,PA,94643
42,420000083,408,441,496,662,699,McKean County,9999,PA,45936
42,420000087,325,394,484,615,755,Mifflin County,9999,PA,46486
42,420000089,496,628,762,1014,1106,Monroe County,9999,PA,138687
42,420000093,457,508,604,722,744,Montour County,9999,PA,18236
42,420000097,333,434,487,619,639,Northumberland County,9999,PA,94556
42,420000105,413,446,497,659,677,Potter County,9999,PA,18080
42,420000107,320,415,483,608,649,Schuylkill County,9999,PA,150336
42,420000109,344,451,526,666,696,Snyder County,9999,PA,37546
42,420000113,326,446,502,662,781,Sullivan County,9999,PA,6556
42,420000115,383,430,518,622,678,Susquehanna County,9999,PA,42238
42,420000117,413,467,518,689,778,Tioga County,9999,PA,41373
42,420000119,466,490,561,737,832,Union County,9999,PA,41624
42,420000121,356,392,478,604,670,Venango County,9999,PA,57565
42,420000123,319,400,490,636,679,Warren County,9999,PA,43863
42,420000127,462,474,600,774,823,Wayne County,9999,PA,47722
44,5520,586,700,824,985,1131,"New London--Norwich, CT--RI MSA",5520,RI,30802
44,6480,734,790,920,1099,1330,"Providence--Fall River--Warwick, RI--MA MSA",6480,RI,955549
44,440000005,641,778,986,1398,1730,Newport County,9999,RI,60958
44,440000009,565,672,871,1106,1267,Washington County,9999,RI,1010
45,600,470,523,589,812,864,"Augusta--Aiken, GA--SC MSA",600,SC,167147
45,1440,560,620,690,910,1057,"Charleston--North Charleston, SC MSA",1440,SC,549033
45,1520,642,695,773,986,1209,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",1520,SC,164614
45,1760,540,602,670,867,941,"Columbia, SC MSA",1760,SC,536691
45,2655,402,456,522,645,846,"Florence, SC MSA",2655,SC,125761
45,3160,498,539,605,793,876,"Greenville--Spartanburg--Anderson, SC MSA",3160,SC,962441
45,5330,536,603,706,899,998,"Myrtle Beach, SC MSA",5330,SC,196629
45,8140,427,465,516,665,732,"Sumter, SC MSA",8140,SC,104646
45,450000001,305,423,469,607,627,Abbeville County,9999,SC,26167
45,450000005,378,411,456,570,767,Allendale County,9999,SC,11211
45,450000009,363,364,437,576,595,Bamberg County,9999,SC,16658
45,450000011,392,424,472,571,768,Barnwell County,9999,SC,23478
45,450000013,579,721,800,962,1021,Beaufort County,9999,SC,120937
45,450000017,378,411,456,570,767,Calhoun County,9999,SC,15185
45,450000023,419,433,506,605,887,Chester County,9999,SC,34068
45,450000025,316,402,470,564,827,Chesterfield County,9999,SC,42768
45,450000027,446,447,538,643,686,Clarendon County,9999,SC,32502
45,450000029,299,360,460,650,787,Colleton County,9999,SC,38264
45,450000031,294,378,452,565,582,Darlington County,9999,SC,67394
45,450000033,366,367,442,530,557,Dillon County,9999,SC,30722
45,450000039,423,459,512,634,726,Fairfield County,9999,SC,23454
45,450000043,491,492,620,829,1091,Georgetown County,9999,SC,55797
45,450000047,437,457,526,755,860,Greenwood County,9999,SC,66271
45,450000049,363,374,437,566,597,Hampton County,9999,SC,21386
45,450000053,478,503,575,755,778,Jasper County,9999,SC,20678
45,450000055,338,466,519,649,717,Kershaw County,9999,SC,52647
45,450000057,326,413,492,665,722,Lancaster County,9999,SC,61351
45,450000059,433,469,523,656,814,Laurens County,9999,SC,69567
45,450000061,326,407,492,601,719,Lee County,9999,SC,20119
45,450000065,421,452,508,686,707,McCormick County,9999,SC,9958
45,450000067,355,370,448,546,563,Marion County,9999,SC,35466
45,450000069,346,347,417,542,670,Marlboro County,9999,SC,28818
45,450000071,419,456,506,626,710,Newberry County,9999,SC,36108
45,450000073,326,388,500,642,878,Oconee County,9999,SC,66215
45,450000075,389,421,467,576,757,Orangeburg County,9999,SC,91582
45,450000081,421,452,508,686,707,Saluda County,9999,SC,19181
45,450000087,373,374,450,598,790,Union County,9999,SC,29881
45,450000089,446,447,538,643,686,Williamsburg County,9999,SC,37217
46,6660,461,502,642,841,898,"Rapid City, SD MSA",6660,SD,88565
46,7760,488,504,636,822,971,"Sioux Falls, SD MSA",7760,SD,172412
46,460000003,318,374,491,618,686,Aurora County,9999,SD,3058
46,460000005,393,405,473,690,776,Beadle County,9999,SD,17023
46,460000007,363,384,490,652,750,Bennett County,9999,SD,3574
46,460000009,318,374,491,618,686,Bon Homme County,9999,SD,7260
46,460000011,327,406,503,735,883,Brookings County,9999,SD,28220
46,460000013,360,386,508,668,763,Brown County,9999,SD,35460
46,460000015,318,374,491,618,686,Brule County,9999,SD,5364
46,460000017,318,374,491,618,686,Buffalo County,9999,SD,2032
46,460000019,363,384,490,652,750,Butte County,9999,SD,9094
46,460000021,360,372,490,660,754,Campbell County,9999,SD,1782
46,460000023,318,374,491,618,686,Charles Mix County,9999,SD,9350
46,460000025,330,393,506,671,811,Clark County,9999,SD,4143
46,460000027,367,427,545,748,956,Clay County,9999,SD,13537
46,460000029,371,434,571,729,774,Codington County,9999,SD,25897
46,460000031,363,384,490,652,750,Corson County,9999,SD,4181
46,460000033,363,384,490,652,750,Custer County,9999,SD,7275
46,460000035,344,401,528,690,710,Davison County,9999,SD,18741
46,460000037,360,372,490,660,754,Day County,9999,SD,6267
46,460000039,330,393,506,671,811,Deuel County,9999,SD,4498
46,460000041,363,384,490,652,750,Dewey County,9999,SD,5972
46,460000043,318,374,491,618,686,Douglas County,9999,SD,3458
46,460000045,360,372,490,660,754,Edmunds County,9999,SD,4367
46,460000047,364,386,507,652,751,Fall River County,9999,SD,7453
46,460000049,360,372,490,660,754,Faulk County,9999,SD,2640
46,460000051,330,393,506,671,811,Grant County,9999,SD,7847
46,460000053,318,374,491,618,686,Gregory County,9999,SD,4792
46,460000055,363,384,490,652,750,Haakon County,9999,SD,2196
46,460000057,330,393,506,671,811,Hamlin County,9999,SD,5540
46,460000059,360,372,490,660,754,Hand County,9999,SD,3741
46,460000061,318,374,491,618,686,Hanson County,9999,SD,3139
46,460000063,363,384,490,652,750,Harding County,9999,SD,1353
46,460000065,369,409,505,639,658,Hughes County,9999,SD,16481
46,460000067,318,374,491,618,686,Hutchinson County,9999,SD,8075
46,460000069,318,374,491,618,686,Hyde County,9999,SD,1671
46,460000071,363,384,490,652,750,Jackson County,9999,SD,2930
46,460000073,360,372,490,660,754,Jerauld County,9999,SD,2295
46,460000075,363,384,490,652,750,Jones County,9999,SD,1193
46,460000077,330,393,506,671,811,Kingsbury County,9999,SD,5815
46,460000079,330,393,506,671,811,Lake County,9999,SD,11276
46,460000081,351,421,537,718,757,Lawrence County,9999,SD,21802
46,460000085,318,374,491,618,686,Lyman County,9999,SD,3895
46,460000087,330,393,506,671,811,McCook County,9999,SD,5832
46,460000089,360,372,490,660,754,McPherson County,9999,SD,2904
46,460000091,360,372,490,660,754,Marshall County,9999,SD,4576
46,460000093,336,427,517,753,801,Meade County,9999,SD,24253
46,460000095,363,384,490,652,750,Mellette County,9999,SD,2083
46,460000097,330,393,506,671,811,Miner County,9999,SD,2884
46,460000101,330,393,506,671,811,Moody County,9999,SD,6595
46,460000105,363,384,490,652,750,Perkins County,9999,SD,3363
46,460000107,363,384,490,652,750,Potter County,9999,SD,2693
46,460000109,360,372,490,660,754,Roberts County,9999,SD,10016
46,460000111,318,374,491,618,686,Sanborn County,9999,SD,2675
46,460000113,363,384,490,652,750,Shannon County,9999,SD,12466
46,460000115,360,372,490,660,754,Spink County,9999,SD,7454
46,460000117,318,374,491,618,686,Stanley County,9999,SD,2772
46,460000119,318,374,491,618,686,Sully County,9999,SD,1556
46,460000121,363,384,490,652,750,Todd County,9999,SD,9050
46,460000123,318,374,491,618,686,Tripp County,9999,SD,6430
46,460000125,390,439,553,727,969,Turner County,9999,SD,8849
46,460000127,426,498,657,785,979,Union County,9999,SD,12584
46,460000129,360,372,490,660,754,Walworth County,9999,SD,5974
46,460000135,347,407,533,688,831,Yankton County,9999,SD,21652
46,460000137,363,384,490,652,750,Ziebach County,9999,SD,2519
47,1560,485,520,607,771,874,"Chattanooga, TN--GA MSA",1560,TN,335672
47,1660,482,496,583,847,871,"Clarksville--Hopkinsville, TN--KY MSA",1660,TN,134768
47,3580,435,480,606,834,860,"Jackson, TN MSA",3580,TN,107377
47,3660,352,405,508,668,827,"Johnson City--Kingsport--Bristol, TN--VA MSA",3660,TN,388218
47,3840,428,500,598,816,911,"Knoxville, TN MSA",3840,TN,687249
47,4920,559,605,673,900,938,"Memphis, TN--AR--MS MSA",4920,TN,977549
47,5360,572,638,740,986,1090,"Nashville, TN MSA",5360,TN,1231311
47,470000003,481,499,579,726,749,Bedford County,9999,TN,37586
47,470000005,389,390,467,581,619,Benton County,9999,TN,16537
47,470000007,374,375,452,604,621,Bledsoe County,9999,TN,12367
47,470000011,403,424,547,703,884,Bradley County,9999,TN,87965
47,470000013,376,377,454,617,659,Campbell County,9999,TN,39854
47,470000015,366,367,465,613,633,Cannon County,9999,TN,12826
47,470000017,391,392,470,588,615,Carroll County,9999,TN,29475
