"fips_st","fips_puma","owner_occ","total","per_owner","year"
41,1302,272,428,63.5514018691589,2006
41,1303,263,408,64.4607843137255,2006
41,1304,313,550,56.9090909090909,2006
41,1305,298,510,58.4313725490196,2006
41,1306,273,421,64.8456057007126,2006
41,1307,338,381,88.7139107611549,2006
41,1308,315,473,66.5961945031712,2006
41,1309,342,446,76.6816143497758,2006
41,1310,338,474,71.3080168776371,2006
41,1311,385,551,69.8729582577133,2006
41,1312,352,481,73.1808731808732,2006
41,1313,254,387,65.6330749354005,2006
42,100,202,332,60.8433734939759,2006
42,200,608,747,81.3922356091031,2006
42,300,840,999,84.0840840840841,2006
42,400,525,648,81.0185185185185,2006
42,500,729,919,79.3253536452666,2006
42,600,730,880,82.9545454545455,2006
42,700,302,361,83.6565096952909,2006
42,801,237,382,62.0418848167539,2006
42,802,634,773,82.0181112548512,2006
42,901,290,430,67.4418604651163,2006
42,902,391,467,83.7259100642398,2006
42,903,731,878,83.257403189066,2006
42,1000,561,693,80.952380952381,2006
42,1100,474,583,81.303602058319,2006
42,1200,860,1109,77.5473399458972,2006
42,1300,410,558,73.4767025089606,2006
42,1400,698,849,82.2143698468787,2006
42,1500,615,751,81.8908122503329,2006
42,1600,549,668,82.185628742515,2006
42,1701,169,345,48.9855072463768,2006
42,1702,162,314,51.5923566878981,2006
42,1703,286,411,69.5863746958638,2006
42,1801,537,624,86.0576923076923,2006
42,1802,310,416,74.5192307692308,2006
42,1803,388,491,79.0224032586558,2006
42,1804,478,679,70.3976435935199,2006
42,1805,310,402,77.1144278606965,2006
42,1806,321,384,83.59375,2006
42,1807,418,565,73.9823008849557,2006
42,1900,713,873,81.672394043528,2006
42,2001,407,506,80.4347826086957,2006
42,2002,548,722,75.9002770083102,2006
42,2101,327,417,78.4172661870504,2006
42,2102,477,610,78.1967213114754,2006
42,2103,316,396,79.7979797979798,2006
42,2201,539,654,82.4159021406728,2006
42,2202,455,565,80.5309734513274,2006
42,2300,454,605,75.0413223140496,2006
42,2400,770,967,79.6277145811789,2006
42,2501,600,749,80.1068090787717,2006
42,2502,481,587,81.9420783645656,2006
42,2600,402,526,76.425855513308,2006
42,2700,795,947,83.9493136219641,2006
42,2801,457,566,80.7420494699647,2006
42,2802,348,436,79.8165137614679,2006
42,2900,390,479,81.419624217119,2006
42,3001,270,428,63.0841121495327,2006
42,3002,436,559,77.9964221824687,2006
42,3101,345,457,75.492341356674,2006
42,3102,566,705,80.2836879432624,2006
42,3201,379,448,84.5982142857143,2006
42,3202,595,722,82.409972299169,2006
42,3203,263,373,70.509383378016,2006
42,3301,373,544,68.5661764705882,2006
42,3302,391,506,77.2727272727273,2006
42,3303,458,580,78.9655172413793,2006
42,3401,471,661,71.2556732223903,2006
42,3402,694,814,85.2579852579853,2006
42,3500,688,826,83.2929782082325,2006
42,3600,168,291,57.7319587628866,2006
42,3701,452,564,80.1418439716312,2006
42,3702,378,443,85.3273137697517,2006
42,3801,293,413,70.9443099273608,2006
42,3802,491,570,86.140350877193,2006
42,3901,570,682,83.5777126099707,2006
42,3902,423,489,86.5030674846626,2006
42,3903,335,408,82.107843137255,2006
42,3904,251,349,71.919770773639,2006
42,4001,303,368,82.3369565217391,2006
42,4002,484,610,79.344262295082,2006
42,4003,481,577,83.3622183708839,2006
42,4004,254,344,73.8372093023256,2006
42,4005,281,354,79.3785310734463,2006
42,4006,287,380,75.5263157894737,2006
42,4101,295,407,72.4815724815725,2006
42,4102,213,310,68.7096774193548,2006
42,4103,191,281,67.9715302491103,2006
42,4104,264,352,75,2006
42,4105,221,341,64.8093841642229,2006
42,4106,257,395,65.0632911392405,2006
42,4107,137,260,52.6923076923077,2006
42,4108,158,281,56.2277580071174,2006
42,4109,188,398,47.2361809045226,2006
42,4110,197,284,69.3661971830986,2006
42,4111,163,306,53.2679738562092,2006
42,4201,344,429,80.1864801864802,2006
42,4202,359,496,72.3790322580645,2006
42,4203,340,470,72.3404255319149,2006
42,4204,297,354,83.8983050847458,2006
42,4301,435,521,83.4932821497121,2006
42,4302,442,532,83.0827067669173,2006
42,4303,469,565,83.0088495575221,2006
44,100,232,537,43.2029795158287,2006
44,200,439,600,73.1666666666667,2006
44,300,346,488,70.9016393442623,2006
44,400,455,733,62.0736698499318,2006
44,500,429,582,73.7113402061856,2006
44,600,588,731,80.437756497948,2006
44,700,424,536,79.1044776119403,2006
45,100,598,753,79.4156706507304,2006
45,201,724,1052,68.8212927756654,2006
45,202,504,622,81.0289389067524,2006
45,301,300,447,67.1140939597315,2006
45,302,531,652,81.441717791411,2006
45,400,398,511,77.8864970645792,2006
45,500,654,829,78.8902291917973,2006
45,600,412,536,76.865671641791,2006
45,700,573,727,78.8170563961486,2006
45,800,476,606,78.5478547854785,2006
45,900,487,610,79.8360655737705,2006
45,1001,380,501,75.8483033932136,2006
45,1002,452,534,84.6441947565543,2006
45,1100,244,436,55.9633027522936,2006
45,1200,701,911,76.9484083424808,2006
45,1300,611,763,80.0786369593709,2006
45,1400,394,508,77.5590551181102,2006
45,1500,814,1050,77.5238095238095,2006
45,1600,510,695,73.3812949640288,2006
45,1700,298,418,71.2918660287081,2006
45,1800,587,764,76.8324607329843,2006
45,1900,495,656,75.4573170731707,2006
45,2000,489,611,80.0327332242226,2006
45,2101,431,768,56.1197916666667,2006
45,2102,567,691,82.05499276411,2006
45,2200,421,539,78.1076066790352,2006
45,2300,373,493,75.659229208925,2006
46,100,238,335,71.044776119403,2006
46,200,270,367,73.5694822888283,2006
46,300,441,566,77.9151943462898,2006
46,400,430,549,78.3242258652095,2006
46,500,432,556,77.6978417266187,2006
46,600,421,504,83.531746031746,2006
46,700,237,339,69.9115044247788,2006
47,100,700,912,76.7543859649123,2006
47,200,523,644,81.2111801242236,2006
47,300,370,528,70.0757575757576,2006
47,400,516,652,79.1411042944785,2006
47,501,396,492,80.4878048780488,2006
47,502,402,458,87.7729257641921,2006
47,600,692,880,78.6363636363636,2006
47,700,428,546,78.3882783882784,2006
47,801,401,460,87.1739130434783,2006
47,802,374,481,77.7546777546778,2006
47,900,588,736,79.8913043478261,2006
47,1000,333,448,74.3303571428571,2006
47,1100,356,456,78.0701754385965,2006
47,1200,405,522,77.5862068965517,2006
47,1301,734,866,84.757505773672,2006
47,1302,362,455,79.5604395604396,2006
47,1400,451,794,56.8010075566751,2006
47,1500,379,479,79.1231732776618,2006
47,1600,503,605,83.1404958677686,2006
47,1700,473,650,72.7692307692308,2006
47,1800,390,622,62.7009646302251,2006
47,1900,539,666,80.9309309309309,2006
47,2000,416,519,80.1541425818882,2006
47,2100,478,621,76.9726247987117,2006
47,2201,379,551,68.7840290381125,2006
47,2202,290,421,68.8836104513064,2006
47,2203,398,583,68.2675814751287,2006
47,2204,205,406,50.4926108374384,2006
47,2205,314,430,73.0232558139535,2006
47,2300,632,834,75.779376498801,2006
47,2400,562,639,87.9499217527387,2006
47,2500,491,585,83.931623931624,2006
47,2600,453,605,74.8760330578512,2006
47,2700,488,607,80.3953871499176,2006
47,2800,549,701,78.3166904422254,2006
47,2900,369,474,77.8481012658228,2006
47,3000,443,565,78.4070796460177,2006
47,3101,310,588,52.7210884353742,2006
47,3102,340,492,69.1056910569106,2006
47,3103,220,348,63.2183908045977,2006
47,3104,208,357,58.2633053221289,2006
47,3105,192,272,70.5882352941177,2006
47,3201,516,619,83.3602584814216,2006
47,3202,413,471,87.6857749469214,2006
48,100,814,1049,77.5977121067683,2006
48,200,302,477,63.3123689727463,2006
48,300,381,493,77.2819472616633,2006
48,400,578,740,78.1081081081081,2006
48,501,213,412,51.6990291262136,2006
48,502,463,619,74.7980613893376,2006
48,600,738,896,82.3660714285714,2006
48,700,370,530,69.811320754717,2006
48,800,585,736,79.4836956521739,2006
48,900,441,596,73.993288590604,2006
48,1000,601,806,74.5657568238213,2006
48,1100,426,557,76.4811490125673,2006
48,1200,629,777,80.952380952381,2006
48,1300,536,708,75.7062146892655,2006
48,1400,600,782,76.7263427109974,2006
48,1500,405,511,79.2563600782779,2006
48,1600,384,481,79.8336798336798,2006
48,1700,371,537,69.0875232774674,2006
48,1800,487,609,79.9671592775041,2006
48,1900,607,775,78.3225806451613,2006
48,2000,543,640,84.84375,2006
48,2101,641,784,81.7602040816327,2006
48,2102,610,800,76.25,2006
48,2103,360,483,74.5341614906832,2006
48,2104,313,423,73.9952718676123,2006
48,2201,839,1056,79.4507575757576,2006
48,2202,789,1117,70.6356311548791,2006
48,2301,158,325,48.6153846153846,2006
48,2302,209,531,39.3596986817326,2006
48,2303,272,382,71.2041884816754,2006
48,2304,378,631,59.904912836767,2006
48,2305,304,530,57.3584905660377,2006
48,2306,415,661,62.7836611195159,2006
48,2307,254,384,66.1458333333333,2006
48,2308,394,604,65.2317880794702,2006
48,2309,279,372,75,2006
48,2310,256,353,72.5212464589235,2006
48,2311,318,685,46.4233576642336,2006
48,2312,352,485,72.5773195876289,2006
48,2313,302,395,76.4556962025316,2006
48,2314,500,626,79.8722044728434,2006
48,2315,484,749,64.6194926568758,2006
48,2400,431,544,79.2279411764706,2006
48,2501,291,518,56.1776061776062,2006
48,2502,278,421,66.0332541567696,2006
48,2503,577,870,66.3218390804598,2006
48,2504,529,708,74.7175141242938,2006
48,2505,249,517,48.1624758220503,2006
48,2506,561,710,79.0140845070422,2006
48,2507,424,567,74.7795414462081,2006
48,2508,365,461,79.175704989154,2006
48,2509,632,724,87.292817679558,2006
48,2510,298,405,73.5802469135803,2006
48,2511,492,563,87.3889875666075,2006
48,2600,455,562,80.9608540925267,2006
48,2700,627,811,77.31196054254,2006
48,2800,523,672,77.827380952381,2006
48,2900,377,528,71.4015151515152,2006
48,3000,337,470,71.7021276595745,2006
48,3100,417,539,77.365491651206,2006
48,3200,360,484,74.3801652892562,2006
48,3300,343,461,74.4034707158351,2006
48,3400,356,472,75.4237288135593,2006
48,3501,303,430,70.4651162790698,2006
48,3502,190,375,50.6666666666667,2006
48,3503,237,361,65.6509695290859,2006
48,3504,568,678,83.7758112094395,2006
48,3505,362,514,70.4280155642023,2006
48,3600,692,835,82.874251497006,2006
48,3701,335,479,69.937369519833,2006
48,3702,256,419,61.0978520286396,2006
48,3703,199,304,65.4605263157895,2006
48,3801,206,387,53.2299741602067,2006
48,3802,476,594,80.1346801346801,2006
48,3900,486,615,79.0243902439024,2006
48,4000,313,543,57.6427255985267,2006
48,4100,494,652,75.7668711656442,2006
48,4200,480,574,83.623693379791,2006
48,4300,294,437,67.2768878718535,2006
48,4400,396,517,76.5957446808511,2006
48,4501,464,605,76.694214876033,2006
48,4502,639,762,83.8582677165354,2006
48,4503,431,514,83.852140077821,2006
48,4601,167,319,52.3510971786834,2006
48,4602,270,405,66.6666666666667,2006
48,4603,241,454,53.0837004405286,2006
48,4604,206,550,37.4545454545455,2006
48,4605,207,368,56.25,2006
48,4606,272,410,66.3414634146341,2006
48,4607,254,581,43.7177280550775,2006
48,4608,290,403,71.9602977667494,2006
48,4609,187,342,54.6783625730994,2006
48,4610,211,399,52.8822055137845,2006
48,4611,222,367,60.4904632152589,2006
48,4612,249,432,57.6388888888889,2006
48,4613,121,365,33.1506849315069,2006
48,4614,418,541,77.2643253234750,2006
48,4615,283,375,75.4666666666667,2006
48,4616,291,461,63.1236442516269,2006
48,4617,623,718,86.7688022284123,2006
48,4618,481,599,80.3005008347245,2006
48,4619,528,628,84.0764331210191,2006
48,4620,305,405,75.3086419753086,2006
48,4621,552,636,86.7924528301887,2006
48,4622,361,482,74.896265560166,2006
48,4623,366,582,62.8865979381443,2006
48,4624,275,426,64.5539906103286,2006
48,4625,281,434,64.7465437788019,2006
48,4701,783,890,87.9775280898876,2006
48,4702,498,596,83.5570469798658,2006
48,4801,428,549,77.959927140255,2006
48,4802,425,505,84.1584158415842,2006
48,4901,313,485,64.5360824742268,2006
48,4902,514,621,82.7697262479871,2006
48,5000,376,483,77.8467908902691,2006
48,5100,568,709,80.1128349788434,2006
48,5201,648,768,84.375,2006
48,5202,398,565,70.4424778761062,2006
48,5301,275,571,48.1611208406305,2006
48,5302,231,557,41.4721723518851,2006
48,5303,469,714,65.686274509804,2006
48,5304,420,695,60.431654676259,2006
48,5401,708,852,83.0985915492958,2006
48,5402,369,513,71.9298245614035,2006
48,5500,617,737,83.7177747625509,2006
48,5601,170,330,51.5151515151515,2006
48,5602,241,346,69.6531791907514,2006
48,5603,240,314,76.4331210191083,2006
48,5604,277,436,63.5321100917431,2006
48,5605,329,486,67.6954732510288,2006
48,5606,424,614,69.0553745928339,2006
48,5607,365,665,54.8872180451128,2006
48,5608,302,419,72.0763723150358,2006
48,5609,425,527,80.6451612903226,2006
48,5610,523,625,83.68,2006
48,5611,374,526,71.1026615969582,2006
48,5700,492,606,81.1881188118812,2006
48,5800,565,688,82.1220930232558,2006
48,5900,383,516,74.2248062015504,2006
48,6000,402,572,70.2797202797203,2006
48,6100,360,472,76.271186440678,2006
48,6200,341,461,73.9696312364425,2006
48,6301,245,382,64.1361256544503,2006
48,6302,415,589,70.4584040747029,2006
48,6400,286,383,74.6736292428198,2006
48,6500,299,390,76.6666666666667,2006
48,6600,264,353,74.7875354107649,2006
48,6701,250,321,77.8816199376947,2006
48,6702,255,311,81.9935691318328,2006
48,6703,272,361,75.3462603878116,2006
48,6704,287,373,76.9436997319035,2006
48,6800,331,482,68.6721991701245,2006
48,6900,581,725,80.1379310344828,2006
49,100,675,821,82.216808769793,2006
49,200,563,702,80.1994301994302,2006
49,301,385,478,80.5439330543933,2006
49,302,344,395,87.0886075949367,2006
49,400,568,677,83.8995568685377,2006
49,501,387,676,57.2485207100592,2006
49,502,331,377,87.7984084880637,2006
49,503,290,364,79.6703296703297,2006
49,504,350,471,74.3099787685775,2006
49,505,284,360,78.8888888888889,2006
49,506,289,344,84.0116279069768,2006
49,507,339,406,83.4975369458128,2006
49,601,331,438,75.5707762557078,2006
49,602,132,280,47.1428571428571,2006
49,603,515,586,87.8839590443686,2006
49,700,829,1029,80.5636540330418,2006
50,100,467,613,76.1827079934747,2006
50,200,582,713,81.6269284712482,2006
50,300,467,586,79.6928327645051,2006
50,400,499,610,81.8032786885246,2006
51,100,458,829,55.2472858866104,2006
51,200,341,638,53.448275862069,2006
51,301,545,756,72.0899470899471,2006
51,302,531,728,72.9395604395604,2006
51,303,636,750,84.8,2006
51,304,450,556,80.9352517985612,2006
51,305,809,1000,80.9,2006
51,400,481,617,77.9578606158833,2006
51,501,520,628,82.8025477707006,2006
51,502,481,634,75.8675078864353,2006
51,600,1122,1334,84.1079460269865,2006
51,700,707,974,72.5872689938398,2006
51,800,461,557,82.7648114901257,2006
51,900,472,607,77.7594728171334,2006
51,1000,460,715,64.3356643356643,2006
51,1100,637,833,76.4705882352941,2006
51,1200,412,815,50.5521472392638,2006
51,1300,896,1224,73.202614379085,2006
51,1400,1013,1204,84.1362126245847,2006
51,1500,509,582,87.4570446735395,2006
51,1600,314,490,64.0816326530612,2006
51,1700,472,554,85.1985559566787,2006
51,1800,773,990,78.0808080808081,2006
51,1900,660,816,80.8823529411765,2006
51,2000,412,690,59.7101449275362,2006
51,2100,345,533,64.7279549718574,2006
51,2200,634,771,82.230869001297,2006
51,2300,485,662,73.262839879154,2006
51,2400,467,661,70.6505295007564,2006
51,2500,370,478,77.4058577405858,2006
51,2600,464,603,76.9485903814262,2006
51,2700,508,641,79.2511700468019,2006
51,2801,363,519,69.9421965317919,2006
51,2802,396,590,67.1186440677966,2006
51,2803,520,631,82.4088748019017,2006
51,2900,507,905,56.0220994475138,2006
51,3000,621,777,79.92277992278,2006
51,3100,610,836,72.9665071770335,2006
51,3200,481,620,77.5806451612903,2006
51,3300,466,578,80.6228373702422,2006
51,3400,406,508,79.9212598425197,2006
51,3500,422,558,75.6272401433692,2006
53,100,481,686,70.1166180758018,2006
53,200,1008,1291,78.0790085205267,2006
53,300,614,828,74.1545893719807,2006
53,400,708,912,77.6315789473684,2006
53,500,529,833,63.5054021608643,2006
53,601,390,485,80.4123711340206,2006
53,602,386,521,74.088291746641,2006
53,700,442,643,68.7402799377916,2006
53,800,560,757,73.9762219286658,2006
53,901,219,299,73.2441471571906,2006
53,902,279,405,68.8888888888889,2006
53,1001,306,526,58.1749049429658,2006
53,1002,440,604,72.8476821192053,2006
53,1003,334,405,82.4691358024691,2006
53,1004,348,418,83.2535885167464,2006
53,1005,441,550,80.1818181818182,2006
53,1100,459,604,75.9933774834437,2006
53,1201,354,425,83.2941176470588,2006
53,1202,261,410,63.6585365853659,2006
53,1300,592,891,66.4421997755331,2006
53,1401,548,750,73.0666666666667,2006
53,1402,553,717,77.1269177126918,2006
53,1403,217,368,58.9673913043478,2006
53,1404,337,420,80.2380952380952,2006
53,1500,601,777,77.3487773487773,2006
53,1600,579,706,82.0113314447592,2006
53,1701,382,496,77.016129032258,2006
53,1702,321,469,68.4434968017058,2006
53,1801,317,529,59.9243856332703,2006
53,1802,249,437,56.979405034325,2006
53,1803,192,491,39.1038696537678,2006
53,1804,224,387,57.8811369509044,2006
53,1805,260,406,64.0394088669951,2006
53,1900,282,443,63.6568848758465,2006
53,2001,380,498,76.3052208835341,2006
53,2002,393,585,67.1794871794872,2006
53,2003,394,474,83.1223628691983,2006
53,2004,307,422,72.7488151658768,2006
53,2005,263,412,63.8349514563107,2006
53,2006,255,398,64.070351758794,2006
53,2007,271,394,68.7817258883249,2006
53,2008,351,486,72.2222222222222,2006
53,2009,478,526,90.8745247148289,2006
53,2101,323,399,80.952380952381,2006
53,2102,427,487,87.6796714579055,2006
53,2200,346,586,59.0443686006826,2006
54,100,577,754,76.525198938992,2006
54,200,536,688,77.906976744186,2006
54,300,375,521,71.9769673704415,2006
54,400,725,892,81.2780269058296,2006
54,500,420,542,77.4907749077491,2006
54,600,602,779,77.2785622593068,2006
54,700,373,512,72.8515625,2006
54,800,911,1179,77.2688719253605,2006
54,900,435,552,78.804347826087,2006
54,1000,319,397,80.352644836272,2006
54,1100,359,449,79.9554565701559,2006
54,1200,418,540,77.4074074074074,2006
55,100,1245,1462,85.15731874145,2006
55,200,161,250,64.4,2006
55,300,361,446,80.9417040358744,2006
55,400,1255,1483,84.6257585974376,2006
55,500,518,643,80.5598755832037,2006
55,600,1620,1874,86.4461045891142,2006
55,700,1216,1459,83.3447566826594,2006
55,800,877,1057,82.9706717123936,2006
55,900,281,366,76.775956284153,2006
55,1000,930,1122,82.8877005347594,2006
55,1100,326,550,59.2727272727273,2006
55,1200,736,906,81.2362030905077,2006
55,1300,1144,1322,86.535552193646,2006
55,1400,1354,1601,84.5721424109931,2006
55,1500,1037,1305,79.463601532567,2006
55,1600,533,620,85.9677419354839,2006
55,1700,579,714,81.0924369747899,2006
55,1800,320,416,76.923076923077,2006
55,1900,410,520,78.8461538461538,2006
55,2001,204,390,52.3076923076923,2006
55,2002,190,313,60.702875399361,2006
55,2003,90,279,32.258064516129,2006
55,2004,256,399,64.1604010025063,2006
55,2101,233,315,73.968253968254,2006
55,2102,434,627,69.2185007974482,2006
55,2201,350,408,85.7843137254902,2006
55,2202,308,351,87.7492877492877,2006
55,2203,238,316,75.3164556962025,2006
