"city","state","fips_msa","year","quarter","hpi","error"
"Ann Arbor","MI","11460",2009,1,160.47,1.01
"Anniston-Oxford","AL","11500",2000,1,117.16,2.74
"Anniston-Oxford","AL","11500",2000,2,117.64,2.59
"Anniston-Oxford","AL","11500",2000,3,118.11,2.61
"Anniston-Oxford","AL","11500",2000,4,122.16,2.7
"Anniston-Oxford","AL","11500",2001,1,127.43,2.78
"Anniston-Oxford","AL","11500",2001,2,126.19,2.67
"Anniston-Oxford","AL","11500",2001,3,125.77,2.67
"Anniston-Oxford","AL","11500",2001,4,130.56,2.73
"Anniston-Oxford","AL","11500",2002,1,132.28,2.78
"Anniston-Oxford","AL","11500",2002,2,130.76,2.81
"Anniston-Oxford","AL","11500",2002,3,132.78,2.79
"Anniston-Oxford","AL","11500",2002,4,135.98,2.86
"Anniston-Oxford","AL","11500",2003,1,136.29,2.85
"Anniston-Oxford","AL","11500",2003,2,139.31,2.9
"Anniston-Oxford","AL","11500",2003,3,139.41,2.91
"Anniston-Oxford","AL","11500",2003,4,140.53,3.08
"Anniston-Oxford","AL","11500",2004,1,140.07,3.13
"Anniston-Oxford","AL","11500",2004,2,141.3,3.07
"Anniston-Oxford","AL","11500",2004,3,144.24,3.2
"Anniston-Oxford","AL","11500",2004,4,145.37,3.24
"Anniston-Oxford","AL","11500",2005,1,148.11,3.31
"Anniston-Oxford","AL","11500",2005,2,149.68,3.32
"Anniston-Oxford","AL","11500",2005,3,151.88,3.32
"Anniston-Oxford","AL","11500",2005,4,157.61,3.57
"Anniston-Oxford","AL","11500",2006,1,158.42,3.56
"Anniston-Oxford","AL","11500",2006,2,161.73,3.59
"Anniston-Oxford","AL","11500",2006,3,165.51,3.66
"Anniston-Oxford","AL","11500",2006,4,167.2,3.76
"Anniston-Oxford","AL","11500",2007,1,169.17,3.78
"Anniston-Oxford","AL","11500",2007,2,174.34,3.84
"Anniston-Oxford","AL","11500",2007,3,172.23,3.77
"Anniston-Oxford","AL","11500",2007,4,174.06,3.93
"Anniston-Oxford","AL","11500",2008,1,176.86,3.87
"Anniston-Oxford","AL","11500",2008,2,175.83,3.98
"Anniston-Oxford","AL","11500",2008,3,176.74,4.22
"Anniston-Oxford","AL","11500",2008,4,175.68,4.42
"Anniston-Oxford","AL","11500",2009,1,177.69,3.96
"Appleton","WI","11540",2000,1,122.91,1.06
"Appleton","WI","11540",2000,2,123.22,1.01
"Appleton","WI","11540",2000,3,124.2,1.01
"Appleton","WI","11540",2000,4,125.94,1.01
"Appleton","WI","11540",2001,1,128.28,1.01
"Appleton","WI","11540",2001,2,129.44,1.01
"Appleton","WI","11540",2001,3,130.72,1.03
"Appleton","WI","11540",2001,4,131.85,1.02
"Appleton","WI","11540",2002,1,132.94,1.04
"Appleton","WI","11540",2002,2,134.84,1.06
"Appleton","WI","11540",2002,3,136.42,1.05
"Appleton","WI","11540",2002,4,137.07,1.06
"Appleton","WI","11540",2003,1,138.27,1.07
"Appleton","WI","11540",2003,2,139.15,1.07
"Appleton","WI","11540",2003,3,140.55,1.09
"Appleton","WI","11540",2003,4,143.78,1.16
"Appleton","WI","11540",2004,1,144.81,1.15
"Appleton","WI","11540",2004,2,146.18,1.16
"Appleton","WI","11540",2004,3,148.18,1.23
"Appleton","WI","11540",2004,4,150.2,1.23
"Appleton","WI","11540",2005,1,152.79,1.27
"Appleton","WI","11540",2005,2,152.69,1.28
"Appleton","WI","11540",2005,3,155.78,1.31
"Appleton","WI","11540",2005,4,158.55,1.38
"Appleton","WI","11540",2006,1,158.9,1.4
"Appleton","WI","11540",2006,2,156.74,1.33
"Appleton","WI","11540",2006,3,158.4,1.34
"Appleton","WI","11540",2006,4,160.36,1.35
"Appleton","WI","11540",2007,1,161.96,1.37
"Appleton","WI","11540",2007,2,159.92,1.34
"Appleton","WI","11540",2007,3,161.84,1.35
"Appleton","WI","11540",2007,4,163.21,1.36
"Appleton","WI","11540",2008,1,163.54,1.33
"Appleton","WI","11540",2008,2,162.48,1.39
"Appleton","WI","11540",2008,3,160.66,1.44
"Appleton","WI","11540",2008,4,163.14,1.44
"Appleton","WI","11540",2009,1,163.31,1.33
"Asheville","NC","11700",2000,1,135.26,1.57
"Asheville","NC","11700",2000,2,136.77,1.54
"Asheville","NC","11700",2000,3,138.5,1.55
"Asheville","NC","11700",2000,4,140.8,1.57
"Asheville","NC","11700",2001,1,143.91,1.58
"Asheville","NC","11700",2001,2,146.79,1.58
"Asheville","NC","11700",2001,3,148.77,1.61
"Asheville","NC","11700",2001,4,150.7,1.62
"Asheville","NC","11700",2002,1,151.61,1.64
"Asheville","NC","11700",2002,2,154.13,1.67
"Asheville","NC","11700",2002,3,157.32,1.69
"Asheville","NC","11700",2002,4,158.86,1.69
"Asheville","NC","11700",2003,1,161.1,1.73
"Asheville","NC","11700",2003,2,163.38,1.74
"Asheville","NC","11700",2003,3,164.91,1.76
"Asheville","NC","11700",2003,4,168.16,1.86
"Asheville","NC","11700",2004,1,169.64,1.89
"Asheville","NC","11700",2004,2,172.79,1.91
"Asheville","NC","11700",2004,3,178.95,2.01
"Asheville","NC","11700",2004,4,180.11,2.04
"Asheville","NC","11700",2005,1,186.73,2.13
"Asheville","NC","11700",2005,2,191.34,2.15
"Asheville","NC","11700",2005,3,195.42,2.18
"Asheville","NC","11700",2005,4,202.9,2.29
"Asheville","NC","11700",2006,1,207.1,2.36
"Asheville","NC","11700",2006,2,214.57,2.41
"Asheville","NC","11700",2006,3,221.04,2.5
"Asheville","NC","11700",2006,4,225.22,2.55
"Asheville","NC","11700",2007,1,232.64,2.63
"Asheville","NC","11700",2007,2,236.75,2.65
"Asheville","NC","11700",2007,3,238.96,2.69
"Asheville","NC","11700",2007,4,241.66,2.73
"Asheville","NC","11700",2008,1,242.01,2.69
"Asheville","NC","11700",2008,2,245.18,2.79
"Asheville","NC","11700",2008,3,242.35,2.89
"Asheville","NC","11700",2008,4,245.03,2.98
"Asheville","NC","11700",2009,1,242.76,2.71
"Athens-Clarke County","GA","12020",2000,1,131.57,1.42
"Athens-Clarke County","GA","12020",2000,2,131.6,1.33
"Athens-Clarke County","GA","12020",2000,3,135.33,1.37
"Athens-Clarke County","GA","12020",2000,4,137.87,1.42
"Athens-Clarke County","GA","12020",2001,1,141.91,1.39
"Athens-Clarke County","GA","12020",2001,2,142,1.36
"Athens-Clarke County","GA","12020",2001,3,144.14,1.39
"Athens-Clarke County","GA","12020",2001,4,146,1.38
"Athens-Clarke County","GA","12020",2002,1,148.58,1.43
"Athens-Clarke County","GA","12020",2002,2,149.71,1.45
"Athens-Clarke County","GA","12020",2002,3,152.67,1.45
"Athens-Clarke County","GA","12020",2002,4,154.19,1.46
"Athens-Clarke County","GA","12020",2003,1,155.07,1.48
"Athens-Clarke County","GA","12020",2003,2,156.82,1.47
"Athens-Clarke County","GA","12020",2003,3,157.75,1.49
"Athens-Clarke County","GA","12020",2003,4,160.18,1.65
"Athens-Clarke County","GA","12020",2004,1,163.64,1.68
"Athens-Clarke County","GA","12020",2004,2,165.3,1.67
"Athens-Clarke County","GA","12020",2004,3,167.57,1.74
"Athens-Clarke County","GA","12020",2004,4,170.57,1.81
"Athens-Clarke County","GA","12020",2005,1,170.86,1.89
"Athens-Clarke County","GA","12020",2005,2,173.99,1.88
"Athens-Clarke County","GA","12020",2005,3,173.32,1.82
"Athens-Clarke County","GA","12020",2005,4,175.73,1.99
"Athens-Clarke County","GA","12020",2006,1,178.64,2.02
"Athens-Clarke County","GA","12020",2006,2,177.68,1.94
"Athens-Clarke County","GA","12020",2006,3,181.93,1.98
"Athens-Clarke County","GA","12020",2006,4,186.01,2.11
"Athens-Clarke County","GA","12020",2007,1,188.09,2.12
"Athens-Clarke County","GA","12020",2007,2,186.1,2.03
"Athens-Clarke County","GA","12020",2007,3,189.24,2.06
"Athens-Clarke County","GA","12020",2007,4,190.76,2.12
"Athens-Clarke County","GA","12020",2008,1,193.12,2.09
"Athens-Clarke County","GA","12020",2008,2,193.68,2.23
"Athens-Clarke County","GA","12020",2008,3,190.69,2.45
"Athens-Clarke County","GA","12020",2008,4,195.13,2.53
"Athens-Clarke County","GA","12020",2009,1,191.39,2.1
"Atlanta-Sandy Springs-Marietta","GA","12060",2000,1,132.19,0.26
"Atlanta-Sandy Springs-Marietta","GA","12060",2000,2,134.51,0.25
"Atlanta-Sandy Springs-Marietta","GA","12060",2000,3,136.8,0.25
"Atlanta-Sandy Springs-Marietta","GA","12060",2000,4,138.94,0.26
"Atlanta-Sandy Springs-Marietta","GA","12060",2001,1,143.19,0.25
"Atlanta-Sandy Springs-Marietta","GA","12060",2001,2,145.12,0.25
"Atlanta-Sandy Springs-Marietta","GA","12060",2001,3,147.1,0.25
"Atlanta-Sandy Springs-Marietta","GA","12060",2001,4,149.09,0.25
"Atlanta-Sandy Springs-Marietta","GA","12060",2002,1,150.27,0.25
"Atlanta-Sandy Springs-Marietta","GA","12060",2002,2,151.48,0.26
"Atlanta-Sandy Springs-Marietta","GA","12060",2002,3,154.03,0.26
"Atlanta-Sandy Springs-Marietta","GA","12060",2002,4,155.69,0.26
"Atlanta-Sandy Springs-Marietta","GA","12060",2003,1,156.69,0.26
"Atlanta-Sandy Springs-Marietta","GA","12060",2003,2,157.6,0.26
"Atlanta-Sandy Springs-Marietta","GA","12060",2003,3,158.38,0.26
"Atlanta-Sandy Springs-Marietta","GA","12060",2003,4,160.26,0.29
"Atlanta-Sandy Springs-Marietta","GA","12060",2004,1,162.41,0.3
"Atlanta-Sandy Springs-Marietta","GA","12060",2004,2,163.16,0.3
"Atlanta-Sandy Springs-Marietta","GA","12060",2004,3,165.02,0.32
"Atlanta-Sandy Springs-Marietta","GA","12060",2004,4,167.44,0.33
"Atlanta-Sandy Springs-Marietta","GA","12060",2005,1,169.6,0.34
"Atlanta-Sandy Springs-Marietta","GA","12060",2005,2,171.55,0.34
"Atlanta-Sandy Springs-Marietta","GA","12060",2005,3,174.18,0.34
"Atlanta-Sandy Springs-Marietta","GA","12060",2005,4,175.67,0.37
"Atlanta-Sandy Springs-Marietta","GA","12060",2006,1,176.95,0.38
"Atlanta-Sandy Springs-Marietta","GA","12060",2006,2,177.59,0.36
"Atlanta-Sandy Springs-Marietta","GA","12060",2006,3,178.8,0.36
"Atlanta-Sandy Springs-Marietta","GA","12060",2006,4,181.7,0.38
"Atlanta-Sandy Springs-Marietta","GA","12060",2007,1,183.08,0.39
"Atlanta-Sandy Springs-Marietta","GA","12060",2007,2,184.43,0.38
"Atlanta-Sandy Springs-Marietta","GA","12060",2007,3,182.77,0.38
"Atlanta-Sandy Springs-Marietta","GA","12060",2007,4,184.6,0.39
"Atlanta-Sandy Springs-Marietta","GA","12060",2008,1,185.25,0.38
"Atlanta-Sandy Springs-Marietta","GA","12060",2008,2,183.62,0.41
"Atlanta-Sandy Springs-Marietta","GA","12060",2008,3,179.72,0.45
"Atlanta-Sandy Springs-Marietta","GA","12060",2008,4,179.01,0.46
"Atlanta-Sandy Springs-Marietta","GA","12060",2009,1,182.19,0.38
"Atlantic City-Hammonton","NJ","12100",2000,1,118.51,1.72
"Atlantic City-Hammonton","NJ","12100",2000,2,119.96,1.62
"Atlantic City-Hammonton","NJ","12100",2000,3,125.12,1.69
"Atlantic City-Hammonton","NJ","12100",2000,4,124.62,1.67
"Atlantic City-Hammonton","NJ","12100",2001,1,130.17,1.7
"Atlantic City-Hammonton","NJ","12100",2001,2,131.86,1.68
"Atlantic City-Hammonton","NJ","12100",2001,3,134.64,1.72
"Atlantic City-Hammonton","NJ","12100",2001,4,137.04,1.72
"Atlantic City-Hammonton","NJ","12100",2002,1,140.99,1.79
"Atlantic City-Hammonton","NJ","12100",2002,2,144.36,1.82
"Atlantic City-Hammonton","NJ","12100",2002,3,149.07,1.87
"Atlantic City-Hammonton","NJ","12100",2002,4,153.26,1.9
"Atlantic City-Hammonton","NJ","12100",2003,1,157.55,1.96
"Atlantic City-Hammonton","NJ","12100",2003,2,160.22,1.98
"Atlantic City-Hammonton","NJ","12100",2003,3,166.54,2.06
"Atlantic City-Hammonton","NJ","12100",2003,4,176.29,2.26
"Atlantic City-Hammonton","NJ","12100",2004,1,183.07,2.35
"Atlantic City-Hammonton","NJ","12100",2004,2,190.05,2.41
"Atlantic City-Hammonton","NJ","12100",2004,3,203.69,2.64
"Atlantic City-Hammonton","NJ","12100",2004,4,211.17,2.73
"Atlantic City-Hammonton","NJ","12100",2005,1,217.87,2.84
"Atlantic City-Hammonton","NJ","12100",2005,2,233.57,3.04
"Atlantic City-Hammonton","NJ","12100",2005,3,242.68,3.13
"Atlantic City-Hammonton","NJ","12100",2005,4,252.64,3.31
"Atlantic City-Hammonton","NJ","12100",2006,1,258.36,3.41
"Atlantic City-Hammonton","NJ","12100",2006,2,265.8,3.49
"Atlantic City-Hammonton","NJ","12100",2006,3,271.01,3.54
"Atlantic City-Hammonton","NJ","12100",2006,4,272.38,3.58
"Atlantic City-Hammonton","NJ","12100",2007,1,274.18,3.6
"Atlantic City-Hammonton","NJ","12100",2007,2,270.87,3.54
"Atlantic City-Hammonton","NJ","12100",2007,3,268.82,3.56
"Atlantic City-Hammonton","NJ","12100",2007,4,267.67,3.56
"Atlantic City-Hammonton","NJ","12100",2008,1,266.04,3.47
"Atlantic City-Hammonton","NJ","12100",2008,2,262.77,3.6
"Atlantic City-Hammonton","NJ","12100",2008,3,250.41,3.59
"Atlantic City-Hammonton","NJ","12100",2008,4,252.02,3.82
"Atlantic City-Hammonton","NJ","12100",2009,1,250.46,3.36
"Auburn-Opelika","AL","12220",2000,1,120.9,1.9
"Auburn-Opelika","AL","12220",2000,2,124.05,1.78
"Auburn-Opelika","AL","12220",2000,3,126.2,1.81
"Auburn-Opelika","AL","12220",2000,4,126.31,1.85
"Auburn-Opelika","AL","12220",2001,1,128.35,1.8
"Auburn-Opelika","AL","12220",2001,2,130.3,1.75
"Auburn-Opelika","AL","12220",2001,3,130.41,1.76
"Auburn-Opelika","AL","12220",2001,4,132.86,1.76
"Auburn-Opelika","AL","12220",2002,1,133.1,1.81
"Auburn-Opelika","AL","12220",2002,2,135.2,1.83
"Auburn-Opelika","AL","12220",2002,3,136.18,1.82
"Auburn-Opelika","AL","12220",2002,4,137.46,1.82
"Auburn-Opelika","AL","12220",2003,1,138.38,1.84
"Auburn-Opelika","AL","12220",2003,2,140.47,1.85
"Auburn-Opelika","AL","12220",2003,3,140.55,1.86
"Auburn-Opelika","AL","12220",2003,4,144.14,2.06
"Auburn-Opelika","AL","12220",2004,1,144.83,2.04
"Auburn-Opelika","AL","12220",2004,2,148.47,2.06
"Auburn-Opelika","AL","12220",2004,3,153.69,2.17
"Auburn-Opelika","AL","12220",2004,4,156.27,2.27
"Auburn-Opelika","AL","12220",2005,1,161.29,2.35
"Auburn-Opelika","AL","12220",2005,2,163.64,2.3
"Auburn-Opelika","AL","12220",2005,3,168.66,2.37
"Auburn-Opelika","AL","12220",2005,4,169.82,2.49
"Auburn-Opelika","AL","12220",2006,1,175.68,2.6
"Auburn-Opelika","AL","12220",2006,2,175.45,2.51
"Auburn-Opelika","AL","12220",2006,3,178.84,2.54
"Auburn-Opelika","AL","12220",2006,4,187.52,2.81
"Auburn-Opelika","AL","12220",2007,1,186.8,2.74
"Auburn-Opelika","AL","12220",2007,2,189.5,2.7
"Auburn-Opelika","AL","12220",2007,3,190.05,2.75
"Auburn-Opelika","AL","12220",2007,4,189.42,2.76
"Auburn-Opelika","AL","12220",2008,1,192.83,2.73
"Auburn-Opelika","AL","12220",2008,2,190.47,2.78
"Auburn-Opelika","AL","12220",2008,3,192.31,2.96
"Auburn-Opelika","AL","12220",2008,4,192.64,3.05
"Auburn-Opelika","AL","12220",2009,1,191.9,2.69
"Augusta-Richmond County","GA-SC","12260",2000,1,114.76,1
"Augusta-Richmond County","GA-SC","12260",2000,2,115.47,0.97
"Augusta-Richmond County","GA-SC","12260",2000,3,117.37,0.98
"Augusta-Richmond County","GA-SC","12260",2000,4,118.4,1.01
"Augusta-Richmond County","GA-SC","12260",2001,1,121.66,0.97
"Augusta-Richmond County","GA-SC","12260",2001,2,122.65,0.96
"Augusta-Richmond County","GA-SC","12260",2001,3,122.98,0.96
"Augusta-Richmond County","GA-SC","12260",2001,4,125.06,0.94
"Augusta-Richmond County","GA-SC","12260",2002,1,125.28,0.97
"Augusta-Richmond County","GA-SC","12260",2002,2,125.56,0.99
"Augusta-Richmond County","GA-SC","12260",2002,3,127.99,0.98
"Augusta-Richmond County","GA-SC","12260",2002,4,128.92,0.98
"Augusta-Richmond County","GA-SC","12260",2003,1,130.34,0.99
"Augusta-Richmond County","GA-SC","12260",2003,2,131.49,0.99
"Augusta-Richmond County","GA-SC","12260",2003,3,131.81,0.99
"Augusta-Richmond County","GA-SC","12260",2003,4,134.33,1.08
"Augusta-Richmond County","GA-SC","12260",2004,1,134.99,1.09
"Augusta-Richmond County","GA-SC","12260",2004,2,139.5,1.14
"Augusta-Richmond County","GA-SC","12260",2004,3,139.83,1.18
"Augusta-Richmond County","GA-SC","12260",2004,4,142.1,1.21
"Augusta-Richmond County","GA-SC","12260",2005,1,144.13,1.24
"Augusta-Richmond County","GA-SC","12260",2005,2,149.28,1.25
"Augusta-Richmond County","GA-SC","12260",2005,3,150.23,1.24
"Augusta-Richmond County","GA-SC","12260",2005,4,153.96,1.33
"Augusta-Richmond County","GA-SC","12260",2006,1,157.89,1.39
"Augusta-Richmond County","GA-SC","12260",2006,2,159.67,1.36
"Augusta-Richmond County","GA-SC","12260",2006,3,164.47,1.39
"Augusta-Richmond County","GA-SC","12260",2006,4,167.66,1.45
"Augusta-Richmond County","GA-SC","12260",2007,1,170.17,1.47
"Augusta-Richmond County","GA-SC","12260",2007,2,172.55,1.46
"Augusta-Richmond County","GA-SC","12260",2007,3,172.52,1.47
"Augusta-Richmond County","GA-SC","12260",2007,4,177.45,1.54
"Augusta-Richmond County","GA-SC","12260",2008,1,178.14,1.51
"Augusta-Richmond County","GA-SC","12260",2008,2,178.46,1.62
"Augusta-Richmond County","GA-SC","12260",2008,3,180.51,1.72
"Augusta-Richmond County","GA-SC","12260",2008,4,179.85,1.88
"Augusta-Richmond County","GA-SC","12260",2009,1,180.67,1.53
"Austin-Round Rock","TX","12420",2000,1,130.59,0.65
"Austin-Round Rock","TX","12420",2000,2,135.61,0.64
"Austin-Round Rock","TX","12420",2000,3,140.32,0.66
"Austin-Round Rock","TX","12420",2000,4,142.63,0.69
"Austin-Round Rock","TX","12420",2001,1,148.63,0.69
"Austin-Round Rock","TX","12420",2001,2,150.52,0.68
"Austin-Round Rock","TX","12420",2001,3,150.17,0.69
"Austin-Round Rock","TX","12420",2001,4,151.22,0.68
"Austin-Round Rock","TX","12420",2002,1,150.79,0.68
"Austin-Round Rock","TX","12420",2002,2,151.1,0.69
"Austin-Round Rock","TX","12420",2002,3,153.51,0.68
"Austin-Round Rock","TX","12420",2002,4,154.19,0.68
"Austin-Round Rock","TX","12420",2003,1,154.2,0.69
"Austin-Round Rock","TX","12420",2003,2,154.28,0.68
"Austin-Round Rock","TX","12420",2003,3,153.15,0.68
"Austin-Round Rock","TX","12420",2003,4,153.95,0.75
"Austin-Round Rock","TX","12420",2004,1,154.18,0.75
"Austin-Round Rock","TX","12420",2004,2,154.95,0.74
"Austin-Round Rock","TX","12420",2004,3,155.46,0.8
"Austin-Round Rock","TX","12420",2004,4,157.35,0.84
"Austin-Round Rock","TX","12420",2005,1,158.2,0.85
"Austin-Round Rock","TX","12420",2005,2,161.86,0.85
"Austin-Round Rock","TX","12420",2005,3,164.85,0.85
"Austin-Round Rock","TX","12420",2005,4,167.08,0.91
"Austin-Round Rock","TX","12420",2006,1,169.41,0.95
"Austin-Round Rock","TX","12420",2006,2,175.19,0.91
"Austin-Round Rock","TX","12420",2006,3,178.83,0.92
"Austin-Round Rock","TX","12420",2006,4,182.58,1.01
"Austin-Round Rock","TX","12420",2007,1,187.7,1.03
"Austin-Round Rock","TX","12420",2007,2,193.19,1
"Austin-Round Rock","TX","12420",2007,3,195.52,1.01
"Austin-Round Rock","TX","12420",2007,4,197.78,1.07
"Austin-Round Rock","TX","12420",2008,1,201.87,1.04
"Austin-Round Rock","TX","12420",2008,2,203.06,1.07
"Austin-Round Rock","TX","12420",2008,3,204.35,1.18
"Austin-Round Rock","TX","12420",2008,4,206.63,1.28
"Austin-Round Rock","TX","12420",2009,1,204.87,1.03
"Bakersfield","CA","12540",2000,1,104.17,0.96
"Bakersfield","CA","12540",2000,2,104.87,0.94
"Bakersfield","CA","12540",2000,3,107.25,0.94
"Bakersfield","CA","12540",2000,4,109.4,0.96
"Bakersfield","CA","12540",2001,1,111.8,0.95
"Bakersfield","CA","12540",2001,2,113.91,0.95
"Bakersfield","CA","12540",2001,3,115.5,0.96
"Bakersfield","CA","12540",2001,4,117.6,0.96
"Bakersfield","CA","12540",2002,1,119.79,0.98
"Bakersfield","CA","12540",2002,2,123.15,1.01
"Bakersfield","CA","12540",2002,3,126.83,1.03
"Bakersfield","CA","12540",2002,4,130.13,1.05
"Bakersfield","CA","12540",2003,1,133.8,1.08
"Bakersfield","CA","12540",2003,2,137.98,1.11
"Bakersfield","CA","12540",2003,3,144.11,1.16
"Bakersfield","CA","12540",2003,4,152.37,1.25
"Bakersfield","CA","12540",2004,1,159.02,1.31
"Bakersfield","CA","12540",2004,2,169.41,1.39
"Bakersfield","CA","12540",2004,3,188.61,1.56
"Bakersfield","CA","12540",2004,4,200.34,1.66
"Bakersfield","CA","12540",2005,1,213.64,1.78
"Bakersfield","CA","12540",2005,2,227.56,1.88
"Bakersfield","CA","12540",2005,3,243,2
"Bakersfield","CA","12540",2005,4,258.65,2.17
"Bakersfield","CA","12540",2006,1,269.35,2.27
"Bakersfield","CA","12540",2006,2,274.6,2.31
"Bakersfield","CA","12540",2006,3,279.09,2.35
"Bakersfield","CA","12540",2006,4,280.34,2.36
"Bakersfield","CA","12540",2007,1,279,2.33
"Bakersfield","CA","12540",2007,2,273.17,2.29
"Bakersfield","CA","12540",2007,3,264.67,2.26
"Bakersfield","CA","12540",2007,4,253.16,2.18
"Bakersfield","CA","12540",2008,1,235.32,2.03
"Bakersfield","CA","12540",2008,2,216.45,1.97
"Bakersfield","CA","12540",2008,3,188.88,1.9
"Bakersfield","CA","12540",2008,4,179.66,1.92
"Bakersfield","CA","12540",2009,1,181.66,1.78
"Baltimore-Towson","MD","12580",2000,1,114.99,0.47
"Baltimore-Towson","MD","12580",2000,2,116.32,0.44
"Baltimore-Towson","MD","12580",2000,3,118.4,0.44
"Baltimore-Towson","MD","12580",2000,4,120.06,0.44
"Baltimore-Towson","MD","12580",2001,1,122.79,0.43
"Baltimore-Towson","MD","12580",2001,2,125.05,0.44
"Baltimore-Towson","MD","12580",2001,3,127.82,0.45
"Baltimore-Towson","MD","12580",2001,4,129.82,0.45
"Baltimore-Towson","MD","12580",2002,1,133.06,0.46
"Baltimore-Towson","MD","12580",2002,2,137.01,0.48
"Baltimore-Towson","MD","12580",2002,3,140.99,0.48
"Baltimore-Towson","MD","12580",2002,4,143.71,0.49
"Baltimore-Towson","MD","12580",2003,1,146.68,0.5
"Baltimore-Towson","MD","12580",2003,2,149.75,0.51
"Baltimore-Towson","MD","12580",2003,3,154.12,0.53
"Baltimore-Towson","MD","12580",2003,4,162.98,0.58
"Baltimore-Towson","MD","12580",2004,1,167.43,0.59
"Baltimore-Towson","MD","12580",2004,2,174.65,0.61
"Baltimore-Towson","MD","12580",2004,3,187.07,0.68
"Baltimore-Towson","MD","12580",2004,4,193.6,0.7
"Baltimore-Towson","MD","12580",2005,1,202.19,0.73
"Baltimore-Towson","MD","12580",2005,2,213.22,0.77
"Baltimore-Towson","MD","12580",2005,3,224.23,0.8
"Baltimore-Towson","MD","12580",2005,4,233.05,0.85
"Baltimore-Towson","MD","12580",2006,1,239.88,0.88
"Baltimore-Towson","MD","12580",2006,2,245.13,0.9
"Baltimore-Towson","MD","12580",2006,3,248.9,0.91
"Baltimore-Towson","MD","12580",2006,4,252.55,0.93
"Baltimore-Towson","MD","12580",2007,1,254.51,0.94
"Baltimore-Towson","MD","12580",2007,2,256.26,0.93
"Baltimore-Towson","MD","12580",2007,3,254.8,0.94
"Baltimore-Towson","MD","12580",2007,4,255.55,0.94
"Baltimore-Towson","MD","12580",2008,1,253.74,0.92
"Baltimore-Towson","MD","12580",2008,2,249.34,0.94
"Baltimore-Towson","MD","12580",2008,3,241.82,0.97
"Baltimore-Towson","MD","12580",2008,4,240.91,0.98
"Baltimore-Towson","MD","12580",2009,1,237.4,0.87
"Bangor","ME","12620",2000,1,109.03,3.26
"Bangor","ME","12620",2000,2,113.36,3.09
"Bangor","ME","12620",2000,3,114.84,3.11
"Bangor","ME","12620",2000,4,115.83,3.15
"Bangor","ME","12620",2001,1,121.56,3.22
"Bangor","ME","12620",2001,2,119.68,3.11
"Bangor","ME","12620",2001,3,122.94,3.23
"Bangor","ME","12620",2001,4,126.22,3.27
"Bangor","ME","12620",2002,1,127.19,3.3
"Bangor","ME","12620",2002,2,128.14,3.36
"Bangor","ME","12620",2002,3,134.57,3.51
"Bangor","ME","12620",2002,4,136.37,3.52
