CONTROL,SMSA,RMOV,XCOND,XCOOP,XCOST,XHEAD,XINUS,XPER,XREL,XTEN,XUNIT,MOVGRP,JOVGRP,JXTEN,JXUNIT,JXPER,JXHEAD
'29279990400','1920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29279992400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29279993400','2800',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29279994400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29279995400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29279996400','1920',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29279997400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29279998400','1920',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29279999400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280001400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280001401','1920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'29280003400','2800',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280004400','2800',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280007400','1920',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280009400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280010400','1920',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280011400','1920',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280012400','1920',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280013400','1920',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280014400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280016400','1920',1,'3','-6','1','1','-9',6,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280020400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280020400','1920',2,'3','-6','1','1','-9',2,'-6','2','1','2','-9','-9','-9','-9','-9'
'29280021400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280022400','1920',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280023400','1920',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280024400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280026400','1920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280027400','1920',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280028400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280028400','1920',2,'3','-6','2','2','-9',2,'2','1','1','2','-9','-9','-9','-9','-9'
'29280029400','1920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'29280036400','1920',1,'2','-6','1','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'29280036400','1920',2,'3','-6','1','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
'29280038400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280044400','1920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'29280044400','1920',2,'-6','-6','-6','-6','-9',-6,'-6','-6','4','2','-9','-9','-9','1','-9'
'29280046400','1920',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280047400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280047400','1920',2,'3','-6','2','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'29280047400','1920',3,'3','-6','-7','1','-9',4,'-6','1','3','3','-9','-9','-9','-9','-9'
'29280048400','1920',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280054400','1920',1,'2','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280055400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280056400','1920',1,'3','-6','2','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280057400','1920',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'29280058400','1920',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280059400','1920',1,'2','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280061400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280063400','1920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280067400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280068400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280071400','2800',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280074400','1920',1,'3','-6','3','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'29280076400','1920',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280081400','1920',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280081400','1920',2,'3','-6','1','2','-9',3,'1','3','1','2','-9','-9','-9','-9','-9'
'29280088400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280091400','1920',1,'3','-6','1','2','-9',2,'2','3','2','1','-9','-9','-9','-9','-9'
'29280093400','1920',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280094400','1920',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280098400','1920',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280103400','1920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280111400','1920',1,'3','-6','1','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'29280113400','1920',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280118400','1920',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280120400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280124400','1920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'29280126400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280127400','1920',1,'3','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'29280131400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280133400','1920',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280141400','1920',1,'2','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280141400','1920',2,'4','-6','3','1','-9',2,'-6','2','1','2','-9','-9','-9','-9','-9'
'29280141400','1920',3,'4','-6','3','1','-9',-7,'-6','2','2','3','-9','-9','-9','-9','-9'
'29280143400','1920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280150400','1920',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280152400','1920',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280153400','1920',1,'3','-6','3','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280164400','1920',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280170400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280171400','1920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280174400','1920',1,'2','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280177400','1920',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280179400','1920',1,'3','-6','1','1','-9',4,'-6','1','3','1','-9','-9','-9','-9','-9'
'29280184400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280190400','1920',1,'2','-6','1','1','-9',1,'-6','1','2','1','-9','-9','-9','-9','1'
'29280190400','1920',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'29280191400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280193400','1920',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280201400','1920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'29280202400','1920',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'29280204400','1920',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'29280209400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280213400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280214400','1920',1,'3','-6','1','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'29280220400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280223400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280233400','1920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280233400','1920',2,'3','-6','3','2','-9',5,'1','1','1','2','-9','-9','-9','-9','-9'
'29280237400','1920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280245400','1920',1,'3','-6','1','1','-9',6,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280248400','1920',1,'3','-6','1','2','-9',8,'2','2','1','1','-9','-9','-9','-9','-9'
'29280249400','1920',1,'3','-6','1','1','-9',1,'-6','1','2','1','-9','-9','-9','-9','1'
'29280250400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280251400','1920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280255400','1920',1,'2','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280256400','1920',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280256400','1920',2,'3','-6','1','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'29280256400','1920',3,'3','-6','3','1','-9',2,'-6','2','2','3','-9','-9','-9','-9','-9'
'29280260400','1920',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280260400','1920',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'29280262400','1920',1,'3','-6','1','1','-9',6,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280263400','1920',1,'3','-6','1','2','-9',6,'2','1','1','1','-9','-9','-9','-9','-9'
'29280264400','1920',1,'2','-6','3','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'29280264400','1920',2,'3','-6','1','1','-9',6,'-6','2','1','2','-9','-9','-9','-9','-9'
'29280265400','1920',1,'2','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280266400','1920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280266400','1920',2,'3','-6','-7','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'29280269400','1920',1,'2','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280273400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280275400','1920',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280276400','1920',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280277400','1920',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280277400','1920',2,'3','-6','1','2','-9',5,'1','1','1','2','-9','-9','-9','-9','-9'
'29280278400','2800',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280279400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280282400','1920',1,'3','-6','1','1','-9',-7,'-6','2','1','1','-9','-9','-9','1','-9'
'29280283400','1920',1,'4','-6','-7','-7','-9',-7,'-6','3','-7','1','-9','1','-9','-9','-9'
'29280283400','1920',2,'-8','-6','-7','-8','-9',-8,'-6','2','-8','2','-9','1','-9','-9','-9'
'29280288400','1920',1,'3','-6','1','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'29280289400','1920',1,'2','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280292400','1920',1,'3','-6','1','2','-9',2,'2','1','1','1','-9','-9','-9','-9','-9'
'29280293400','1920',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280294400','1920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280297400','1920',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280299400','1920',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280300400','1920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280301400','1920',1,'3','-6','3','1','-9',8,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280302400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280303400','1920',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280305400','1920',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280307400','1920',1,'3','-6','3','2','-9',4,'2','2','2','1','-9','-9','-9','-9','-9'
'29280309400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280310400','1920',1,'2','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280313400','1920',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'29280317400','2800',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280318400','1920',1,'3','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'29280320400','1920',1,'3','-6','1','1','-9',-7,'-6','1','1','1','-9','-9','-9','1','-9'
'29280323400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280325400','1920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280327400','1920',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'29280328400','1920',1,'3','-6','-7','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280329400','1920',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280332400','1920',1,'3','-6','1','2','-9',5,'1','2','2','1','-9','-9','-9','-9','-9'
'29280332400','1920',2,'3','-6','1','2','-9',4,'1','1','1','2','-9','-9','-9','-9','-9'
'29280332400','1920',3,'3','-6','1','1','-9',3,'-6','2','2','3','-9','-9','-9','-9','-9'
'29280338400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280340400','1920',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'29280345400','1920',1,'3','-6','3','1','-9',2,'-6','3','1','1','-9','-9','-9','-9','-9'
'29280350400','2800',1,'4','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280354400','1920',1,'3','-6','-7','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280361400','1920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280366400','1920',1,'3','-6','3','2','-9',11,'1','1','1','1','-9','-9','-9','-9','-9'
'29280374400','2800',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280376400','1920',1,'3','-6','1','1','-9',6,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280377400','1920',1,'2','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280378400','1920',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280380400','2800',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'29280382400','1920',1,'3','-6','1','-9','-9',-7,'-6','1','1','1','-9','-9','-9','1','-9'
'29280386400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280389400','1920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'29280389400','1920',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'29280390400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280399400','1920',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280400400','1920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280401400','1920',1,'3','-6','1','1','-9',3,'-6','3','1','1','-9','-9','-9','-9','-9'
'29280401400','1920',2,'3','-6','1','2','-9',2,'1','1','1','2','-9','-9','-9','-9','-9'
'29280402400','1920',1,'3','-6','1','2','-9',2,'2','2','1','1','-9','-9','-9','-9','-9'
'29280404400','1920',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280410400','1920',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280411400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280415400','1920',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280417400','1920',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280420400','1920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'29280421400','1920',1,'2','-6','3','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'29280421400','1920',2,'3','-6','3','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'29280422400','1920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280426400','1920',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'29280426400','1920',2,'3','-6','1','2','-9',2,'2','1','1','2','-9','-9','-9','-9','-9'
'29280431400','1920',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280433400','1920',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280433400','1920',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'29280438400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280439400','1920',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280443400','1920',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280452400','1920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'29280453400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280455400','1920',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280461400','1920',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280464400','1920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'29280465400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280466400','1920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'29280472400','1920',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280478400','1920',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280479400','1920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'29280479400','1920',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'29280487400','1920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280493400','1920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'29280494400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280498400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280499400','1920',1,'4','-6','-7','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280508400','1920',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280509400','1920',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280510400','1920',1,'3','-6','3','2','-9',6,'2','3','1','1','-9','-9','-9','-9','-9'
'29280511400','1920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'29280511400','1920',2,'3','-6','2','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'29280512400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280515400','1920',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'29280518400','1920',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280521400','1920',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280522400','1920',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'29280526400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280527400','1920',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'29280528400','1920',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280528400','1920',2,'3','-6','1','1','-9',1,'-6','2','1','2','-9','-9','-9','-9','1'
'29280531400','1920',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280537400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280540400','1920',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280541400','1920',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280544400','1920',1,'2','-6','1','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'29280545400','1920',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'29280547400','1920',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280548400','1920',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280552400','1920',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'29280553400','1920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'29280567400','1920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'29280567400','1920',2,'3','-6','1','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'29280570400','1920',1,'3','-6','1','1','-9',-7,'-6','2','1','1','-9','-9','-9','1','-9'
