CONTROL,SMSA,OWNHERE,JWNHER
'000000000842','5000','-6','-9'
'000000000842','6440','-6','-9'
'000000000843','1520','-6','-9'
'000000000843','5000','-6','-9'
'000000000844','3760','-6','-9'
'000000000845','3760','2','-9'
'000000000846','3760','2','2'
'000000000848','1520','-6','-9'
'000000000848','1840','-6','-9'
'000000000849','6440','-6','-9'
'000000000850','3760','-6','-9'
'000000000852','1520','-6','-9'
'000000000853','1520','-6','-9'
'000000000855','6440','-6','-9'
'000000000857','3760','-6','-9'
'000000000861','1840','-6','-9'
'000000000861','6440','-6','-9'
'000000000864','3760','-6','-9'
'000000000865','3760','1','-9'
'000000000866','6440','-6','-9'
'000000000867','3760','-6','-9'
'000000000867','5000','-6','-9'
'000000000869','3760','-6','-9'
'000000000870','5000','-6','-9'
'000000000872','5000','2','-9'
'000000000873','1840','-6','-9'
'000000000873','6440','-6','-9'
'000000000874','3760','1','-9'
'000000000874','5000','-6','-9'
'000000000875','1840','-6','-9'
'000000000875','5000','-6','-9'
'000000000876','3760','-6','-9'
'000000000876','5000','2','-9'
'000000000877','5000','-6','-9'
'000000000878','3760','-6','-9'
'000000000878','5000','2','-9'
'000000000879','1840','-6','-9'
'000000000881','1840','-6','-9'
'000000000881','6440','-6','-9'
'000000000882','3760','-6','-9'
'000000000882','5000','-6','-9'
'000000000883','5000','-6','-9'
'000000000885','5000','1','-9'
'000000000886','3760','-6','-9'
'000000000887','3760','-6','-9'
'000000000887','5000','1','-9'
'000000000887','6440','-6','-9'
'000000000888','3760','-6','-9'
'000000000889','6440','-6','-9'
'000000000890','6440','-6','-9'
'000000000891','1520','2','-9'
'000000000891','3760','2','-9'
'000000000892','1520','-6','-9'
'000000000892','5000','-6','-9'
'000000000894','5000','2','2'
'000000000895','1520','-6','-9'
'000000000895','1840','-6','-9'
'000000000895','5000','-6','-9'
'000000000896','1840','-6','-9'
'000000000896','5000','-6','-9'
'000000000898','5000','1','-9'
'000000000899','5000','-6','-9'
'000000000899','6440','-6','-9'
'000000000900','5000','-6','-9'
'000000000901','5000','2','-9'
'000000000902','5000','-6','-9'
'000000000903','5000','-6','-9'
'000000000903','6440','-6','-9'
'000000000904','1520','2','-9'
'000000000905','3760','-6','-9'
'000000000905','5000','1','-9'
'000000000906','1520','1','-9'
'000000000906','5000','-6','-9'
'000000000907','5000','-6','-9'
'000000000908','1520','-6','-9'
'000000000909','3760','-6','-9'
'000000000909','5000','-6','-9'
'000000000910','5000','-6','-9'
'000000000912','1520','-6','-9'
'000000000912','5000','2','-9'
'000000000913','5000','-6','-9'
'000000000915','5000','2','-9'
'000000000916','5000','-6','-9'
'000000000918','1520','-6','-9'
'000000000918','6440','-6','-9'
'000000000919','5000','-6','-9'
'000000000921','5000','1','-9'
'000000000922','3760','-6','-9'
'000000000922','5000','-6','-9'
'000000000923','3760','-6','-9'
'000000000923','5000','-6','-9'
'000000000924','1520','-6','-9'
'000000000924','5000','2','-9'
'000000000925','1520','2','-9'
'000000000925','1840','-6','-9'
'000000000925','3760','-6','-9'
'000000000925','5000','2','-9'
'000000000927','5000','-6','-9'
'000000000928','5000','-6','-9'
'000000000929','1520','-6','-9'
'000000000930','5000','-6','-9'
'000000000932','1520','-6','-9'
'000000000932','3760','-6','-9'
'000000000932','5000','-6','-9'
'000000000933','1520','-6','-9'
'000000000934','3760','-6','-9'
'000000000934','5000','-6','-9'
'000000000935','5000','-6','-9'
'000000000936','1520','-6','-9'
'000000000936','5000','2','-9'
'000000000937','5000','2','-9'
'000000000938','1520','-6','-9'
'000000000938','5000','-6','-9'
'000000000939','5000','1','-9'
'000000000940','1520','2','-9'
'000000000940','5000','1','-9'
'000000000941','5000','2','-9'
'000000000942','5000','-6','-9'
'000000000943','1520','2','-9'
'000000000943','5000','-6','-9'
'000000000944','5000','-6','-9'
'000000000945','1520','-6','-9'
'000000000945','5000','-6','-9'
'000000000946','5000','2','-9'
'000000000947','1520','-6','-9'
'000000000948','5000','-6','-9'
'000000000949','5000','-6','-9'
'000000000950','5000','-6','-9'
'000000000951','5000','-6','-9'
'000000000952','5000','-6','-9'
'000000000954','3760','-6','-9'
'000000000954','6440','2','-9'
'000000000956','5000','1','-9'
'000000000958','3760','-6','-9'
'000000000958','5000','-6','-9'
'000000000958','6440','-6','-9'
'000000000960','5000','-6','-9'
'000000000961','6440','-6','-9'
'000000000962','1840','-6','-9'
'000000000962','5000','2','-9'
'000000000963','3760','-6','-9'
'000000000965','1520','-6','-9'
'000000000965','5000','2','-9'
'000000000967','5000','-6','-9'
'000000000968','3760','-6','-9'
'000000000970','5000','-6','-9'
'000000000972','1840','-6','-9'
'000000000973','1520','-6','-9'
'000000000973','3760','-6','-9'
'000000000974','5000','2','-9'
'000000000975','1520','2','-9'
'000000000975','3760','2','-9'
'000000000976','3760','-6','-9'
'000000000976','5000','1','-9'
'000000000977','3760','-6','-9'
'000000000978','1520','-6','-9'
'000000000978','1840','-6','-9'
'000000000979','5000','1','-9'
'000000000980','5000','2','-9'
'000000000981','1520','-6','-9'
'000000000982','1520','1','-9'
'000000000982','5000','2','-9'
'000000000983','5000','2','-9'
'000000000984','1520','-6','-9'
'000000000984','3760','2','-9'
'000000000984','5000','1','-9'
'000000000985','5000','2','-9'
'000000000988','6440','-6','-9'
'000000000989','1520','-6','-9'
'000000000989','5000','1','-9'
'000000000990','5000','2','-9'
'000000000992','5000','-6','-9'
'000000000995','5000','2','-9'
'000000000996','5000','2','-9'
'000000000996','6440','-6','-9'
'000000000999','1520','-6','-9'
'000000001000','1520','2','-9'
'000000001000','5000','2','-9'
'000000001001','1520','-6','-9'
'000000001002','1840','-6','-9'
'000000001003','1840','-6','-9'
'000000001005','1520','-6','-9'
'000000001005','5000','2','-9'
'000000001008','1520','-6','-9'
'000000001009','5000','1','-9'
'000000001010','5000','2','-9'
'000000001011','3760','-6','-9'
'000000001018','5000','2','-9'
'000000001020','1520','-6','-9'
'000000001021','1520','-6','-9'
'000000001021','5000','2','-9'
'000000001023','1520','-6','-9'
'000000001023','3760','-6','-9'
'000000001023','6440','-6','-9'
'000000001024','5000','-6','-9'
'000000001026','5000','2','-9'
'000000001032','1520','2','2'
'000000001032','3760','-6','-9'
'000000001034','3760','-6','-9'
'000000001034','5000','-6','-9'
'000000001035','5000','-6','-9'
'000000001041','5000','1','-9'
'000000001042','3760','-6','-9'
'000000001043','1840','-6','-9'
'000000001049','1520','-6','-9'
'000000001050','1520','-6','-9'
'000000001050','5000','2','-9'
'000000001052','1840','-6','-9'
'000000001053','1520','-6','-9'
'000000001053','1840','-6','-9'
'000000001053','3760','-6','-9'
'000000001054','5000','1','-9'
'000000001054','6440','2','-9'
'000000001055','3760','-6','-9'
'000000001056','1520','-6','-9'
'000000001056','5000','1','-9'
'000000001057','5000','-6','-9'
'000000001058','1520','-6','-9'
'000000001058','1840','-6','-9'
'000000001059','3760','-6','-9'
'000000001060','3760','-6','-9'
'000000001062','5000','2','-9'
'000000001063','3760','-6','-9'
'000000001063','5000','1','-9'
'000000001064','1840','-6','-9'
'000000001066','5000','-6','-9'
'000000001067','1520','-6','-9'
'000000001069','3760','-6','-9'
'000000001071','5000','-6','-9'
'000000001072','5000','-6','-9'
'000000001075','3760','-6','-9'
'000000001075','5000','1','-9'
'000000001077','5000','-6','-9'
'000000001079','3760','-6','-9'
'000000001082','5000','2','-9'
'000000001084','5000','2','-9'
'000000001085','1840','-6','-9'
'000000001085','5000','2','-9'
'000000001085','6440','-6','-9'
'000000001086','3760','-6','-9'
'000000001087','1840','-6','-9'
'000000001088','1520','2','-9'
'000000001088','6440','-6','-9'
'000000001089','5000','2','-9'
'000000001090','1520','1','-9'
'000000001090','5000','-6','-9'
'000000001091','5000','2','-9'
'000000001092','3760','-6','-9'
'000000001092','5000','-6','-9'
'000000001093','5000','-6','-9'
'000000001094','1520','1','-9'
'000000001095','1520','-6','-9'
'000000001095','5000','-6','-9'
'000000001097','1520','-6','-9'
'000000001098','5000','-6','-9'
'000000001099','6440','-6','-9'
'000000001100','1520','2','-9'
'000000001100','5000','-6','-9'
'000000001101','3760','-6','-9'
'000000001102','5000','1','-9'
'000000001102','6440','-6','-9'
'000000001104','5000','-6','-9'
'000000001104','6440','-6','-9'
'000000001105','1520','2','-9'
'000000001105','1840','-6','-9'
'000000001106','5000','1','-9'
'000000001106','6440','-6','-9'
'000000001107','1520','2','-9'
'000000001108','5000','1','2'
'000000001109','6440','-6','-9'
'000000001110','3760','1','-9'
'000000001112','1840','-6','-9'
'000000001112','6440','-6','-9'
'000000001113','3760','-6','-9'
'000000001114','1840','-6','-9'
'000000001114','3760','-6','-9'
'000000001116','1520','1','-9'
'000000001116','5000','-6','-9'
'000000001118','3760','-6','-9'
'000000001118','5000','-6','-9'
'000000001119','3760','-6','-9'
'000000001120','5000','1','-9'
'000000001122','5000','2','-9'
'000000001123','1840','-6','-9'
'000000001124','1840','-6','-9'
'000000001125','1840','-6','-9'
'000000001126','5000','2','-9'
'000000001127','5000','2','-9'
'000000001128','5000','2','-9'
'000000001128','6440','-6','-9'
'000000001129','1520','-6','-9'
'000000001130','1520','2','-9'
'000000001131','5000','2','-9'
'000000001133','3760','-6','-9'
'000000001133','5000','-6','-9'
'000000001134','3760','-6','-9'
'000000001134','5000','-6','-9'
'000000001135','3760','-6','-9'
'000000001136','5000','-6','-9'
'000000001138','6440','2','-9'
'000000001139','5000','-6','-9'
'000000001140','5000','-6','-9'
'000000001140','6440','-6','-9'
'000000001141','1520','-6','-9'
'000000001141','5000','-6','-9'
'000000001142','1520','-6','-9'
'000000001142','3760','-6','-9'
'000000001142','5000','-6','-9'
'000000001144','5000','-6','-9'
'000000001145','1840','-6','-9'
'000000001145','3760','-6','-9'
'000000001147','1520','2','-9'
'000000001147','5000','-6','-9'
'000000001149','5000','-6','-9'
'000000001150','3760','-6','-9'
'000000001151','1840','-6','-9'
'000000001151','3760','-6','-9'
'000000001152','5000','-6','-9'
'000000001153','3760','-6','-9'
'000000001154','5000','2','2'
'000000001155','6440','-6','-9'
'000000001156','5000','1','-9'
'000000001157','3760','-6','-9'
'000000001158','5000','2','-9'
'000000001159','5000','-6','-9'
'000000001160','5000','1','-9'
'000000001161','1840','-6','-9'
'000000001161','6440','-6','-9'
'000000001162','5000','-6','-9'
'000000001163','3760','-6','-9'
'000000001164','1840','-6','-9'
'000000001164','3760','-6','-9'
'000000001165','5000','2','-9'
'000000001166','5000','2','-9'
'000000001169','1840','-6','-9'
'000000001170','3760','-6','-9'
'000000001170','5000','-6','-9'
'000000001171','5000','-6','-9'
'000000001172','5000','-6','-9'
'000000001174','5000','2','-9'
'000000001175','1840','-6','-9'
'000000001176','5000','1','-9'
'000000001177','1520','-6','-9'
'000000001178','5000','1','-9'
'000000001179','5000','-6','-9'
'000000001180','1520','-6','-9'
'000000001180','5000','2','-9'
'000000001183','1840','-6','-9'
'000000001183','5000','2','-9'
'000000001185','1520','-6','-9'
'000000001185','1840','-6','-9'
'000000001185','5000','1','-9'
'000000001187','5000','2','-9'
'000000001187','6440','-6','-9'
'000000001188','1520','2','-9'
'000000001188','1840','-6','-9'
'000000001188','5000','-6','-9'
'000000001189','6440','-6','-9'
'000000001190','1520','-6','-9'
'000000001190','5000','1','-9'
'000000001192','1520','2','-9'
'000000001192','1840','-6','-9'
'000000001192','5000','-6','-9'
'000000001195','1520','-6','-9'
'000000001196','5000','2','-9'
'000000001196','6440','-6','-9'
'000000001198','5000','-6','-9'
'000000001200','1520','-6','-9'
'000000001200','5000','-6','-9'
'000000001201','5000','-6','-9'
'000000001202','1520','-6','-9'
'000000001202','3760','-6','-9'
'000000001203','3760','-6','-9'
'000000001205','5000','2','-9'
'000000001206','1520','2','-9'
'000000001206','5000','-6','-9'
'000000001207','5000','-6','-9'
'000000001208','1840','-6','-9'
'000000001208','3760','-6','-9'
'000000001208','5000','-6','-9'
'000000001210','1520','-6','-9'
'000000001210','5000','1','-9'
'000000001212','5000','-6','-9'
'000000001214','5000','-6','-9'
'000000001216','5000','-6','-9'
'000000001218','5000','-6','-9'
'000000001219','5000','-6','-9'
'000000001220','1840','-6','-9'
'000000001221','5000','-6','-9'
'000000001224','5000','-6','-9'
'000000001226','5000','-6','-9'
'000000001227','1840','1','-9'
'000000001230','5000','-6','-9'
'000000001231','1840','-6','-9'
'000000001232','1520','-6','-9'
'000000001234','3760','-6','-9'
'000000001237','5000','-6','-9'
'000000001238','5000','2','-9'
'000000001239','1520','-6','-9'
'000000001239','5000','2','-9'
'000000001241','1520','-6','-9'
'000000001243','1520','2','-9'
'000000001243','5000','-6','-9'
'000000001244','3760','-6','-9'
'000000001244','5000','1','-9'
'000000001246','5000','2','-9'
'000000001248','1840','-6','-9'
'000000001248','5000','-6','-9'
'000000001249','1840','-6','-9'
'000000001250','5000','1','-9'
'000000001251','5000','-6','-9'
'000000001252','1840','-6','-9'
'000000001252','5000','2','-9'
'000000001254','6440','-6','-9'
'000000001255','5000','-6','-9'
'000000001256','1840','-6','-9'
'000000001257','1520','-6','-9'
'000000001262','5000','-6','-9'
'000000001264','1840','-6','-9'
'000000001264','5000','2','-9'
'000000001265','5000','-6','-9'
'000000001266','5000','-6','-9'
'000000001267','1520','-6','-9'
'000000001268','5000','1','-9'
'000000001269','5000','-6','-9'
'000000001270','5000','2','-9'
'000000001271','1840','-6','-9'
'000000001272','5000','-6','-9'
'000000001273','1840','-6','-9'
'000000001273','5000','2','-9'
'000000001274','1520','-6','-9'
'000000001275','5000','-6','-9'
'000000001278','5000','1','-9'
'000000001280','5000','2','-9'
'000000001282','5000','2','-9'
'000000001286','5000','-6','-9'
'000000001288','5000','-6','-9'
'000000001290','5000','1','-9'
'000000001291','5000','-6','-9'
'000000001293','5000','-6','-9'
'000000001295','1520','1','-9'
'000000001296','1520','2','2'
'000000001297','1520','2','-9'
'000000001298','5000','-6','-9'
'000000001299','3760','1','-9'
'000000001300','1520','2','-9'
'000000001300','3760','-6','-9'
'000000001300','5000','2','-9'
'000000001301','1520','1','-9'
'000000001301','1840','-6','-9'
'000000001302','5000','-6','-9'
'000000001302','6440','-6','-9'
'000000001303','3760','-6','-9'
'000000001304','5000','1','-9'
'000000001305','1840','2','-9'
'000000001305','5000','-6','-9'
'000000001306','1840','-6','-9'
'000000001306','3760','-6','-9'
'000000001308','3760','-6','-9'
'000000001308','6440','-6','-9'
'000000001309','5000','1','-9'
'000000001310','1520','2','-9'
'000000001310','5000','-6','-9'
'000000001311','1520','2','-9'
'000000001311','5000','-6','-9'
'000000001312','1520','2','-9'
'000000001312','3760','-6','-9'
'000000001312','5000','-6','-9'
'000000001314','3760','-6','-9'
'000000001314','5000','-6','-9'
'000000001315','3760','-6','-9'
'000000001315','5000','2','-9'
'000000001316','5000','-6','-9'
'000000001317','3760','-6','-9'
'000000001318','5000','-6','-9'
'000000001319','3760','-6','-9'
'000000001320','5000','-6','-9'
'000000001322','3760','-6','-9'
'000000001322','5000','-6','-9'
'000000001323','1520','2','-9'
'000000001323','3760','-6','-9'
'000000001324','1520','-6','-9'
'000000001324','5000','-6','-9'
'000000001326','1520','-6','-9'
'000000001326','5000','-6','-9'
'000000001327','3760','-6','-9'
'000000001327','5000','-6','-9'
'000000001328','1520','2','-9'
'000000001328','3760','-6','-9'
'000000001329','3760','-6','-9'
'000000001333','3760','-6','-9'
'000000001334','1520','2','-9'
'000000001334','5000','1','-9'
'000000001335','1840','-6','-9'
'000000001336','5000','1','-9'
'000000001337','3760','2','-9'
'000000001339','3760','-6','-9'
'000000001340','1520','2','-9'
'000000001340','3760','-6','-9'
'000000001340','5000','1','-9'
'000000001341','3760','1','-9'
'000000001343','1520','-6','-9'
'000000001343','5000','-6','-9'
'000000001344','3760','-6','-9'
'000000001345','1520','1','-9'
'000000001347','1840','-6','-9'
'000000001347','3760','-6','-9'
'000000001348','3760','-6','-9'
'000000001349','1520','-6','-9'
'000000001349','3760','-6','-9'
'000000001351','1520','2','-9'
'000000001351','3760','-6','-9'
'000000001352','3760','-6','-9'
'000000001352','5000','2','-9'
'000000001354','5000','1','-9'
'000000001355','3760','-6','-9'
'000000001355','6440','-6','-9'
'000000001356','3760','-6','-9'
'000000001356','5000','1','-9'
'000000001357','6440','-6','-9'
'000000001358','3760','-6','-9'
'000000001360','3760','-6','-9'
'000000001361','1520','1','-9'
'000000001361','6440','-6','-9'
'000000001362','5000','2','-9'
