CONTROL,SMSA,OWNHERE,JWNHER
'000000004784','7040','-6','-9'
'000000004784','6920','-6','-9'
'000000004785','7600','2','-9'
'000000004785','7040','2','-9'
'000000004786','0520','2','-9'
'000000004786','3480','2','-9'
'000000004786','7600','2','-9'
'000000004786','6920','1','-9'
'000000004787','3480','-6','-9'
'000000004787','7600','2','-9'
'000000004787','7040','2','-9'
'000000004787','6920','2','-9'
'000000004788','4920','2','-9'
'000000004789','3480','2','-9'
'000000004789','4920','2','-9'
'000000004789','7600','-6','-9'
'000000004790','3480','2','-9'
'000000004790','4920','2','-9'
'000000004791','0520','1','-9'
'000000004791','3480','2','-9'
'000000004791','4920','1','2'
'000000004791','7600','1','-9'
'000000004792','0520','2','-9'
'000000004793','3480','2','-9'
'000000004794','3480','2','-9'
'000000004794','7600','2','-9'
'000000004795','3480','2','-9'
'000000004795','7600','2','-9'
'000000004796','4920','2','-9'
'000000004796','7600','2','-9'
'000000004797','7600','1','-9'
'000000004798','0520','2','-9'
'000000004798','4920','1','-9'
'000000004799','4920','-6','-9'
'000000004799','7600','2','-9'
'000000004800','0520','1','-9'
'000000004801','0520','2','2'
'000000004801','4920','-6','-9'
'000000004801','7600','2','2'
'000000004802','0520','1','-9'
'000000004804','0520','-6','-9'
'000000004804','1680','-6','-9'
'000000004804','4920','2','-9'
'000000004804','7600','2','-9'
'000000004805','4920','2','-9'
'000000004805','7600','1','-9'
'000000004805','6920','1','-9'
'000000004806','7600','1','-9'
'000000004807','0520','2','-9'
'000000004808','7600','2','-9'
'000000004809','6920','-6','-9'
'000000004810','0520','2','-9'
'000000004810','1680','-6','-9'
'000000004810','7600','2','-9'
'000000004811','0520','2','-9'
'000000004811','7600','-6','-9'
'000000004812','0520','2','-9'
'000000004812','7600','1','-9'
'000000004813','0520','-6','-9'
'000000004814','0520','2','-9'
'000000004814','6920','-6','-9'
'000000004815','7600','2','-9'
'000000004816','0520','2','-9'
'000000004816','4920','1','2'
'000000004817','0520','2','-9'
'000000004817','7600','1','-9'
'000000004819','7600','2','2'
'000000004820','4920','1','-9'
'000000004820','7600','2','-9'
'000000004821','0520','-6','-9'
'000000004821','7600','1','-9'
'000000004822','3280','2','-9'
'000000004822','4920','1','-9'
'000000004822','7600','1','-9'
'000000004823','7600','2','2'
'000000004824','0520','-6','-9'
'000000004824','1680','-6','-9'
'000000004824','7600','1','-9'
'000000004825','0520','-6','-9'
'000000004826','0520','2','2'
'000000004826','7600','2','-9'
'000000004827','7600','-6','-9'
'000000004828','0520','2','-9'
'000000004828','7600','1','-9'
'000000004829','5880','1','-9'
'000000004830','0520','2','-9'
'000000004830','6920','1','-9'
'000000004831','0520','1','-9'
'000000004831','7600','1','-9'
'000000004831','6920','1','-9'
'000000004832','0520','2','-9'
'000000004832','5880','1','-9'
'000000004832','7600','1','-9'
'000000004832','6920','1','-9'
'000000004833','5880','1','-9'
'000000004833','7600','2','-9'
'000000004834','0520','2','-9'
'000000004834','7600','1','-9'
'000000004834','6920','1','2'
'000000004835','6920','2','-9'
'000000004836','0520','2','-9'
'000000004836','6920','-6','-9'
'000000004837','0520','2','2'
'000000004837','4920','2','-9'
'000000004837','6920','1','-9'
'000000004838','0520','2','-9'
'000000004838','6920','1','-9'
'000000004839','0520','2','-9'
'000000004841','0520','2','-9'
'000000004842','3280','2','-9'
'000000004843','0520','2','-9'
'000000004843','3480','2','-9'
'000000004843','6920','-6','-9'
'000000004844','3480','2','-9'
'000000004844','5880','-6','-9'
'000000004845','3480','2','-9'
'000000004845','4920','1','-9'
'000000004846','0520','1','-9'
'000000004846','3480','1','-9'
'000000004847','0520','2','-9'
'000000004848','3480','2','-9'
'000000004849','0520','1','-9'
'000000004849','3280','2','-9'
'000000004849','4920','2','-9'
'000000004849','6920','2','-9'
'000000004850','3480','2','-9'
'000000004850','6920','2','2'
'000000004851','0520','2','-9'
'000000004851','4920','-6','-9'
'000000004851','5880','2','2'
'000000004851','6920','-6','-9'
'000000004852','0520','2','-9'
'000000004852','6920','2','-9'
'000000004853','0520','2','-9'
'000000004853','5880','2','-9'
'000000004854','3280','2','-9'
'000000004854','3480','2','-9'
'000000004855','3480','1','-9'
'000000004856','0520','1','-9'
'000000004856','3480','1','-9'
'000000004857','0520','2','-9'
'000000004857','3280','-6','-9'
'000000004857','5880','2','2'
'000000004860','0520','2','-9'
'000000004861','0520','2','-9'
'000000004862','3280','2','-9'
'000000004862','3480','-6','-9'
'000000004863','0520','1','-9'
'000000004863','3480','2','-9'
'000000004864','0520','1','-9'
'000000004865','0520','2','-9'
'000000004865','5880','2','-9'
'000000004866','4920','-6','-9'
'000000004867','0520','2','-9'
'000000004867','5880','-6','-9'
'000000004868','0520','1','-9'
'000000004869','0520','2','-9'
'000000004869','1680','1','-9'
'000000004869','5880','-6','-9'
'000000004869','6920','-6','-9'
'000000004872','0520','2','2'
'000000004872','5880','1','-9'
'000000004873','3480','2','-9'
'000000004875','1680','2','-9'
'000000004875','3280','-6','-9'
'000000004876','3480','1','-9'
'000000004878','1680','-6','-9'
'000000004879','3480','-6','-9'
'000000004881','3480','-6','-9'
'000000004883','3480','2','-9'
'000000004884','3480','2','-9'
'000000004885','3280','2','-9'
'000000004885','3480','1','2'
'000000004885','4920','-6','-9'
'000000004886','5880','-6','-9'
'000000004887','4920','2','-9'
'000000004889','4920','2','-9'
'000000004890','3480','-6','-9'
'000000004893','3480','2','-9'
'000000004894','4920','2','-9'
'000000004894','6920','1','-9'
'000000004896','4920','-6','-9'
'000000004897','3480','-6','-9'
'000000004900','3480','1','-9'
'000000004901','3280','-6','-9'
'000000004901','3480','2','-9'
'000000004906','1680','-6','-9'
'000000004906','6920','2','-9'
'000000004907','3480','2','-9'
'000000004907','4920','1','-9'
'000000004908','4920','2','-9'
'000000004909','3480','2','-9'
'000000004910','6920','1','-9'
'000000004911','4920','-6','-9'
'000000004912','4920','2','2'
'000000004913','4920','2','-9'
'000000004915','3480','1','-9'
'000000004916','3480','2','-9'
'000000004916','5880','2','-9'
'000000004918','5880','2','-9'
'000000004921','3480','-6','-9'
'000000004928','1680','1','-9'
'000000004928','4920','-6','-9'
'000000004932','1680','-6','-9'
'000000004932','4920','1','-9'
'000000004933','4920','1','-9'
'000000004934','4920','1','2'
'000000004934','5880','-6','-9'
'000000004934','6920','-6','-9'
'000000004939','5880','-6','-9'
'000000004939','6920','1','2'
'000000004946','3480','2','-9'
'000000004946','5880','2','-9'
'000000004947','5880','-6','-9'
'000000004947','6920','-6','-9'
'000000004950','6920','1','2'
'000000004953','1680','-6','-9'
'000000004954','6920','1','-9'
'000000004959','3280','2','-9'
'000000004960','4920','-6','-9'
'000000004960','5880','-6','-9'
'000000004963','5880','2','-9'
'000000004964','6920','1','-9'
'000000004966','3480','-6','-9'
'000000004966','5880','2','-9'
'000000004967','3480','1','-9'
'000000004967','5880','2','2'
'000000004968','5880','2','2'
'000000004969','4920','2','-9'
'000000004969','5880','2','2'
'000000004970','4920','-6','-9'
'000000004971','1680','-6','-9'
'000000004971','3480','2','-9'
'000000004971','4920','2','2'
'000000004973','5880','-6','-9'
'000000004975','5880','-6','-9'
'000000004975','6920','2','-9'
'000000004977','5880','1','-9'
'000000004978','3480','1','-9'
'000000004979','4920','1','-9'
'000000004980','4920','1','2'
'000000004985','5880','2','-9'
'000000004986','1680','2','-9'
'000000004986','3480','2','-9'
'000000004987','1680','2','-9'
'000000004988','1680','2','-9'
'000000004989','1680','2','-9'
'000000004990','3480','2','-9'
'000000004991','3280','-6','-9'
'000000004991','5880','-6','-9'
'000000004992','1680','2','-9'
'000000004995','1680','2','-9'
'000000004997','3480','2','-9'
'000000004997','5880','2','-9'
'000000004999','3480','2','-9'
'000000005001','4920','2','-9'
'000000005001','6920','-6','-9'
'000000005004','1680','1','-9'
'000000005004','6920','-6','-9'
'000000005005','4920','-6','-9'
'000000005005','6920','-6','-9'
'000000005008','4920','1','-9'
'000000005009','4920','2','-9'
'000000005010','1680','2','-9'
'000000005011','4920','-6','-9'
'000000005015','5880','2','2'
'000000005016','3480','-6','-9'
'000000005016','4920','2','-9'
'000000005016','6920','-6','-9'
'000000005017','5880','2','-9'
'000000005019','5880','1','-9'
'000000005020','4920','2','-9'
'000000005021','6920','1','-9'
'000000005023','3480','2','-9'
'000000005023','4920','1','-9'
'000000005025','4920','1','-9'
'000000005025','6920','2','-9'
'000000005030','5880','-6','-9'
'000000005034','5880','-6','-9'
'000000005035','3280','1','-9'
'000000005037','4920','-6','-9'
'000000005039','3280','1','-9'
'000000005040','1680','2','2'
'000000005040','3280','2','-9'
'000000005041','3280','1','-9'
'000000005041','6920','2','-9'
'000000005043','1680','2','-9'
'000000005043','3280','2','-9'
'000000005043','4920','1','-9'
'000000005044','3280','-6','-9'
'000000005045','1680','2','-9'
'000000005045','4920','2','-9'
'000000005046','1680','2','-9'
'000000005047','1680','1','-9'
'000000005047','5880','1','-9'
'000000005047','6920','2','-9'
'000000005049','5880','1','-9'
'000000005050','3480','1','2'
'000000005053','3480','1','-9'
'000000005056','3480','1','-9'
'000000005056','4920','-6','-9'
'000000005057','3480','1','2'
'000000005057','5880','2','-9'
'000000005059','3480','1','2'
'000000005059','6920','2','-9'
'000000005066','3480','-6','-9'
'000000005066','6920','2','-9'
'000000005067','5880','2','-9'
'000000005068','6920','-6','-9'
'000000005069','6920','1','-9'
'000000005070','6920','-6','-9'
'000000005075','5880','-6','-9'
'000000005076','5880','2','-9'
'000000005078','5880','1','-9'
'000000005080','5880','2','-9'
'000000005083','5880','-6','-9'
'000000005088','5880','2','-9'
'000000005092','3480','2','-9'
'000000005094','3480','2','2'
'000000005096','3480','2','-9'
'000000005102','5880','1','-9'
'000000005104','5880','-6','-9'
'000000005105','4920','2','2'
'000000005106','4920','1','-9'
'000000005106','5880','1','-9'
'000000005107','3480','2','-9'
'000000005107','5880','2','-9'
'000000005108','3480','2','-9'
'000000005108','4920','1','2'
'000000005108','5880','1','-9'
'000000005109','4920','1','-9'
'000000005110','5880','1','-9'
'000000005112','3480','1','-9'
'000000005114','3480','-6','-9'
'000000005114','5880','1','-9'
'000000005116','5880','1','-9'
'000000005118','4920','1','-9'
'000000005118','5880','1','2'
'000000005119','4920','1','-9'
'000000005120','4920','1','2'
'000000005122','5880','1','-9'
'000000005125','5880','-6','-9'
'000000005128','4920','1','-9'
'000000005130','4920','2','-9'
'000000005130','5880','1','-9'
'000000005131','4920','2','-9'
'000000005132','4920','1','-9'
'000000005135','4920','1','2'
'000000005136','4920','1','-9'
'000000005137','3480','-6','-9'
'000000005137','4920','2','-9'
'000000005138','3480','-6','-9'
'000000005138','4920','1','2'
'000000005139','4920','2','-9'
'000000005140','4920','2','-9'
'000000005144','4920','-6','-9'
'000000005145','4920','1','2'
'000000005146','3480','-6','-9'
'000000005146','4920','1','2'
'000000005147','4920','2','-9'
'000000005148','4920','1','-9'
'000000005149','4920','1','-9'
'000000005153','4920','2','-9'
'000000005153','5880','2','-9'
'000000005154','4920','1','2'
'000000005155','4920','2','2'
'000000005157','5880','-6','-9'
'000000005158','5880','-6','-9'
'000000005162','4920','1','2'
'000000005164','5880','-6','-9'
'000000005165','3480','1','-9'
'000000005165','5880','1','2'
'000000005166','5880','2','-9'
'000000005168','5880','1','-9'
'000000005172','5880','1','-9'
'000000005174','5880','1','-9'
'000000005175','5880','1','-9'
'000000005178','4920','-6','-9'
'000000005190','3480','1','2'
'000000005200','5880','1','-9'
'000000005201','3480','-6','-9'
'000000005201','5880','2','2'
'000000005202','4920','-6','-9'
'000000005203','3480','2','-9'
'000000005206','3480','1','-9'
'000000005209','4920','1','2'
'000000005210','4920','1','2'
'000000005211','3480','1','-9'
'000000005211','4920','2','-9'
'000000005213','4920','2','-9'
'000000005214','3480','2','-9'
'000000005216','3480','2','-9'
'000000005218','5880','1','2'
'000000005219','5880','2','2'
'000000005221','3480','1','2'
'000000005222','4920','-6','-9'
'000000005225','4920','2','2'
'000000005232','5880','-6','-9'
'000000005235','3480','2','-9'
'000000005236','3480','-6','-9'
'000000005237','3480','2','2'
'000000005240','4920','-6','-9'
'000000005240','5880','-6','-9'
'000000005241','4920','-6','-9'
'000000005245','3480','-6','-9'
'000000005246','5880','2','-9'
'000000005249','5880','-6','-9'
'000000005250','5880','1','2'
'000000005251','5880','1','2'
'000000005257','3480','2','-9'
'000000005259','3480','-6','-9'
'000000005263','4920','-6','-9'
'000000005269','4920','2','2'
'000000005270','4920','-6','-9'
'000000005278','4920','1','-9'
'000000005279','4920','1','-9'
'000000005281','5880','-6','-9'
'000000005283','4920','2','2'
'000000005285','4920','-6','-9'
'000000005286','3480','2','-9'
'000000005291','4920','2','-9'
'000000005292','4920','2','-9'
'000000005293','3480','2','-9'
'000000005293','4920','2','-9'
'000000005298','4920','-6','-9'
'000000005300','3480','2','2'
'000000005302','3480','2','-9'
'000000005302','5880','-6','-9'
'000000005303','4920','-6','-9'
'000000005304','3480','1','-9'
'000000005306','4920','2','2'
'000000005307','4920','2','-9'
'000000005308','4920','2','-9'
'000000005316','5880','-6','-9'
'000000005322','5880','2','-9'
'000000005325','4920','2','-9'
'000000005326','4920','2','-9'
'000000005327','4920','-6','-9'
'000000005328','3480','-6','-9'
'000000005329','4920','-6','-9'
'000000005332','4920','2','2'
'000000005335','4920','1','-9'
'000000005339','4920','-6','-9'
'000000005340','5880','2','-9'
'000000005348','4920','1','2'
'000000005349','3480','2','-9'
'000000005351','4920','2','-9'
'000000005352','4920','2','-9'
'000000005353','4920','2','2'
'000000005355','3480','-6','-9'
'000000005356','4920','-6','-9'
'000000005357','4920','1','-9'
'000000005358','4920','1','2'
'000000005360','4920','2','-9'
'000000005364','4920','-6','-9'
'000000005365','4920','-6','-9'
'000000005366','5880','-6','-9'
'000000005369','3480','2','-9'
'000000005370','4920','2','2'
'000000005371','5880','2','-9'
'000000005373','4920','2','2'
'000000005375','4920','2','-9'
'000000005376','4920','1','2'
'000000005377','4920','1','-9'
'000000005378','4920','1','-9'
'000000005380','3480','2','-9'
'000000005380','5880','-6','-9'
'000000005384','5880','2','-9'
'000000005385','5880','-6','-9'
'000000005386','4920','2','-9'
'000000005386','5880','1','-9'
'000000005388','4920','-6','-9'
'000000005391','4920','1','-9'
'000000005392','4920','1','-9'
'000000005393','4920','1','-9'
'000000005394','4920','1','-9'
'000000005395','4920','1','-9'
'000000005398','4920','1','-9'
'000000005399','4920','-6','-9'
'000000005399','5880','2','-9'
'000000005400','4920','-6','-9'
'000000005405','3480','2','-9'
'000000005405','5880','1','-9'
'000000005406','3480','1','-9'
'000000005406','5880','1','-9'
'000000005407','5880','-6','-9'
'000000005408','3480','-6','-9'
'000000005410','4920','-6','-9'
'000000005413','4920','2','-9'
'000000005414','4920','2','-9'
'000000005416','3480','-6','-9'
'000000005422','3480','-6','-9'
'000000005423','3480','2','-9'
'000000005423','4920','2','-9'
'000000005425','4920','-6','-9'
'000000005427','5880','1','-9'
'000000005428','3480','2','-9'
'000000005428','5880','1','-9'
'000000005429','4920','-6','-9'
'000000005429','5880','1','-9'
'000000005430','3480','2','-9'
'000000005430','4920','2','-9'
'000000005431','3480','-6','-9'
'000000005432','3480','2','-9'
'000000005433','3480','-6','-9'
'000000005433','4920','2','-9'
'000000005435','5880','-6','-9'
'000000005436','4920','2','-9'
'000000005437','4920','1','-9'
'000000005438','4920','1','-9'
'000000005439','4920','1','-9'
'000000005442','4920','1','-9'
'000000005445','3480','-6','-9'
'000000005445','5880','-6','-9'
'000000005447','4920','2','-9'
'000000005447','5880','-6','-9'
'000000005448','5880','1','-9'
'000000005449','3480','2','-9'
'000000005450','4920','-6','-9'
'000000005451','3480','2','-9'
'000000005452','3480','-6','-9'
'000000005454','3480','-6','-9'
'000000005454','4920','1','-9'
'000000005455','4920','2','-9'
'000000005460','3480','-6','-9'
'000000005461','5880','1','-9'
'000000005462','5880','1','-9'
'000000005464','4920','-6','-9'
'000000005466','5880','2','-9'
'000000005467','5880','2','-9'
'000000005468','5880','1','-9'
'000000005470','5880','1','-9'
'000000005471','4920','-6','-9'
'000000005472','5880','2','-9'
'000000005473','5880','2','-9'
'000000005474','5880','2','-9'
'000000005475','5880','1','-9'
'000000005476','5880','1','-9'
'000000005478','5880','1','-9'
'000000005479','5880','2','-9'
'000000005480','5880','2','-9'
'000000005481','5880','2','-9'
'000000005482','5880','-6','-9'
'000000005483','3480','2','-9'
'000000005483','5880','-6','-9'
'000000005484','5880','2','-9'
'000000005485','4920','-6','-9'
'000000005487','5880','1','-9'
'000000005488','5880','-6','-9'
'000000005489','3480','2','-9'
'000000005491','3480','2','-9'
'000000005492','4920','1','-9'
'000000005493','4920','2','2'
'000000005494','4920','2','-9'
'000000005495','4920','2','2'
'000000005497','4920','-6','-9'
'000000005499','3480','-6','-9'
'000000005502','4920','2','-9'
'000000005509','3480','2','-9'
'000000005509','4920','2','-9'
'000000005516','4920','2','-9'
'000000005533','4920','-6','-9'
'000000005544','3480','-6','-9'
'000000005545','3480','1','-9'
'000000005555','3480','-6','-9'
'000000005557','3480','-6','-9'
'000000005559','3480','2','-9'
'000000005559','4920','1','-9'
'000000005561','3480','-6','-9'
'000000005561','4920','1','-9'
'000000005563','4920','1','-9'
'000000005567','4920','-6','-9'
'000000005571','4920','-6','-9'
'000000005573','4920','-6','-9'
'000000005576','4920','-6','-9'
'000000005578','4920','-6','-9'
'000000005579','3480','1','-9'
'000000005582','4920','-6','-9'
'000000005583','4920','2','-9'
'000000005585','4920','1','2'
'000000005587','3480','-6','-9'
'000000005589','3480','-6','-9'
'000000005591','3480','1','2'
'000000005595','3480','-6','-9'
'000000005600','3480','2','-9'
'000000005602','3480','2','-9'
'000000005613','3480','2','-9'
'000000005616','3480','2','2'
'000000005624','3480','2','-9'
'000000005633','3480','2','-9'
'000000005636','3480','-6','-9'
'000000005654','3480','-6','-9'
'000000005659','3480','2','-9'
'000000005678','3480','2','-9'
'000000005685','3480','1','-9'
'000000005713','3480','1','-9'
'000000005723','3480','-6','-9'
'000000005733','3480','2','-9'
'000000005739','3480','2','-9'
'000000005747','3480','1','-9'
'000000005751','3480','-6','-9'
'000000005753','3480','1','-9'
'000000005755','3480','2','-9'
'000000005757','3480','1','-9'
'000000005775','3480','-6','-9'
'000000005781','3480','2','-9'
'000000005786','3480','2','-9'
'000000005814','3480','-6','-9'
'000000005818','3480','-6','-9'
'000000006879','6280','1','-9'
'000000006896','6280','2','2'
'000000006909','6280','2','-9'
'000000006919','6280','2','-9'
'000000006937','6280','-6','-9'
'000000006963','6280','1','-9'
'000000006992','6280','-6','-9'
'000000006993','6280','2','-9'
'000000007029','6280','-6','-9'
'000000007033','6280','2','-9'
'000000007054','6280','2','-9'
'000000007056','6280','2','-9'
'000000007061','6280','1','-9'
'000000007062','6280','-6','-9'
'000000007064','6280','2','-9'
'000000007065','6280','-6','-9'
'000000007069','6280','2','-9'
'000000007071','6280','2','-9'
'000000007074','6280','2','2'
'000000007078','6280','-6','-9'
'000000007081','6280','1','2'
'000000007090','6280','1','-9'
'000000007091','6280','1','-9'
'000000007093','6280','2','-9'
'000000007118','6280','1','-9'
'000000007137','6280','-6','-9'
'000000007139','6280','2','-9'
'000000007141','6280','-6','-9'
'000000007145','6280','-6','-9'
'000000007147','6280','-6','-9'
'000000007149','6280','-6','-9'
'000000007151','6280','2','-9'
'000000007154','6280','-6','-9'
'000000007155','6280','-6','-9'
'000000007156','6280','2','-9'
'000000007157','6280','2','-9'
'000000007158','6280','-6','-9'
'000000007160','6280','2','-9'
'000000007162','6280','2','-9'
'000000007167','6280','1','-9'
'000000007169','6280','-6','-9'
'000000007172','6280','1','-9'
'000000007173','6280','2','-9'
'000000007174','6280','2','-9'
'000000007175','6280','2','-9'
'000000007176','6280','2','-9'
'000000007177','6280','2','-9'
'000000008988','5560','2','-9'
'000000009006','5560','-6','-9'
'000000009010','5560','-6','-9'
'000000009011','5560','2','2'
'000000009013','5560','2','-9'
'000000009021','5560','1','-9'
'000000009023','5560','-6','-9'
'000000009046','5560','2','-9'
'000000009049','5560','-6','-9'
'000000009050','5560','1','-9'
'000000009051','5560','-6','-9'
'000000009068','5560','1','-9'
'000000009103','5560','-6','-9'
'000000009105','5560','-6','-9'
'000000009115','5560','2','2'
'000000009127','5560','-6','-9'
'000000009136','5560','2','-9'
'000000009145','5560','-6','-9'
'000000009156','5560','-6','-9'
'000000009171','5560','-6','-9'
'000000009215','5560','-6','-9'
'000000009233','5560','2','-9'
'000000009243','5560','-6','-9'
'000000009250','5560','-6','-9'
'000000009251','5560','-6','-9'
'000000009260','5560','-6','-9'
'000000009266','5560','1','-9'
'000000009267','5560','-6','-9'
'000000009275','7240','1','-9'
'000000009280','7240','-6','-9'
'000000009287','7240','1','-9'
'000000009294','7240','-6','-9'
'000000009295','7240','-6','-9'
'000000009303','7240','-6','-9'
'000000009323','7240','-6','-9'
'000000009331','7240','-6','-9'
'000000009333','7240','1','-9'
'000000009335','7240','1','-9'
'000000009337','7240','-6','-9'
'000000009358','7240','-6','-9'
'000000009363','7240','1','-9'
'000000009386','7240','1','-9'
'000000009391','7240','-6','-9'
'000000009393','7240','-6','-9'
'000000009404','7240','2','-9'
'000000009409','7240','-6','-9'
'000000009410','7240','-6','-9'
'000000009412','7240','1','2'
'000000009435','7240','1','2'
'000000009439','7240','2','-9'
'000000009440','7240','2','-9'
'000000009449','7240','-6','-9'
'000000009458','7240','2','-9'
'000000009466','7240','1','-9'
'000000009468','7240','1','-9'
'000000009471','7240','2','-9'
'000000009472','7240','2','2'
'000000009473','7240','-6','-9'
'000000009487','7240','2','-9'
'000000009491','7240','1','-9'
'000000009492','7240','1','-9'
'000000009502','7240','1','-9'
'000000009507','7240','1','-9'
'000000009513','7240','-6','-9'
'000000009527','7240','-6','-9'
'000000009534','7240','2','-9'
'000000009540','7240','-6','-9'
'000000009556','7240','1','-9'
'000000009566','7240','2','2'
'000000009567','7240','2','-9'
'000000009571','7240','1','2'
'000000009572','7240','2','-9'
'000000009573','7240','2','-9'
'000000009584','7240','2','-9'
'000000009593','7240','2','-9'
'000000009601','7240','2','-9'
'000000009602','7240','2','-9'
'000000009603','7240','2','2'
'000000009609','7240','2','-9'
'000000009616','7240','-6','-9'
'000000009630','7240','-6','-9'
'000000009632','7240','2','-9'
'000000009647','7240','1','-9'
'000000009656','7240','1','2'
'000000009657','7240','2','-9'
'000000009661','7240','2','-9'
'000000009662','7240','1','-9'
'000000009678','7240','1','-9'
'000000009679','7240','1','-9'
'000000009687','7240','1','-9'
'000000009688','7240','1','-9'
'000000009695','7240','2','-9'
'000000009698','7240','1','-9'
'000000009700','7240','1','-9'
'000000009701','7240','1','-9'
'000000009710','7240','2','-9'
'000000009711','7240','2','-9'
'000000009712','7240','2','-9'
'000000009722','7240','-6','-9'
'000000009724','7240','-6','-9'
'000000009725','7240','2','2'
'000000009726','7240','2','2'
'000000009727','7240','-6','-9'
'000000009729','7240','2','-9'
'000000009732','7240','-6','-9'
'000000009733','7240','1','-9'
'000000009734','7240','1','-9'
'000000009736','7240','2','-9'
'000000009743','7240','2','-9'
'000000009744','7240','2','-9'
'000000009749','7240','2','2'
'000000009750','7240','1','-9'
'000000009759','7240','2','-9'
'000000009760','7240','2','2'
'000000009781','7240','-6','-9'
'000000009784','7240','1','-9'
'000000009788','7240','2','-9'
'000000009789','7240','1','-9'
'000000009790','7240','2','-9'
'000000009801','7240','-6','-9'
'000000009802','7240','-6','-9'
'000000009809','7240','-6','-9'
'000000009813','7240','-6','-9'
'000000009816','7240','2','-9'
'000000009817','7240','-6','-9'
'000000009821','7240','2','-9'
'000000009824','7240','-6','-9'
'000000009832','7240','-6','-9'
'000000009834','7240','1','-9'
'000000009839','7240','1','2'
'000000009841','7240','1','2'
'000000009842','7240','2','-9'
'000000009843','7240','-6','-9'
'000000009853','7240','2','-9'
'000000009857','7240','1','2'
'000000009858','7240','2','-9'
'000000009864','7240','-6','-9'
'000000009876','7240','2','-9'
'000000009877','7240','2','-9'
'000000009891','7240','-6','-9'
'000000009897','7240','1','-9'
'000000009898','7240','1','-9'
'000000009899','7240','1','2'
'000000009905','7240','2','-9'
'000000009907','7240','1','-9'
'000000009908','7240','2','-9'
'000000009912','7240','1','-9'
'000000009913','7240','-6','-9'
'000000009914','7240','2','-9'
'000000009915','7240','1','2'
'000000009919','7240','2','-9'
'000000009920','7240','2','-9'
'000000009938','7240','-6','-9'
'000000009942','7240','1','2'
'000000009943','7240','2','-9'
'000000009944','7240','2','-9'
'000000009957','7240','2','-9'
'000000009963','7240','-6','-9'
'000000009966','7240','2','-9'
'000000009967','7240','2','-9'
'000000009974','7240','1','-9'
'000000009975','7240','1','-9'
'000000009976','7240','1','-9'
'000000009982','7240','2','-9'
'000000009984','7240','-6','-9'
'000000009986','7240','2','-9'
'000000009995','7240','2','-9'
'000000010001','7240','-6','-9'
'000000010005','7240','1','-9'
'000000010006','7240','1','-9'
'000000010027','7240','2','-9'
'000000010028','7240','2','-9'
'000000010030','7240','2','-9'
'000000010038','7240','-6','-9'
'000000010051','7240','2','-9'
'000000010052','7240','2','-9'
'000000010111','7240','-6','-9'
'000000010159','7240','2','-9'
'000000010190','7240','2','-9'
'000000010192','7240','2','-9'
'000000010197','7240','-6','-9'
'000000010201','7240','2','-9'
'000000010202','7240','-6','-9'
'000000010203','7240','-6','-9'
'000000010205','7240','-6','-9'
'000000010206','7240','-6','-9'
'000000021523','7600','2','-9'
'000000021525','7600','-6','-9'
'000000021529','7600','1','-9'
'000000021531','7600','1','-9'
'000000021539','7600','2','-9'
'000000021540','7600','1','-9'
'000000021543','7600','1','-9'
'000000021544','7600','1','-9'
'000000021552','7600','2','-9'
'000000021572','7600','2','-9'
'000000021575','7600','1','-9'
'000000021585','7600','2','-9'
'000000021606','7600','2','-9'
'000000021614','7600','-6','-9'
'000000021621','7600','1','-9'
'000000021631','7600','1','-9'
'000000021645','7600','-6','-9'
'000000021647','7600','-6','-9'
'000000021651','7600','-6','-9'
'000000021668','7600','1','-9'
'000000021669','7600','1','-9'
'000000021701','7600','1','-9'
'000000021702','7600','-6','-9'
'000000021703','7600','1','-9'
'000000021715','7600','2','-9'
'000000021723','7600','-6','-9'
'000000021733','7600','1','-9'
'000000021735','7600','-6','-9'
'000000021744','7600','2','2'
'000000021749','7600','2','-9'
'000000021755','7600','2','-9'
'000000021757','7600','2','-9'
'000000021761','7600','2','-9'
'000000021770','7600','2','-9'
'000000021771','7600','2','-9'
'000000021777','7600','2','2'
'000000021786','7600','1','-9'
'000000021792','7600','1','-9'
'000000021799','7600','1','-9'
'000000021802','7600','-6','-9'
'000000021808','7600','-6','-9'
'000000021810','7600','-6','-9'
'000000021826','7600','-6','-9'
'000000021827','7600','-6','-9'
'000000021828','7600','-6','-9'
'000000021853','7600','2','-9'
'000000021861','7600','1','2'
'000000021864','7600','1','-9'
'000000021866','7600','2','-9'
'000000021869','7600','2','-9'
'000000021879','7600','-6','-9'
'000000021880','7600','2','-9'
'000000021882','7600','2','2'
'000000021883','7600','-6','-9'
'000000021884','7600','1','-9'
'000000021889','7600','-6','-9'
'000000021917','7600','-6','-9'
'000000021919','7600','1','-9'
'000000021924','7600','1','-9'
'000000021931','7600','2','2'
'000000021935','7600','-6','-9'
'000000021946','7600','-6','-9'
'000000021956','7600','-6','-9'
'000000021957','7600','-6','-9'
'000000021960','7600','1','-9'
'000000021980','7600','1','-9'
'000000021986','7600','-6','-9'
'000000021991','7600','-6','-9'
'000000021996','7600','1','-9'
'000000021998','7600','2','-9'
'000000022014','7600','-6','-9'
'000000022018','7600','-6','-9'
'000000022024','7600','2','-9'
'000000022028','7600','1','-9'
'000000022041','7600','2','-9'
'000000022044','7600','1','-9'
'000000022045','7600','1','-9'
'000000022046','7600','1','-9'
