CONTROL,SMSA,RMOV,XCOND,XCOOP,XCOST,XHEAD,XINUS,XPER,XREL,XTEN,XUNIT,MOVGRP,JOVGRP,JXTEN,JXUNIT,JXPER,JXHEAD
'000000000108','3480',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000108','4920',1,'4','-6','2','2','-9',3,'2','2','2','1','-9','-9','-9','-9','-9'
'000000000109','7600',1,'3','-6','-7','2','-9',6,'2','1','1','1','-9','-9','-9','-9','-9'
'000000000110','5560',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000110','5880',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000110','7240',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000110','7240',2,'3','-6','2','1','-9',3,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000000110','7240',3,'3','-6','2','1','-9',1,'-6','2','2','3','-9','-9','-9','-9','1'
'000000000111','0520',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000111','3280',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000112','7240',1,'3','-6','1','2','-9',2,'2','1','1','1','-9','-9','-9','-9','-9'
'000000000112','7040',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000113','2080',1,'3','-6','1','1','-9',7,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000114','3280',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000114','7600',1,'3','-6','3','2','-9',4,'2','1','1','1','-9','-9','-9','-9','-9'
'000000000114','6920',1,'3','-6','-7','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000000115','7240',1,'3','-6','1','1','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000000115','6920',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000000116','3480',1,'2','-6','1','2','-9',11,'2','2','2','1','-9','-9','-9','-9','-9'
'000000000116','6280',1,'3','-6','2','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000116','7040',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000117','2080',1,'2','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000117','6280',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000117','7240',1,'4','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000117','7600',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000117','7600',2,'3','-6','2','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000000117','7040',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000000117','6920',1,'3','-6','1','2','-9',6,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000118','2080',1,'2','-6','1','1','-9',4,'-6','1','2','1','-9','-9','-9','-9','-9'
'000000000118','3480',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000118','4920',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000118','7600',1,'3','-6','3','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000000118','7040',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000000119','1680',1,'3','-6','1','1','-9',2,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000000119','6280',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000119','7600',1,'2','-6','1','1','-9',2,'-6','1','3','1','-9','-9','-9','-9','-9'
'000000000120','2080',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000120','2080',2,'3','-6','1','2','-9',6,'1','1','1','2','-9','-9','-9','-9','-9'
'000000000120','7600',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000121','7600',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000122','0520',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000122','2080',1,'3','-6','2','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000000122','7240',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000123','3480',1,'4','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000123','4920',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000123','5880',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000124','3480',1,'3','-6','3','1','-9',-7,'-6','1','1','1','-9','-9','-9','1','-9'
'000000000124','5880',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000124','7240',1,'3','-6','1','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000125','2080',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000125','6920',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000126','5560',1,'3','-6','2','1','-9',2,'-6','1','3','1','-9','-9','-9','-9','-9'
'000000000126','7240',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000126','7040',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000127','6920',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000127','6920',2,'3','-6','3','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
'000000000128','6280',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000128','7600',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000128','7600',2,'3','-6','1','2','-9',5,'1','1','1','2','-9','-9','-9','-9','-9'
'000000000128','7040',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000129','0520',1,'3','-6','3','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000129','7240',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000129','7600',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000129','7040',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000130','7600',1,'3','-6','1','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000130','7040',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000131','2080',1,'2','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000131','2080',2,'2','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000000131','6280',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000132','5880',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000000132','7240',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000132','7600',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000133','4920',1,'3','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000134','2080',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000134','4920',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000134','4920',2,'3','-6','-7','2','-9',-7,'1','2','1','2','-9','1','-9','-9','-9'
'000000000135','7240',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000137','2080',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000137','5560',1,'3','-6','2','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000000137','5880',1,'2','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000138','0520',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000138','5560',1,'3','-6','1','1','-9',5,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000000138','5880',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000138','6280',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000138','6920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000140','0520',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000140','2080',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000140','5880',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000141','7240',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000141','7600',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000142','2080',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000142','2080',2,'3','-6','1','1','-9',4,'-6','1','1','2','-9','-9','-9','-9','-9'
'000000000143','5560',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000000143','5560',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000000143','5880',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','-9','-9'
'000000000143','5880',2,'-6','-6','-6','-6','-9',-6,'-6','-6','4','2','-9','-9','-9','-9','-9'
'000000000144','0520',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000144','5560',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000144','5880',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000144','5880',2,'-6','-6','-6','-6','-9',-6,'-6','-6','4','2','-9','-9','-9','1','-9'
'000000000144','5880',3,'-6','-6','-6','-6','-9',-6,'-6','-6','4','3','-9','-9','-9','1','-9'
'000000000144','7600',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000144','7040',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000145','5560',1,'2','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000145','7240',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000146','5560',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000146','6280',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000146','7600',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000147','3280',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000147','3480',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000147','5560',1,'3','-6','1','2','-9',3,'1','1','3','1','-9','-9','-9','-9','-9'
'000000000148','2080',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000148','4920',1,'3','-6','3','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000148','5560',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000149','7600',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000150','6920',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000151','5880',1,'3','-6','2','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000152','5880',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000152','6280',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000152','7240',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000152','7240',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000000153','7240',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000153','7240',2,'3','-6','1','2','-9',5,'1','1','1','2','-9','-9','-9','-9','-9'
'000000000154','2080',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000154','5560',1,'2','-6','3','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000155','0520',1,'-8','-6','2','-8','-9',-8,'-6','2','-8','1','-9','1','-9','-9','-9'
'000000000155','7240',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000000155','7600',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000155','7040',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000155','6920',1,'4','-6','2','2','-9',3,'-7','3','1','1','-9','1','-9','-9','-9'
'000000000156','0520',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000156','2080',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000156','6280',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000157','6280',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000157','7600',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000158','0520',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000158','0520',2,'3','-6','3','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000000158','7240',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000159','2080',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000159','4920',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000159','7240',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000160','5560',1,'3','-6','3','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000160','5880',1,'4','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000160','5880',2,'3','-6','1','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
'000000000160','7600',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000161','1680',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000162','0520',1,'3','-6','1','2','-9',3,'2','2','1','1','-9','-9','-9','-9','-9'
'000000000162','7240',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000163','2080',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000163','7040',1,'2','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000164','5560',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000164','7240',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000164','7600',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000165','1680',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000165','2080',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000165','3480',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000165','4920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000165','5880',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000165','6920',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000167','6280',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000167','7240',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000168','0520',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000168','0520',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000000168','7240',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000169','5880',1,'3','-6','2','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000000169','7240',1,'3','-6','2','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000169','7040',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000171','0520',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000171','4920',1,'3','-6','3','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000171','5560',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000171','7240',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000000172','0520',1,'3','-6','3','1','-9',-7,'-6','2','1','1','-9','-9','-9','1','-9'
'000000000172','5880',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000173','3480',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000174','3480',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000174','7240',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000175','6280',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000175','7240',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000175','6920',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000175','6920',2,'4','-6','-7','-7','-9',-7,'-6','2','-7','2','-9','-9','-9','-9','-9'
'000000000176','3280',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000176','7600',1,'3','-6','1','1','-9',4,'-6','2','3','1','-9','-9','-9','-9','-9'
'000000000176','6920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000176','6920',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000000177','7240',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000178','0520',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000178','1680',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000178','4920',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000000179','0520',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000179','6280',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000180','0520',1,'2','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000180','7240',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000180','6920',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000182','0520',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000182','3280',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000182','6280',1,'3','-6','3','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000182','6920',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000183','5880',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000183','7240',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000183','7040',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000184','1680',1,'3','-6','1','2','-9',6,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000184','1680',2,'3','-6','1','2','-9',6,'1','1','1','2','-9','-9','-9','-9','-9'
'000000000184','1680',3,'4','-6','-7','-7','-9',-7,'-6','2','-7','3','-9','1','-9','-9','-9'
'000000000184','4920',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000184','5560',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000186','0520',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000186','5560',1,'3','-6','2','2','-9',7,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000186','7040',1,'3','-6','3','1','-9',6,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000187','5880',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000187','7600',1,'4','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000188','4920',1,'3','-6','-7','2','-9',3,'1','2','1','1','-9','-9','-9','-9','-9'
'000000000188','7240',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000188','7040',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000189','5880',1,'3','-6','1','1','-9',7,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000190','7040',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000191','0520',1,'3','-6','2','1','-9',6,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000191','4920',1,'3','-6','1','1','-9',3,'-6','1','3','1','-9','-9','-9','-9','-9'
'000000000192','0520',1,'2','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000192','2080',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000192','3280',1,'2','-6','3','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000192','4920',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000192','6280',1,'3','-6','1','1','-9',2,'-6','1','3','1','-9','-9','-9','-9','-9'
'000000000194','0520',1,'4','-6','3','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000194','1680',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000194','2080',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000194','7600',1,'2','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000194','7040',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000195','7240',1,'3','-6','1','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000000196','4920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000196','6920',1,'1','1','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000197','0520',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000197','0520',2,'3','-6','1','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000000197','1680',1,'2','-6','3','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
