"city","state","county","latitude","longitude","fips_place","fips_county","fips_cbsa","fips_csa","fips_st","msa_name"
"Littleville","AL",NA,34.595005,-87.674038,43648,NA,NA,NA,1,NA
"Livingston","AL",NA,32.59881,-88.187144,43720,NA,NA,NA,1,NA
"Loachapoka","AL",NA,32.604706,-85.596938,43744,NA,NA,NA,1,NA
"Lockhart","AL",NA,31.012731,-86.350243,43816,NA,NA,NA,1,NA
"Locust Fork","AL",NA,33.90265,-86.621682,43888,NA,NA,NA,1,NA
"Louisville","AL",NA,31.781088,-85.558042,44344,NA,NA,NA,1,NA
"Lowndesboro","AL",NA,32.276737,-86.610257,44536,NA,NA,NA,1,NA
"Loxley","AL",NA,30.627129,-87.756379,44608,NA,NA,NA,1,NA
"Luverne","AL",NA,31.707854,-86.261088,44728,NA,NA,NA,1,NA
"Lynn","AL",NA,34.043769,-87.546695,44800,NA,NA,NA,1,NA
"McIntosh","AL",NA,31.264812,-88.027882,45472,NA,NA,NA,1,NA
"McKenzie","AL",NA,31.543754,-86.716532,45496,NA,NA,NA,1,NA
"McMullen","AL",NA,33.147105,-88.176123,45640,NA,NA,NA,1,NA
"Madison","AL",NA,34.702904,-86.749679,45784,NA,NA,NA,1,NA
"Madison","AL",NA,34.702904,-86.749679,45784,NA,NA,NA,1,NA
"Madrid","AL",NA,31.035769,-85.397282,45904,NA,NA,NA,1,NA
"Malvern","AL",NA,31.135872,-85.51944,46264,NA,NA,NA,1,NA
"Maplesville","AL",NA,32.785716,-86.878395,46504,NA,NA,NA,1,NA
"Margaret","AL",NA,33.687702,-86.47466,46696,NA,NA,NA,1,NA
"Marion","AL",NA,32.631553,-87.317598,46768,NA,NA,NA,1,NA
"Maytown","AL",NA,33.551128,-86.995717,47728,NA,NA,NA,1,NA
"Meadowbrook","AL",NA,33.401928,-86.696801,47740,NA,NA,NA,1,NA
"Memphis","AL",NA,33.138332,-88.301314,48052,NA,NA,NA,1,NA
"Mentone","AL",NA,34.568309,-85.582702,48064,NA,NA,NA,1,NA
"Meridianville","AL",NA,34.87376,-86.570935,48112,NA,NA,NA,1,NA
"Midfield","AL",NA,33.4541,-86.922808,48376,NA,NA,NA,1,NA
"Midland City","AL",NA,31.316275,-85.493382,48400,NA,NA,NA,1,NA
"Midway","AL",NA,32.074296,-85.520286,48424,NA,NA,NA,1,NA
"Mignon","AL",NA,33.194043,-86.264008,48616,NA,NA,NA,1,NA
"Millbrook","AL",NA,32.4946,-86.367721,48712,NA,NA,NA,1,NA
"Millport","AL",NA,33.559467,-88.081194,48808,NA,NA,NA,1,NA
"Millry","AL",NA,31.625865,-88.316669,48832,NA,NA,NA,1,NA
"Minor","AL",NA,33.5253,-86.947612,49072,NA,NA,NA,1,NA
"Monroeville","AL",NA,31.516885,-87.327813,50192,NA,NA,NA,1,NA
"Montevallo","AL",NA,33.109251,-86.851224,50312,NA,NA,NA,1,NA
"Moody","AL",NA,33.596934,-86.494628,51096,NA,NA,NA,1,NA
"Moores Mill","AL",NA,34.851888,-86.525755,51216,NA,NA,NA,1,NA
"Mooresville","AL",NA,34.626832,-86.879986,51264,NA,NA,NA,1,NA
"Morris","AL",NA,33.749733,-86.80534,51456,NA,NA,NA,1,NA
"Mosses","AL",NA,32.176151,-86.674589,51520,NA,NA,NA,1,NA
"Moulton","AL",NA,34.483899,-87.281139,51600,NA,NA,NA,1,NA
"Moundville","AL",NA,32.995882,-87.63066,51648,NA,NA,NA,1,NA
"Mountainboro","AL",NA,34.14771,-86.131208,51672,NA,NA,NA,1,NA
"Mountain Brook","AL",NA,33.486867,-86.740477,51696,NA,NA,NA,1,NA
"Mount Vernon","AL",NA,31.091175,-88.011747,52608,NA,NA,NA,1,NA
"Mulga","AL",NA,33.546587,-86.975349,52776,NA,NA,NA,1,NA
"Myrtlewood","AL",NA,32.247111,-87.947127,53112,NA,NA,NA,1,NA
"Napier Field","AL",NA,31.315115,-85.455306,53256,NA,NA,NA,1,NA
"Nauvoo","AL",NA,33.988466,-87.4878,53400,NA,NA,NA,1,NA
"Nectar","AL",NA,33.969026,-86.636264,53448,NA,NA,NA,1,NA
"Needham","AL",NA,31.986189,-88.338772,53472,NA,NA,NA,1,NA
"Newbern","AL",NA,32.591251,-87.535972,53784,NA,NA,NA,1,NA
"New Brockton","AL",NA,31.38097,-85.924398,53856,NA,NA,NA,1,NA
"New Hope","AL",NA,34.53914,-86.415896,54168,NA,NA,NA,1,NA
"New Market","AL",NA,34.909465,-86.425117,54312,NA,NA,NA,1,NA
"New Site","AL",NA,33.035225,-85.775012,54432,NA,NA,NA,1,NA
"Newton","AL",NA,31.339126,-85.588578,54480,NA,NA,NA,1,NA
"Newville","AL",NA,31.42167,-85.3365,54600,NA,NA,NA,1,NA
"North Courtland","AL",NA,34.677186,-87.308365,55044,NA,NA,NA,1,NA
"North Johns","AL",NA,33.368112,-87.10154,55152,NA,NA,NA,1,NA
"Northport","AL",NA,33.244111,-87.592149,55200,NA,NA,NA,1,NA
"Notasulga","AL",NA,32.557554,-85.672449,55440,NA,NA,NA,1,NA
"Oak Grove","AL",NA,33.186178,-86.302855,55752,NA,NA,NA,1,NA
"Oak Hill","AL",NA,31.922139,-87.088129,55848,NA,NA,NA,1,NA
"Oakman","AL",NA,33.712982,-87.38847,55992,NA,NA,NA,1,NA
"Odenville","AL",NA,33.686021,-86.39837,56400,NA,NA,NA,1,NA
"Ohatchee","AL",NA,33.784483,-86.01872,56472,NA,NA,NA,1,NA
"Oneonta","AL",NA,33.951165,-86.470595,57000,NA,NA,NA,1,NA
"Onycha","AL",NA,31.224328,-86.279091,57024,NA,NA,NA,1,NA
"Opp","AL",NA,31.291399,-86.255997,57120,NA,NA,NA,1,NA
"Orange Beach","AL",NA,30.284442,-87.590994,57144,NA,NA,NA,1,NA
"Orrville","AL",NA,32.30832,-87.245408,57240,NA,NA,NA,1,NA
"Owens Crossroads","AL",NA,34.582017,-86.460163,57504,NA,NA,NA,1,NA
"Paint Rock","AL",NA,34.660576,-86.328777,57696,NA,NA,NA,1,NA
"Parrish","AL",NA,33.733833,-87.280708,58272,NA,NA,NA,1,NA
"Pelham","AL",NA,33.30328,-86.794051,58848,NA,NA,NA,1,NA
"Pell City","AL",NA,33.560168,-86.272437,58896,NA,NA,NA,1,NA
"Pennington","AL",NA,32.196798,-88.052363,58968,NA,NA,NA,1,NA
"Petrey","AL",NA,31.849064,-86.20727,59328,NA,NA,NA,1,NA
"Phenix City","AL",NA,32.465509,-85.01461,59472,NA,NA,NA,1,NA
"Phenix City","AL",NA,32.465509,-85.01461,59472,NA,NA,NA,1,NA
"Phil Campbell","AL",NA,34.352028,-87.70581,59496,NA,NA,NA,1,NA
"Pickensville","AL",NA,33.226646,-88.265574,59592,NA,NA,NA,1,NA
"Piedmont","AL",NA,33.927382,-85.615204,59640,NA,NA,NA,1,NA
"Pinckard","AL",NA,31.320588,-85.544246,59832,NA,NA,NA,1,NA
"Pine Apple","AL",NA,31.873728,-86.987682,59880,NA,NA,NA,1,NA
"Pine Hill","AL",NA,31.985636,-87.582518,60240,NA,NA,NA,1,NA
"Pine Ridge","AL",NA,34.44439,-85.779667,60372,NA,NA,NA,1,NA
"Pinson-Clay-Chalkville CD","AL",NA,33.676696,-86.658635,60636,NA,NA,NA,1,NA
"Pisgah","AL",NA,34.682152,-85.847759,60720,NA,NA,NA,1,NA
"Pleasant Grove","AL",NA,33.489168,-86.975939,61008,NA,NA,NA,1,NA
"Point Clear","AL",NA,30.489634,-87.904391,61488,NA,NA,NA,1,NA
"Pollard","AL",NA,31.022531,-87.17243,61536,NA,NA,NA,1,NA
"Powell","AL",NA,34.530771,-85.895102,62088,NA,NA,NA,1,NA
"Prattville","AL",NA,32.4617,-86.446691,62328,NA,NA,NA,1,NA
"Prattville","AL",NA,32.4617,-86.446691,62328,NA,NA,NA,1,NA
"Priceville","AL",NA,34.524219,-86.885583,62472,NA,NA,NA,1,NA
"Prichard","AL",NA,30.7731,-88.130673,62496,NA,NA,NA,1,NA
"Providence","AL",NA,32.344452,-87.772103,62688,NA,NA,NA,1,NA
"Ragland","AL",NA,33.748065,-86.136302,63216,NA,NA,NA,1,NA
"Rainbow City","AL",NA,33.92975,-86.087374,63288,NA,NA,NA,1,NA
"Rainsville","AL",NA,34.498776,-85.844933,63336,NA,NA,NA,1,NA
"Ranburne","AL",NA,33.524874,-85.340155,63408,NA,NA,NA,1,NA
"Red Bay","AL",NA,34.436126,-88.136336,63576,NA,NA,NA,1,NA
"Red Level","AL",NA,31.404179,-86.608199,63768,NA,NA,NA,1,NA
"Redstone Arsenal","AL",NA,34.684075,-86.654036,63912,NA,NA,NA,1,NA
"Reece City","AL",NA,34.072433,-86.032368,63984,NA,NA,NA,1,NA
"Reform","AL",NA,33.379561,-88.016697,64104,NA,NA,NA,1,NA
"Repton","AL",NA,31.408806,-87.239761,64368,NA,NA,NA,1,NA
"Ridgeville","AL",NA,34.057014,-86.103258,64656,NA,NA,NA,1,NA
"River Falls","AL",NA,31.350363,-86.541895,64776,NA,NA,NA,1,NA
"Riverside","AL",NA,33.611281,-86.207701,64920,NA,NA,NA,1,NA
"Riverview","AL",NA,31.058462,-87.05672,65016,NA,NA,NA,1,NA
"Roanoke","AL",NA,33.145335,-85.369345,65040,NA,NA,NA,1,NA
"Robertsdale","AL",NA,30.552139,-87.707803,65208,NA,NA,NA,1,NA
"Rockford","AL",NA,32.887588,-86.217227,65472,NA,NA,NA,1,NA
"Rogersville","AL",NA,34.826241,-87.284514,66216,NA,NA,NA,1,NA
"Rosa","AL",NA,33.98454,-86.508688,66408,NA,NA,NA,1,NA
"Russellville","AL",NA,34.505909,-87.729164,67056,NA,NA,NA,1,NA
"Rutledge","AL",NA,31.729032,-86.301687,67176,NA,NA,NA,1,NA
"St. Florian","AL",NA,34.86565,-87.623827,67536,NA,NA,NA,1,NA
"Saks","AL",NA,33.71129,-85.85376,67608,NA,NA,NA,1,NA
"Samson","AL",NA,31.11221,-86.046604,67800,NA,NA,NA,1,NA
"Sand Rock","AL",NA,34.232126,-85.770626,67920,NA,NA,NA,1,NA
"Sanford","AL",NA,31.297556,-86.401696,68016,NA,NA,NA,1,NA
"Saraland","AL",NA,30.820093,-88.098927,68160,NA,NA,NA,1,NA
"Sardis City","AL",NA,34.176717,-86.113538,68280,NA,NA,NA,1,NA
"Satsuma","AL",NA,30.8541,-88.061099,68352,NA,NA,NA,1,NA
"Section","AL",NA,34.581,-85.983823,69000,NA,NA,NA,1,NA
"Selmont-West Selmont","AL",NA,32.378357,-87.006673,69180,NA,NA,NA,1,NA
"Sheffield","AL",NA,34.75525,-87.701261,69648,NA,NA,NA,1,NA
"Shiloh","AL",NA,34.465468,-85.877339,69840,NA,NA,NA,1,NA
"Shorter","AL",NA,32.400754,-85.936607,70128,NA,NA,NA,1,NA
"Silas","AL",NA,31.769209,-88.320906,70416,NA,NA,NA,1,NA
"Silverhill","AL",NA,30.545174,-87.749023,70536,NA,NA,NA,1,NA
"Sipsey","AL",NA,33.822068,-87.083053,70704,NA,NA,NA,1,NA
"Skyline","AL",NA,34.802861,-86.123512,70896,NA,NA,NA,1,NA
"Slocomb","AL",NA,31.110254,-85.594335,71040,NA,NA,NA,1,NA
"Smiths","AL",NA,32.539794,-85.087215,71136,NA,NA,NA,1,NA
"Smoke Rise","AL",NA,33.879865,-86.824469,71201,NA,NA,NA,1,NA
"Snead","AL",NA,34.115874,-86.391528,71280,NA,NA,NA,1,NA
"Somerville","AL",NA,34.474706,-86.801372,71496,NA,NA,NA,1,NA
"Southside","AL",NA,33.903767,-86.021986,71832,NA,NA,NA,1,NA
"South Vinemont","AL",NA,34.23614,-86.862592,71900,NA,NA,NA,1,NA
"Spanish Fort","AL",NA,30.675242,-87.884589,71976,NA,NA,NA,1,NA
"Springville","AL",NA,33.773623,-86.475147,72600,NA,NA,NA,1,NA
"Steele","AL",NA,33.934,-86.197259,72888,NA,NA,NA,1,NA
"Stevenson","AL",NA,34.870608,-85.833098,73080,NA,NA,NA,1,NA
"Sulligent","AL",NA,33.8947,-88.131888,73728,NA,NA,NA,1,NA
"Sumiton","AL",NA,33.753076,-87.048167,73848,NA,NA,NA,1,NA
"Summerdale","AL",NA,30.483286,-87.700361,73872,NA,NA,NA,1,NA
"Susan Moore","AL",NA,34.074059,-86.429739,74160,NA,NA,NA,1,NA
"Sweet Water","AL",NA,32.10169,-87.867328,74304,NA,NA,NA,1,NA
"Sylvania","AL",NA,34.55979,-85.80757,74400,NA,NA,NA,1,NA
"Sylvan Springs","AL",NA,33.512896,-87.030561,74424,NA,NA,NA,1,NA
"Talladega Springs","AL",NA,33.117523,-86.444543,74616,NA,NA,NA,1,NA
"Tallassee","AL",NA,32.53516,-85.891439,74688,NA,NA,NA,1,NA
"Tarrant","AL",NA,33.5937,-86.767888,75000,NA,NA,NA,1,NA
"Taylor","AL",NA,31.164467,-85.46758,75096,NA,NA,NA,1,NA
"Theodore","AL",NA,30.545539,-88.176647,75768,NA,NA,NA,1,NA
"Thomaston","AL",NA,32.268081,-87.62361,75936,NA,NA,NA,1,NA
"Thomasville","AL",NA,31.912389,-87.741895,75960,NA,NA,NA,1,NA
"Thorsby","AL",NA,32.914998,-86.714133,76080,NA,NA,NA,1,NA
"Tillmans Corner","AL",NA,30.585517,-88.19134,76320,NA,NA,NA,1,NA
"Town Creek","AL",NA,34.672665,-87.408315,76584,NA,NA,NA,1,NA
"Toxey","AL",NA,31.910129,-88.30805,76632,NA,NA,NA,1,NA
"Trafford","AL",NA,33.823647,-86.746489,76680,NA,NA,NA,1,NA
"Triana","AL",NA,34.594573,-86.744271,76824,NA,NA,NA,1,NA
"Trinity","AL",NA,34.598597,-87.089825,76872,NA,NA,NA,1,NA
"Trussville","AL",NA,33.635929,-86.593213,76944,NA,NA,NA,1,NA
"Tuscumbia","AL",NA,34.728667,-87.705652,77280,NA,NA,NA,1,NA
"Underwood-Petersville","AL",NA,34.876969,-87.69601,77580,NA,NA,NA,1,NA
"Union","AL",NA,32.993425,-87.9055,77616,NA,NA,NA,1,NA
"Union Grove","AL",NA,34.399996,-86.446062,77784,NA,NA,NA,1,NA
"Union Springs","AL",NA,32.138811,-85.71366,77880,NA,NA,NA,1,NA
"Uniontown","AL",NA,32.447029,-87.508459,77904,NA,NA,NA,1,NA
"Valley Head","AL",NA,34.550803,-85.625819,78240,NA,NA,NA,1,NA
"Vance","AL",NA,33.170926,-87.227909,78264,NA,NA,NA,1,NA
"Vernon","AL",NA,33.75833,-88.113754,78480,NA,NA,NA,1,NA
"Vestavia Hills","AL",NA,33.433567,-86.787559,78552,NA,NA,NA,1,NA
"Vestavia Hills","AL",NA,33.433567,-86.787559,78552,NA,NA,NA,1,NA
"Vina","AL",NA,34.374267,-88.056546,78984,NA,NA,NA,1,NA
"Vincent","AL",NA,33.38561,-86.40994,79008,NA,NA,NA,1,NA
"Vredenburgh","AL",NA,31.823284,-87.317533,79272,NA,NA,NA,1,NA
"Wadley","AL",NA,33.123346,-85.568594,79344,NA,NA,NA,1,NA
"Waldo","AL",NA,33.390871,-86.035391,79488,NA,NA,NA,1,NA
"Walnut Grove","AL",NA,34.064583,-86.287287,79728,NA,NA,NA,1,NA
"Warrior","AL",NA,33.813913,-86.808203,79944,NA,NA,NA,1,NA
"Waterloo","AL",NA,34.916709,-88.064174,80064,NA,NA,NA,1,NA
"Waverly","AL",NA,32.736134,-85.57615,80256,NA,NA,NA,1,NA
"Weaver","AL",NA,33.7556,-85.808576,80352,NA,NA,NA,1,NA
"Webb","AL",NA,31.256622,-85.285645,80376,NA,NA,NA,1,NA
"Wedowee","AL",NA,33.308498,-85.486532,80496,NA,NA,NA,1,NA
"West Blocton","AL",NA,33.118109,-87.125824,80928,NA,NA,NA,1,NA
"West End-Cobb Town","AL",NA,33.648156,-85.871219,81084,NA,NA,NA,1,NA
"West Jefferson","AL",NA,33.648736,-87.067931,81336,NA,NA,NA,1,NA
"Weston","AL",NA,34.162189,-88.030852,81480,NA,NA,NA,1,NA
"West Point","AL",NA,34.238096,-86.948206,81528,NA,NA,NA,1,NA
"Wetumpka","AL",NA,32.544192,-86.201761,81720,NA,NA,NA,1,NA
"White Hall","AL",NA,32.300783,-86.714537,81912,NA,NA,NA,1,NA
"Wilmer","AL",NA,30.825683,-88.359191,82752,NA,NA,NA,1,NA
"Wilsonville","AL",NA,33.236035,-86.479006,82848,NA,NA,NA,1,NA
"Wilton","AL",NA,33.082152,-86.881057,82872,NA,NA,NA,1,NA
"Winfield","AL",NA,33.929853,-87.796085,82992,NA,NA,NA,1,NA
"Woodland","AL",NA,33.374083,-85.39927,83400,NA,NA,NA,1,NA
"Woodville","AL",NA,34.625248,-86.282166,83664,NA,NA,NA,1,NA
"Yellow Bluff","AL",NA,31.959773,-87.482179,83976,NA,NA,NA,1,NA
"York","AL",NA,32.495962,-88.296126,84096,NA,NA,NA,1,NA
"Anchorage","AK","Matanuska-Susitna Borough",61.178368,-149.186416,3000,170,11260,NA,2,"Anchorage, AK"
"Anchorage","AK","Anchorage Municipality",61.178368,-149.186416,3000,20,11260,NA,2,"Anchorage, AK"
"Fairbanks","AK","Fairbanks North Star Borough",64.837088,-147.649045,24230,90,21820,NA,2,"Fairbanks, AK"
"Juneau","AK","Juneau City and Borough",58.388588,-134.133421,36400,110,27940,NA,2,"Juneau, AK"
"Ketchikan","AK","Ketchikan Gateway Borough",55.352515,-131.659582,38970,130,28540,NA,2,"Ketchikan, AK"
"Kodiak","AK","Kodiak Island Borough",57.798532,-152.402265,40950,150,28980,NA,2,"Kodiak, AK"
"Adak Station","AK",NA,51.8429,-176.640278,320,NA,NA,NA,2,NA
"Akhiok","AK",NA,56.97732,-154.217551,650,NA,NA,NA,2,NA
"Akiachak","AK",NA,60.87174,-161.403575,760,NA,NA,NA,2,NA
"Akiak","AK",NA,60.885659,-161.192264,870,NA,NA,NA,2,NA
"Akutan","AK",NA,54.136299,-165.786036,1090,NA,NA,NA,2,NA
"Alakanuk","AK",NA,62.675611,-164.643602,1200,NA,NA,NA,2,NA
"Alcan","AK",NA,62.722977,-141.188178,1360,NA,NA,NA,2,NA
"Aleknagik","AK",NA,59.285485,-158.628962,1420,NA,NA,NA,2,NA
"Allakaket","AK",NA,66.54517,-152.733117,1860,NA,NA,NA,2,NA
"Ambler","AK",NA,67.076879,-157.918155,1970,NA,NA,NA,2,NA
"Amchitka","AK",NA,51.567103,-178.87738,2025,NA,NA,NA,2,NA
"Anaktuvuk Pass","AK",NA,68.115875,-151.679549,2080,NA,NA,NA,2,NA
"Anchor Point","AK",NA,59.770667,-151.813064,3110,NA,NA,NA,2,NA
"Anderson","AK",NA,64.306512,-149.159654,3220,NA,NA,NA,2,NA
"Angoon","AK",NA,57.478409,-134.520029,3440,NA,NA,NA,2,NA
"Aniak","AK",NA,61.580742,-159.539124,3550,NA,NA,NA,2,NA
"Annette","AK",NA,55.042123,-131.585763,3660,NA,NA,NA,2,NA
"Anvik","AK",NA,62.655538,-160.2083,3880,NA,NA,NA,2,NA
"Arctic Village","AK",NA,68.125245,-145.526906,3990,NA,NA,NA,2,NA
"Atka","AK",NA,52.242218,-174.205154,4210,NA,NA,NA,2,NA
"Atmautluak","AK",NA,60.85428,-162.269012,4430,NA,NA,NA,2,NA
"Atqasuk","AK",NA,70.465827,-157.408634,4500,NA,NA,NA,2,NA
"Barrow","AK",NA,71.268264,-156.806271,5200,NA,NA,NA,2,NA
"Beaver","AK",NA,66.334203,-147.314663,5750,NA,NA,NA,2,NA
"Bethel","AK",NA,60.768211,-161.772218,6520,NA,NA,NA,2,NA
"Bettles","AK",NA,66.886581,-151.594416,6630,NA,NA,NA,2,NA
"Big Delta","AK",NA,64.139919,-145.762114,6850,NA,NA,NA,2,NA
"Big Lake","AK",NA,61.521423,-149.954399,7070,NA,NA,NA,2,NA
"Birch Creek","AK",NA,66.245449,-145.830269,7620,NA,NA,NA,2,NA
"Brevig Mission","AK",NA,65.335095,-166.480947,8740,NA,NA,NA,2,NA
"Buckland","AK",NA,65.981052,-161.131676,9600,NA,NA,NA,2,NA
"Butte","AK",NA,61.542467,-149.051667,9710,NA,NA,NA,2,NA
"Cantwell","AK",NA,63.371603,-148.920201,10150,NA,NA,NA,2,NA
"Central","AK",NA,65.555829,-144.857823,11690,NA,NA,NA,2,NA
"Chalkyitsik","AK",NA,66.63802,-143.755047,11800,NA,NA,NA,2,NA
"Chase","AK",NA,62.449074,-150.101756,12350,NA,NA,NA,2,NA
"Chefornak","AK",NA,60.153746,-164.210294,12680,NA,NA,NA,2,NA
"Chenega","AK",NA,60.104792,-147.943689,12970,NA,NA,NA,2,NA
"Chevak","AK",NA,61.53349,-165.591558,13230,NA,NA,NA,2,NA
"Chickaloon","AK",NA,61.79505,-148.480527,13340,NA,NA,NA,2,NA
"Chignik","AK",NA,56.301639,-158.415696,13550,NA,NA,NA,2,NA
"Chignik Lagoon","AK",NA,56.284127,-158.511127,13670,NA,NA,NA,2,NA
"Chignik Lake","AK",NA,56.256133,-158.772221,13780,NA,NA,NA,2,NA
"Chiniak","AK",NA,57.631863,-152.182537,13860,NA,NA,NA,2,NA
"Chistochina","AK",NA,62.564429,-144.687193,14000,NA,NA,NA,2,NA
"Chitina","AK",NA,61.524841,-144.489121,14110,NA,NA,NA,2,NA
"Chuathbaluk","AK",NA,61.573195,-159.21641,14330,NA,NA,NA,2,NA
"Circle","AK",NA,65.824542,-144.08262,14880,NA,NA,NA,2,NA
"Circle Hot Springs Statio","AK",NA,65.470349,-144.689132,14990,NA,NA,NA,2,NA
"Clam Gulch","AK",NA,60.224674,-151.402133,15320,NA,NA,NA,2,NA
"Clarks Point","AK",NA,58.845722,-158.515717,15450,NA,NA,NA,2,NA
"Coffman Cove","AK",NA,56.008167,-132.83906,16360,NA,NA,NA,2,NA
"Cohoe","AK",NA,60.316683,-151.564388,16420,NA,NA,NA,2,NA
"Cold Bay","AK",NA,55.225026,-162.738879,16530,NA,NA,NA,2,NA
"College","AK",NA,64.869541,-147.823404,16750,NA,NA,NA,2,NA
"Cooper Landing","AK",NA,60.491092,-149.792268,17190,NA,NA,NA,2,NA
"Copper Center","AK",NA,61.980756,-145.351126,17300,NA,NA,NA,2,NA
"Copperville","AK",NA,62.043925,-145.420658,17380,NA,NA,NA,2,NA
"Cordova","AK",NA,60.547773,-145.747605,17410,NA,NA,NA,2,NA
"Covenant Life","AK",NA,59.417228,-136.025127,17670,NA,NA,NA,2,NA
"Craig","AK",NA,55.4828,-133.123153,17740,NA,NA,NA,2,NA
"Crooked Creek","AK",NA,61.876909,-158.077845,17850,NA,NA,NA,2,NA
"Crown Point","AK",NA,60.42253,-149.337543,17960,NA,NA,NA,2,NA
"Cube Cove","AK",NA,57.935095,-134.711234,18030,NA,NA,NA,2,NA
"Deadhorse","AK",NA,70.205556,-148.511648,18290,NA,NA,NA,2,NA
"Deering","AK",NA,66.0736,-162.731743,18510,NA,NA,NA,2,NA
"Delta Junction","AK",NA,64.063687,-145.708158,18620,NA,NA,NA,2,NA
"Dillingham","AK",NA,59.062164,-158.527978,18950,NA,NA,NA,2,NA
"Diomede","AK",NA,65.774678,-168.915363,19060,NA,NA,NA,2,NA
"Dora Bay","AK",NA,55.188991,-132.295196,19660,NA,NA,NA,2,NA
"Dot Lake","AK",NA,63.629122,-144.09512,19720,NA,NA,NA,2,NA
"Dry Creek","AK",NA,63.653404,-144.665296,20020,NA,NA,NA,2,NA
"Eagle","AK",NA,64.778147,-141.200633,20380,NA,NA,NA,2,NA
"Eagle Village","AK",NA,64.790425,-141.1091,20600,NA,NA,NA,2,NA
"Edna Bay","AK",NA,55.95393,-133.650728,20970,NA,NA,NA,2,NA
"Eek","AK",NA,60.21889,-162.026425,21040,NA,NA,NA,2,NA
"Egegik","AK",NA,58.228738,-157.3927,21150,NA,NA,NA,2,NA
"Eielson AFB","AK",NA,64.675713,-147.091316,21370,NA,NA,NA,2,NA
"Ekwok","AK",NA,59.360217,-157.479396,21810,NA,NA,NA,2,NA
"Elfin Cove","AK",NA,58.186247,-136.336831,22140,NA,NA,NA,2,NA
"Elim","AK",NA,64.621662,-162.260371,22250,NA,NA,NA,2,NA
"Emmonak","AK",NA,62.778339,-164.537199,22910,NA,NA,NA,2,NA
"English Bay","AK",NA,59.346854,-151.903489,23130,NA,NA,NA,2,NA
"Ester","AK",NA,64.861264,-148.024538,23460,NA,NA,NA,2,NA
"Evansville","AK",NA,66.878557,-151.45967,23790,NA,NA,NA,2,NA
"Eyak","AK",NA,60.528455,-145.592556,24010,NA,NA,NA,2,NA
"False Pass","AK",NA,54.841028,-163.436845,24670,NA,NA,NA,2,NA
"Ferry","AK",NA,63.927883,-149.130232,25220,NA,NA,NA,2,NA
"Fort Greely","AK",NA,63.958664,-145.756094,26100,NA,NA,NA,2,NA
"Fort Yukon","AK",NA,66.564951,-145.261831,26760,NA,NA,NA,2,NA
"Fox","AK",NA,64.960744,-147.621258,26870,NA,NA,NA,2,NA
"Fox River","AK",NA,59.858323,-150.958233,26910,NA,NA,NA,2,NA
"Freshwater Bay","AK",NA,57.891643,-135.079348,26950,NA,NA,NA,2,NA
"Fritz Creek","AK",NA,59.736089,-151.295346,27090,NA,NA,NA,2,NA
"Gakona","AK",NA,62.292729,-145.309498,27420,NA,NA,NA,2,NA
"Galena","AK",NA,64.740772,-156.819862,27530,NA,NA,NA,2,NA
"Gambell","AK",NA,63.776555,-171.701685,27640,NA,NA,NA,2,NA
"Game Creek","AK",NA,58.056687,-135.50789,27700,NA,NA,NA,2,NA
"Glennallen","AK",NA,62.084862,-145.60352,28740,NA,NA,NA,2,NA
"Golovin","AK",NA,64.578979,-162.990887,29180,NA,NA,NA,2,NA
"Goodnews Bay","AK",NA,59.109807,-161.565292,29290,NA,NA,NA,2,NA
"Grayling","AK",NA,62.899503,-160.107398,30060,NA,NA,NA,2,NA
"Gulkana","AK",NA,62.252675,-145.399049,30500,NA,NA,NA,2,NA
"Gustavus","AK",NA,58.40609,-135.801088,30940,NA,NA,NA,2,NA
"Haines","AK",NA,59.24025,-135.440405,31050,NA,NA,NA,2,NA
"Halibut Cove","AK",NA,59.587217,-151.237659,31270,NA,NA,NA,2,NA
"Happy Valley","AK",NA,59.947278,-151.732222,31710,NA,NA,NA,2,NA
"Harding Lake","AK",NA,64.421798,-146.850712,31820,NA,NA,NA,2,NA
"Healy","AK",NA,63.811541,-149.002048,32150,NA,NA,NA,2,NA
"Healy Lake","AK",NA,63.97701,-144.724097,32310,NA,NA,NA,2,NA
"Hobart Bay","AK",NA,57.465822,-133.353254,32550,NA,NA,NA,2,NA
"Hollis","AK",NA,55.556697,-132.636312,32810,NA,NA,NA,2,NA
"Holy Cross","AK",NA,62.181376,-159.799406,33030,NA,NA,NA,2,NA
"Homer","AK",NA,59.635463,-151.522165,33140,NA,NA,NA,2,NA
"Hoonah","AK",NA,58.111547,-135.419779,33360,NA,NA,NA,2,NA
"Hooper Bay","AK",NA,61.539757,-166.103051,33470,NA,NA,NA,2,NA
"Hope","AK",NA,60.897173,-149.631634,33580,NA,NA,NA,2,NA
"Houston","AK",NA,61.624142,-149.781057,33800,NA,NA,NA,2,NA
"Hughes","AK",NA,66.037086,-154.26774,33910,NA,NA,NA,2,NA
"Huslia","AK",NA,65.689918,-156.291976,34350,NA,NA,NA,2,NA
"Hydaburg","AK",NA,55.208959,-132.817389,34460,NA,NA,NA,2,NA
"Hyder","AK",NA,55.980417,-130.058689,34570,NA,NA,NA,2,NA
"Igiugig","AK",NA,59.335135,-155.907214,34790,NA,NA,NA,2,NA
"Iliamna","AK",NA,59.775077,-154.867589,35120,NA,NA,NA,2,NA
"Ivanof Bay","AK",NA,55.960836,-159.489478,35890,NA,NA,NA,2,NA
