fips_state,fips_county,mcd,name,acs_state,puma
39,063,,Hancock County,039,01500
39,065,,Hardin County,039,01800
39,067,,Harrison County,039,02500
39,069,,Henry County,039,00100
39,071,,Highland County,039,03800
39,073,,Hocking County,039,03600
39,075,,Holmes County,039,02600
39,077,,Huron County,039,01400
39,079,,Jackson County,039,04800
39,081,,Jefferson County,039,02400
39,083,,Knox County,039,02600
39,085,,Lake County,039,00700
39,087,,Lawrence County,039,04800
39,089,,Licking County,039,03200
39,091,,Logan County,039,01800
39,093,,Lorain County,039,00500
39,095,,Lucas County,039,00290
39,097,,Madison County,039,02800
39,099,,Mahoning County,039,00900
39,101,,Marion County,039,01900
39,103,,Medina County,039,01300
39,105,,Meigs County,039,03600
39,107,,Mercer County,039,01600
39,109,,Miami County,039,03000
39,111,,Monroe County,039,03500
39,113,,Montgomery County,039,04090
39,115,,Morgan County,039,03500
39,117,,Morrow County,039,01900
39,119,,Muskingum County,039,03400
39,121,,Noble County,039,03500
39,123,,Ottawa County,039,00400
39,125,,Paulding County,039,01600
39,127,,Perry County,039,03400
39,129,,Pickaway County,039,02800
39,131,,Pike County,039,03700
39,133,,Portage County,039,01000
39,135,,Preble County,039,02900
39,137,,Putnam County,039,01600
39,139,,Richland County,039,02000
39,141,,Ross County,039,03700
39,143,,Sandusky County,039,00400
39,145,,Scioto County,039,04700
39,147,,Seneca County,039,01500
39,149,,Shelby County,039,02900
39,151,,Stark County,039,02200
39,153,,Summit County,039,01190
39,155,,Trumbull County,039,00900
39,157,,Tuscarawas County,039,02500
39,159,,Union County,039,02800
39,161,,Van Wert County,039,01600
39,163,,Vinton County,039,03600
39,165,,Warren County,039,04200
39,167,,Washington County,039,03500
39,169,,Wayne County,039,02100
39,171,,Williams County,039,00100
39,173,,Wood County,039,00290
39,175,,Wyandot County,039,01500
40,001,,Adair County,040,00800
40,003,,Alfalfa County,040,00100
40,005,,Atoka County,040,00500
40,007,,Beaver County,040,00100
40,009,,Beckham County,040,00300
40,011,,Blaine County,040,00100
40,013,,Bryan County,040,00500
40,015,,Caddo County,040,00400
40,017,,Canadian County,040,01390
40,019,,Carter County,040,00500
40,021,,Cherokee County,040,00800
40,023,,Choctaw County,040,00700
40,025,,Cimarron County,040,00100
40,027,,Cleveland County,040,01390
40,029,,Coal County,040,00500
40,031,,Comanche County,040,00400
40,033,,Cotton County,040,00400
40,035,,Craig County,040,00900
40,037,,Creek County,040,00690
40,039,,Custer County,040,00300
40,041,,Delaware County,040,00900
40,043,,Dewey County,040,00100
40,045,,Ellis County,040,00100
40,047,,Garfield County,040,00200
40,049,,Garvin County,040,00500
40,051,,Grady County,040,01390
40,053,,Grant County,040,00100
40,055,,Greer County,040,00300
40,057,,Harmon County,040,00300
40,059,,Harper County,040,00100
40,061,,Haskell County,040,00700
40,063,,Hughes County,040,00690
40,065,,Jackson County,040,00300
40,067,,Jefferson County,040,00400
40,069,,Johnston County,040,00500
40,071,,Kay County,040,00200
40,073,,Kingfisher County,040,00100
40,075,,Kiowa County,040,00300
40,077,,Latimer County,040,00700
40,079,,Le Flore County,040,00700
40,081,,Lincoln County,040,01390
40,083,,Logan County,040,01390
40,085,,Love County,040,00500
40,087,,McClain County,040,01390
40,089,,McCurtain County,040,00700
40,091,,McIntosh County,040,00800
40,093,,Major County,040,00100
40,095,,Marshall County,040,00500
40,097,,Mayes County,040,00900
40,099,,Murray County,040,00500
40,101,,Muskogee County,040,00800
40,103,,Noble County,040,00200
40,105,,Nowata County,040,00900
40,107,,Okfuskee County,040,00690
40,109,,Oklahoma County,040,01390
40,111,,Okmulgee County,040,00800
40,113,,Osage County,040,00690
40,115,,Ottawa County,040,00900
40,117,,Pawnee County,040,00690
40,119,,Payne County,040,00690
40,121,,Pittsburg County,040,00700
40,123,,Pontotoc County,040,00500
40,125,,Pottawatomie County,040,01390
40,127,,Pushmataha County,040,00700
40,129,,Roger Mills County,040,00300
40,131,,Rogers County,040,00690
40,133,,Seminole County,040,00690
40,135,,Sequoyah County,040,00800
40,137,,Stephens County,040,00400
40,139,,Texas County,040,00100
40,141,,Tillman County,040,00400
40,143,,Tulsa County,040,00690
40,145,,Wagoner County,040,00690
40,147,,Washington County,040,00900
40,149,,Washita County,040,00300
40,151,,Woods County,040,00100
40,153,,Woodward County,040,00100
41,001,,Baker County,041,00100
41,003,,Benton County,041,00600
41,005,,Clackamas County,041,01300
41,007,,Clatsop County,041,00500
41,009,,Columbia County,041,00500
41,011,,Coos County,041,00800
41,013,,Crook County,041,00200
41,015,,Curry County,041,00800
41,017,,Deschutes County,041,00400
41,019,,Douglas County,041,01000
41,021,,Gilliam County,041,00200
41,023,,Grant County,041,00200
41,025,,Harney County,041,00300
41,027,,Hood River County,041,00200
41,029,,Jackson County,041,00900
41,031,,Jefferson County,041,00200
41,033,,Josephine County,041,00800
41,035,,Klamath County,041,00300
41,037,,Lake County,041,00300
41,039,,Lane County,041,00700
41,041,,Lincoln County,041,00500
41,043,,Linn County,041,00600
41,045,,Malheur County,041,00300
41,047,,Marion County,041,01100
41,049,,Morrow County,041,00200
41,051,,Multnomah County,041,01300
41,053,,Polk County,041,01200
41,055,,Sherman County,041,00200
41,057,,Tillamook County,041,00500
41,059,,Umatilla County,041,00100
41,061,,Union County,041,00100
41,063,,Wallowa County,041,00100
41,065,,Wasco County,041,00200
41,067,,Washington County,041,01300
41,069,,Wheeler County,041,00200
41,071,,Yamhill County,041,01200
42,001,,Adams County,042,02800
42,003,,Allegheny County,042,01790
42,005,,Armstrong County,042,02400
42,007,,Beaver County,042,02000
42,009,,Bedford County,042,02700
42,011,,Berks County,042,03400
42,013,,Blair County,042,02600
42,015,,Bradford County,042,00500
42,017,,Bucks County,042,03900
42,019,,Butler County,042,01900
42,021,,Cambria County,042,02500
42,023,,Cameron County,042,00400
42,025,,Carbon County,042,03690
42,027,,Centre County,042,01300
42,029,,Chester County,042,04300
42,031,,Clarion County,042,01500
42,033,,Clearfield County,042,01400
42,035,,Clinton County,042,01200
42,037,,Columbia County,042,00900
42,039,,Crawford County,042,00300
42,041,,Cumberland County,042,03100
42,043,,Dauphin County,042,03000
42,045,,Delaware County,042,04200
42,047,,Elk County,042,00400
42,049,,Erie County,042,00190
42,051,,Fayette County,042,02300
42,053,,Forest County,042,01500
42,055,,Franklin County,042,02800
42,057,,Fulton County,042,02700
42,059,,Greene County,042,02200
42,061,,Huntingdon County,042,02700
42,063,,Indiana County,042,02400
42,065,,Jefferson County,042,01400
42,067,,Juniata County,042,01200
42,069,,Lackawanna County,042,00800
42,071,,Lancaster County,042,03300
42,073,,Lawrence County,042,02000
42,075,,Lebanon County,042,02900
42,077,,Lehigh County,042,03690
42,079,,Luzerne County,042,00900
42,081,,Lycoming County,042,01000
42,083,,McKean County,042,00400
42,085,,Mercer County,042,01600
42,087,,Mifflin County,042,01200
42,089,,Monroe County,042,00700
42,091,,Montgomery County,042,04000
42,093,,Montour County,042,01100
42,095,,Northampton County,042,03800
42,097,,Northumberland County,042,01100
42,099,,Perry County,042,03100
42,101,,Philadelphia County,042,04100
42,103,,Pike County,042,00600
42,105,,Potter County,042,00400
42,107,,Schuylkill County,042,03500
42,109,,Snyder County,042,01200
42,111,,Somerset County,042,02500
42,113,,Sullivan County,042,00500
42,115,,Susquehanna County,042,00600
42,117,,Tioga County,042,00500
42,119,,Union County,042,01200
42,121,,Venango County,042,01500
42,123,,Warren County,042,00300
42,125,,Washington County,042,02200
42,127,,Wayne County,042,00600
42,129,,Westmoreland County,042,02100
42,131,,Wyoming County,042,00800
42,133,,York County,042,03200
44,001,005,Barrington town,044,00500
44,001,010,Bristol town,044,00500
44,001,015,Warren town,044,00500
44,003,005,Coventry town,044,00600
44,003,010,East Greenwich town,044,00600
44,003,015,Warwick city,044,00600
44,003,020,West Greenwich town,044,00600
44,003,025,West Warwick town,044,00600
44,005,005,Jamestown town,044,00500
44,005,010,Little Compton town,044,00500
44,005,015,Middletown town,044,00500
44,005,020,Newport city,044,00500
44,005,030,Portsmouth town,044,00500
44,005,035,Tiverton town,044,00500
44,007,005,Burrillville town,044,00300
44,007,010,Central Falls city,044,00400
44,007,015,Cranston city,044,00200
44,007,020,Cumberland town,044,00400
44,007,025,East Providence city,044,00200
44,007,030,Foster town,044,00300
44,007,035,Glocester town,044,00300
44,007,040,Johnston town,044,00200
44,007,045,Lincoln town,044,00400
44,007,050,North Providence town,044,00400
44,007,055,North Smithfield town,044,00300
44,007,060,Pawtucket city,044,00400
44,007,065,Providence city,044,00100
44,007,070,Scituate town,044,00300
44,007,075,Smithfield town,044,00300
44,007,080,Woonsocket city,044,00300
44,009,005,Charlestown town,044,00700
44,009,010,Exeter town,044,00700
44,009,015,Hopkinton town,044,00700
44,009,020,Narragansett town,044,00700
44,009,022,New Shoreham town,044,00700
44,009,025,North Kingstown town,044,00700
44,009,030,Richmond town,044,00700
44,009,035,South Kingstown town,044,00700
44,009,040,Westerly town,044,00700
45,001,,Abbeville County,045,00800
45,003,,Aiken County,045,00900
45,005,,Allendale County,045,01800
45,007,,Anderson County,045,00700
45,009,,Bamberg County,045,01800
45,011,,Barnwell County,045,01800
45,013,,Beaufort County,045,01900
45,015,,Berkeley County,045,02200
45,017,,Calhoun County,045,01800
45,019,,Charleston County,045,02100
45,021,,Cherokee County,045,00400
45,023,,Chester County,045,00400
45,025,,Chesterfield County,045,01300
45,027,,Clarendon County,045,02300
45,029,,Colleton County,045,02000
45,031,,Darlington County,045,01400
45,033,,Dillon County,045,01400
45,035,,Dorchester County,045,02000
45,037,,Edgefield County,045,00800
45,039,,Fairfield County,045,00600
45,041,,Florence County,045,01600
45,043,,Georgetown County,045,02300
45,045,,Greenville County,045,00200
45,047,,Greenwood County,045,00800
45,049,,Hampton County,045,01800
45,051,,Horry County,045,01500
45,053,,Jasper County,045,01900
45,055,,Kershaw County,045,01300
45,057,,Lancaster County,045,01300
45,059,,Laurens County,045,00600
45,061,,Lee County,045,01300
45,063,,Lexington County,045,01090
45,065,,McCormick County,045,00800
45,067,,Marion County,045,01600
45,069,,Marlboro County,045,01400
45,071,,Newberry County,045,00600
45,073,,Oconee County,045,00100
45,075,,Orangeburg County,045,01800
45,077,,Pickens County,045,00100
45,079,,Richland County,045,01090
45,081,,Saluda County,045,00800
45,083,,Spartanburg County,045,00300
45,085,,Sumter County,045,01700
45,087,,Union County,045,00400
45,089,,Williamsburg County,045,02300
45,091,,York County,045,00500
46,003,,Aurora County,046,00500
46,005,,Beadle County,046,00300
46,007,,Bennett County,046,00200
46,009,,Bon Homme County,046,00500
46,011,,Brookings County,046,00400
46,013,,Brown County,046,00300
46,015,,Brule County,046,00500
46,017,,Buffalo County,046,00500
46,019,,Butte County,046,00200
46,021,,Campbell County,046,00300
46,023,,Charles Mix County,046,00500
46,025,,Clark County,046,00400
46,027,,Clay County,046,00690
46,029,,Codington County,046,00400
46,031,,Corson County,046,00200
46,033,,Custer County,046,00200
46,035,,Davison County,046,00500
46,037,,Day County,046,00300
46,039,,Deuel County,046,00400
46,041,,Dewey County,046,00200
46,043,,Douglas County,046,00500
46,045,,Edmunds County,046,00300
46,047,,Fall River County,046,00200
46,049,,Faulk County,046,00300
46,051,,Grant County,046,00400
46,053,,Gregory County,046,00500
46,055,,Haakon County,046,00200
46,057,,Hamlin County,046,00400
46,059,,Hand County,046,00300
46,061,,Hanson County,046,00500
46,063,,Harding County,046,00200
46,065,,Hughes County,046,00500
46,067,,Hutchinson County,046,00500
46,069,,Hyde County,046,00500
46,071,,Jackson County,046,00200
46,073,,Jerauld County,046,00300
46,075,,Jones County,046,00200
46,077,,Kingsbury County,046,00400
46,079,,Lake County,046,00400
46,081,,Lawrence County,046,00100
46,083,,Lincoln County,046,00690
46,085,,Lyman County,046,00500
46,087,,McCook County,046,00400
46,089,,McPherson County,046,00300
46,091,,Marshall County,046,00300
46,093,,Meade County,046,00200
46,095,,Mellette County,046,00200
46,097,,Miner County,046,00400
46,099,,Minnehaha County,046,00690
46,101,,Moody County,046,00400
46,103,,Pennington County,046,00100
46,105,,Perkins County,046,00200
46,107,,Potter County,046,00200
46,109,,Roberts County,046,00300
46,111,,Sanborn County,046,00500
46,113,,Shannon County,046,00200
46,115,,Spink County,046,00300
46,117,,Stanley County,046,00500
46,119,,Sully County,046,00500
46,121,,Todd County,046,00200
46,123,,Tripp County,046,00500
46,125,,Turner County,046,00690
46,127,,Union County,046,00690
46,129,,Walworth County,046,00300
46,135,,Yankton County,046,00690
46,137,,Ziebach County,046,00200
47,001,,Anderson County,047,01390
47,003,,Bedford County,047,02600
47,005,,Benton County,047,00200
47,007,,Bledsoe County,047,01890
47,009,,Blount County,047,01500
47,011,,Bradley County,047,01700
47,013,,Campbell County,047,00700
47,015,,Cannon County,047,00600
47,017,,Carroll County,047,00200
47,019,,Carter County,047,00900
47,021,,Cheatham County,047,00400
47,023,,Chester County,047,02900
47,025,,Claiborne County,047,00700
47,027,,Clay County,047,00600
47,029,,Cocke County,047,01100
47,031,,Coffee County,047,02500
47,033,,Crockett County,047,00100
47,035,,Cumberland County,047,02100
47,037,,Davidson County,047,02200
47,039,,Decatur County,047,02800
47,041,,DeKalb County,047,00600
47,043,,Dickson County,047,00400
47,045,,Dyer County,047,00100
47,047,,Fayette County,047,03000
47,049,,Fentress County,047,00600
47,051,,Franklin County,047,02500
47,053,,Gibson County,047,00100
47,055,,Giles County,047,02700
47,057,,Grainger County,047,01100
47,059,,Greene County,047,00900
47,061,,Grundy County,047,01890
47,063,,Hamblen County,047,01100
47,065,,Hamilton County,047,01890
47,067,,Hancock County,047,00700
47,069,,Hardeman County,047,02800
47,071,,Hardin County,047,02800
47,073,,Hawkins County,047,00800
47,075,,Haywood County,047,02800
47,077,,Henderson County,047,02800
47,079,,Henry County,047,00200
47,081,,Hickman County,047,02700
47,083,,Houston County,047,00200
47,085,,Humphreys County,047,00200
47,087,,Jackson County,047,00600
47,089,,Jefferson County,047,01200
47,091,,Johnson County,047,00900
47,093,,Knox County,047,01390
47,095,,Lake County,047,00100
47,097,,Lauderdale County,047,03000
47,099,,Lawrence County,047,02700
47,101,,Lewis County,047,02700
47,103,,Lincoln County,047,02500
47,105,,Loudon County,047,01600
47,107,,McMinn County,047,01700
47,109,,McNairy County,047,02800
47,111,,Macon County,047,00600
47,113,,Madison County,047,02900
47,115,,Marion County,047,01890
47,117,,Marshall County,047,02600
47,119,,Maury County,047,02600
47,121,,Meigs County,047,01890
47,123,,Monroe County,047,01600
47,125,,Montgomery County,047,00300
47,127,,Moore County,047,02500
47,129,,Morgan County,047,00700
47,131,,Obion County,047,00100
47,133,,Overton County,047,00600
47,135,,Perry County,047,02700
47,137,,Pickett County,047,00600
47,139,,Polk County,047,01700
47,141,,Putnam County,047,02100
47,143,,Rhea County,047,01890
47,145,,Roane County,047,01600
47,147,,Robertson County,047,00400
47,149,,Rutherford County,047,02300
47,151,,Scott County,047,00700
47,153,,Sequatchie County,047,01890
47,155,,Sevier County,047,01200
47,157,,Shelby County,047,03190
47,159,,Smith County,047,00600
47,161,,Stewart County,047,00200
47,163,,Sullivan County,047,00800
47,165,,Sumner County,047,00500
47,167,,Tipton County,047,03000
47,169,,Trousdale County,047,00600
47,171,,Unicoi County,047,00900
47,173,,Union County,047,01390
47,175,,Van Buren County,047,00600
47,177,,Warren County,047,00600
47,179,,Washington County,047,01000
47,181,,Wayne County,047,02700
47,183,,Weakley County,047,00100
47,185,,White County,047,02100
47,187,,Williamson County,047,02400
47,189,,Wilson County,047,00500
48,001,,Anderson County,048,01800
48,003,,Andrews County,048,03400
48,005,,Angelina County,048,01700
48,007,,Aransas County,048,06100
48,009,,Archer County,048,00600
48,011,,Armstrong County,048,00100
48,013,,Atascosa County,048,05700
48,015,,Austin County,048,03900
48,017,,Bailey County,048,00400
48,019,,Bandera County,048,05800
48,021,,Bastrop County,048,05100
48,023,,Baylor County,048,00600
48,025,,Bee County,048,06100
48,027,,Bell County,048,03700
48,029,,Bexar County,048,05600
48,031,,Blanco County,048,03600
48,033,,Borden County,048,03100
48,035,,Bosque County,048,02700
48,037,,Bowie County,048,01100
48,039,,Brazoria County,048,04800
48,041,,Brazos County,048,04000
48,043,,Brewster County,048,03400
48,045,,Briscoe County,048,00100
48,047,,Brooks County,048,06390
48,049,,Brown County,048,03600
48,051,,Burleson County,048,03900
48,053,,Burnet County,048,03600
48,055,,Caldwell County,048,05100
48,057,,Calhoun County,048,06200
48,059,,Callahan County,048,02700
48,061,,Cameron County,048,06890
48,063,,Camp County,048,01200
48,065,,Carson County,048,00100
48,067,,Cass County,048,01100
48,069,,Castro County,048,00100
48,071,,Chambers County,048,04500
48,073,,Cherokee County,048,01500
48,075,,Childress County,048,00100
48,077,,Clay County,048,00600
48,079,,Cochran County,048,00400
48,081,,Coke County,048,03000
48,083,,Coleman County,048,03600
48,085,,Collin County,048,02100
48,087,,Collingsworth County,048,00100
48,089,,Colorado County,048,05000
48,091,,Comal County,048,05500
48,093,,Comanche County,048,02700
48,095,,Concho County,048,03100
48,097,,Cooke County,048,00800
48,099,,Coryell County,048,03700
48,101,,Cottle County,048,00600
48,103,,Crane County,048,03400
48,105,,Crockett County,048,03100
48,107,,Crosby County,048,00400
48,109,,Culberson County,048,03400
48,111,,Dallam County,048,00100
48,113,,Dallas County,048,02300
48,115,,Dawson County,048,03100
48,117,,Deaf Smith County,048,00100
48,119,,Delta County,048,01000
48,121,,Denton County,048,02200
48,123,,DeWitt County,048,05700
48,125,,Dickens County,048,00400
48,127,,Dimmit County,048,05900
48,129,,Donley County,048,00100
48,131,,Duval County,048,06100
48,133,,Eastland County,048,02700
48,135,,Ector County,048,03300
48,137,,Edwards County,048,05900
48,139,,Ellis County,048,02400
48,141,,El Paso County,048,03500
48,143,,Erath County,048,02700
48,145,,Falls County,048,01900
48,147,,Fannin County,048,00900
48,149,,Fayette County,048,05100
48,151,,Fisher County,048,02800
48,153,,Floyd County,048,00400
48,155,,Foard County,048,00600
48,157,,Fort Bend County,048,04700
48,159,,Franklin County,048,01000
48,161,,Freestone County,048,01900
48,163,,Frio County,048,05800
48,165,,Gaines County,048,03400
48,167,,Galveston County,048,04900
48,169,,Garza County,048,00400
48,171,,Gillespie County,048,05800
48,173,,Glasscock County,048,03100
48,175,,Goliad County,048,05700
48,177,,Gonzales County,048,05700
48,179,,Gray County,048,00100
48,181,,Grayson County,048,00800
48,183,,Gregg County,048,01300
48,185,,Grimes County,048,03900
48,187,,Guadalupe County,048,05500
48,189,,Hale County,048,00400
48,191,,Hall County,048,00100
48,193,,Hamilton County,048,03600
48,195,,Hansford County,048,00100
48,197,,Hardeman County,048,00600
48,199,,Hardin County,048,04200
48,201,,Harris County,048,04600
48,203,,Harrison County,048,01300
48,205,,Hartley County,048,00100
48,207,,Haskell County,048,02800
48,209,,Hays County,048,05390
48,211,,Hemphill County,048,00100
48,213,,Henderson County,048,01800
48,215,,Hidalgo County,048,06690
48,217,,Hill County,048,01900
48,219,,Hockley County,048,00400
48,221,,Hood County,048,02700
48,223,,Hopkins County,048,01000
48,225,,Houston County,048,04100
48,227,,Howard County,048,03100
48,229,,Hudspeth County,048,03400
48,231,,Hunt County,048,00900
48,233,,Hutchinson County,048,00100
48,235,,Irion County,048,03100
48,237,,Jack County,048,00600
48,239,,Jackson County,048,06200
48,241,,Jasper County,048,01600
48,243,,Jeff Davis County,048,03400
48,245,,Jefferson County,048,04390
48,247,,Jim Hogg County,048,06390
48,249,,Jim Wells County,048,06100
48,251,,Johnson County,048,02600
48,253,,Jones County,048,02800
48,255,,Karnes County,048,05700
48,257,,Kaufman County,048,02000
48,259,,Kendall County,048,05800
48,261,,Kenedy County,048,06390
48,263,,Kent County,048,02800
48,265,,Kerr County,048,05800
48,267,,Kimble County,048,03100
48,269,,King County,048,00400
48,271,,Kinney County,048,05900
48,273,,Kleberg County,048,06390
48,275,,Knox County,048,00600
48,277,,Lamar County,048,01000
48,279,,Lamb County,048,00400
48,281,,Lampasas County,048,03600
48,283,,La Salle County,048,05900
48,285,,Lavaca County,048,05000
48,287,,Lee County,048,05100
48,289,,Leon County,048,03900
48,291,,Liberty County,048,04500
48,293,,Limestone County,048,01900
48,295,,Lipscomb County,048,00100
48,297,,Live Oak County,048,06100
48,299,,Llano County,048,03600
48,301,,Loving County,048,03400
48,303,,Lubbock County,048,00500
48,305,,Lynn County,048,00400
48,307,,McCulloch County,048,03100
48,309,,McLennan County,048,03800
48,311,,McMullen County,048,06100
48,313,,Madison County,048,03900
48,315,,Marion County,048,01200
48,317,,Martin County,048,03100
48,319,,Mason County,048,03100
48,321,,Matagorda County,048,05000
48,323,,Maverick County,048,05900
48,325,,Medina County,048,05800
48,327,,Menard County,048,03100
48,329,,Midland County,048,03200
48,331,,Milam County,048,05100
48,333,,Mills County,048,03600
48,335,,Mitchell County,048,02800
48,337,,Montague County,048,00600
48,339,,Montgomery County,048,04500
48,341,,Moore County,048,00100
48,343,,Morris County,048,01000
48,345,,Motley County,048,00400
48,347,,Nacogdoches County,048,01700
48,349,,Navarro County,048,01900
48,351,,Newton County,048,01600
48,353,,Nolan County,048,02800
48,355,,Nueces County,048,06390
48,357,,Ochiltree County,048,00100
48,359,,Oldham County,048,00100
48,361,,Orange County,048,04200
48,363,,Palo Pinto County,048,02800
48,365,,Panola County,048,01500
48,367,,Parker County,048,02500
48,369,,Parmer County,048,00100
48,371,,Pecos County,048,03400
48,373,,Polk County,048,04100
48,375,,Potter County,048,00200
48,377,,Presidio County,048,03400
48,379,,Rains County,048,01200
48,381,,Randall County,048,00300
48,383,,Reagan County,048,03100
48,385,,Real County,048,05900
48,387,,Red River County,048,01000
48,389,,Reeves County,048,03400
48,391,,Refugio County,048,06100
48,393,,Roberts County,048,00100
48,395,,Robertson County,048,03900
48,397,,Rockwall County,048,02000
48,399,,Runnels County,048,03100
48,401,,Rusk County,048,01500
48,403,,Sabine County,048,01600
48,405,,San Augustine County,048,01600
48,407,,San Jacinto County,048,04100
48,409,,San Patricio County,048,06390
48,411,,San Saba County,048,03600
48,413,,Schleicher County,048,03100
48,415,,Scurry County,048,02800
48,417,,Shackelford County,048,02800
48,419,,Shelby County,048,01600
48,421,,Sherman County,048,00100
48,423,,Smith County,048,01400
48,425,,Somervell County,048,02700
48,427,,Starr County,048,06390
48,429,,Stephens County,048,02800
48,431,,Sterling County,048,03100
48,433,,Stonewall County,048,02800
48,435,,Sutton County,048,03100
48,437,,Swisher County,048,00100
48,439,,Tarrant County,048,02500
48,441,,Taylor County,048,02900
48,443,,Terrell County,048,03400
48,445,,Terry County,048,00400
48,447,,Throckmorton County,048,02800
48,449,,Titus County,048,01000
48,451,,Tom Green County,048,03000
48,453,,Travis County,048,05390
48,455,,Trinity County,048,04100
48,457,,Tyler County,048,01600
48,459,,Upshur County,048,01200
48,461,,Upton County,048,03100
48,463,,Uvalde County,048,05900
48,465,,Val Verde County,048,05900
48,467,,Van Zandt County,048,01200
48,469,,Victoria County,048,06200
48,471,,Walker County,048,04100
48,473,,Waller County,048,04500
48,475,,Ward County,048,03400
48,477,,Washington County,048,03900
48,479,,Webb County,048,06000
48,481,,Wharton County,048,05000
48,483,,Wheeler County,048,00100
48,485,,Wichita County,048,00700
48,487,,Wilbarger County,048,00600
48,489,,Willacy County,048,06390
48,491,,Williamson County,048,05200
48,493,,Wilson County,048,05700
48,495,,Winkler County,048,03400
48,497,,Wise County,048,00600
48,499,,Wood County,048,01200
48,501,,Yoakum County,048,00400
48,503,,Young County,048,00600
48,505,,Zapata County,048,06390
48,507,,Zavala County,048,05900
49,001,,Beaver County,049,00700
49,003,,Box Elder County,049,00100
49,005,,Cache County,049,00100
49,007,,Carbon County,049,00400
49,009,,Daggett County,049,00400
49,011,,Davis County,049,00300
49,013,,Duchesne County,049,00400
49,015,,Emery County,049,00400
49,017,,Garfield County,049,00700
49,019,,Grand County,049,00400
49,021,,Iron County,049,00700
49,023,,Juab County,049,00700
49,025,,Kane County,049,00700
49,027,,Millard County,049,00700
49,029,,Morgan County,049,00400
49,031,,Piute County,049,00700
49,033,,Rich County,049,00100
49,035,,Salt Lake County,049,00500
49,037,,San Juan County,049,00400
49,039,,Sanpete County,049,00700
49,041,,Sevier County,049,00700
49,043,,Summit County,049,00400
49,045,,Tooele County,049,00100
49,047,,Uintah County,049,00400
49,049,,Utah County,049,00600
49,051,,Wasatch County,049,00400
49,053,,Washington County,049,00700
49,055,,Wayne County,049,00700
49,057,,Weber County,049,00200
50,001,005,Addison town,050,00400
50,001,010,Bridport town,050,00400
50,001,015,Bristol town,050,00400
50,001,020,Cornwall town,050,00400
50,001,025,Ferrisburgh town,050,00400
50,001,030,Goshen town,050,00400
50,001,035,Granville town,050,00400
50,001,040,Hancock town,050,00400
50,001,045,Leicester town,050,00400
50,001,050,Lincoln town,050,00400
50,001,055,Middlebury town,050,00400
50,001,060,Monkton town,050,00400
50,001,065,New Haven town,050,00400
50,001,070,Orwell town,050,00400
50,001,075,Panton town,050,00400
50,001,080,Ripton town,050,00400
50,001,085,Salisbury town,050,00400
50,001,090,Shoreham town,050,00400
50,001,095,Starksboro town,050,00400
50,001,100,Vergennes city,050,00400
50,001,105,Waltham town,050,00400
50,001,110,Weybridge town,050,00400
50,001,115,Whiting town,050,00400
50,003,005,Arlington town,050,00400
50,003,010,Bennington town,050,00400
50,003,015,Dorset town,050,00400
50,003,018,Glastenbury town,050,00400
50,003,020,Landgrove town,050,00400
50,003,025,Manchester town,050,00400
50,003,030,Peru town,050,00400
50,003,035,Pownal town,050,00400
50,003,040,Readsboro town,050,00400
50,003,045,Rupert town,050,00400
50,003,050,Sandgate town,050,00400
50,003,055,Searsburg town,050,00400
50,003,060,Shaftsbury town,050,00400
50,003,065,Stamford town,050,00400
50,003,070,Sunderland town,050,00400
50,003,075,Winhall town,050,00400
50,003,080,Woodford town,050,00400
50,005,005,Barnet town,050,00200
50,005,010,Burke town,050,00200
50,005,015,Danville town,050,00200
50,005,020,Groton town,050,00200
50,005,025,Hardwick town,050,00200
50,005,030,Kirby town,050,00200
50,005,035,Lyndon town,050,00200
50,005,040,Newark town,050,00200
50,005,045,Peacham town,050,00200
50,005,050,Ryegate town,050,00200
50,005,055,St. Johnsbury town,050,00200
50,005,060,Sheffield town,050,00200
50,005,065,Stannard town,050,00200
50,005,070,Sutton town,050,00200
50,005,075,Walden town,050,00200
50,005,080,Waterford town,050,00200
50,005,085,Wheelock town,050,00200
50,007,005,Bolton town,050,00100
50,007,010,Buels gore,050,00100
50,007,015,Burlington city,050,00100
50,007,020,Charlotte town,050,00100
50,007,025,Colchester town,050,00100
50,007,030,Essex town,050,00100
50,007,035,Hinesburg town,050,00100
50,007,040,Huntington town,050,00100
50,007,045,Jericho town,050,00100
50,007,050,Milton town,050,00100
50,007,055,Richmond town,050,00100
50,007,060,St. George town,050,00100
50,007,065,Shelburne town,050,00100
50,007,070,South Burlington city,050,00100
50,007,075,Underhill town,050,00100
50,007,080,Westford town,050,00100
50,007,085,Williston town,050,00100
50,007,090,Winooski city,050,00100
50,009,005,Averill town,050,00200
50,009,010,Avery's gore,050,00200
50,009,015,Bloomfield town,050,00200
50,009,020,Brighton town,050,00200
50,009,025,Brunswick town,050,00200
50,009,030,Canaan town,050,00200
50,009,035,Concord town,050,00200
50,009,040,East Haven town,050,00200
50,009,045,Ferdinand town,050,00200
50,009,050,Granby town,050,00200
50,009,055,Guildhall town,050,00200
50,009,060,Lemington town,050,00200
50,009,065,Lewis town,050,00200
50,009,070,Lunenburg town,050,00200
50,009,075,Maidstone town,050,00200
50,009,080,Norton town,050,00200
50,009,085,Victory town,050,00200
50,009,090,Warner's grant,050,00200
50,009,095,Warren's gore,050,00200
50,011,010,Bakersfield town,050,00100
50,011,015,Berkshire town,050,00100
