CONTROL,SMSA,RAS,RAH,RAD,JRAS
'000000000175','5120','62','1',400,'-9'
'000000000176','0720','42','1',250,'-9'
'000000000176','0720','61','2',1500,'-9'
'000000000176','0720','62','2',350,'-9'
'000000000176','0720','63','1',100,'-9'
'000000000176','0720','65','1',50,'-9'
'000000000176','5120','71','2',25000,'-9'
'000000000176','5120','72','2',10000,'-9'
'000000000176','5120','52','2',1500,'-9'
'000000000176','8280','53','2',470,'-9'
'000000000176','8280','62','1',0,'-9'
'000000000177','0720','47','1',-7,'-9'
'000000000177','0720','67','2',-7,'-9'
'000000000177','0720','52','2',-7,'-9'
'000000000177','5000','01','1',2500,'-9'
'000000000177','5000','09','1',1500,'-9'
'000000000177','5000','37','1',5000,'-9'
'000000000177','5000','45','1',300,'-9'
'000000000177','5000','53','1',1000,'-9'
'000000000177','5000','57','1',800,'-9'
'000000000177','5000','61','1',300,'-9'
'000000000177','5120','15','2',90000,'-9'
'000000000177','8840','45','2',1800,'-9'
'000000000177','8840','58','2',2100,'-9'
'000000000178','1120','68','2',4000,'-9'
'000000000178','1120','74','2',2300,'-9'
'000000000179','5120','37','2',9000,'-9'
'000000000181','5000','01','2',30000,'-9'
'000000000181','5000','61','2',400,'-9'
'000000000181','8840','13','2',21667,'-9'
'000000000181','8840','67','2',0,'-9'
'000000000181','8840','74','2',200,'-9'
'000000000182','0720','42','2',300,'-9'
'000000000182','5120','06','1',2000,'-9'
'000000000182','5120','45','1',1200,'-9'
'000000000182','5120','53','1',200,'-9'
'000000000182','5120','52','2',1400,'-9'
'000000000183','8840','52','2',-7,'-9'
'000000000184','8840','47','2',1000,'-9'
'000000000184','8840','57','2',3000,'-9'
'000000000184','8840','58','2',3000,'-9'
'000000000184','8840','62','2',300,'-9'
'000000000185','1120','37','2',2400,'-9'
'000000000186','0720','45','2',450,'-9'
'000000000186','5000','01','2',1000,'-9'
'000000000186','5000','66','2',1000,'-9'
'000000000186','5000','68','2',23000,'-9'
'000000000187','5000','01','2',-7,'-9'
'000000000187','5000','57','2',-7,'-9'
'000000000187','5000','65','2',-7,'-9'
'000000000190','0720','45','2',5000,'-9'
'000000000190','0720','69','2',3000,'-9'
'000000000190','5120','37','2',3600,'-9'
'000000000190','5120','52','2',3500,'-9'
'000000000191','0720','10','2',135333,'-9'
'000000000191','0720','52','2',4000,'-9'
'000000000191','5000','57','2',3000,'-9'
'000000000191','5000','61','2',500,'-9'
'000000000191','5000','66','2',3200,'-9'
'000000000191','8840','53','1',500,'-9'
'000000000191','8840','65','2',1500,'-9'
'000000000192','0720','42','1',200,'-9'
'000000000192','0720','47','1',300,'-9'
'000000000192','0720','53','1',500,'-9'
'000000000192','0720','57','2',3750,'-9'
'000000000192','0720','58','2',3750,'-9'
'000000000192','0720','71','1',1700,'-9'
'000000000192','5120','42','2',1,'-9'
'000000000192','5120','47','1',1,'-9'
'000000000192','5120','53','2',1,'-9'
'000000000192','5120','66','2',9000,'-9'
'000000000192','5120','72','1',6000,'-9'
'000000000192','5120','52','2',2500,'-9'
'000000000193','5000','57','2',3750,'-9'
'000000000193','8280','37','2',16500,'-9'
'000000000193','8280','53','1',1500,'-9'
'000000000193','8280','62','1',1350,'-9'
'000000000193','8280','63','1',100,'-9'
'000000000193','8280','71','2',-7,'-9'
'000000000193','8280','72','1',39000,'-9'
'000000000193','8280','55','2',1000,'-9'
'000000000195','8280','53','1',400,'-9'
'000000000195','8280','72','2',1000,'-9'
'000000000196','5000','01','2',5000,'-9'
'000000000196','5000','57','2',5000,'-9'
'000000000196','5120','52','2',2700,'-9'
'000000000196','8280','47','1',-7,'-9'
'000000000196','8280','53','2',2600,'-9'
'000000000196','8280','72','1',-7,'-9'
'000000000197','0720','58','2',700,'-9'
'000000000199','0720','53','2',650,'-9'
'000000000199','0720','61','2',575,'-9'
'000000000199','0720','67','1',900,'-9'
'000000000201','0720','53','1',2200,'-9'
'000000000201','0720','62','2',350,'-9'
'000000000201','0720','65','2',3500,'-9'
'000000000201','0720','68','2',9000,'-9'
'000000000201','5120','13','1',-8,'-9'
'000000000201','5120','67','1',-8,'-9'
'000000000201','8280','45','1',500,'-9'
'000000000201','8280','47','2',200,'-9'
'000000000201','8280','53','1',7000,'-9'
'000000000201','8280','72','2',4000,'-9'
'000000000202','5120','37','2',10000,'-9'
'000000000202','8840','13','1',1800,'-9'
'000000000202','8840','53','1',1500,'-9'
'000000000202','8840','65','2',13000,'-9'
'000000000202','8840','71','1',5000,'-9'
'000000000202','8840','52','2',2000,'-9'
'000000000203','8280','37','2',12000,'-9'
'000000000203','8280','57','2',1200,'-9'
'000000000204','0720','47','2',600,'-9'
'000000000204','0720','53','2',3000,'-9'
'000000000204','0720','52','2',1000,'-9'
'000000000204','5120','53','2',2500,'-9'
'000000000204','5120','61','1',500,'-9'
'000000000204','5120','62','2',800,'-9'
'000000000204','5120','63','1',150,'-9'
'000000000204','5120','72','2',1500,'-9'
'000000000205','5120','42','2',100,'-9'
'000000000205','5120','47','2',-7,'-9'
'000000000205','5120','62','2',-7,'-9'
'000000000205','5120','67','2',3000,'-9'
'000000000205','5120','72','2',30000,'-9'
'000000000205','5120','52','2',12000,'-9'
'000000000205','8280','47','2',550,'-9'
'000000000207','5120','42','2',1000,'-9'
'000000000207','5120','47','2',1000,'-9'
'000000000207','5120','53','2',9000,'-9'
'000000000207','5120','57','2',2000,'-9'
'000000000207','5120','58','2',2500,'-9'
'000000000207','5120','61','2',1200,'-9'
'000000000207','5120','62','2',900,'-9'
'000000000207','5120','63','2',300,'-9'
'000000000207','5120','71','2',5000,'-9'
'000000000207','5120','72','2',25000,'-9'
'000000000208','0720','06','1',-7,'-9'
'000000000208','0720','47','1',-7,'-9'
'000000000208','0720','53','1',-7,'-9'
'000000000208','0720','62','2',-7,'-9'
'000000000208','0720','71','1',-7,'-9'
'000000000208','0720','74','2',-7,'-9'
'000000000208','8280','37','2',5500,'-9'
'000000000208','8280','47','1',1100,'-9'
'000000000208','8280','57','2',150,'-9'
'000000000208','8280','58','2',0,'-9'
'000000000208','8280','55','1',0,'-9'
'000000000209','0720','02','2',0,'-9'
'000000000209','0720','03','2',35000,'-9'
'000000000209','0720','05','2',1,'-9'
'000000000209','0720','61','2',5933,'-9'
'000000000210','0720','42','2',1100,'-9'
'000000000210','0720','45','2',650,'-9'
'000000000210','0720','61','2',600,'-9'
'000000000211','5120','37','2',6000,'-9'
'000000000211','5120','53','2',1000,'-9'
'000000000211','8840','40','2',300,'-9'
'000000000211','8840','42','2',250,'-9'
'000000000211','8840','45','2',200,'-9'
'000000000211','8840','47','2',300,'-9'
'000000000211','8840','61','2',200,'-9'
'000000000211','8840','52','2',1500,'-9'
'000000000211','8840','55','2',400,'-9'
'000000000212','3360','45','1',850,'-9'
'000000000212','3360','61','2',350,'-9'
'000000000212','3360','66','1',120,'-9'
'000000000212','3360','67','1',200,'-9'
'000000000212','3360','69','2',150,'-9'
'000000000212','3360','71','1',3000,'-9'
'000000000212','3360','72','1',3000,'-9'
'000000000212','3360','52','2',2500,'-9'
'000000000212','3360','64','1',8000,'-9'
'000000000212','5120','01','2',16000,'-9'
'000000000213','1120','06','2',17000,'-9'
'000000000213','1120','52','2',2000,'-9'
'000000000213','5120','61','2',-7,'-9'
'000000000213','5120','62','2',-7,'-9'
'000000000214','0720','53','2',3600,'-9'
'000000000214','0720','66','1',300,'-9'
'000000000214','5000','45','1',3000,'-9'
'000000000214','5000','57','2',2500,'-9'
'000000000214','5000','71','1',4000,'-9'
'000000000215','0720','12','2',2500,'-9'
'000000000215','0720','53','1',7000,'-9'
'000000000215','0720','57','2',2250,'-9'
'000000000215','5000','01','2',1000,'-9'
'000000000215','5000','37','2',1000,'-9'
'000000000215','5000','53','2',1000,'-9'
'000000000215','5000','57','2',1500,'-9'
'000000000215','5000','67','2',200,'-9'
'000000000217','0720','53','1',1500,'-9'
'000000000217','0720','58','2',1000,'-9'
'000000000217','0720','62','1',300,'-9'
'000000000217','0720','74','2',99,'-9'
'000000000217','1120','06','1',5000,'-9'
'000000000217','1120','42','2',1000,'-9'
'000000000217','1120','45','2',1000,'-9'
'000000000217','1120','62','1',500,'-9'
'000000000217','1120','72','2',5000,'-9'
'000000000217','1120','52','2',1000,'-9'
'000000000217','1120','55','1',2000,'-9'
'000000000217','5000','53','2',2000,'-9'
'000000000217','5000','67','2',1500,'-9'
'000000000217','5120','53','2',1400,'-9'
'000000000217','8840','53','2',2000,'-9'
'000000000218','1120','37','2',60,'-9'
'000000000218','1120','57','2',2100,'-9'
'000000000218','1120','58','2',2100,'-9'
'000000000218','1120','62','1',564,'-9'
'000000000218','1120','69','1',3200,'-9'
'000000000218','5120','42','2',1000,'-9'
'000000000218','5120','47','2',2000,'-9'
'000000000218','5120','53','2',2000,'-9'
'000000000218','5120','62','2',600,'-9'
'000000000218','5120','63','2',200,'-9'
'000000000218','5120','72','2',45000,'-9'
'000000000218','5120','52','2',5000,'-9'
'000000000218','8840','15','2',10000,'-9'
'000000000218','8840','45','2',3000,'-9'
'000000000218','8840','53','2',2000,'-9'
'000000000218','8840','67','2',10000,'-9'
'000000000218','8840','72','2',2000,'-9'
'000000000218','8840','70','2',16333,'-9'
'000000000219','8280','37','2',2500,'-9'
'000000000219','8280','71','2',2000,'-9'
'000000000219','8840','42','2',500,'-9'
'000000000219','8840','47','1',100,'-9'
'000000000219','8840','52','2',1500,'-9'
'000000000221','3360','74','1',1,'-9'
'000000000221','5120','65','2',3000,'-9'
'000000000223','5000','42','1',200,'-9'
'000000000223','5000','53','2',2000,'-9'
'000000000223','5000','62','2',1000,'-9'
'000000000223','5000','52','2',1200,'-9'
'000000000224','5000','01','2',2000,'-9'
'000000000224','5000','53','2',1500,'-9'
'000000000224','5000','65','2',2000,'-9'
'000000000224','5000','67','2',500,'-9'
'000000000225','8840','47','1',800,'-9'
'000000000225','8840','53','1',500,'-9'
'000000000225','8840','62','1',700,'-9'
'000000000225','8840','63','1',80,'-9'
'000000000225','8840','52','2',2000,'-9'
'000000000226','8280','61','1',200,'-9'
'000000000226','8840','06','1',1600,'-9'
'000000000226','8840','36','2',100,'-9'
'000000000226','8840','45','2',367,'-9'
'000000000226','8840','53','2',4326,'-9'
'000000000226','8840','58','2',100,'-9'
'000000000226','8840','61','2',1850,'-9'
'000000000226','8840','63','2',300,'-9'
'000000000227','5120','01','2',52000,'-9'
'000000000227','5120','57','2',2000,'-9'
'000000000228','8280','42','1',1,'-9'
'000000000228','8280','49','1',1,'-9'
'000000000228','8280','53','1',200,'-9'
'000000000228','8280','57','2',8200,'-9'
'000000000228','8280','62','1',900,'-9'
'000000000228','8280','66','1',1200,'-9'
'000000000228','8280','69','1',300,'-9'
'000000000228','8280','71','1',8500,'-9'
'000000000228','8280','52','2',500,'-9'
'000000000229','1120','61','2',1100,'-9'
'000000000229','8280','53','1',8000,'-9'
'000000000229','8280','58','2',-7,'-9'
'000000000229','8280','61','2',-7,'-9'
'000000000229','8280','62','2',-7,'-9'
'000000000229','8280','63','1',60,'-9'
'000000000229','8840','45','2',9500,'-9'
'000000000229','8840','53','1',800,'-9'
'000000000229','8840','62','2',500,'-9'
'000000000230','1120','66','1',1300,'-9'
'000000000230','5120','01','2',5000,'-9'
'000000000230','8280','01','2',8375,'-9'
'000000000230','8280','37','2',8375,'-9'
'000000000230','8280','47','1',2500,'-9'
'000000000230','8280','61','2',750,'-9'
'000000000230','8280','71','2',2500,'-9'
'000000000230','8280','52','1',800,'-9'
'000000000232','8280','47','1',400,'-9'
'000000000232','8280','53','1',6000,'-9'
'000000000232','8280','72','1',8000,'-9'
'000000000233','1120','53','2',4000,'-9'
'000000000234','3360','47','2',600,'-9'
'000000000234','3360','53','2',4000,'-9'
'000000000234','3360','61','2',800,'-9'
'000000000234','3360','62','2',1000,'-9'
'000000000234','3360','63','1',200,'-9'
'000000000234','3360','66','2',1200,'-9'
'000000000234','3360','71','2',5000,'-9'
'000000000234','3360','72','2',15000,'-9'
'000000000234','5120','03','1',3500,'-9'
'000000000234','5120','06','1',200,'-9'
'000000000234','5120','45','2',2500,'-9'
'000000000234','5120','47','1',400,'-9'
'000000000234','5120','53','2',600,'-9'
'000000000234','5120','62','2',400,'-9'
'000000000234','5120','52','2',2000,'-9'
'000000000236','0720','45','2',10000,'-9'
'000000000236','8840','74','2',1700,'-9'
'000000000237','1120','10','2',12000,'-9'
'000000000237','1120','36','2',7000,'-9'
'000000000237','1120','37','2',2800,'-9'
'000000000237','1120','45','2',4700,'-9'
'000000000237','1120','47','2',2000,'-9'
'000000000237','1120','53','2',3300,'-9'
'000000000237','1120','65','2',0,'-9'
'000000000237','1120','71','2',15000,'-9'
'000000000239','1120','12','2',13000,'-9'
'000000000239','1120','42','2',150,'-9'
'000000000239','1120','45','2',300,'-9'
'000000000239','1120','68','2',3000,'-9'
'000000000239','1120','52','2',1800,'-9'
'000000000239','5000','01','2',20000,'-9'
'000000000239','5000','47','1',400,'-9'
'000000000239','5000','57','2',3000,'-9'
'000000000239','5000','68','2',3000,'-9'
'000000000239','5000','64','2',1000,'-9'
'000000000239','5000','64','2',1300,'-9'
'000000000241','5120','05','1',15000,'-9'
'000000000241','5120','53','1',1,'-9'
'000000000241','5120','55','1',1,'-9'
'000000000242','8280','45','2',2500,'-9'
'000000000243','5000','57','2',4000,'-9'
'000000000243','5120','53','2',15000,'-9'
'000000000243','5120','71','1',66667,'-9'
'000000000243','8280','47','1',60,'-9'
'000000000245','0720','40','2',300,'-9'
'000000000245','0720','47','2',400,'-9'
'000000000246','5120','01','1',500,'-9'
'000000000246','5120','64','1',3200,'-9'
'000000000246','8840','37','2',2500,'-9'
'000000000246','8840','45','2',300,'-9'
'000000000246','8840','49','2',1300,'-9'
'000000000246','8840','53','2',2600,'-9'
'000000000246','8840','61','2',1900,'-9'
'000000000247','0720','03','1',200,'-9'
'000000000247','0720','06','1',200,'-9'
'000000000247','0720','36','1',400,'-9'
'000000000247','0720','55','1',200,'-9'
'000000000247','8280','37','2',7000,'-9'
'000000000247','8280','57','2',2000,'-9'
'000000000247','8280','58','2',1800,'-9'
'000000000247','8280','61','2',450,'-9'
'000000000247','8280','63','1',150,'-9'
'000000000248','8840','53','2',7000,'-9'
'000000000248','8840','74','2',300,'-9'
'000000000248','8840','52','2',13333,'-9'
'000000000249','1120','37','2',12000,'-9'
'000000000249','1120','47','2',3000,'-9'
'000000000249','1120','72','2',6000,'-9'
'000000000249','5120','45','2',14000,'-9'
'000000000249','5120','62','1',330,'-9'
'000000000250','0720','05','2',20000,'-9'
'000000000250','0720','40','2',1,'-9'
'000000000250','0720','42','2',1,'-9'
'000000000250','0720','47','2',1,'-9'
'000000000250','0720','49','2',1,'-9'
'000000000250','0720','53','2',1,'-9'
'000000000250','0720','74','2',1,'-9'
'000000000250','0720','52','2',1,'-9'
'000000000250','0720','55','2',1,'-9'
'000000000251','0720','53','1',300,'-9'
'000000000251','0720','65','2',10000,'-9'
'000000000251','0720','67','2',21000,'-9'
'000000000251','0720','52','2',2000,'-9'
'000000000251','0720','55','2',250,'-9'
'000000000251','1120','66','2',15000,'-9'
'000000000251','5000','01','2',5000,'-9'
'000000000251','5000','53','2',3000,'-9'
'000000000251','5000','57','2',4000,'-9'
'000000000251','5000','63','1',150,'-9'
'000000000251','5000','65','2',6000,'-9'
'000000000251','5000','66','1',500,'-9'
'000000000251','5000','67','2',3000,'-9'
'000000000251','5000','68','2',40000,'-9'
'000000000251','5120','47','1',400,'-9'
'000000000251','5120','63','1',85,'-9'
'000000000251','5120','65','2',2400,'-9'
'000000000251','5120','67','1',600,'-9'
'000000000251','5120','71','1',500,'-9'
'000000000251','5120','72','1',800,'-9'
'000000000251','5120','52','2',1700,'-9'
'000000000251','8840','13','2',10000,'-9'
'000000000251','8840','38','2',8000,'-9'
'000000000251','8840','45','2',3000,'-9'
'000000000251','8840','47','2',500,'-9'
'000000000251','8840','57','2',3800,'-9'
'000000000251','8840','62','2',450,'-9'
'000000000251','8840','66','2',6000,'-9'
'000000000252','8280','10','2',53500,'-9'
'000000000252','8280','53','1',2500,'-9'
'000000000252','8280','67','2',4000,'-9'
'000000000253','8280','45','2',250,'-9'
'000000000253','8280','62','2',700,'-9'
'000000000253','8280','74','2',800,'-9'
'000000000254','0720','61','2',1000,'-9'
'000000000256','0720','61','2',-7,'-9'
'000000000256','5120','01','2',12000,'-9'
'000000000256','5120','38','2',12000,'-9'
'000000000256','5120','47','1',100,'-9'
'000000000256','5120','49','1',400,'-9'
'000000000256','5120','60','2',6000,'-9'
'000000000256','5120','69','1',2200,'-9'
'000000000260','5000','61','2',229,'-9'
'000000000260','8840','53','1',5000,'-9'
'000000000261','1120','45','2',3000,'-9'
'000000000261','1120','61','2',4000,'-9'
'000000000261','1120','62','2',1900,'-9'
'000000000261','1120','65','2',7000,'-9'
'000000000261','1120','72','2',10000,'-9'
'000000000261','8840','53','1',550,'-9'
'000000000261','8840','65','1',200,'-9'
'000000000262','5000','53','1',500,'-9'
'000000000262','8280','68','2',8900,'-9'
'000000000262','8280','52','2',4800,'-9'
'000000000263','8840','06','2',13000,'-9'
'000000000263','8840','53','2',2500,'-9'
'000000000263','8840','57','2',5000,'-9'
'000000000263','8840','58','1',5000,'-9'
'000000000263','8840','52','2',2500,'-9'
'000000000265','0720','52','2',-7,'-9'
'000000000265','1120','53','2',-7,'-9'
'000000000265','1120','61','2',3500,'-9'
'000000000265','1120','65','2',5000,'-9'
'000000000266','5000','61','2',-7,'-9'
'000000000266','5000','70','2',11200,'-9'
'000000000266','5120','03','1',550,'-9'
'000000000266','5120','36','1',200,'-9'
'000000000266','5120','37','1',300,'-9'
'000000000266','5120','40','1',400,'-9'
'000000000266','5120','42','1',1200,'-9'
'000000000266','5120','45','1',1500,'-9'
'000000000266','5120','47','1',0,'-9'
'000000000266','5120','49','1',200,'-9'
'000000000266','5120','53','1',750,'-9'
'000000000266','5120','57','1',300,'-9'
'000000000266','5120','58','1',700,'-9'
