CONTROL,SMSA,PERSON,PASS,TRAN,TIMEJ,DISTJ,WHHRW,WHHRB,AMPM,HJOB,VEHCL,WHDY,WHOME,WINUS,WTIME,JTRAN,JVEHCL,JPASS,JTIMEJ,JDISTJ,JWTIME,JWHHRW,JWHHRB,JWHDY
'000000006913','1120',1,-6,11,3,0,-6,2,'1','1','-6','-6','2','-9','-8','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000006913','1120',2,-6,1,45,30,-6,0,'1','1','1','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006915','1120',1,-6,4,30,15,-6,0,'2','1','-6','-6','2','-9','0430','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000006915','1120',2,-6,5,15,7,-6,0,'1','1','-6','-6','2','-9','0530','-9','-9','-9','-9','4','-9','-9','-9','-9'
'000000006917','3360',1,-6,2,20,10,-6,0,'1','1','1','-6','2','-9','0600','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006919','3360',1,-6,1,20,10,-6,0,'1','1','1','-6','2','-9','0815','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006926','3360',1,-6,2,30,30,-6,2,'1','1','1','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006926','3360',2,-6,1,20,15,-6,2,'1','1','1','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006927','1120',1,2,1,18,12,-6,0,'1','1','2','-6','2','-9','0700','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000006927','1120',3,-6,4,5,2,-6,0,'-7','1','-6','-6','2','-9','-7','-9','-9','-9','2','2','-9','-9','-9','-9'
'000000006927','1120',5,2,1,30,20,-6,0,'1','1','2','-6','2','-9','0800','-9','-9','2','2','2','-9','-9','-9','-9'
'000000006940','3360',1,-6,2,5,2,-6,0,'1','1','1','-6','2','-9','0520','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006944','3360',1,-6,1,10,6,-6,0,'-8','1','1','-6','2','-9','-8','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006944','3360',2,-6,1,10,6,-6,0,'-8','1','1','-6','2','-9','-8','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006947','1120',1,-6,11,5,0,-6,0,'1','1','-6','-6','2','-9','0700','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000006947','1120',2,-6,1,55,36,-6,0,'1','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006947','3360',1,-6,2,35,30,-6,2,'2','1','1','-6','2','-9','0200','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006952','1120',1,-6,6,55,27,-6,0,'1','1','-6','-6','2','-9','0650','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000006952','1120',2,-6,6,45,22,-6,0,'1','1','-6','-6','2','-9','0650','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000006956','1120',1,2,1,20,13,-6,0,'1','1','2','-6','2','-9','0700','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000006956','1120',3,2,1,20,13,-6,0,'1','1','2','-6','2','-9','0700','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000006956','1120',4,-6,1,5,3,-6,20,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006957','1120',1,-6,1,11,5,-6,0,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006960','3360',1,-6,1,40,20,-6,2,'1','1','1','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006960','3360',2,-6,10,120,17,4,2,'1','1','-6','1','1','-9','0430','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000006960','3360',3,-6,1,10,10,-6,2,'1','1','1','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006960','3360',4,-6,1,40,20,-6,2,'1','1','1','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006960','3360',5,-6,1,60,35,-6,2,'1','1','1','-6','2','-9','0600','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006962','1120',1,-6,1,9,6,-6,0,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006963','1120',1,-6,9,5,0,-6,0,'1','1','-6','-6','2','-9','0745','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006964','1120',1,-6,5,30,12,-6,0,'1','1','-6','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006964','1120',2,-6,1,30,12,-6,0,'1','1','1','-6','2','-9','0600','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006965','3360',1,-6,2,12,12,-6,0,'1','1','1','-6','2','-9','0200','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006965','3360',3,2,1,25,25,-6,0,'1','1','2','-6','2','-9','0630','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000006967','1120',1,-6,5,75,13,-6,0,'1','1','-6','-6','2','-9','1200','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006967','1120',2,-6,4,75,11,-6,0,'1','2','-6','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006967','3360',1,-6,2,40,40,-6,-8,'-8','1','1','-6','-8','-9','-8','-9','-9','-9','2','2','-9','-9','-9','-9'
'000000006967','3360',2,-6,1,90,90,-6,-8,'-8','1','1','-6','-8','-9','-8','-9','-9','-9','2','2','-9','-9','-9','-9'
'000000006972','3360',2,-6,1,20,20,3,0,'1','2','1','1','1','-9','0600','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000006979','1120',2,-6,6,45,22,4,0,'1','1','-6','0','1','-9','0700','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000006979','1120',3,2,1,45,20,-6,0,'1','1','2','-6','2','-9','0720','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006979','1120',4,2,1,45,20,-6,0,'1','1','2','-6','2','-9','0720','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006979','3360',1,-6,10,45,11,-6,0,'1','1','-6','-6','2','-9','0545','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000006980','1120',1,-6,11,1,0,1,20,'1','1','-6','5','1','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006982','1120',1,-6,1,60,25,-6,0,'1','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006984','1120',1,-6,1,6,3,-6,0,'1','1','1','-6','2','-9','0745','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006985','1120',1,-6,2,30,18,-6,0,'2','1','1','-6','2','-9','1000','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006985','1120',2,-6,1,10,5,-6,0,'1','1','1','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006985','1120',3,-6,1,45,23,-6,0,'1','1','1','-6','2','-9','1000','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000006985','1120',4,-6,1,30,18,-6,0,'1','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006986','1120',1,-6,1,45,18,-6,0,'1','1','1','-6','2','-9','0715','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006986','1120',2,-6,1,45,23,-6,2,'1','1','1','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006987','1120',2,-6,6,50,15,5,0,'1','1','-6','0','1','-9','0630','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006988','1120',1,-6,12,996,996,60,0,'-6','1','-6','5','1','-9','-6','-9','-9','-9','1','1','-9','-9','-9','-9'
'000000006989','1120',2,-6,1,30,9,-6,0,'1','1','1','-6','2','-9','0830','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006991','3360',1,-6,1,20,20,-6,0,'1','1','1','-6','2','-9','0600','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006993','1120',2,-6,1,20,10,-6,0,'1','1','1','-6','2','-9','0745','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006993','3360',1,-6,1,75,35,-6,0,'1','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006993','3360',2,2,1,15,10,-7,0,'1','1','2','0','1','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006994','1120',1,-6,1,15,3,-6,0,'1','1','1','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006994','1120',2,-6,1,10,2,-6,0,'1','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006995','1120',1,-6,1,20,12,-6,0,'1','1','1','-6','2','-9','0930','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006995','1120',2,-6,1,35,17,-6,0,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006995','3360',1,-6,1,25,15,-6,0,'1','1','1','-6','2','-9','0715','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006995','3360',3,-6,1,30,20,-6,0,'1','1','1','-6','2','-9','0630','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006997','1120',1,2,1,60,25,-6,0,'1','1','2','-6','2','-9','0715','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006997','1120',2,-6,1,10,1,-6,0,'2','1','1','-6','2','-9','0600','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006998','1120',2,-6,1,15,2,-6,0,'1','1','1','-6','2','-9','0630','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000006998','1120',3,2,1,5,2,-6,0,'-7','1','2','-6','2','-9','-7','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007000','3360',1,-6,2,45,45,-6,0,'1','1','1','-6','2','-9','0600','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000007001','1120',1,-6,1,30,15,-6,0,'2','1','1','-6','2','-9','-8','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007001','1120',2,-6,1,45,15,-6,0,'1','1','1','-6','2','-9','-8','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007002','1120',2,2,1,45,43,-6,0,'1','1','2','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007003','1120',2,-6,1,45,25,8,0,'1','1','1','1','1','-9','0830','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007003','1120',3,-6,2,15,10,-6,0,'1','2','1','-6','2','-9','1030','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007004','1120',2,-6,1,15,10,-6,0,'1','2','1','-6','2','-9','0645','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007005','1120',1,-6,1,30,20,-6,0,'1','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007005','1120',2,-6,6,60,30,-6,0,'1','1','-6','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007008','1120',2,-6,1,25,15,-6,0,'1','1','1','-6','2','-9','1000','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007009','1120',1,-6,1,60,35,-6,0,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007009','1120',2,-6,1,35,10,3,0,'1','1','1','0','1','-9','0720','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007011','1120',1,-6,1,12,4,2,2,'1','1','1','0','1','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007012','1120',1,-6,2,12,4,-6,-8,'-8','-8','1','-6','-8','-9','-8','-9','-9','-9','2','2','-9','-9','-9','-9'
'000000007014','1120',1,-6,1,40,20,-6,0,'1','1','1','-6','2','-9','0615','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007014','1120',2,-6,1,20,20,-6,0,'1','1','1','-6','2','-9','0615','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007015','1120',1,-6,1,60,40,-6,0,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007015','3360',2,-6,1,55,9,3,0,'1','1','1','0','1','-9','0709','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007016','1120',1,-6,1,15,7,-6,0,'-8','1','1','-6','2','-9','-8','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007018','3360',1,-6,2,30,12,10,0,'1','2','1','0','1','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007018','3360',2,-6,12,996,996,50,0,'-6','1','-6','5','1','-9','-6','-9','-9','-9','1','1','-9','-9','-9','-9'
'000000007019','1120',1,-6,1,5,5,-6,0,'1','1','1','-6','2','-9','0430','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000007020','1120',1,-6,1,5,1,-6,0,'2','1','1','-6','2','-9','0445','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007020','1120',2,2,1,15,5,-6,0,'2','2','2','-6','2','-9','0400','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007035','3360',1,-6,12,996,996,-6,35,'-6','1','-6','-6','2','-9','-6','-9','-9','-9','1','1','-9','-9','-9','-9'
'000000007036','3360',2,-6,11,1,0,-6,65,'1','1','-6','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007038','1120',1,-6,1,30,20,15,0,'1','2','1','1','1','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007038','1120',2,-6,1,90,20,-6,0,'1','1','1','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007039','1120',1,-6,1,15,5,-6,0,'1','1','1','-6','2','-9','0645','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007042','3360',1,-6,2,60,60,-6,0,'1','2','1','-6','2','-9','0106','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007042','3360',2,-6,12,996,996,10,10,'-6','1','-6','2','1','-9','-6','-9','-9','-9','1','1','-9','-9','-9','-9'
'000000007044','1120',1,-6,1,75,60,20,0,'1','1','1','2','1','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007044','1120',2,-6,1,50,45,20,0,'1','1','1','3','1','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007046','1120',1,-6,1,10,3,1,0,'1','1','1','0','1','-9','0350','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007048','1120',1,-6,3,60,50,-6,0,'1','2','1','-6','2','-9','0645','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007048','1120',2,-6,1,40,36,-6,0,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007049','1120',1,-6,2,15,7,-6,0,'1','1','1','-6','2','-9','0630','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007049','1120',2,-6,2,20,10,-6,0,'1','1','1','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007050','1120',1,-6,1,15,10,-6,5,'1','1','1','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007050','1120',2,-6,1,75,45,10,2,'1','1','1','1','1','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007052','1120',1,-6,1,20,11,-6,0,'1','1','1','-6','2','-9','0715','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007056','3360',1,-6,2,90,9,-6,40,'1','1','1','-6','2','-9','0600','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007056','3360',2,-6,2,15,10,10,0,'1','2','1','2','1','-9','0830','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007056','3360',3,-6,2,3,1,-6,0,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007057','1120',2,-6,1,20,8,-6,2,'1','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007058','1120',1,-6,1,35,18,-6,4,'1','2','1','-6','2','-9','-7','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007058','1120',2,-6,1,7,4,15,0,'1','1','1','0','1','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007060','3360',1,-6,2,15,5,-6,0,'1','2','1','-6','2','-9','0630','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000007060','3360',2,-6,4,40,20,1,0,'1','1','-6','0','1','-9','0745','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007062','1120',1,-6,9,5,0,-6,2,'1','1','-6','-6','2','-9','1100','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007062','1120',2,-6,4,25,3,5,2,'1','1','-6','1','1','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007063','3360',2,-6,1,35,5,-6,18,'1','1','1','-6','2','-9','1000','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007065','1120',1,-6,4,45,3,-6,0,'1','1','-6','-6','2','-9','0745','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007067','1120',1,-6,12,996,996,-6,20,'-6','1','-6','-6','2','-9','-6','-9','-9','-9','1','1','-9','-9','-9','-9'
'000000007068','1120',1,-6,1,30,30,1,0,'1','1','1','0','1','-9','0745','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007068','1120',2,-6,1,5,5,-6,0,'1','1','1','-6','2','-9','0800','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000007069','1120',1,-6,11,1,0,-6,0,'1','1','-6','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007069','1120',2,-6,11,1,0,-6,0,'1','1','-6','-6','2','-9','0830','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007074','1120',1,-6,1,8,8,-7,0,'1','1','1','-7','1','-9','-7','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000007075','1120',1,-6,1,20,20,-6,0,'1','1','1','-6','2','-9','0600','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000007075','1120',2,-6,1,15,15,-6,0,'1','1','1','-6','2','-9','0800','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000007077','1120',1,-6,1,25,12,3,0,'1','1','1','1','1','-9','0630','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007077','1120',2,-6,11,60,4,-6,0,'1','1','-6','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007078','1120',1,-6,1,8,1,-6,2,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007081','1120',1,-6,1,20,3,-6,0,'1','1','1','-6','2','-9','0645','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000007081','1120',2,-6,1,10,2,-6,2,'1','1','1','-6','2','-9','0900','-9','-9','-9','-9','2','-9','-9','-9','-9'
'000000007082','1120',1,-6,1,25,25,-6,0,'1','1','1','-6','2','-9','0630','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000007082','1120',2,-6,4,20,10,-6,2,'1','1','-6','-6','2','-9','0745','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007082','1120',3,-6,1,10,10,-6,2,'1','1','1','-6','2','-9','0900','-9','-9','-9','-9','1','-9','-9','-9','-9'
'000000007083','1120',1,-6,11,14,1,-6,0,'1','1','-6','-6','2','-9','0830','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007084','1120',1,-6,1,10,2,-6,-7,'-7','1','1','-6','2','-9','-7','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007085','1120',1,-6,4,50,7,-6,0,'1','1','-6','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007087','1120',1,-6,1,15,10,-6,0,'2','1','1','-6','2','-9','0200','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007087','3360',1,-6,1,20,10,-6,0,'1','1','1','-6','2','-9','0600','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007087','3360',2,-6,2,45,40,-6,0,'1','1','1','-6','2','-9','0530','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007087','3360',3,-6,2,20,12,-6,0,'1','1','1','-6','2','-9','0600','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007088','1120',1,-6,1,40,10,8,0,'1','2','1','1','1','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007092','1120',1,-6,1,50,45,-6,0,'2','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007092','1120',2,-6,2,15,5,-6,0,'1','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007093','1120',1,-6,1,20,5,5,0,'1','1','1','5','1','-9','0830','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007093','1120',2,-6,1,25,5,-6,0,'2','1','1','-6','2','-9','0300','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007098','1120',1,-6,1,55,44,-6,0,'1','1','1','-6','2','-9','0630','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007098','1120',2,-6,1,20,7,-6,0,'2','1','1','-6','2','-9','0500','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007101','1120',2,-6,1,15,10,-6,2,'1','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007102','1120',2,-6,4,40,20,8,0,'1','1','-6','1','1','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007104','1120',1,-6,1,45,30,-6,0,'1','1','1','-6','2','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007104','1120',2,-6,6,60,25,-6,0,'1','1','-6','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007105','1120',1,-6,1,50,47,20,0,'1','1','1','1','1','-9','1000','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007105','1120',2,-6,1,45,17,-6,0,'1','1','1','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007106','1120',1,-6,12,996,996,50,0,'-6','1','-6','6','1','-9','-6','-9','-9','-9','1','1','-9','-9','-9','-9'
'000000007106','1120',2,-6,12,996,996,30,0,'-6','1','-6','4','1','-9','-6','-9','-9','-9','1','1','-9','-9','-9','-9'
'000000007109','1120',1,-6,1,40,27,8,0,'1','1','1','1','1','-9','0550','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007110','1120',1,-6,12,996,996,-6,30,'-6','1','-6','-6','2','-9','-6','-9','-9','-9','1','1','-9','-9','-9','-9'
'000000007110','3360',1,-6,1,50,24,-6,0,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007110','3360',2,-6,2,45,24,3,0,'1','1','1','0','1','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007112','1120',1,-6,1,8,4,-6,0,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007115','1120',1,-6,1,15,7,-6,0,'1','1','1','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007115','1120',2,-6,3,45,35,-6,0,'1','1','1','-6','2','-9','0600','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007117','1120',2,-6,1,30,30,16,0,'1','2','1','2','1','-9','0800','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007118','1120',2,-6,6,75,26,-6,0,'1','1','-6','-6','2','-9','0630','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007118','1120',3,-6,1,5,3,-6,0,'1','1','1','-6','2','-9','0830','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007119','1120',1,-6,1,30,23,-6,0,'1','1','1','-6','2','-9','1000','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007121','1120',1,-6,12,996,996,-6,50,'-6','1','-6','-6','2','-9','-6','-9','-9','-9','1','1','-9','-9','-9','-9'
'000000007121','1120',2,-6,1,20,10,10,9,'1','1','1','3','1','-9','1000','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007122','1120',1,-6,1,25,12,12,12,'1','1','1','4','1','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007122','1120',2,-6,1,30,24,30,0,'1','1','1','3','1','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007122','1120',3,-6,1,5,3,-6,2,'1','1','1','-6','2','-9','0730','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007122','1120',4,-6,4,15,2,-6,0,'1','1','-6','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007124','1120',1,-6,4,15,5,2,0,'1','1','-6','2','1','-9','1000','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007124','1120',2,-6,4,15,5,1,0,'1','1','-6','1','1','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007125','1120',1,-6,1,15,5,-6,0,'1','1','1','-6','2','-9','0845','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007125','1120',2,-6,1,20,5,5,0,'1','1','1','0','1','-9','0745','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007128','1120',2,-6,4,40,6,-6,0,'1','1','-6','-6','2','-9','0930','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007128','1120',4,2,1,60,30,-6,0,'1','1','2','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007128','3360',1,-6,2,30,30,-6,0,'1','1','1','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007129','1120',1,-6,12,996,996,-6,45,'-6','1','-6','-6','2','-9','-6','-9','-9','-9','1','1','-9','-9','-9','-9'
'000000007129','1120',2,-6,1,3,1,-6,0,'1','1','1','-6','2','-9','1100','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007131','1120',1,-6,4,40,5,-6,2,'1','1','-6','-6','2','-9','0700','-9','-9','-9','-9','-9','-9','-9','-9','-9'
'000000007131','1120',2,-6,4,20,3,-6,2,'1','1','-6','-6','2','-9','0900','-9','-9','-9','-9','-9','-9','-9','-9','-9'
