CONTROL,SMSA,OWNHERE,JWNHER
'000000009120','3360','-6','-9'
'000000009121','3360','2','2'
'000000009122','3360','2','-9'
'000000009123','3360','1','-9'
'000000009125','3360','-6','-9'
'000000009130','3360','1','-9'
'000000009131','3360','1','-9'
'000000009134','3360','-6','-9'
'000000009136','3360','-6','-9'
'000000009140','3360','2','-9'
'000000009143','3360','-6','-9'
'000000009153','3360','1','-9'
'000000009162','3360','-6','-9'
'000000009165','3360','2','-9'
'000000009169','3360','1','2'
'000000009170','3360','1','-9'
'000000009175','3360','2','-9'
'000000009176','3360','2','-9'
'000000009177','3360','2','-9'
'000000009178','3360','-6','-9'
'000000009179','3360','2','-9'
'000000009180','3360','2','-9'
'000000009188','3360','-6','-9'
'000000009189','3360','2','-9'
'000000009199','3360','-6','-9'
'000000009200','3360','-6','-9'
'000000009203','3360','2','2'
'000000009207','3360','2','-9'
'000000009208','3360','-6','-9'
'000000009209','3360','2','-9'
'000000009213','3360','2','2'
'000000009214','3360','1','-9'
'000000009218','3360','-6','-9'
'000000009220','3360','-6','-9'
'000000009222','3360','1','2'
'000000009223','3360','2','-9'
'000000009224','3360','1','2'
'000000009225','3360','1','-9'
'000000009227','3360','-6','-9'
'000000009229','3360','1','2'
'000000009231','3360','-6','-9'
'000000009233','3360','2','-9'
'000000009234','3360','2','-9'
'000000009238','3360','-6','-9'
'000000009241','3360','-6','-9'
'000000009242','3360','2','-9'
'000000009243','3360','2','-9'
'000000009245','3360','1','2'
'000000009249','3360','2','-9'
'000000009254','3360','-6','-9'
'000000009255','3360','1','-9'
'000000009258','3360','-6','-9'
'000000009260','3360','-6','-9'
'000000009262','3360','2','-9'
'000000009265','3360','-6','-9'
'000000009267','3360','-6','-9'
'000000009272','3360','-6','-9'
'000000009274','3360','-6','-9'
'000000009275','3360','-6','-9'
'000000009276','3360','2','-9'
'000000009277','3360','-6','-9'
'000000009280','3360','-6','-9'
'000000009281','3360','2','-9'
'000000009282','3360','2','2'
'000000009283','3360','2','-9'
'000000009284','3360','-6','-9'
'000000009288','3360','-6','-9'
'000000009290','3360','-6','-9'
'000000009292','3360','-6','-9'
'000000009293','3360','2','-9'
'000000009296','3360','2','-9'
'000000009298','3360','2','-9'
'000000009300','3360','2','-9'
'000000009301','3360','2','-9'
'000000009302','3360','2','-9'
'000000009303','3360','1','-9'
'000000009305','3360','1','-9'
'000000009306','3360','1','2'
'000000009307','3360','-6','-9'
'000000009308','3360','1','2'
'000000009309','3360','1','2'
'000000009310','3360','1','-9'
'000000009311','3360','1','-9'
'000000009312','3360','-6','-9'
'000000009317','3360','-6','-9'
'000000009319','3360','-6','-9'
'000000009326','3360','-6','-9'
'000000009328','3360','2','-9'
'000000009329','3360','1','-9'
'000000009330','3360','-6','-9'
'000000009331','3360','2','-9'
'000000009332','3360','2','-9'
'000000009334','3360','2','-9'
'000000009335','3360','-6','-9'
'000000009336','3360','2','-9'
'000000009337','3360','-6','-9'
'000000009338','3360','2','-9'
'000000009339','3360','2','-9'
'000000009341','3360','-6','-9'
'000000009344','3360','2','-9'
'000000009361','3360','2','-9'
'000000009367','3360','-6','-9'
'000000009378','3360','1','-9'
'000000009386','3360','1','2'
'000000009393','3360','2','-9'
'000000009397','3360','1','-9'
'000000009407','3360','2','-9'
'000000009411','3360','2','-9'
'000000009412','3360','2','-9'
'000000009416','3360','2','-9'
'000000009417','3360','1','-9'
'000000009422','3360','-6','-9'
'000000009437','3360','2','-9'
'000000009439','3360','2','-9'
'000000009442','3360','2','-9'
'000000009448','3360','2','-9'
'000000009449','3360','-6','-9'
'000000009451','3360','-6','-9'
'000000009452','3360','-6','-9'
'000000009458','3360','2','2'
'000000009460','3360','1','-9'
'000000009461','3360','1','2'
'000000009464','3360','2','-9'
'000000009469','3360','2','2'
'000000009471','3360','2','2'
'000000009472','3360','1','-9'
'000000009475','3360','1','-9'
'000000009476','3360','-6','-9'
'000000009482','3360','1','-9'
'000000009486','3360','1','-9'
'000000009490','3360','2','-9'
'000000009491','3360','1','2'
'000000009497','3360','1','-9'
'000000009505','3360','1','-9'
'000000009518','3360','-6','-9'
'000000009523','3360','2','-9'
'000000009525','3360','1','2'
'000000009526','3360','2','-9'
'000000009527','3360','-6','-9'
'000000009531','3360','2','-9'
'000000009536','3360','2','-9'
'000000009560','3360','-6','-9'
'000000009568','3360','-6','-9'
'000000009570','3360','1','-9'
'000000009571','3360','-6','-9'
'000000009572','3360','-6','-9'
'000000009574','3360','1','-9'
'000000009579','3360','-6','-9'
'000000009582','3360','1','2'
'000000009583','3360','1','-9'
'000000009590','3360','1','-9'
'000000009591','3360','1','-9'
'000000009592','3360','-6','-9'
'000000009595','3360','-6','-9'
'000000009598','3360','-6','-9'
'000000009600','3360','1','-9'
'000000009611','3360','2','-9'
'000000009616','3360','-6','-9'
'000000009620','3360','-6','-9'
'000000009622','3360','1','2'
'000000009628','3360','-6','-9'
'000000009636','3360','-6','-9'
'000000009637','3360','-6','-9'
'000000009652','3360','-6','-9'
'000000009656','3360','1','-9'
'000000009658','3360','1','-9'
'000000009668','3360','2','-9'
'000000009677','3360','1','-9'
'000000009687','3360','-6','-9'
'000000009688','3360','-6','-9'
'000000009690','3360','2','-9'
'000000045930','5000','2','-9'
'000000045941','5000','2','-9'
'000000045942','5000','2','-9'
'000000045956','5000','2','-9'
'000000046271','5000','-6','-9'
'000000046277','5000','2','-9'
'000000046280','5000','2','-9'
'000000046285','5000','2','2'
'000000046360','5000','-6','-9'
'000000046374','5000','2','-9'
'000000046381','5000','2','-9'
'000000046445','5000','-6','-9'
'000000046497','5000','1','-9'
'000000046507','5000','1','-9'
'000000046516','5000','2','2'
'000000046522','5000','-6','-9'
'000000046561','5000','-6','-9'
'000000046584','5000','2','-9'
'000000046588','5000','-6','-9'
'000000046609','5000','-6','-9'
'000000046626','5000','2','2'
'000000046636','5000','-6','-9'
'000000046641','5000','-6','-9'
'000000046657','5000','2','-9'
'000000046667','5000','1','-9'
'000000046692','5000','1','-9'
'000000046728','5000','2','-9'
'000000046829','5000','-6','-9'
'000000046850','5000','-6','-9'
'000000046865','5000','-6','-9'
'000000046911','5000','-6','-9'
'000000046912','5000','-6','-9'
'000000046994','5000','2','-9'
'000000047031','5000','-6','-9'
'000000047037','5000','2','-9'
'000000047062','5000','2','-9'
'000000047111','5000','2','-9'
'000000047116','5000','2','2'
'000000047146','5000','2','2'
'000000047158','5000','2','-9'
'000000047161','5000','2','-9'
'000000047221','5000','2','-9'
'000000047284','5000','-6','-9'
'000000047355','5000','2','-9'
'000000047357','5000','-6','-9'
'000000047359','5000','2','-9'
'000000051122','5000','2','-9'
'000000051127','5000','2','-9'
'000000051129','5000','1','-9'
'000000051131','5000','1','2'
'000000051137','5000','2','-9'
'000000051140','5000','-6','-9'
'000000051145','5000','2','-9'
'000000051147','5000','2','-9'
'000000051149','5000','2','2'
'000000051156','5000','-6','-9'
'000000051158','5000','1','-9'
'000000051160','5000','-6','-9'
'000000051161','5000','-6','-9'
'000000051164','5000','-6','-9'
'000000051166','5000','-6','-9'
'000000051168','5000','-6','-9'
'000000051171','5000','-6','-9'
'000000051176','5000','-6','-9'
'000000051177','5000','-6','-9'
'000000051178','5000','-6','-9'
'000000051179','5000','-6','-9'
'000000051183','5000','1','-9'
'000000051186','5000','-6','-9'
'000000051188','5000','-6','-9'
'000000051193','5000','2','2'
'000000051196','5000','-6','-9'
'000000051197','5000','-6','-9'
'000000051206','5000','1','-9'
'000000051211','5000','-6','-9'
'000000051216','5000','-6','-9'
'000000051217','5000','1','-9'
'000000051221','5000','2','2'
'000000051224','5000','1','2'
'000000051231','5000','-6','-9'
'000000051237','5000','2','-9'
'000000051256','5000','-6','-9'
'000000051260','5000','2','2'
'000000051261','5000','-6','-9'
'000000051267','5000','-6','-9'
'000000051273','5000','2','-9'
'000000051278','5000','2','-9'
'000000051286','5000','2','-9'
'000000051305','5000','2','2'
'000000051312','5000','2','-9'
'000000051316','5000','2','-9'
'000000051331','5000','2','2'
'000000051333','5000','1','-9'
'000000051335','5000','-6','-9'
'000000051346','5000','2','-9'
'000000051348','5000','-6','-9'
'000000051355','5000','2','-9'
'000000051356','5000','-6','-9'
'000000051363','5000','-6','-9'
'000000051376','5000','-6','-9'
'000000051382','5000','2','2'
'000000051383','5000','2','-9'
'000000051387','5000','2','-9'
'000000051397','5000','-6','-9'
'000000051398','5000','2','-9'
'000000051400','5000','-6','-9'
'000000051404','5000','2','-9'
'000000051409','5000','2','-9'
'000000051420','5000','-6','-9'
'000000051423','5000','-6','-9'
'000000051427','5000','2','2'
'000000051437','5000','-6','-9'
'000000051453','5000','2','-9'
'000000051455','5000','2','-9'
'000000051461','5000','2','2'
'000000051462','5000','2','2'
'000000051463','5000','-6','-9'
'000000051472','5000','-6','-9'
'000000051477','5000','2','-9'
'000000051486','5000','2','-9'
'000000051496','5000','1','-9'
'000000051513','5000','2','-9'
'000000051555','5000','1','-9'
'000000051557','5000','1','-9'
'000000051560','5000','2','-9'
'000000051561','5000','2','-9'
'000000051562','5000','2','-9'
'000000051563','5000','2','-9'
'000000051567','5000','2','-9'
'000000051569','5000','-6','-9'
'000000051575','5000','2','-9'
'000000051584','5000','-6','-9'
'000000051585','5000','-6','-9'
'000000051587','5000','-6','-9'
'000000051588','5000','2','-9'
'000000051591','5000','2','-9'
'000000051592','5000','2','-9'
'000000051597','5000','-6','-9'
'000000051598','5000','-6','-9'
'000000051602','5000','-6','-9'
'000000051611','5000','1','-9'
'000000051620','5000','1','-9'
'000000051625','5000','2','2'
'000000051626','5000','-6','-9'
'000000051636','5000','1','-9'
'000000051640','5000','2','-9'
'000000051641','5000','2','-9'
'000000051650','5000','-6','-9'
'000000051651','5000','1','-9'
'000000051669','5000','1','-9'
'000000051675','5000','-6','-9'
'000000051677','5000','-6','-9'
'000000051678','5000','2','-9'
'000000051685','5000','2','-9'
'000000051689','5000','1','-9'
'000000051690','5000','2','-9'
'000000051693','5000','1','-9'
'000000051694','5000','-6','-9'
'000000051701','5000','2','-9'
'000000051702','5000','1','-9'
'000000051703','5000','1','2'
'000000051715','5000','2','-9'
'000000051720','5000','-6','-9'
'000000051721','5000','2','-9'
'000000051722','5000','-6','-9'
'000000051727','5000','2','-9'
'000000051728','5000','2','-9'
'000000051730','5000','2','-9'
'000000051731','5000','2','-9'
'000000051732','5000','2','-9'
'000000051733','5000','1','-9'
'000000051735','5000','2','2'
'000000051736','5000','-6','-9'
'000000051739','5000','-6','-9'
'000000051750','5000','1','-9'
'000000051754','5000','-6','-9'
'000000051756','5000','2','2'
'000000051757','5000','2','-9'
'000000051758','5000','2','-9'
'000000051763','5000','1','2'
'000000051774','5000','2','-9'
'000000051780','5000','2','-9'
'000000051783','5000','-6','-9'
'000000051784','5000','-6','-9'
'000000051791','5000','-6','-9'
'000000051794','5000','-6','-9'
'000000051799','5000','2','-9'
'000000051801','5000','2','2'
'000000051808','5000','-6','-9'
'000000051811','5000','2','-9'
'000000051823','5000','2','-9'
'000000051825','5000','2','-9'
'000000051852','5000','-6','-9'
'000000051857','5000','2','-9'
'000000051858','5000','2','-9'
'000000051859','5000','-6','-9'
'000000051860','5000','2','-9'
'000000051872','5000','2','-9'
'000000051873','5000','2','-9'
'000000051874','5000','2','-9'
'000000051875','5000','-6','-9'
'000000051888','5000','-6','-9'
'000000051893','5000','2','-9'
'000000051899','5000','-6','-9'
'000000051932','5000','2','-9'
'000000051939','5000','1','-9'
'000000051951','5000','-6','-9'
'000000051960','5000','-6','-9'
'000000051961','5000','-6','-9'
'000000051962','5000','-6','-9'
'000000051963','5000','-6','-9'
'000000051969','5000','2','-9'
'000000051972','5000','2','-9'
'000000051973','5000','2','2'
'000000051974','5000','2','2'
'000000051975','5000','-6','-9'
'000000051976','5000','1','-9'
'000000051977','5000','2','-9'
'000000051980','5000','2','-9'
