"fips_msa","city","state","university","year","quarter","hpi","error","time","city_state"
13780,"Binghamton","NY","Binghamton University",2003,2,127.32,1.87,2003.25,"Binghamton, NY"
13780,"Binghamton","NY","Binghamton University",2003,4,128.65,2.08,2003.75,"Binghamton, NY"
13780,"Binghamton","NY","Binghamton University",2005,1,139.22,2.45,2005,"Binghamton, NY"
13780,"Binghamton","NY","Binghamton University",2005,2,146.67,2.47,2005.25,"Binghamton, NY"
13780,"Binghamton","NY","Binghamton University",2000,2,110.73,1.91,2000.25,"Binghamton, NY"
13780,"Binghamton","NY","Binghamton University",2004,4,132.27,2.36,2004.75,"Binghamton, NY"
13780,"Binghamton","NY","Binghamton University",2004,2,131.63,2.13,2004.25,"Binghamton, NY"
13780,"Binghamton","NY","Binghamton University",2003,3,127.61,1.86,2003.5,"Binghamton, NY"
13780,"Binghamton","NY","Binghamton University",2004,1,131.78,2.18,2004,"Binghamton, NY"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2005,2,174.74,2.5,2005.25,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2004,4,162.76,2.38,2004.75,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2000,3,127.98,1.79,2000.5,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2004,3,163.32,2.33,2004.5,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2005,1,168.65,2.48,2005,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2008,2,203.61,3.02,2008.25,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2005,4,184.29,2.7,2005.75,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2007,4,201.03,3,2007.75,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2003,2,146.76,1.94,2003.25,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2000,4,129.65,1.84,2000.75,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2003,4,151.6,2.11,2003.75,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2006,1,179.03,2.74,2006,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2002,3,143.06,1.9,2002.5,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2003,3,149.07,1.96,2003.5,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2002,2,140.31,1.89,2002.25,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2002,1,138.88,1.88,2002,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2000,2,125.84,1.79,2000.25,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2007,2,197.96,2.85,2007.25,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2009,1,205.38,2.91,2009,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2008,4,204.49,3.27,2008.75,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2001,2,134.4,1.8,2001.25,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2006,3,194.82,2.86,2006.5,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2001,1,132.01,1.8,2001,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2006,2,189.96,2.76,2006.25,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2001,4,136.39,1.8,2001.75,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2001,3,134.8,1.81,2001.5,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2004,2,157.91,2.17,2004.25,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2003,1,146.35,1.95,2003,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2002,4,144.03,1.9,2002.75,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2008,3,204.07,3.15,2008.5,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2006,4,196.38,2.88,2006.75,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2007,1,194.26,2.93,2007,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2007,3,198.24,2.87,2007.5,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2000,1,125.96,1.89,2000,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2008,1,202.68,2.92,2008,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2005,3,178.98,2.52,2005.5,"Blacksburg, VA"
13980,"Blacksburg","VA","Virginia Polytechnic Institute and State University",2004,1,154.85,2.15,2004,"Blacksburg, VA"
13980,"Radford","VA","Radford University",2005,2,174.74,2.5,2005.25,"Radford, VA"
13980,"Radford","VA","Radford University",2004,4,162.76,2.38,2004.75,"Radford, VA"
13980,"Radford","VA","Radford University",2000,3,127.98,1.79,2000.5,"Radford, VA"
13980,"Radford","VA","Radford University",2004,3,163.32,2.33,2004.5,"Radford, VA"
13980,"Radford","VA","Radford University",2005,1,168.65,2.48,2005,"Radford, VA"
13980,"Radford","VA","Radford University",2008,2,203.61,3.02,2008.25,"Radford, VA"
13980,"Radford","VA","Radford University",2005,4,184.29,2.7,2005.75,"Radford, VA"
13980,"Radford","VA","Radford University",2007,4,201.03,3,2007.75,"Radford, VA"
13980,"Radford","VA","Radford University",2003,2,146.76,1.94,2003.25,"Radford, VA"
13980,"Radford","VA","Radford University",2000,4,129.65,1.84,2000.75,"Radford, VA"
13980,"Radford","VA","Radford University",2003,4,151.6,2.11,2003.75,"Radford, VA"
13980,"Radford","VA","Radford University",2006,1,179.03,2.74,2006,"Radford, VA"
13980,"Radford","VA","Radford University",2002,3,143.06,1.9,2002.5,"Radford, VA"
13980,"Radford","VA","Radford University",2003,3,149.07,1.96,2003.5,"Radford, VA"
13980,"Radford","VA","Radford University",2002,2,140.31,1.89,2002.25,"Radford, VA"
13980,"Radford","VA","Radford University",2002,1,138.88,1.88,2002,"Radford, VA"
13980,"Radford","VA","Radford University",2000,2,125.84,1.79,2000.25,"Radford, VA"
13980,"Radford","VA","Radford University",2007,2,197.96,2.85,2007.25,"Radford, VA"
13980,"Radford","VA","Radford University",2009,1,205.38,2.91,2009,"Radford, VA"
13980,"Radford","VA","Radford University",2008,4,204.49,3.27,2008.75,"Radford, VA"
13980,"Radford","VA","Radford University",2001,2,134.4,1.8,2001.25,"Radford, VA"
13980,"Radford","VA","Radford University",2006,3,194.82,2.86,2006.5,"Radford, VA"
13980,"Radford","VA","Radford University",2001,1,132.01,1.8,2001,"Radford, VA"
13980,"Radford","VA","Radford University",2006,2,189.96,2.76,2006.25,"Radford, VA"
13980,"Radford","VA","Radford University",2001,4,136.39,1.8,2001.75,"Radford, VA"
13980,"Radford","VA","Radford University",2001,3,134.8,1.81,2001.5,"Radford, VA"
13980,"Radford","VA","Radford University",2004,2,157.91,2.17,2004.25,"Radford, VA"
13980,"Radford","VA","Radford University",2003,1,146.35,1.95,2003,"Radford, VA"
13980,"Radford","VA","Radford University",2002,4,144.03,1.9,2002.75,"Radford, VA"
13980,"Radford","VA","Radford University",2008,3,204.07,3.15,2008.5,"Radford, VA"
13980,"Radford","VA","Radford University",2006,4,196.38,2.88,2006.75,"Radford, VA"
13980,"Radford","VA","Radford University",2007,1,194.26,2.93,2007,"Radford, VA"
13980,"Radford","VA","Radford University",2007,3,198.24,2.87,2007.5,"Radford, VA"
13980,"Radford","VA","Radford University",2000,1,125.96,1.89,2000,"Radford, VA"
13980,"Radford","VA","Radford University",2008,1,202.68,2.92,2008,"Radford, VA"
13980,"Radford","VA","Radford University",2005,3,178.98,2.52,2005.5,"Radford, VA"
13980,"Radford","VA","Radford University",2004,1,154.85,2.15,2004,"Radford, VA"
14020,"Bloomington","IN","Indiana University Bloomington",2004,3,144.26,1.95,2004.5,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2006,4,159.4,2.23,2006.75,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2006,2,156.91,2.14,2006.25,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2007,4,164.05,2.3,2007.75,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2003,4,138.98,1.84,2003.75,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2000,3,121.86,1.65,2000.5,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2003,2,134.88,1.65,2003.25,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2007,1,163.5,2.33,2007,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2007,2,162.09,2.18,2007.25,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2004,4,146.74,1.97,2004.75,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2007,3,161.28,2.19,2007.5,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2006,1,156.43,2.24,2006,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2002,2,130.25,1.64,2002.25,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2003,3,136.89,1.68,2003.5,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2008,1,165.25,2.25,2008,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2001,4,128.09,1.57,2001.75,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2003,1,133.13,1.64,2003,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2004,1,139.1,1.84,2004,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2005,2,152.03,2.08,2005.25,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2000,1,119.28,1.78,2000,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2005,1,151.28,2.13,2005,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2008,4,167.35,2.51,2008.75,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2005,3,154.42,2.06,2005.5,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2004,2,144.79,1.87,2004.25,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2001,3,126.99,1.6,2001.5,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2005,4,150.8,2.18,2005.75,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2008,3,166.65,2.47,2008.5,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2002,3,131.17,1.61,2002.5,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2002,1,128.75,1.59,2002,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2008,2,168.22,2.37,2008.25,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2000,4,122.02,1.7,2000.75,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2006,3,159.44,2.2,2006.5,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2001,2,126.35,1.58,2001.25,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2001,1,125.17,1.59,2001,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2009,1,170.65,2.25,2009,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2002,4,132.01,1.61,2002.75,"Bloomington, IN"
14020,"Bloomington","IN","Indiana University Bloomington",2000,2,121.16,1.62,2000.25,"Bloomington, IN"
14060,"Normal","IL","Illinois State University",2003,1,129.36,0.81,2003,"Normal, IL"
14060,"Normal","IL","Illinois State University",2005,4,142.35,1.07,2005.75,"Normal, IL"
14060,"Normal","IL","Illinois State University",2000,2,119.42,0.85,2000.25,"Normal, IL"
14060,"Normal","IL","Illinois State University",2002,4,129.12,0.8,2002.75,"Normal, IL"
14060,"Normal","IL","Illinois State University",2000,4,121.32,0.83,2000.75,"Normal, IL"
14060,"Normal","IL","Illinois State University",2006,1,143.11,1.15,2006,"Normal, IL"
14060,"Normal","IL","Illinois State University",2005,3,141.77,1.02,2005.5,"Normal, IL"
14060,"Normal","IL","Illinois State University",2005,2,141.73,1.03,2005.25,"Normal, IL"
14060,"Normal","IL","Illinois State University",2008,3,149.33,1.12,2008.5,"Normal, IL"
14060,"Normal","IL","Illinois State University",2008,2,149.94,1.1,2008.25,"Normal, IL"
14060,"Normal","IL","Illinois State University",2001,4,125.32,0.79,2001.75,"Normal, IL"
14060,"Normal","IL","Illinois State University",2000,1,117.72,0.91,2000,"Normal, IL"
14060,"Normal","IL","Illinois State University",2000,3,120.13,0.81,2000.5,"Normal, IL"
14060,"Normal","IL","Illinois State University",2002,1,126.09,0.82,2002,"Normal, IL"
14060,"Normal","IL","Illinois State University",2006,2,145.42,1.06,2006.25,"Normal, IL"
14060,"Normal","IL","Illinois State University",2008,4,150.45,1.12,2008.75,"Normal, IL"
14060,"Normal","IL","Illinois State University",2002,3,128.05,0.8,2002.5,"Normal, IL"
14060,"Normal","IL","Illinois State University",2008,1,150.2,1.04,2008,"Normal, IL"
14060,"Normal","IL","Illinois State University",2004,4,139.14,1,2004.75,"Normal, IL"
14060,"Normal","IL","Illinois State University",2005,1,138.29,1.03,2005,"Normal, IL"
14060,"Normal","IL","Illinois State University",2002,2,126.99,0.83,2002.25,"Normal, IL"
14060,"Normal","IL","Illinois State University",2009,1,150.25,1.02,2009,"Normal, IL"
14060,"Normal","IL","Illinois State University",2007,4,150.11,1.07,2007.75,"Normal, IL"
14060,"Normal","IL","Illinois State University",2004,1,134.32,0.91,2004,"Normal, IL"
14060,"Normal","IL","Illinois State University",2007,3,149.55,1.07,2007.5,"Normal, IL"
14060,"Normal","IL","Illinois State University",2006,3,146.29,1.05,2006.5,"Normal, IL"
14060,"Normal","IL","Illinois State University",2006,4,148.18,1.07,2006.75,"Normal, IL"
14060,"Normal","IL","Illinois State University",2003,2,130.07,0.82,2003.25,"Normal, IL"
14060,"Normal","IL","Illinois State University",2007,2,148.89,1.09,2007.25,"Normal, IL"
14060,"Normal","IL","Illinois State University",2003,4,133.28,0.92,2003.75,"Normal, IL"
14060,"Normal","IL","Illinois State University",2001,2,123.47,0.78,2001.25,"Normal, IL"
14060,"Normal","IL","Illinois State University",2004,3,136.6,0.97,2004.5,"Normal, IL"
14060,"Normal","IL","Illinois State University",2007,1,150.05,1.19,2007,"Normal, IL"
14060,"Normal","IL","Illinois State University",2001,3,124.64,0.81,2001.5,"Normal, IL"
14060,"Normal","IL","Illinois State University",2004,2,135.39,0.92,2004.25,"Normal, IL"
14060,"Normal","IL","Illinois State University",2001,1,122.75,0.79,2001,"Normal, IL"
14060,"Normal","IL","Illinois State University",2003,3,131.2,0.82,2003.5,"Normal, IL"
14500,"Boulder","CO","University of Colorado at Boulder",2003,1,177.9,0.88,2003,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2001,4,171.55,0.85,2001.75,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2009,1,208.37,1.22,2009,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2004,4,185.82,1.13,2004.75,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2001,3,171.42,0.88,2001.5,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2005,2,191.17,1.21,2005.25,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2005,1,189.09,1.21,2005,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2003,2,178.21,0.88,2003.25,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2000,3,154.41,0.85,2000.5,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2006,3,195.28,1.24,2006.5,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2005,3,194.16,1.2,2005.5,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2003,4,179.5,1,2003.75,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2007,4,202.46,1.3,2007.75,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2002,4,177.86,0.87,2002.75,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2008,4,208.06,1.42,2008.75,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2001,1,162.82,0.83,2001,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2000,4,157.36,0.87,2000.75,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2008,1,204.31,1.21,2008,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2006,2,196.34,1.26,2006.25,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2007,2,199.92,1.27,2007.25,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2006,1,193.42,1.38,2006,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2005,4,193.36,1.34,2005.75,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2004,2,181.79,1,2004.25,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2002,1,173.18,0.88,2002,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2000,2,149.39,0.84,2000.25,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2008,2,204.88,1.3,2008.25,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2002,3,176.8,0.87,2002.5,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2007,1,196.44,1.34,2007,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2008,3,205.92,1.42,2008.5,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2000,1,143.24,0.87,2000,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2003,3,178.34,0.89,2003.5,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2002,2,174.52,0.9,2002.25,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2007,3,200.49,1.25,2007.5,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2004,3,184.14,1.15,2004.5,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2006,4,197.05,1.26,2006.75,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2001,2,166.22,0.83,2001.25,"Boulder, CO"
14500,"Boulder","CO","University of Colorado at Boulder",2004,1,179.72,0.99,2004,"Boulder, CO"
14540,"Bowling Green","KY","Western Kentucky University",2003,4,131.13,1.45,2003.75,"Bowling Green, KY"
14540,"Bowling Green","KY","Western Kentucky University",2009,1,154.58,1.69,2009,"Bowling Green, KY"
14540,"Bowling Green","KY","Western Kentucky University",2002,1,124.62,1.29,2002,"Bowling Green, KY"
14540,"Bowling Green","KY","Western Kentucky University",2002,2,124.37,1.3,2002.25,"Bowling Green, KY"
14540,"Bowling Green","KY","Western Kentucky University",2002,4,128.11,1.29,2002.75,"Bowling Green, KY"
14540,"Bowling Green","KY","Western Kentucky University",2008,4,153.76,1.91,2008.75,"Bowling Green, KY"
14540,"Bowling Green","KY","Western Kentucky University",2005,2,140.2,1.6,2005.25,"Bowling Green, KY"
14540,"Bowling Green","KY","Western Kentucky University",2000,2,118.31,1.3,2000.25,"Bowling Green, KY"
14540,"Bowling Green","KY","Western Kentucky University",2003,1,127.95,1.3,2003,"Bowling Green, KY"
14540,"Bowling Green","KY","Western Kentucky University",2005,3,144.3,1.64,2005.5,"Bowling Green, KY"
14540,"Bowling Green","KY","Western Kentucky University",2008,2,154.14,1.8,2008.25,"Bowling Green, KY"
