"cbsa","src","year","dir","returns","exempt","income"
43780,"Tot Mig-Diff St",405,"in",3551,6836,149732
43780,"Tot Mig-Diff St",405,"out",4017,7474,165675
43780,"Tot Mig-Diff St",506,"in",3589,6973,150848
43780,"Tot Mig-Diff St",506,"out",4206,7806,211020
43780,"Tot Mig-Diff St",607,"in",3588,6857,155299
43780,"Tot Mig-Diff St",607,"out",4225,7846,194275
43780,"Tot Mig-Diff St",708,"in",3840,7238,170873
43780,"Tot Mig-Diff St",708,"out",4283,7726,199905
43780,"Tot Mig-Foreign",405,"in",265,303,1755
43780,"Tot Mig-Foreign",405,"out",100,145,1915
43780,"Tot Mig-Foreign",506,"in",257,309,2227
43780,"Tot Mig-Foreign",506,"out",76,113,1906
43780,"Tot Mig-Foreign",607,"in",254,276,2037
43780,"Tot Mig-Foreign",607,"out",80,107,1708
43780,"Tot Mig-Foreign",708,"in",263,294,3021
43780,"Tot Mig-Foreign",708,"out",78,105,2014
43780,"Tot Mig-Same St",405,"in",2350,4472,78865
43780,"Tot Mig-Same St",405,"out",2554,5006,88307
43780,"Tot Mig-Same St",506,"in",2525,4705,89152
43780,"Tot Mig-Same St",506,"out",2704,5087,90822
43780,"Tot Mig-Same St",607,"in",2522,4807,88376
43780,"Tot Mig-Same St",607,"out",2561,4902,99449
43780,"Tot Mig-Same St",708,"in",2536,4839,84743
43780,"Tot Mig-Same St",708,"out",2784,5177,101873
43900,"Non-Migrants",405,"in",86966,198600,3953686
43900,"Non-Migrants",405,"out",86966,198600,3953686
43900,"Non-Migrants",506,"in",87022,198921,4096404
43900,"Non-Migrants",506,"out",87022,198921,4096404
43900,"Non-Migrants",607,"in",88238,201322,4341609
43900,"Non-Migrants",607,"out",88238,201322,4341609
43900,"Non-Migrants",708,"in",93513,211170,4628926
43900,"Non-Migrants",708,"out",93513,211170,4628926
43900,"Tot Mig-Diff St",405,"in",2269,4869,91597
43900,"Tot Mig-Diff St",405,"out",1929,3750,72485
43900,"Tot Mig-Diff St",506,"in",2553,5506,119937
43900,"Tot Mig-Diff St",506,"out",1873,3781,76884
43900,"Tot Mig-Diff St",607,"in",3033,6712,130715
43900,"Tot Mig-Diff St",607,"out",1878,3802,74638
43900,"Tot Mig-Diff St",708,"in",3130,6810,153131
43900,"Tot Mig-Diff St",708,"out",2044,3971,81699
43900,"Tot Mig-Foreign",405,"in",42,96,1103
43900,"Tot Mig-Foreign",405,"out",49,85,1999
43900,"Tot Mig-Foreign",506,"in",61,90,1236
43900,"Tot Mig-Foreign",506,"out",34,53,926
43900,"Tot Mig-Foreign",607,"in",58,99,1432
43900,"Tot Mig-Foreign",607,"out",42,57,883
43900,"Tot Mig-Foreign",708,"in",55,78,1253
43900,"Tot Mig-Foreign",708,"out",34,61,1108
43900,"Tot Mig-Same St",405,"in",2273,4619,82966
43900,"Tot Mig-Same St",405,"out",2326,4522,74756
43900,"Tot Mig-Same St",506,"in",2453,4981,89056
43900,"Tot Mig-Same St",506,"out",2362,4583,81684
43900,"Tot Mig-Same St",607,"in",2575,5092,92464
43900,"Tot Mig-Same St",607,"out",2312,4551,85441
43900,"Tot Mig-Same St",708,"in",2814,5489,103313
43900,"Tot Mig-Same St",708,"out",2599,4986,91573
44060,"Non-Migrants",405,"in",149251,322608,7239839
44060,"Non-Migrants",405,"out",149251,322608,7239839
44060,"Non-Migrants",506,"in",150268,322805,7689583
44060,"Non-Migrants",506,"out",150268,322805,7689583
44060,"Non-Migrants",607,"in",154114,327498,8353512
44060,"Non-Migrants",607,"out",154114,327498,8353512
44060,"Non-Migrants",708,"in",163428,342699,9158921
44060,"Non-Migrants",708,"out",163428,342699,9158921
44060,"Tot Mig-Diff St",405,"in",5515,11063,220171
44060,"Tot Mig-Diff St",405,"out",4939,9421,180207
44060,"Tot Mig-Diff St",506,"in",6027,12104,258192
44060,"Tot Mig-Diff St",506,"out",5323,10108,196236
44060,"Tot Mig-Diff St",607,"in",6047,12162,279939
44060,"Tot Mig-Diff St",607,"out",4964,9565,187628
44060,"Tot Mig-Diff St",708,"in",5908,11423,252473
44060,"Tot Mig-Diff St",708,"out",5311,9921,268262
44060,"Tot Mig-Foreign",405,"in",221,410,5350
44060,"Tot Mig-Foreign",405,"out",228,453,7235
44060,"Tot Mig-Foreign",506,"in",235,495,6896
44060,"Tot Mig-Foreign",506,"out",244,508,7662
44060,"Tot Mig-Foreign",607,"in",230,499,8199
44060,"Tot Mig-Foreign",607,"out",213,441,7589
44060,"Tot Mig-Foreign",708,"in",225,494,10965
44060,"Tot Mig-Foreign",708,"out",197,408,5897
44060,"Tot Mig-Same St",405,"in",3760,6883,126816
44060,"Tot Mig-Same St",405,"out",3518,6233,109816
44060,"Tot Mig-Same St",506,"in",4001,7065,137598
44060,"Tot Mig-Same St",506,"out",3555,6337,117725
44060,"Tot Mig-Same St",607,"in",3987,7250,144972
44060,"Tot Mig-Same St",607,"out",3459,6049,121279
44060,"Tot Mig-Same St",708,"in",4164,7305,157218
44060,"Tot Mig-Same St",708,"out",3660,6439,138947
44100,"Non-Migrants",405,"in",80345,168355,4464420
44100,"Non-Migrants",405,"out",80345,168355,4464420
44100,"Non-Migrants",506,"in",80247,167417,4561335
44100,"Non-Migrants",506,"out",80247,167417,4561335
44100,"Non-Migrants",607,"in",80726,167573,4726070
44100,"Non-Migrants",607,"out",80726,167573,4726070
44100,"Non-Migrants",708,"in",83489,171168,5032050
44100,"Non-Migrants",708,"out",83489,171168,5032050
44100,"Tot Mig-Diff St",405,"in",1211,2268,47599
44100,"Tot Mig-Diff St",405,"out",1749,3087,71592
44100,"Tot Mig-Diff St",506,"in",1328,2530,58199
44100,"Tot Mig-Diff St",506,"out",1754,3149,89115
44100,"Tot Mig-Diff St",607,"in",1338,2557,61271
44100,"Tot Mig-Diff St",607,"out",1751,3058,75260
44100,"Tot Mig-Diff St",708,"in",1338,2470,55484
44100,"Tot Mig-Diff St",708,"out",1766,3156,85078
44100,"Tot Mig-Foreign",405,"in",68,79,559
44100,"Tot Mig-Foreign",405,"out",31,51,961
44100,"Tot Mig-Foreign",506,"in",111,134,944
44100,"Tot Mig-Foreign",506,"out",24,39,641
44100,"Tot Mig-Foreign",607,"in",92,119,819
44100,"Tot Mig-Foreign",607,"out",21,30,316
44100,"Tot Mig-Foreign",708,"in",83,111,752
44100,"Tot Mig-Foreign",708,"out",28,42,1058
44100,"Tot Mig-Same St",405,"in",2555,4522,86400
44100,"Tot Mig-Same St",405,"out",2361,4220,82077
44100,"Tot Mig-Same St",506,"in",2673,4726,93401
44100,"Tot Mig-Same St",506,"out",2353,4106,82544
44100,"Tot Mig-Same St",607,"in",2551,4550,89624
44100,"Tot Mig-Same St",607,"out",2390,4227,84026
44100,"Tot Mig-Same St",708,"in",2723,4747,97411
44100,"Tot Mig-Same St",708,"out",2382,4045,81180
44140,"Non-Migrants",405,"in",246170,508105,12504883
44140,"Non-Migrants",405,"out",246170,508105,12504883
44140,"Non-Migrants",506,"in",246498,508248,13013017
44140,"Non-Migrants",506,"out",246498,508248,13013017
44140,"Non-Migrants",607,"in",248378,508269,13647533
44140,"Non-Migrants",607,"out",248378,508269,13647533
44140,"Non-Migrants",708,"in",256739,519098,14303050
44140,"Non-Migrants",708,"out",256739,519098,14303050
44140,"Tot Mig-Diff St",405,"in",5151,8582,195761
44140,"Tot Mig-Diff St",405,"out",7307,12113,292560
44140,"Tot Mig-Diff St",506,"in",5085,8508,205186
44140,"Tot Mig-Diff St",506,"out",7323,12505,309951
44140,"Tot Mig-Diff St",607,"in",5139,8508,224852
44140,"Tot Mig-Diff St",607,"out",7214,11737,308911
44140,"Tot Mig-Diff St",708,"in",5539,9313,223396
44140,"Tot Mig-Diff St",708,"out",7157,11509,295097
44140,"Tot Mig-Foreign",405,"in",579,735,4700
44140,"Tot Mig-Foreign",405,"out",237,399,4806
44140,"Tot Mig-Foreign",506,"in",564,753,4672
44140,"Tot Mig-Foreign",506,"out",227,391,5294
44140,"Tot Mig-Foreign",607,"in",636,833,5528
44140,"Tot Mig-Foreign",607,"out",205,363,7693
44140,"Tot Mig-Foreign",708,"in",670,924,6152
44140,"Tot Mig-Foreign",708,"out",202,316,3803
44140,"Tot Mig-Same St",405,"in",6662,11042,251351
44140,"Tot Mig-Same St",405,"out",6447,10092,233659
44140,"Tot Mig-Same St",506,"in",6704,10842,251619
44140,"Tot Mig-Same St",506,"out",6609,10007,235298
44140,"Tot Mig-Same St",607,"in",6311,10039,237975
44140,"Tot Mig-Same St",607,"out",6601,10045,246925
44140,"Tot Mig-Same St",708,"in",6278,9870,243053
44140,"Tot Mig-Same St",708,"out",6665,10254,254155
44180,"Non-Migrants",405,"in",130199,286151,5925589
44180,"Non-Migrants",405,"out",130199,286151,5925589
44180,"Non-Migrants",506,"in",131895,289021,6388793
44180,"Non-Migrants",506,"out",131895,289021,6388793
44180,"Non-Migrants",607,"in",136129,296403,6780238
44180,"Non-Migrants",607,"out",136129,296403,6780238
44180,"Non-Migrants",708,"in",146531,313486,7405079
44180,"Non-Migrants",708,"out",146531,313486,7405079
44180,"Tot Mig-Diff St",405,"in",4854,9994,169223
44180,"Tot Mig-Diff St",405,"out",3826,7222,124725
44180,"Tot Mig-Diff St",506,"in",5445,11544,211692
44180,"Tot Mig-Diff St",506,"out",3995,7569,135848
44180,"Tot Mig-Diff St",607,"in",5163,10706,221272
44180,"Tot Mig-Diff St",607,"out",4042,7808,178517
44180,"Tot Mig-Diff St",708,"in",4866,9756,190203
44180,"Tot Mig-Diff St",708,"out",4733,8981,160503
44180,"Tot Mig-Foreign",405,"in",134,161,1055
44180,"Tot Mig-Foreign",405,"out",41,60,542
44180,"Tot Mig-Foreign",506,"in",142,182,1703
44180,"Tot Mig-Foreign",506,"out",34,63,834
44180,"Tot Mig-Foreign",607,"in",165,224,1267
44180,"Tot Mig-Foreign",607,"out",58,104,1303
44180,"Tot Mig-Foreign",708,"in",214,246,1341
44180,"Tot Mig-Foreign",708,"out",36,88,1754
44180,"Tot Mig-Same St",405,"in",8232,15963,254959
44180,"Tot Mig-Same St",405,"out",7200,14257,224124
44180,"Tot Mig-Same St",506,"in",8894,16919,278725
44180,"Tot Mig-Same St",506,"out",7723,14938,242377
44180,"Tot Mig-Same St",607,"in",8906,16873,285969
44180,"Tot Mig-Same St",607,"out",7668,14750,248791
44180,"Tot Mig-Same St",708,"in",9101,16888,283322
44180,"Tot Mig-Same St",708,"out",8097,15458,247732
44220,"Non-Migrants",405,"in",52437,110280,2246456
44220,"Non-Migrants",405,"out",52437,110280,2246456
44220,"Non-Migrants",506,"in",51825,108971,2311773
44220,"Non-Migrants",506,"out",51825,108971,2311773
44220,"Non-Migrants",607,"in",51616,108166,2365898
44220,"Non-Migrants",607,"out",51616,108166,2365898
44220,"Non-Migrants",708,"in",53075,110013,2447765
44220,"Non-Migrants",708,"out",53075,110013,2447765
44220,"Tot Mig-Diff St",405,"in",619,1234,20480
44220,"Tot Mig-Diff St",405,"out",863,1595,29145
44220,"Tot Mig-Diff St",506,"in",648,1360,21878
44220,"Tot Mig-Diff St",506,"out",845,1567,30049
44220,"Tot Mig-Diff St",607,"in",557,1120,18464
44220,"Tot Mig-Diff St",607,"out",854,1636,36348
44220,"Tot Mig-Diff St",708,"in",644,1259,24615
44220,"Tot Mig-Diff St",708,"out",821,1484,29469
44220,"Tot Mig-Foreign",405,"in",58,106,1019
44220,"Tot Mig-Foreign",405,"out",20,28,389
44220,"Tot Mig-Foreign",506,"in",42,90,1577
44220,"Tot Mig-Foreign",506,"out",15,19,371
44220,"Tot Mig-Foreign",607,"in",36,51,578
44220,"Tot Mig-Foreign",607,"out",23,50,1472
44220,"Tot Mig-Foreign",708,"in",41,73,596
44220,"Tot Mig-Foreign",708,"out",14,19,220
44220,"Tot Mig-Same St",405,"in",1666,3126,52742
44220,"Tot Mig-Same St",405,"out",1769,3232,62019
44220,"Tot Mig-Same St",506,"in",1658,3196,52496
44220,"Tot Mig-Same St",506,"out",1888,3287,58820
44220,"Tot Mig-Same St",607,"in",1528,2828,50372
44220,"Tot Mig-Same St",607,"out",1827,3260,59508
44220,"Tot Mig-Same St",708,"in",1628,3043,51761
44220,"Tot Mig-Same St",708,"out",1900,3434,60243
44300,"Non-Migrants",405,"in",42857,89960,2237938
44300,"Non-Migrants",405,"out",42857,89960,2237938
44300,"Non-Migrants",506,"in",43023,90013,2366611
44300,"Non-Migrants",506,"out",43023,90013,2366611
44300,"Non-Migrants",607,"in",43586,90842,2531419
44300,"Non-Migrants",607,"out",43586,90842,2531419
44300,"Non-Migrants",708,"in",45242,92893,2675407
44300,"Non-Migrants",708,"out",45242,92893,2675407
44300,"Tot Mig-Diff St",405,"in",1415,2501,62249
44300,"Tot Mig-Diff St",405,"out",1937,3061,75558
44300,"Tot Mig-Diff St",506,"in",1510,2647,67301
44300,"Tot Mig-Diff St",506,"out",2049,3269,79136
44300,"Tot Mig-Diff St",607,"in",1442,2375,69413
44300,"Tot Mig-Diff St",607,"out",1949,3082,82618
44300,"Tot Mig-Diff St",708,"in",1537,2525,73022
44300,"Tot Mig-Diff St",708,"out",1970,3140,96098
44300,"Tot Mig-Foreign",405,"in",553,635,3535
44300,"Tot Mig-Foreign",405,"out",121,177,2088
44300,"Tot Mig-Foreign",506,"in",505,546,3047
44300,"Tot Mig-Foreign",506,"out",89,129,2468
44300,"Tot Mig-Foreign",607,"in",563,623,3604
44300,"Tot Mig-Foreign",607,"out",96,135,1476
44300,"Tot Mig-Foreign",708,"in",585,640,4020
44300,"Tot Mig-Foreign",708,"out",70,109,1333
44300,"Tot Mig-Same St",405,"in",1555,2458,53515
44300,"Tot Mig-Same St",405,"out",1468,2261,47135
44300,"Tot Mig-Same St",506,"in",1689,2588,54904
44300,"Tot Mig-Same St",506,"out",1448,2205,46376
44300,"Tot Mig-Same St",607,"in",1547,2333,52889
44300,"Tot Mig-Same St",607,"out",1463,2264,47361
44300,"Tot Mig-Same St",708,"in",1633,2474,58182
44300,"Tot Mig-Same St",708,"out",1436,2196,49191
44700,"Non-Migrants",405,"in",185722,462744,9724095
44700,"Non-Migrants",405,"out",185722,462744,9724095
44700,"Non-Migrants",506,"in",189188,472773,10390668
44700,"Non-Migrants",506,"out",189188,472773,10390668
44700,"Non-Migrants",607,"in",193982,484980,10643318
44700,"Non-Migrants",607,"out",193982,484980,10643318
44700,"Non-Migrants",708,"in",203355,505365,11244713
44700,"Non-Migrants",708,"out",203355,505365,11244713
44700,"Tot Mig-Diff St",405,"in",2031,4226,76360
44700,"Tot Mig-Diff St",405,"out",3307,7312,134813
44700,"Tot Mig-Diff St",506,"in",2007,4123,69975
44700,"Tot Mig-Diff St",506,"out",3737,8705,159559
44700,"Tot Mig-Diff St",607,"in",2001,4108,79032
44700,"Tot Mig-Diff St",607,"out",3552,8205,149918
44700,"Tot Mig-Diff St",708,"in",2181,4522,82249
44700,"Tot Mig-Diff St",708,"out",3147,6875,130940
44700,"Tot Mig-Foreign",405,"in",115,188,3154
44700,"Tot Mig-Foreign",405,"out",97,170,3154
44700,"Tot Mig-Foreign",506,"in",108,174,2683
44700,"Tot Mig-Foreign",506,"out",92,144,2511
44700,"Tot Mig-Foreign",607,"in",104,153,2054
44700,"Tot Mig-Foreign",607,"out",87,142,2998
44700,"Tot Mig-Foreign",708,"in",121,174,3216
44700,"Tot Mig-Foreign",708,"out",92,142,3288
44700,"Tot Mig-Same St",405,"in",11408,27302,553460
44700,"Tot Mig-Same St",405,"out",8904,19006,392384
44700,"Tot Mig-Same St",506,"in",10212,24087,466944
44700,"Tot Mig-Same St",506,"out",9209,19938,401527
44700,"Tot Mig-Same St",607,"in",9112,21132,410635
44700,"Tot Mig-Same St",607,"out",8816,18811,388803
44700,"Tot Mig-Same St",708,"in",8936,19545,442521
44700,"Tot Mig-Same St",708,"out",9475,20150,412310
44940,"Non-Migrants",405,"in",34729,79381,1286505
44940,"Non-Migrants",405,"out",34729,79381,1286505
44940,"Non-Migrants",506,"in",34508,78598,1321540
44940,"Non-Migrants",506,"out",34508,78598,1321540
44940,"Non-Migrants",607,"in",34220,77599,1376007
44940,"Non-Migrants",607,"out",34220,77599,1376007
44940,"Non-Migrants",708,"in",35605,79719,1471058
44940,"Non-Migrants",708,"out",35605,79719,1471058
44940,"Tot Mig-Diff St",405,"in",1615,3324,50198
44940,"Tot Mig-Diff St",405,"out",1645,3562,53810
44940,"Tot Mig-Diff St",506,"in",1509,3113,51029
44940,"Tot Mig-Diff St",506,"out",1703,3673,56305
44940,"Tot Mig-Diff St",607,"in",1550,3173,54113
44940,"Tot Mig-Diff St",607,"out",1590,3508,58769
44940,"Tot Mig-Diff St",708,"in",1590,3283,55146
44940,"Tot Mig-Diff St",708,"out",1493,3200,54655
44940,"Tot Mig-Foreign",405,"in",248,532,6872
44940,"Tot Mig-Foreign",405,"out",284,564,8400
44940,"Tot Mig-Foreign",506,"in",288,563,8219
44940,"Tot Mig-Foreign",506,"out",267,522,8513
44940,"Tot Mig-Foreign",607,"in",269,550,8475
44940,"Tot Mig-Foreign",607,"out",239,473,7559
44940,"Tot Mig-Foreign",708,"in",195,418,6716
44940,"Tot Mig-Foreign",708,"out",199,402,6931
44940,"Tot Mig-Same St",405,"in",754,1531,21072
44940,"Tot Mig-Same St",405,"out",1058,2155,33542
44940,"Tot Mig-Same St",506,"in",830,1700,23499
44940,"Tot Mig-Same St",506,"out",1106,2236,33288
44940,"Tot Mig-Same St",607,"in",822,1706,22404
44940,"Tot Mig-Same St",607,"out",1035,2050,33097
44940,"Tot Mig-Same St",708,"in",911,1826,26223
44940,"Tot Mig-Same St",708,"out",1096,2171,34711
45060,"Non-Migrants",405,"in",231046,501201,11709945
45060,"Non-Migrants",405,"out",231046,501201,11709945
45060,"Non-Migrants",506,"in",230696,498042,12012039
45060,"Non-Migrants",506,"out",230696,498042,12012039
45060,"Non-Migrants",607,"in",232700,498533,12680288
45060,"Non-Migrants",607,"out",232700,498533,12680288
45060,"Non-Migrants",708,"in",241219,508199,13684810
45060,"Non-Migrants",708,"out",241219,508199,13684810
45060,"Tot Mig-Diff St",405,"in",3703,6769,158419
45060,"Tot Mig-Diff St",405,"out",6287,11151,267919
45060,"Tot Mig-Diff St",506,"in",3910,7233,164889
45060,"Tot Mig-Diff St",506,"out",6122,10570,266299
45060,"Tot Mig-Diff St",607,"in",3857,6976,191957
45060,"Tot Mig-Diff St",607,"out",6123,10565,285460
45060,"Tot Mig-Diff St",708,"in",4093,7407,185571
45060,"Tot Mig-Diff St",708,"out",6003,10134,299962
45060,"Tot Mig-Foreign",405,"in",491,649,6415
45060,"Tot Mig-Foreign",405,"out",152,242,4551
45060,"Tot Mig-Foreign",506,"in",490,593,5425
45060,"Tot Mig-Foreign",506,"out",138,236,3930
45060,"Tot Mig-Foreign",607,"in",568,661,5756
45060,"Tot Mig-Foreign",607,"out",155,218,4816
45060,"Tot Mig-Foreign",708,"in",572,672,5601
45060,"Tot Mig-Foreign",708,"out",149,242,5001
45060,"Tot Mig-Same St",405,"in",6817,11590,238541
45060,"Tot Mig-Same St",405,"out",6761,11288,227598
45060,"Tot Mig-Same St",506,"in",6905,11827,250415
45060,"Tot Mig-Same St",506,"out",6594,11069,229176
45060,"Tot Mig-Same St",607,"in",6642,11307,239022
45060,"Tot Mig-Same St",607,"out",6454,10687,224500
45060,"Tot Mig-Same St",708,"in",6894,11491,255969
45060,"Tot Mig-Same St",708,"out",6836,11056,247793
45220,"Non-Migrants",405,"in",107025,220712,5396637
45220,"Non-Migrants",405,"out",107025,220712,5396637
45220,"Non-Migrants",506,"in",107687,219716,5550333
45220,"Non-Migrants",506,"out",107687,219716,5550333
45220,"Non-Migrants",607,"in",109861,222402,5913045
45220,"Non-Migrants",607,"out",109861,222402,5913045
45220,"Non-Migrants",708,"in",115236,231400,6333105
45220,"Non-Migrants",708,"out",115236,231400,6333105
45220,"Tot Mig-Diff St",405,"in",3950,6907,140812
45220,"Tot Mig-Diff St",405,"out",3766,6314,132068
45220,"Tot Mig-Diff St",506,"in",3903,6773,143441
45220,"Tot Mig-Diff St",506,"out",4246,7278,200387
45220,"Tot Mig-Diff St",607,"in",3686,6432,151058
45220,"Tot Mig-Diff St",607,"out",4154,7008,160491
45220,"Tot Mig-Diff St",708,"in",3523,6079,145377
45220,"Tot Mig-Diff St",708,"out",4520,7568,168729
45220,"Tot Mig-Foreign",405,"in",233,312,3014
45220,"Tot Mig-Foreign",405,"out",98,149,1882
45220,"Tot Mig-Foreign",506,"in",254,315,2716
45220,"Tot Mig-Foreign",506,"out",69,111,1677
45220,"Tot Mig-Foreign",607,"in",239,295,2678
45220,"Tot Mig-Foreign",607,"out",102,157,2540
45220,"Tot Mig-Foreign",708,"in",267,326,3243
45220,"Tot Mig-Foreign",708,"out",82,133,1972
45220,"Tot Mig-Same St",405,"in",6382,11184,211860
45220,"Tot Mig-Same St",405,"out",6512,11391,209563
45220,"Tot Mig-Same St",506,"in",7040,12080,252509
45220,"Tot Mig-Same St",506,"out",6723,11521,225631
45220,"Tot Mig-Same St",607,"in",6953,12062,235530
45220,"Tot Mig-Same St",607,"out",6734,11505,227486
45220,"Tot Mig-Same St",708,"in",7245,12492,236540
45220,"Tot Mig-Same St",708,"out",7194,12251,232586
45300,"Non-Migrants",405,"in",894029,1813102,44659646
45300,"Non-Migrants",405,"out",894029,1813102,44659646
45300,"Non-Migrants",506,"in",904674,1828921,48022404
45300,"Non-Migrants",506,"out",904674,1828921,48022404
45300,"Non-Migrants",607,"in",927299,1861658,50873667
45300,"Non-Migrants",607,"out",927299,1861658,50873667
45300,"Non-Migrants",708,"in",975523,1941075,53309410
45300,"Non-Migrants",708,"out",975523,1941075,53309410
45300,"Tot Mig-Diff St",405,"in",47184,90413,2167590
45300,"Tot Mig-Diff St",405,"out",28042,51351,1188449
45300,"Tot Mig-Diff St",506,"in",44755,84369,2194237
45300,"Tot Mig-Diff St",506,"out",31946,59324,1346189
45300,"Tot Mig-Diff St",607,"in",38053,69486,1899436
45300,"Tot Mig-Diff St",607,"out",33555,62626,1449785
45300,"Tot Mig-Diff St",708,"in",35995,64877,1815007
45300,"Tot Mig-Diff St",708,"out",35289,64099,1485143
45300,"Tot Mig-Foreign",405,"in",1560,2787,43429
45300,"Tot Mig-Foreign",405,"out",883,1725,30661
45300,"Tot Mig-Foreign",506,"in",1756,3090,50501
45300,"Tot Mig-Foreign",506,"out",807,1574,30913
45300,"Tot Mig-Foreign",607,"in",1592,3049,48988
45300,"Tot Mig-Foreign",607,"out",890,1682,32446
45300,"Tot Mig-Foreign",708,"in",1796,3253,61671
45300,"Tot Mig-Foreign",708,"out",868,1634,31458
45300,"Tot Mig-Same St",405,"in",40431,72899,1664062
45300,"Tot Mig-Same St",405,"out",39289,71244,1636572
45300,"Tot Mig-Same St",506,"in",43010,76445,1833005
45300,"Tot Mig-Same St",506,"out",40983,73172,1763671
45300,"Tot Mig-Same St",607,"in",40668,71240,1638920
45300,"Tot Mig-Same St",607,"out",39147,68778,1627823
45300,"Tot Mig-Same St",708,"in",40781,70216,1583580
45300,"Tot Mig-Same St",708,"out",39538,68657,1587394
45460,"Non-Migrants",405,"in",57476,126581,2489367
45460,"Non-Migrants",405,"out",57476,126581,2489367
45460,"Non-Migrants",506,"in",57297,125308,2573976
45460,"Non-Migrants",506,"out",57297,125308,2573976
45460,"Non-Migrants",607,"in",57972,125870,2671881
45460,"Non-Migrants",607,"out",57972,125870,2671881
45460,"Non-Migrants",708,"in",60685,129400,2836400
45460,"Non-Migrants",708,"out",60685,129400,2836400
