"gestfips","gtcbsa","gtco","pemlr","prdtind1","prmjind1","year","month"
6,32900,47,1,40,10,2006,12
6,32900,47,1,4,3,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,1,1,1,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,1,1,1,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,1,32,8,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,1,36,9,2006,12
6,32900,47,1,32,8,2007,1
6,32900,47,1,23,6,2007,1
6,32900,47,1,1,1,2007,1
6,32900,47,1,23,6,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,1,24,6,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,3,23,6,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,1,36,9,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,1,21,5,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,1,22,5,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,1,38,9,2007,1
6,32900,47,1,23,6,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,1,14,4,2007,1
6,32900,47,1,40,10,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,1,22,5,2007,1
6,32900,47,1,22,5,2007,1
6,32900,47,1,1,1,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,1,4,3,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,6,-1,-1,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,6,-1,-1,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,6,-1,-1,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,1,40,10,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,1,22,5,2007,1
6,32900,47,1,22,5,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,1,15,4,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,1,1,1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,1,46,11,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,1,21,5,2007,1
6,32900,47,1,40,10,2007,1
6,32900,47,3,4,3,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,1,1,1,2007,1
6,32900,47,5,-1,-1,2007,1
6,32900,47,1,1,1,2007,1
6,32900,47,7,-1,-1,2007,1
6,32900,47,1,32,8,2007,1
6,32900,47,-1,-1,-1,2007,1
6,32900,47,1,36,9,2007,1
6,32900,47,2,32,8,2007,2
6,32900,47,1,23,6,2007,2
6,32900,47,6,-1,-1,2007,2
6,32900,47,1,23,6,2007,2
6,32900,47,6,-1,-1,2007,2
6,32900,47,7,-1,-1,2007,2
6,32900,47,1,24,6,2007,2
6,32900,47,7,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,5,-1,-1,2007,2
6,32900,47,5,-1,-1,2007,2
6,32900,47,3,23,6,2007,2
6,32900,47,7,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,1,36,9,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,7,-1,-1,2007,2
6,32900,47,1,21,5,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,1,22,5,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,1,38,9,2007,2
6,32900,47,1,22,5,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,1,40,10,2007,2
6,32900,47,1,23,6,2007,2
6,32900,47,1,4,3,2007,2
6,32900,47,6,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,6,-1,-1,2007,2
6,32900,47,5,-1,-1,2007,2
6,32900,47,7,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,6,-1,-1,2007,2
6,32900,47,5,-1,-1,2007,2
6,32900,47,6,-1,-1,2007,2
6,32900,47,5,-1,-1,2007,2
6,32900,47,1,40,10,2007,2
6,32900,47,1,38,9,2007,2
6,32900,47,1,42,10,2007,2
6,32900,47,5,-1,-1,2007,2
6,32900,47,1,22,5,2007,2
6,32900,47,1,22,5,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,1,15,4,2007,2
6,32900,47,4,14,4,2007,2
6,32900,47,1,1,1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,1,46,11,2007,2
6,32900,47,7,-1,-1,2007,2
6,32900,47,7,-1,-1,2007,2
6,32900,47,5,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,7,-1,-1,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,1,1,1,2007,2
6,32900,47,5,-1,-1,2007,2
6,32900,47,5,-1,-1,2007,2
6,32900,47,7,-1,-1,2007,2
6,32900,47,1,32,8,2007,2
6,32900,47,-1,-1,-1,2007,2
6,32900,47,1,36,9,2007,2
6,32900,47,-1,-1,-1,2007,3
6,32900,47,6,-1,-1,2007,3
6,32900,47,1,23,6,2007,3
6,32900,47,6,-1,-1,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,1,4,3,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,1,5,4,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,5,-1,-1,2007,3
6,32900,47,1,23,6,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,1,36,9,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,1,14,4,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,1,14,4,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,1,40,10,2007,3
6,32900,47,1,23,6,2007,3
6,32900,47,3,4,3,2007,3
6,32900,47,6,-1,-1,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,1,4,3,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,6,-1,-1,2007,3
6,32900,47,5,-1,-1,2007,3
6,32900,47,5,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,1,47,12,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,1,38,9,2007,3
6,32900,47,1,42,10,2007,3
6,32900,47,5,-1,-1,2007,3
6,32900,47,1,22,5,2007,3
6,32900,47,1,22,5,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,1,15,4,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,1,1,1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,6,-1,-1,2007,3
6,32900,47,1,41,10,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,1,1,1,2007,3
6,32900,47,4,38,9,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,7,-1,-1,2007,3
6,32900,47,1,32,8,2007,3
6,32900,47,-1,-1,-1,2007,3
6,32900,47,1,36,9,2007,3
6,32900,47,5,-1,-1,2007,4
6,32900,47,5,-1,-1,2007,4
6,32900,47,6,-1,-1,2007,4
6,32900,47,1,40,10,2007,4
6,32900,47,1,23,6,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,1,4,3,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,1,5,4,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,6,-1,-1,2007,4
6,32900,47,1,7,4,2007,4
6,32900,47,3,23,6,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,1,36,9,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,1,14,4,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,1,14,4,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,1,42,10,2007,4
6,32900,47,1,23,6,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,2,40,10,2007,4
6,32900,47,2,23,6,2007,4
6,32900,47,4,4,3,2007,4
6,32900,47,6,-1,-1,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,6,-1,-1,2007,4
6,32900,47,1,23,6,2007,4
6,32900,47,1,23,6,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,1,42,10,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,1,47,12,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,1,38,9,2007,4
6,32900,47,3,42,10,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,1,40,10,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,1,40,10,2007,4
6,32900,47,1,40,10,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,6,-1,-1,2007,4
6,32900,47,1,41,10,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,1,1,1,2007,4
6,32900,47,7,-1,-1,2007,4
6,32900,47,6,-1,-1,2007,4
6,32900,47,1,36,9,2007,4
6,32900,47,1,40,10,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,1,1,1,2007,4
6,32900,47,5,-1,-1,2007,4
6,32900,47,5,-1,-1,2007,4
6,32900,47,5,-1,-1,2007,4
6,32900,47,5,-1,-1,2007,4
6,32900,47,-1,-1,-1,2007,4
6,32900,47,5,-1,-1,2007,5
6,32900,47,5,-1,-1,2007,5
6,32900,47,6,-1,-1,2007,5
6,32900,47,1,40,10,2007,5
6,32900,47,1,23,6,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,1,4,3,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,1,5,4,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,6,-1,-1,2007,5
6,32900,47,1,7,4,2007,5
6,32900,47,1,1,1,2007,5
6,32900,47,4,46,11,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,1,14,4,2007,5
6,32900,47,4,-1,-1,2007,5
6,32900,47,1,14,4,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,1,46,11,2007,5
6,32900,47,1,42,10,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,1,21,5,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,1,42,10,2007,5
6,32900,47,1,40,10,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,1,40,10,2007,5
6,32900,47,1,23,6,2007,5
6,32900,47,1,6,4,2007,5
6,32900,47,6,-1,-1,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,5,-1,-1,2007,5
6,32900,47,1,23,6,2007,5
6,32900,47,1,23,6,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,1,43,10,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,1,47,12,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,1,38,9,2007,5
6,32900,47,1,42,10,2007,5
6,32900,47,1,14,4,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,1,40,10,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,1,40,10,2007,5
6,32900,47,1,40,10,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,6,-1,-1,2007,5
6,32900,47,1,41,10,2007,5
6,32900,47,7,-1,-1,2007,5
6,32900,47,4,14,4,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,1,36,9,2007,5
6,32900,47,1,40,10,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,1,1,1,2007,5
6,32900,47,5,-1,-1,2007,5
6,32900,47,5,-1,-1,2007,5
6,32900,47,5,-1,-1,2007,5
6,32900,47,5,-1,-1,2007,5
6,32900,47,-1,-1,-1,2007,5
6,32900,47,5,-1,-1,2007,6
6,32900,47,5,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,1,40,10,2007,6
6,32900,47,1,23,6,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,1,21,5,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,1,5,4,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,6,-1,-1,2007,6
6,32900,47,1,7,4,2007,6
6,32900,47,1,1,1,2007,6
6,32900,47,4,46,11,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,2,14,4,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,1,14,4,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,1,46,11,2007,6
6,32900,47,1,42,10,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,1,21,5,2007,6
6,32900,47,4,40,10,2007,6
6,32900,47,1,42,10,2007,6
6,32900,47,1,23,6,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,1,1,1,2007,6
6,32900,47,1,1,1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,5,-1,-1,2007,6
6,32900,47,1,23,6,2007,6
6,32900,47,1,23,6,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,1,43,10,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,1,47,12,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,1,38,9,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,1,14,4,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,1,40,10,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,2,40,10,2007,6
6,32900,47,1,40,10,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,6,-1,-1,2007,6
6,32900,47,1,41,10,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,1,47,12,2007,6
6,32900,47,6,-1,-1,2007,6
6,32900,47,7,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,1,36,9,2007,6
6,32900,47,1,40,10,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,5,-1,-1,2007,6
6,32900,47,5,-1,-1,2007,6
6,32900,47,2,8,4,2007,6
6,32900,47,5,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,1,38,9,2007,6
6,32900,47,5,-1,-1,2007,6
6,32900,47,-1,-1,-1,2007,6
6,32900,47,5,-1,-1,2007,7
6,32900,47,5,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,1,40,10,2007,7
6,32900,47,1,23,6,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,1,1,1,2007,7
6,32900,47,1,1,1,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,4,22,5,2007,7
6,32900,47,1,1,1,2007,7
6,32900,47,1,1,1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,6,-1,-1,2007,7
6,32900,47,1,7,4,2007,7
6,32900,47,1,1,1,2007,7
6,32900,47,4,46,11,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,3,40,10,2007,7
6,32900,47,1,51,13,2007,7
6,32900,47,1,43,10,2007,7
6,32900,47,1,46,11,2007,7
6,32900,47,1,42,10,2007,7
6,32900,47,6,-1,-1,2007,7
6,32900,47,1,33,8,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,1,42,10,2007,7
6,32900,47,1,23,6,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,1,1,1,2007,7
6,32900,47,1,1,1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,5,-1,-1,2007,7
6,32900,47,1,23,6,2007,7
6,32900,47,1,23,6,2007,7
6,32900,47,4,46,11,2007,7
6,32900,47,1,43,10,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,6,-1,-1,2007,7
6,32900,47,1,43,10,2007,7
6,32900,47,1,22,5,2007,7
6,32900,47,1,4,3,2007,7
6,32900,47,1,46,11,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,1,38,9,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,1,14,4,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,1,40,10,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,2,40,10,2007,7
6,32900,47,1,40,10,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,4,38,9,2007,7
6,32900,47,1,43,10,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,1,47,12,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,3,22,5,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,1,36,9,2007,7
6,32900,47,1,40,10,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,5,-1,-1,2007,7
6,32900,47,5,-1,-1,2007,7
6,32900,47,5,-1,-1,2007,7
6,32900,47,5,-1,-1,2007,7
6,32900,47,7,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,1,38,9,2007,7
6,32900,47,5,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,7
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,1,14,4,2007,8
6,32900,47,1,14,4,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,5,-1,-1,2007,8
6,32900,47,5,-1,-1,2007,8
6,32900,47,1,1,1,2007,8
6,32900,47,3,1,1,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,1,40,10,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,3,1,1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,1,1,1,2007,8
6,32900,47,1,1,1,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,4,41,10,2007,8
6,32900,47,1,40,10,2007,8
6,32900,47,1,51,13,2007,8
6,32900,47,1,43,10,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,1,1,1,2007,8
6,32900,47,1,42,10,2007,8
6,32900,47,6,-1,-1,2007,8
6,32900,47,1,33,8,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,1,38,9,2007,8
6,32900,47,1,8,4,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,1,1,1,2007,8
6,32900,47,2,1,1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,5,-1,-1,2007,8
6,32900,47,5,-1,-1,2007,8
6,32900,47,6,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,6,-1,-1,2007,8
6,32900,47,1,43,10,2007,8
6,32900,47,1,22,5,2007,8
6,32900,47,1,4,3,2007,8
6,32900,47,1,46,11,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,1,38,9,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,1,32,8,2007,8
6,32900,47,1,36,9,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,6,-1,-1,2007,8
6,32900,47,6,-1,-1,2007,8
6,32900,47,1,23,6,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,4,43,10,2007,8
6,32900,47,1,43,10,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,1,47,12,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,1,47,12,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,-1,-1,-1,2007,8
6,32900,47,7,-1,-1,2007,8
6,32900,47,1,22,5,2007,8
6,32900,47,-1,-1,-1,2007,8
