"gtcbsa","pemlr","prdtind1","prmjind1","year","month"
32900,7,-1,-1,2007,8
32900,7,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,1,14,4,2007,9
32900,1,14,4,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,5,-1,-1,2007,9
32900,5,-1,-1,2007,9
32900,1,1,1,2007,9
32900,1,1,1,2007,9
32900,7,-1,-1,2007,9
32900,7,-1,-1,2007,9
32900,1,4,3,2007,9
32900,1,1,1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,5,-1,-1,2007,9
32900,5,-1,-1,2007,9
32900,1,42,10,2007,9
32900,-1,-1,-1,2007,9
32900,1,40,10,2007,9
32900,1,51,13,2007,9
32900,1,43,10,2007,9
32900,1,1,1,2007,9
32900,1,22,5,2007,9
32900,-1,-1,-1,2007,9
32900,6,-1,-1,2007,9
32900,1,33,8,2007,9
32900,7,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,1,38,9,2007,9
32900,1,8,4,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,1,45,11,2007,9
32900,4,46,11,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,1,1,1,2007,9
32900,7,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,1,22,5,2007,9
32900,1,46,11,2007,9
32900,1,22,5,2007,9
32900,1,22,5,2007,9
32900,5,-1,-1,2007,9
32900,1,14,4,2007,9
32900,1,32,8,2007,9
32900,1,21,5,2007,9
32900,-1,-1,-1,2007,9
32900,6,-1,-1,2007,9
32900,1,43,10,2007,9
32900,1,22,5,2007,9
32900,1,4,3,2007,9
32900,7,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,1,38,9,2007,9
32900,7,-1,-1,2007,9
32900,7,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,1,32,8,2007,9
32900,4,36,9,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,1,42,10,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,1,43,10,2007,9
32900,1,23,6,2007,9
32900,7,-1,-1,2007,9
32900,1,43,10,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,7,-1,-1,2007,9
32900,1,43,10,2007,9
32900,7,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,7,-1,-1,2007,9
32900,1,22,5,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,5,-1,-1,2007,9
32900,5,-1,-1,2007,9
32900,5,-1,-1,2007,9
32900,5,-1,-1,2007,9
32900,5,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,1,23,6,2007,9
32900,-1,-1,-1,2007,9
32900,7,-1,-1,2007,9
32900,6,-1,-1,2007,9
32900,7,-1,-1,2007,9
32900,-1,-1,-1,2007,9
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,1,14,4,2007,10
32900,7,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,1,1,1,2007,10
32900,5,-1,-1,2007,10
32900,5,-1,-1,2007,10
32900,1,40,10,2007,10
32900,1,1,1,2007,10
32900,1,1,1,2007,10
32900,7,-1,-1,2007,10
32900,1,42,10,2007,10
32900,3,4,3,2007,10
32900,1,1,1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,5,-1,-1,2007,10
32900,5,-1,-1,2007,10
32900,1,42,10,2007,10
32900,-1,-1,-1,2007,10
32900,1,40,10,2007,10
32900,1,51,13,2007,10
32900,1,43,10,2007,10
32900,1,1,1,2007,10
32900,1,22,5,2007,10
32900,-1,-1,-1,2007,10
32900,6,-1,-1,2007,10
32900,1,33,8,2007,10
32900,7,38,9,2007,10
32900,6,-1,-1,2007,10
32900,7,-1,-1,2007,10
32900,1,38,9,2007,10
32900,1,8,4,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,1,43,10,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,1,1,1,2007,10
32900,-1,-1,-1,2007,10
32900,1,22,5,2007,10
32900,5,-1,-1,2007,10
32900,1,14,4,2007,10
32900,1,32,8,2007,10
32900,3,38,9,2007,10
32900,-1,-1,-1,2007,10
32900,6,-1,-1,2007,10
32900,1,43,10,2007,10
32900,1,21,5,2007,10
32900,1,4,3,2007,10
32900,1,1,1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,5,-1,-1,2007,10
32900,1,46,11,2007,10
32900,4,36,9,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,1,43,10,2007,10
32900,1,23,6,2007,10
32900,7,-1,-1,2007,10
32900,1,43,10,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,4,38,9,2007,10
32900,1,43,10,2007,10
32900,7,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,1,40,10,2007,10
32900,4,29,7,2007,10
32900,7,-1,-1,2007,10
32900,1,22,5,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,5,-1,-1,2007,10
32900,5,-1,-1,2007,10
32900,1,1,1,2007,10
32900,5,-1,-1,2007,10
32900,1,1,1,2007,10
32900,1,43,10,2007,10
32900,1,22,5,2007,10
32900,-1,-1,-1,2007,10
32900,1,1,1,2007,10
32900,1,23,6,2007,10
32900,-1,-1,-1,2007,10
32900,4,38,9,2007,10
32900,6,-1,-1,2007,10
32900,7,-1,-1,2007,10
32900,-1,-1,-1,2007,10
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,1,14,4,2007,11
32900,7,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,2,1,1,2007,11
32900,5,-1,-1,2007,11
32900,5,-1,-1,2007,11
32900,1,4,3,2007,11
32900,1,24,6,2007,11
32900,7,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,5,-1,-1,2007,11
32900,5,-1,-1,2007,11
32900,5,-1,-1,2007,11
32900,1,42,10,2007,11
32900,-1,-1,-1,2007,11
32900,1,1,1,2007,11
32900,6,-1,-1,2007,11
32900,1,1,1,2007,11
32900,1,22,5,2007,11
32900,3,38,9,2007,11
32900,1,22,5,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,1,38,9,2007,11
32900,1,8,4,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,4,43,10,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,1,1,1,2007,11
32900,-1,-1,-1,2007,11
32900,1,22,5,2007,11
32900,5,-1,-1,2007,11
32900,1,14,4,2007,11
32900,1,32,8,2007,11
32900,3,38,9,2007,11
32900,-1,-1,-1,2007,11
32900,7,-1,-1,2007,11
32900,3,1,1,2007,11
32900,1,1,1,2007,11
32900,1,46,11,2007,11
32900,5,-1,-1,2007,11
32900,1,40,10,2007,11
32900,5,-1,-1,2007,11
32900,1,21,5,2007,11
32900,7,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,1,43,10,2007,11
32900,1,23,6,2007,11
32900,7,38,9,2007,11
32900,1,43,10,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,1,42,10,2007,11
32900,1,46,11,2007,11
32900,1,40,10,2007,11
32900,3,27,7,2007,11
32900,7,-1,-1,2007,11
32900,1,22,5,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,5,-1,-1,2007,11
32900,5,-1,-1,2007,11
32900,5,-1,-1,2007,11
32900,5,-1,-1,2007,11
32900,1,1,1,2007,11
32900,5,-1,-1,2007,11
32900,1,22,5,2007,11
32900,-1,-1,-1,2007,11
32900,1,1,1,2007,11
32900,1,23,6,2007,11
32900,-1,-1,-1,2007,11
32900,7,-1,-1,2007,11
32900,6,-1,-1,2007,11
32900,7,-1,-1,2007,11
32900,-1,-1,-1,2007,11
32900,-1,-1,-1,2007,12
32900,1,1,1,2007,12
32900,-1,-1,-1,2007,12
32900,1,24,6,2007,12
32900,7,-1,-1,2007,12
32900,-1,-1,-1,2007,12
32900,-1,-1,-1,2007,12
32900,-1,-1,-1,2007,12
32900,-1,-1,-1,2007,12
32900,5,-1,-1,2007,12
32900,6,-1,-1,2007,12
32900,5,-1,-1,2007,12
32900,1,42,10,2007,12
32900,-1,-1,-1,2007,12
32900,1,1,1,2007,12
32900,6,-1,-1,2007,12
32900,3,38,9,2007,12
32900,1,22,5,2007,12
32900,-1,-1,-1,2007,12
32900,-1,-1,-1,2007,12
32900,-1,-1,-1,2007,12
32900,1,43,10,2007,12
32900,1,21,5,2007,12
32900,-1,-1,-1,2007,12
32900,1,42,10,2007,12
32900,-1,-1,-1,2007,12
32900,-1,-1,-1,2007,12
32900,1,1,1,2007,12
32900,7,-1,-1,2007,12
32900,1,4,3,2007,12
32900,-1,-1,-1,2007,12
32900,1,22,5,2007,12
32900,1,1,1,2007,12
32900,3,21,5,2007,12
32900,3,1,1,2007,12
32900,7,-1,-1,2007,12
32900,3,22,5,2007,12
32900,1,14,4,2007,12
32900,1,32,8,2007,12
32900,4,38,9,2007,12
32900,-1,-1,-1,2007,12
32900,1,38,9,2007,12
32900,7,-1,-1,2007,12
32900,1,1,1,2007,12
32900,7,-1,-1,2007,12
32900,5,-1,-1,2007,12
32900,1,40,10,2007,12
32900,5,-1,-1,2007,12
32900,1,21,5,2007,12
32900,1,42,10,2007,12
32900,1,21,5,2007,12
32900,1,22,5,2007,12
32900,1,43,10,2007,12
32900,1,15,4,2007,12
32900,1,14,4,2007,12
32900,1,1,1,2007,12
32900,-1,-1,-1,2007,12
32900,-1,-1,-1,2007,12
32900,-1,-1,-1,2007,12
32900,-1,-1,-1,2007,12
32900,1,42,10,2007,12
32900,7,-1,-1,2007,12
32900,1,40,10,2007,12
32900,1,22,5,2007,12
32900,4,17,4,2007,12
32900,5,-1,-1,2007,12
32900,5,-1,-1,2007,12
32900,1,1,1,2007,12
32900,5,-1,-1,2007,12
32900,1,1,1,2007,12
32900,5,-1,-1,2007,12
32900,1,22,5,2007,12
32900,-1,-1,-1,2007,12
32900,1,1,1,2007,12
32900,1,24,6,2007,12
32900,1,22,5,2007,12
32900,1,36,9,2007,12
32900,2,32,8,2008,1
32900,1,23,6,2008,1
32900,-1,-1,-1,2008,1
32900,1,1,1,2008,1
32900,-1,-1,-1,2008,1
32900,1,24,6,2008,1
32900,7,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,5,-1,-1,2008,1
32900,6,-1,-1,2008,1
32900,3,1,1,2008,1
32900,4,42,10,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,7,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,1,1,1,2008,1
32900,6,-1,-1,2008,1
32900,6,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,4,4,3,2008,1
32900,4,50,12,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,1,42,10,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,1,1,1,2008,1
32900,7,-1,-1,2008,1
32900,1,4,3,2008,1
32900,-1,-1,-1,2008,1
32900,6,-1,-1,2008,1
32900,3,14,4,2008,1
32900,7,-1,-1,2008,1
32900,4,23,6,2008,1
32900,7,-1,-1,2008,1
32900,4,22,5,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,3,1,1,2008,1
32900,4,21,5,2008,1
32900,7,-1,-1,2008,1
32900,7,-1,-1,2008,1
32900,5,-1,-1,2008,1
32900,1,40,10,2008,1
32900,5,-1,-1,2008,1
32900,1,21,5,2008,1
32900,1,42,10,2008,1
32900,1,21,5,2008,1
32900,1,22,5,2008,1
32900,-1,-1,-1,2008,1
32900,1,15,4,2008,1
32900,3,21,5,2008,1
32900,1,1,1,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,1,42,10,2008,1
32900,1,46,11,2008,1
32900,1,31,7,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,-1,-1,-1,2008,1
32900,4,17,4,2008,1
32900,1,47,12,2008,1
32900,5,-1,-1,2008,1
32900,5,-1,-1,2008,1
32900,5,-1,-1,2008,1
32900,5,-1,-1,2008,1
32900,1,1,1,2008,1
32900,5,-1,-1,2008,1
32900,1,22,5,2008,1
32900,4,46,11,2008,1
32900,-1,-1,-1,2008,1
32900,1,1,1,2008,1
32900,1,24,6,2008,1
32900,1,22,5,2008,1
32900,1,36,9,2008,1
32900,2,32,8,2008,2
32900,1,23,6,2008,2
32900,-1,-1,-1,2008,2
32900,7,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,1,24,6,2008,2
32900,7,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,5,-1,-1,2008,2
32900,6,-1,-1,2008,2
32900,3,1,1,2008,2
32900,4,42,10,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,1,36,9,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,1,1,1,2008,2
32900,6,-1,-1,2008,2
32900,6,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,1,22,5,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,1,1,1,2008,2
32900,7,-1,-1,2008,2
32900,1,4,3,2008,2
32900,-1,-1,-1,2008,2
32900,6,-1,-1,2008,2
32900,1,1,1,2008,2
32900,3,1,1,2008,2
32900,1,23,6,2008,2
32900,1,14,4,2008,2
32900,1,22,5,2008,2
32900,-1,-1,-1,2008,2
32900,1,4,3,2008,2
32900,1,1,1,2008,2
32900,3,1,1,2008,2
32900,3,1,1,2008,2
32900,1,21,5,2008,2
32900,5,-1,-1,2008,2
32900,1,40,10,2008,2
32900,1,1,1,2008,2
32900,1,42,10,2008,2
32900,1,21,5,2008,2
32900,1,42,10,2008,2
32900,1,21,5,2008,2
32900,1,22,5,2008,2
32900,-1,-1,-1,2008,2
32900,1,15,4,2008,2
32900,1,21,5,2008,2
32900,1,1,1,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,1,42,10,2008,2
32900,1,46,11,2008,2
32900,1,31,7,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,7,-1,-1,2008,2
32900,1,47,12,2008,2
32900,1,42,10,2008,2
32900,1,51,13,2008,2
32900,-1,-1,-1,2008,2
32900,1,1,1,2008,2
32900,1,1,1,2008,2
32900,1,49,12,2008,2
32900,-1,-1,-1,2008,2
32900,5,-1,-1,2008,2
32900,5,-1,-1,2008,2
32900,6,-1,-1,2008,2
32900,6,-1,-1,2008,2
32900,7,-1,-1,2008,2
32900,-1,-1,-1,2008,2
32900,1,24,6,2008,2
32900,1,22,5,2008,2
32900,1,36,9,2008,2
32900,2,32,8,2008,3
32900,1,23,6,2008,3
32900,-1,-1,-1,2008,3
32900,7,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,1,22,5,2008,3
32900,1,29,7,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,6,-1,-1,2008,3
32900,1,1,1,2008,3
32900,1,42,10,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,1,36,9,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,1,21,5,2008,3
32900,7,-1,-1,2008,3
32900,1,14,4,2008,3
32900,7,-1,-1,2008,3
32900,6,-1,-1,2008,3
32900,1,21,5,2008,3
32900,7,-1,-1,2008,3
32900,4,46,11,2008,3
32900,4,7,4,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,1,22,5,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,1,1,1,2008,3
32900,7,-1,-1,2008,3
32900,1,4,3,2008,3
32900,-1,-1,-1,2008,3
32900,6,-1,-1,2008,3
32900,1,1,1,2008,3
32900,7,-1,-1,2008,3
32900,1,23,6,2008,3
32900,1,22,5,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,7,-1,-1,2008,3
32900,1,47,12,2008,3
32900,-1,-1,-1,2008,3
32900,1,40,10,2008,3
32900,7,-1,-1,2008,3
32900,1,17,4,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,1,1,1,2008,3
32900,1,42,10,2008,3
32900,1,21,5,2008,3
32900,1,42,10,2008,3
32900,1,21,5,2008,3
32900,1,22,5,2008,3
32900,-1,-1,-1,2008,3
32900,1,15,4,2008,3
32900,1,21,5,2008,3
32900,1,1,1,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,1,31,7,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,4,29,7,2008,3
32900,1,47,12,2008,3
32900,1,42,10,2008,3
32900,2,51,13,2008,3
32900,-1,-1,-1,2008,3
32900,1,1,1,2008,3
32900,1,1,1,2008,3
32900,1,49,12,2008,3
32900,-1,-1,-1,2008,3
32900,5,-1,-1,2008,3
32900,5,-1,-1,2008,3
32900,-1,-1,-1,2008,3
32900,1,24,6,2008,3
32900,1,22,5,2008,3
32900,1,36,9,2008,3
32900,1,38,9,2008,4
32900,7,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,1,4,3,2008,4
32900,1,34,8,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,5,-1,-1,2008,4
32900,1,40,10,2008,4
32900,1,23,6,2008,4
32900,7,-1,-1,2008,4
32900,1,34,8,2008,4
32900,1,14,4,2008,4
32900,1,22,5,2008,4
32900,1,29,7,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,1,42,10,2008,4
32900,1,1,1,2008,4
32900,1,40,10,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,1,36,9,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,1,21,5,2008,4
32900,3,14,4,2008,4
32900,7,-1,-1,2008,4
32900,1,14,4,2008,4
32900,1,21,5,2008,4
32900,1,21,5,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,6,-1,-1,2008,4
32900,1,21,5,2008,4
32900,5,-1,-1,2008,4
32900,4,46,11,2008,4
32900,4,7,4,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,1,22,5,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,1,1,1,2008,4
32900,3,22,5,2008,4
32900,7,-1,-1,2008,4
32900,3,46,11,2008,4
32900,-1,-1,-1,2008,4
32900,6,-1,-1,2008,4
32900,1,23,6,2008,4
32900,7,-1,-1,2008,4
32900,7,-1,-1,2008,4
32900,1,46,11,2008,4
32900,1,43,10,2008,4
32900,-1,-1,-1,2008,4
32900,7,-1,-1,2008,4
32900,1,47,12,2008,4
32900,-1,-1,-1,2008,4
32900,1,40,10,2008,4
32900,7,-1,-1,2008,4
32900,1,17,4,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,5,-1,-1,2008,4
32900,1,42,10,2008,4
32900,1,21,5,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,5,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,3,23,6,2008,4
32900,1,23,6,2008,4
32900,3,43,10,2008,4
32900,7,-1,-1,2008,4
32900,6,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,1,31,7,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,1,43,10,2008,4
32900,-1,-1,-1,2008,4
32900,1,1,1,2008,4
32900,1,1,1,2008,4
32900,1,49,12,2008,4
32900,-1,-1,-1,2008,4
32900,5,-1,-1,2008,4
32900,5,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,5,-1,-1,2008,4
32900,5,-1,-1,2008,4
32900,1,48,12,2008,4
32900,7,-1,-1,2008,4
32900,1,46,11,2008,4
32900,-1,-1,-1,2008,4
32900,-1,-1,-1,2008,4
32900,1,38,9,2008,5
32900,7,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,1,4,3,2008,5
32900,1,34,8,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,5,-1,-1,2008,5
32900,1,40,10,2008,5
32900,1,23,6,2008,5
32900,7,-1,-1,2008,5
32900,1,34,8,2008,5
32900,1,14,4,2008,5
32900,1,22,5,2008,5
32900,1,29,7,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,1,42,10,2008,5
32900,1,1,1,2008,5
32900,4,44,11,2008,5
32900,7,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,5,-1,-1,2008,5
32900,1,21,5,2008,5
32900,7,-1,-1,2008,5
32900,7,-1,-1,2008,5
32900,1,14,4,2008,5
32900,1,21,5,2008,5
32900,1,21,5,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,4,22,5,2008,5
32900,1,41,10,2008,5
32900,1,21,5,2008,5
32900,5,-1,-1,2008,5
32900,4,46,11,2008,5
32900,7,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,1,22,5,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,1,1,1,2008,5
32900,1,22,5,2008,5
32900,7,-1,-1,2008,5
32900,7,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,6,-1,-1,2008,5
32900,1,23,6,2008,5
32900,1,23,6,2008,5
32900,7,-1,-1,2008,5
32900,1,46,11,2008,5
32900,1,34,8,2008,5
32900,-1,-1,-1,2008,5
32900,7,-1,-1,2008,5
32900,1,47,12,2008,5
32900,-1,-1,-1,2008,5
32900,1,40,10,2008,5
32900,7,-1,-1,2008,5
32900,1,17,4,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,5,14,4,2008,5
32900,1,42,10,2008,5
32900,1,21,5,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,5,-1,-1,2008,5
32900,5,-1,-1,2008,5
32900,3,23,6,2008,5
32900,1,23,6,2008,5
32900,4,42,10,2008,5
32900,7,-1,-1,2008,5
32900,6,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,6,-1,-1,2008,5
32900,7,-1,-1,2008,5
32900,1,42,10,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,1,43,10,2008,5
32900,-1,-1,-1,2008,5
32900,1,1,1,2008,5
32900,1,1,1,2008,5
32900,1,49,12,2008,5
32900,-1,-1,-1,2008,5
32900,5,-1,-1,2008,5
32900,5,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,1,38,9,2008,5
32900,5,-1,-1,2008,5
32900,1,48,12,2008,5
32900,7,-1,-1,2008,5
32900,4,46,11,2008,5
32900,-1,-1,-1,2008,5
32900,-1,-1,-1,2008,5
32900,1,38,9,2008,6
32900,1,38,9,2008,6
32900,-1,-1,-1,2008,6
32900,-1,-1,-1,2008,6
32900,-1,-1,-1,2008,6
32900,1,4,3,2008,6
32900,1,34,8,2008,6
32900,-1,-1,-1,2008,6
32900,-1,-1,-1,2008,6
32900,-1,-1,-1,2008,6
32900,1,40,10,2008,6
32900,1,23,6,2008,6
32900,7,-1,-1,2008,6
32900,1,34,8,2008,6
32900,1,14,4,2008,6
32900,1,22,5,2008,6
32900,1,29,7,2008,6
32900,-1,-1,-1,2008,6
32900,-1,-1,-1,2008,6
32900,-1,-1,-1,2008,6
32900,1,42,10,2008,6
32900,1,1,1,2008,6
32900,7,-1,-1,2008,6
32900,7,-1,-1,2008,6
32900,-1,-1,-1,2008,6
32900,5,-1,-1,2008,6
32900,1,21,5,2008,6
32900,7,-1,-1,2008,6
32900,7,-1,-1,2008,6
32900,1,14,4,2008,6
32900,1,21,5,2008,6
32900,1,21,5,2008,6
32900,-1,-1,-1,2008,6
32900,-1,-1,-1,2008,6
32900,-1,-1,-1,2008,6
32900,3,1,1,2008,6
32900,1,41,10,2008,6
32900,1,21,5,2008,6
32900,4,36,9,2008,6
32900,4,46,11,2008,6
32900,4,13,4,2008,6
32900,-1,-1,-1,2008,6
32900,-1,-1,-1,2008,6
32900,-1,-1,-1,2008,6
