"SumLev","State_Fips","County_Fips","County","HUCENSUS_2000","HUESTBASE_2000","Year","HousingUnitEst"
50,13,321,"Worth County","9086",9098,2000,9121
50,15,1,"Hawaii County","62674",62674,2000,63023
50,15,3,"Honolulu County","315988",315988,2000,316461
50,15,5,"Kalawao County","172",172,2000,172
50,15,7,"Kauai County","25331",25331,2000,25395
50,15,9,"Maui County","56377",56377,2000,56642
50,16,1,"Ada County","118516",118516,2000,119480
50,16,3,"Adams County","1982",1982,2000,1993
50,16,5,"Bannock County","29102",29102,2000,29156
50,16,7,"Bear Lake County","3268",3268,2000,3284
50,16,9,"Benewah County","4238",4238,2000,4243
50,16,11,"Bingham County","14303",14303,2000,14331
50,16,13,"Blaine County","12186",12186,2000,12282
50,16,15,"Boise County","4349",4349,2000,4371
50,16,17,"Bonner County","19646",19646,2000,19654
50,16,19,"Bonneville County","30484",30484,2000,30616
50,16,21,"Boundary County","4095",4095,2000,4103
50,16,23,"Butte County","1290",1290,2000,1290
50,16,25,"Camas County","601",601,2000,606
50,16,27,"Canyon County","47965",47965,2000,48464
50,16,29,"Caribou County","3188",3188,2000,3194
50,16,31,"Cassia County","7862",7862,2000,7872
50,16,33,"Clark County","521",521,2000,521
50,16,35,"Clearwater County","4144",4144,2000,4157
50,16,37,"Custer County","2983",2983,2000,2986
50,16,39,"Elmore County","10527",10527,2000,10576
50,16,41,"Franklin County","3872",3872,2000,3890
50,16,43,"Fremont County","6890",6890,2000,6911
50,16,45,"Gem County","5888",5888,2000,5915
50,16,47,"Gooding County","5505",5506,2000,5527
50,16,49,"Idaho County","7537",7537,2000,7545
50,16,51,"Jefferson County","6287",6287,2000,6313
50,16,53,"Jerome County","6713",6713,2000,6726
50,16,55,"Kootenai County","46607",46607,2000,46898
50,16,57,"Latah County","13838",13838,2000,13868
50,16,59,"Lemhi County","4154",4154,2000,4165
50,16,61,"Lewis County","1795",1795,2000,1796
50,16,63,"Lincoln County","1651",1651,2000,1656
50,16,65,"Madison County","7630",7630,2000,7655
50,16,67,"Minidoka County","7498",7498,2000,7502
50,16,69,"Nez Perce County","16203",16203,2000,16232
50,16,71,"Oneida County","1755",1755,2000,1762
50,16,73,"Owyhee County","4452",4453,2000,4465
50,16,75,"Payette County","7949",7949,2000,7976
50,16,77,"Power County","2844",2844,2000,2849
50,16,79,"Shoshone County","7057",7057,2000,7059
50,16,81,"Teton County","2632",2632,2000,2685
50,16,83,"Twin Falls County","25595",25595,2000,25660
50,16,85,"Valley County","8084",8084,2000,8123
50,16,87,"Washington County","4138",4138,2000,4142
50,17,1,"Adams County","29386",29386,2000,29426
50,17,3,"Alexander County","4591",4591,2000,4597
50,17,5,"Bond County","6690",6690,2000,6716
50,17,7,"Boone County","15414",15413,2000,15500
50,17,9,"Brown County","2456",2456,2000,2463
50,17,11,"Bureau County","15331",15331,2000,15349
50,17,13,"Calhoun County","2681",2681,2000,2684
50,17,15,"Carroll County","7945",7945,2000,7958
50,17,17,"Cass County","5784",5784,2000,5786
50,17,19,"Champaign County","75280",75280,2000,75518
50,17,21,"Christian County","14992",14992,2000,15010
50,17,23,"Clark County","7816",7816,2000,7833
50,17,25,"Clay County","6394",6394,2000,6407
50,17,27,"Clinton County","13805",13802,2000,13841
50,17,29,"Coles County","22768",22768,2000,22798
50,17,31,"Cook County","2096121",2096154,2000,2097923
50,17,33,"Crawford County","8785",8785,2000,8797
50,17,35,"Cumberland County","4876",4876,2000,4887
50,17,37,"DeKalb County","32988",32991,2000,33120
50,17,39,"De Witt County","7282",7282,2000,7292
50,17,41,"Douglas County","8005",8005,2000,8015
50,17,43,"DuPage County","335621",335619,2000,336548
50,17,45,"Edgar County","8611",8611,2000,8633
50,17,47,"Edwards County","3199",3199,2000,3206
50,17,49,"Effingham County","13959",13959,2000,13987
50,17,51,"Fayette County","9053",9052,2000,9070
50,17,53,"Ford County","6060",6060,2000,6068
50,17,55,"Franklin County","18105",18109,2000,18129
50,17,57,"Fulton County","16240",16240,2000,16251
50,17,59,"Gallatin County","3071",3071,2000,3079
50,17,61,"Greene County","6332",6332,2000,6343
50,17,63,"Grundy County","15040",15040,2000,15091
50,17,65,"Hamilton County","3983",3983,2000,3993
50,17,67,"Hancock County","8909",8911,2000,8926
50,17,69,"Hardin County","2494",2494,2000,2498
50,17,71,"Henderson County","4126",4126,2000,4131
50,17,73,"Henry County","21270",21269,2000,21286
50,17,75,"Iroquois County","13362",13362,2000,13373
50,17,77,"Jackson County","26844",26848,2000,26901
50,17,79,"Jasper County","4294",4294,2000,4304
50,17,81,"Jefferson County","16990",16990,2000,17033
50,17,83,"Jersey County","8918",8918,2000,8943
50,17,85,"Jo Daviess County","12003",12003,2000,12035
50,17,87,"Johnson County","5046",5047,2000,5061
50,17,89,"Kane County","138998",138993,2000,140173
50,17,91,"Kankakee County","40610",40610,2000,40696
50,17,93,"Kendall County","19519",19527,2000,19834
50,17,95,"Knox County","23717",23718,2000,23733
50,17,97,"Lake County","225919",226011,2000,226976
50,17,99,"LaSalle County","46438",46462,2000,46586
50,17,101,"Lawrence County","7014",7014,2000,7025
50,17,103,"Lee County","14310",14310,2000,14332
50,17,105,"Livingston County","15297",15297,2000,15315
50,17,107,"Logan County","11872",11874,2000,11876
50,17,109,"McDonough County","13289",13289,2000,13337
50,17,111,"McHenry County","92908",92910,2000,93641
50,17,113,"McLean County","59972",59972,2000,60179
50,17,115,"Macon County","50241",50241,2000,50309
50,17,117,"Macoupin County","21097",21097,2000,21147
50,17,119,"Madison County","108942",108947,2000,109189
50,17,121,"Marion County","18022",18022,2000,18045
50,17,123,"Marshall County","5914",5896,2000,5904
50,17,125,"Mason County","7033",7032,2000,7033
50,17,127,"Massac County","6951",6951,2000,6962
50,17,129,"Menard County","5285",5285,2000,5303
50,17,131,"Mercer County","7109",7109,2000,7117
50,17,133,"Monroe County","10749",10749,2000,10811
50,17,135,"Montgomery County","12525",12524,2000,12538
50,17,137,"Morgan County","15291",15292,2000,15304
50,17,139,"Moultrie County","5743",5743,2000,5753
50,17,141,"Ogle County","20420",20420,2000,20462
50,17,143,"Peoria County","78204",78204,2000,78398
50,17,145,"Perry County","9457",9457,2000,9479
50,17,147,"Piatt County","6798",6799,2000,6813
50,17,149,"Pike County","8011",8010,2000,8019
50,17,151,"Pope County","2351",2351,2000,2357
50,17,153,"Pulaski County","3353",3353,2000,3359
50,17,155,"Putnam County","2888",2888,2000,2897
50,17,157,"Randolph County","13328",13328,2000,13342
50,17,159,"Richland County","7468",7468,2000,7485
50,17,161,"Rock Island County","64489",64493,2000,64515
50,17,163,"St. Clair County","104446",104438,2000,104685
50,17,165,"Saline County","12360",12360,2000,12389
50,17,167,"Sangamon County","85459",85461,2000,85627
50,17,169,"Schuyler County","3304",3304,2000,3312
50,17,171,"Scott County","2464",2463,2000,2469
50,17,173,"Shelby County","10060",10061,2000,10075
50,17,175,"Stark County","2725",2725,2000,2732
50,17,177,"Stephenson County","21713",21713,2000,21739
50,17,179,"Tazewell County","52973",52974,2000,53061
50,17,181,"Union County","7894",7894,2000,7907
50,17,183,"Vermilion County","36349",36350,2000,36379
50,17,185,"Wabash County","5758",5758,2000,5765
50,17,187,"Warren County","7787",7787,2000,7793
50,17,189,"Washington County","6385",6385,2000,6401
50,17,191,"Wayne County","7950",7950,2000,7977
50,17,193,"White County","7393",7393,2000,7409
50,17,195,"Whiteside County","25025",25023,2000,25046
50,17,197,"Will County","175524",175507,2000,177302
50,17,199,"Williamson County","27703",27702,2000,27758
50,17,201,"Winnebago County","114404",114405,2000,114667
50,17,203,"Woodford County","13487",13486,2000,13526
50,18,1,"Adams County","12404",12404,2000,12433
50,18,3,"Allen County","138905",138905,2000,139339
50,18,5,"Bartholomew County","29853",29853,2000,29916
50,18,7,"Benton County","3818",3818,2000,3823
50,18,9,"Blackford County","6155",6155,2000,6180
50,18,11,"Boone County","17929",17929,2000,18094
50,18,13,"Brown County","7163",7163,2000,7202
50,18,15,"Carroll County","8675",8675,2000,8700
50,18,17,"Cass County","16620",16620,2000,16661
50,18,19,"Clark County","41176",41175,2000,41383
50,18,21,"Clay County","11097",11099,2000,11138
50,18,23,"Clinton County","13267",13267,2000,13285
50,18,25,"Crawford County","5138",5138,2000,5160
50,18,27,"Daviess County","11898",11898,2000,11925
50,18,29,"Dearborn County","17791",17797,2000,17891
50,18,31,"Decatur County","9992",9992,2000,10018
50,18,33,"DeKalb County","16144",16144,2000,16197
50,18,35,"Delaware County","51032",51032,2000,51128
50,18,37,"Dubois County","15511",15511,2000,15576
50,18,39,"Elkhart County","69791",69791,2000,70119
50,18,41,"Fayette County","10981",10981,2000,11001
50,18,43,"Floyd County","29087",29087,2000,29186
50,18,45,"Fountain County","7692",7693,2000,7710
50,18,47,"Franklin County","8596",8596,2000,8627
50,18,49,"Fulton County","9123",9123,2000,9149
50,18,51,"Gibson County","14125",14125,2000,14203
50,18,53,"Grant County","30560",30560,2000,30635
50,18,55,"Greene County","15053",15053,2000,15111
50,18,57,"Hamilton County","69478",69478,2000,70526
50,18,59,"Hancock County","21750",21751,2000,21917
50,18,61,"Harrison County","13699",13699,2000,13763
50,18,63,"Hendricks County","39229",39229,2000,39697
50,18,65,"Henry County","20592",20592,2000,20642
50,18,67,"Howard County","37604",37604,2000,37698
50,18,69,"Huntington County","15269",15269,2000,15307
50,18,71,"Jackson County","17137",17137,2000,17203
50,18,73,"Jasper County","11236",11236,2000,11304
50,18,75,"Jay County","9074",9074,2000,9095
50,18,77,"Jefferson County","13386",13386,2000,13435
50,18,79,"Jennings County","11469",11469,2000,11548
50,18,81,"Johnson County","45095",45095,2000,45467
50,18,83,"Knox County","17305",17305,2000,17321
50,18,85,"Kosciusko County","32188",32188,2000,32319
50,18,87,"LaGrange County","12938",12938,2000,13002
50,18,89,"Lake County","194992",194992,2000,195392
50,18,91,"LaPorte County","45621",45621,2000,45726
50,18,93,"Lawrence County","20560",20560,2000,20613
50,18,95,"Madison County","56939",56939,2000,57023
50,18,97,"Marion County","387183",387183,2000,388355
50,18,99,"Marshall County","18099",18099,2000,18175
50,18,101,"Martin County","4729",4729,2000,4747
50,18,103,"Miami County","15299",15299,2000,15336
50,18,105,"Monroe County","50846",50846,2000,51012
50,18,107,"Montgomery County","15678",15678,2000,15707
50,18,109,"Morgan County","25908",25908,2000,26060
50,18,111,"Newton County","5726",5726,2000,5750
50,18,113,"Noble County","18233",18233,2000,18300
50,18,115,"Ohio County","2424",2424,2000,2431
50,18,117,"Orange County","8348",8348,2000,8379
50,18,119,"Owen County","9853",9853,2000,9892
50,18,121,"Parke County","7539",7538,2000,7558
50,18,123,"Perry County","8223",8223,2000,8243
50,18,125,"Pike County","5611",5610,2000,5640
50,18,127,"Porter County","57616",57616,2000,57901
50,18,129,"Posey County","11076",11076,2000,11105
50,18,131,"Pulaski County","5918",5918,2000,5941
50,18,133,"Putnam County","13505",13505,2000,13524
50,18,135,"Randolph County","11775",11775,2000,11791
50,18,137,"Ripley County","10482",10482,2000,10536
50,18,139,"Rush County","7337",7337,2000,7355
50,18,141,"St. Joseph County","107013",107013,2000,107382
50,18,143,"Scott County","9737",9738,2000,9798
50,18,145,"Shelby County","17633",17632,2000,17670
50,18,147,"Spencer County","8333",8333,2000,8375
50,18,149,"Starke County","10201",10201,2000,10232
50,18,151,"Steuben County","17337",17337,2000,17420
50,18,153,"Sullivan County","8804",8804,2000,8832
50,18,155,"Switzerland County","4226",4226,2000,4265
50,18,157,"Tippecanoe County","58343",58343,2000,58760
50,18,159,"Tipton County","6848",6848,2000,6863
50,18,161,"Union County","3077",3077,2000,3091
50,18,163,"Vanderburgh County","76300",76301,2000,76536
50,18,165,"Vermillion County","7405",7405,2000,7420
50,18,167,"Vigo County","45203",45203,2000,45277
50,18,169,"Wabash County","14034",14034,2000,14058
50,18,171,"Warren County","3477",3477,2000,3497
50,18,173,"Warrick County","20546",20547,2000,20663
50,18,175,"Washington County","11191",11191,2000,11237
50,18,177,"Wayne County","30468",30468,2000,30501
50,18,179,"Wells County","10970",10970,2000,11002
50,18,181,"White County","12083",12083,2000,12135
50,18,183,"Whitley County","12545",12545,2000,12599
50,19,1,"Adair County","3690",3690,2000,3700
50,19,3,"Adams County","2109",2109,2000,2109
50,19,5,"Allamakee County","7142",7142,2000,7162
50,19,7,"Appanoose County","6697",6697,2000,6705
50,19,9,"Audubon County","2995",2995,2000,2991
50,19,11,"Benton County","10377",10377,2000,10390
50,19,13,"Black Hawk County","51759",51760,2000,51796
50,19,15,"Boone County","10968",10968,2000,10976
50,19,17,"Bremer County","9337",9337,2000,9365
50,19,19,"Buchanan County","8697",8697,2000,8718
50,19,21,"Buena Vista County","8145",8144,2000,8147
50,19,23,"Butler County","6578",6578,2000,6574
50,19,25,"Calhoun County","5219",5219,2000,5221
50,19,27,"Carroll County","9019",9019,2000,9036
50,19,29,"Cass County","6590",6590,2000,6593
50,19,31,"Cedar County","7570",7570,2000,7550
50,19,33,"Cerro Gordo County","21488",21488,2000,21433
50,19,35,"Cherokee County","5850",5851,2000,5852
50,19,37,"Chickasaw County","5593",5593,2000,5595
50,19,39,"Clarke County","3934",3934,2000,3940
50,19,41,"Clay County","7828",7828,2000,7840
50,19,43,"Clayton County","8619",8619,2000,8632
50,19,45,"Clinton County","21585",21585,2000,21601
50,19,47,"Crawford County","6958",6958,2000,6967
50,19,49,"Dallas County","16529",16548,2000,16635
50,19,51,"Davis County","3530",3530,2000,3536
50,19,53,"Decatur County","3833",3833,2000,3843
50,19,55,"Delaware County","7682",7682,2000,7686
50,19,57,"Des Moines County","18643",18643,2000,18648
50,19,59,"Dickinson County","11375",11375,2000,11399
50,19,61,"Dubuque County","35505",35508,2000,35539
50,19,63,"Emmet County","4889",4889,2000,4906
50,19,65,"Fayette County","9505",9505,2000,9515
50,19,67,"Floyd County","7317",7317,2000,7316
50,19,69,"Franklin County","4763",4763,2000,4761
50,19,71,"Fremont County","3514",3514,2000,3533
50,19,73,"Greene County","4623",4623,2000,4627
50,19,75,"Grundy County","5304",5304,2000,5314
50,19,77,"Guthrie County","5467",5467,2000,5485
50,19,79,"Hamilton County","7082",7082,2000,7093
50,19,81,"Hancock County","5164",5164,2000,5174
50,19,83,"Hardin County","8318",8318,2000,8318
50,19,85,"Harrison County","6602",6602,2000,6618
50,19,87,"Henry County","8246",8246,2000,8258
50,19,89,"Howard County","4327",4327,2000,4333
50,19,91,"Humboldt County","4645",4645,2000,4658
50,19,93,"Ida County","3506",3506,2000,3507
50,19,95,"Iowa County","6545",6545,2000,6561
50,19,97,"Jackson County","8949",8949,2000,8954
50,19,99,"Jasper County","15659",15659,2000,15649
50,19,101,"Jefferson County","7241",7241,2000,7262
50,19,103,"Johnson County","45831",45831,2000,46331
50,19,105,"Jones County","8126",8126,2000,8128
50,19,107,"Keokuk County","5013",5013,2000,5020
50,19,109,"Kossuth County","7605",7605,2000,7608
50,19,111,"Lee County","16612",16612,2000,16612
50,19,113,"Linn County","80551",80551,2000,80770
50,19,115,"Louisa County","5133",5133,2000,5136
50,19,117,"Lucas County","4239",4239,2000,4242
50,19,119,"Lyon County","4758",4758,2000,4761
50,19,121,"Madison County","5661",5661,2000,5690
50,19,123,"Mahaska County","9551",9551,2000,9482
50,19,125,"Marion County","12755",12757,2000,12794
50,19,127,"Marshall County","16324",16324,2000,16334
50,19,129,"Mills County","5671",5671,2000,5682
50,19,131,"Mitchell County","4594",4594,2000,4599
50,19,133,"Monona County","4660",4660,2000,4669
50,19,135,"Monroe County","3588",3588,2000,3589
50,19,137,"Montgomery County","5399",5399,2000,5399
50,19,139,"Muscatine County","16786",16786,2000,16804
50,19,141,"O'Brien County","6509",6509,2000,6518
50,19,143,"Osceola County","3012",3012,2000,3011
50,19,145,"Page County","7302",7302,2000,7304
50,19,147,"Palo Alto County","4631",4631,2000,4635
50,19,149,"Plymouth County","9880",9880,2000,9896
50,19,151,"Pocahontas County","3988",3988,2000,3986
50,19,153,"Polk County","156447",156429,2000,156793
50,19,155,"Pottawattamie County","35761",35808,2000,35962
50,19,157,"Poweshiek County","8556",8561,2000,8572
50,19,159,"Ringgold County","2789",2789,2000,2793
50,19,161,"Sac County","5460",5460,2000,5372
50,19,163,"Scott County","65649",65656,2000,65840
50,19,165,"Shelby County","5459",5412,2000,5417
50,19,167,"Sioux County","11260",11260,2000,11264
50,19,169,"Story County","30630",30630,2000,30697
50,19,171,"Tama County","7583",7583,2000,7593
50,19,173,"Taylor County","3199",3199,2000,3203
50,19,175,"Union County","5657",5657,2000,5663
50,19,177,"Van Buren County","3581",3581,2000,3588
50,19,179,"Wapello County","15873",15873,2000,15887
50,19,181,"Warren County","15289",15289,2000,15279
50,19,183,"Washington County","8543",8543,2000,8553
50,19,185,"Wayne County","3357",3357,2000,3363
50,19,187,"Webster County","16969",16969,2000,16969
50,19,189,"Winnebago County","5065",5065,2000,5070
50,19,191,"Winneshiek County","8208",8208,2000,8219
50,19,193,"Woodbury County","41394",41394,2000,41407
50,19,195,"Worth County","3534",3534,2000,3535
50,19,197,"Wright County","6559",6559,2000,6557
50,20,1,"Allen County","6449",6449,2000,6453
50,20,3,"Anderson County","3596",3596,2000,3602
50,20,5,"Atchison County","6818",6818,2000,6825
50,20,7,"Barber County","2740",2740,2000,2742
50,20,9,"Barton County","12888",12888,2000,12889
50,20,11,"Bourbon County","7135",7135,2000,7146
50,20,13,"Brown County","4815",4815,2000,4827
50,20,15,"Butler County","23176",23177,2000,23308
50,20,17,"Chase County","1529",1529,2000,1531
50,20,19,"Chautauqua County","2169",2169,2000,2174
50,20,21,"Cherokee County","10031",10030,2000,10052
50,20,23,"Cheyenne County","1636",1636,2000,1637
50,20,25,"Clark County","1111",1111,2000,1114
50,20,27,"Clay County","4084",4084,2000,4089
50,20,29,"Cloud County","4838",4838,2000,4840
