"from_state","from_puma","to_state","to_puma","count"
25,2300,34,690,1
25,2300,36,990,1
25,2300,36,3800,1
25,2300,37,2690,2
25,2300,39,4490,1
25,2300,44,200,1
25,2300,44,300,1
25,2300,44,400,1
25,2300,51,600,1
25,2300,113,1,4
25,2300,240,1,1
25,2300,242,1,1
25,2300,247,1,1
25,2300,344,1,4
25,2300,463,1,1
25,2400,9,500,1
25,2400,12,1000,1
25,2400,17,3490,2
25,2400,25,300,2
25,2400,25,2400,22
25,2400,25,2500,1
25,2400,25,2700,1
25,2400,25,3100,2
25,2400,25,3300,1
25,2400,25,3400,2
25,2400,25,3600,2
25,2400,25,4600,3
25,2400,36,4200,1
25,2400,44,600,4
25,2400,113,1,3
25,2400,207,1,1
25,2400,215,1,1
25,2400,370,1,1
25,2500,4,200,2
25,2500,6,2200,2
25,2500,8,600,3
25,2500,9,1500,2
25,2500,9,2200,1
25,2500,12,2100,1
25,2500,15,300,4
25,2500,18,2300,1
25,2500,20,1000,1
25,2500,25,400,3
25,2500,25,900,1
25,2500,25,1200,1
25,2500,25,1400,1
25,2500,25,1900,1
25,2500,25,2400,2
25,2500,25,2500,26
25,2500,25,2600,2
25,2500,25,2700,7
25,2500,25,3200,1
25,2500,25,3300,3
25,2500,25,3400,2
25,2500,25,3600,1
25,2500,25,3800,3
25,2500,25,3900,1
25,2500,25,4000,1
25,2500,25,4200,1
25,2500,25,4300,1
25,2500,25,4600,1
25,2500,26,2500,1
25,2500,33,700,1
25,2500,34,100,2
25,2500,34,1500,1
25,2500,36,1500,1
25,2500,36,4300,1
25,2500,42,1300,2
25,2500,42,1790,1
25,2500,42,4100,2
25,2500,44,300,3
25,2500,50,200,1
25,2500,207,1,1
25,2500,210,1,2
25,2500,251,1,1
25,2500,252,1,1
25,2500,313,1,1
25,2500,362,1,1
25,2500,370,1,1
25,2600,6,2700,1
25,2600,6,8100,4
25,2600,9,900,1
25,2600,12,2100,2
25,2600,12,3500,4
25,2600,13,1100,1
25,2600,24,800,1
25,2600,24,1200,1
25,2600,25,500,3
25,2600,25,1400,5
25,2600,25,1500,1
25,2600,25,2500,2
25,2600,25,2600,40
25,2600,25,2700,10
25,2600,25,3300,9
25,2600,25,3400,12
25,2600,25,3500,1
25,2600,25,3800,3
25,2600,25,4200,4
25,2600,25,4400,1
25,2600,25,4500,1
25,2600,36,790,3
25,2600,36,990,1
25,2600,36,3490,7
25,2600,36,4300,1
25,2600,48,2300,1
25,2600,51,1200,1
25,2600,110,1,5
25,2600,138,1,2
25,2600,207,1,2
25,2600,210,1,1
25,2600,242,1,1
25,2600,301,1,1
25,2600,303,1,1
25,2600,362,1,1
25,2600,374,1,1
25,2600,464,1,1
25,2700,1,2100,1
25,2700,5,200,3
25,2700,6,2400,1
25,2700,6,2700,1
25,2700,6,4590,2
25,2700,9,900,1
25,2700,9,1300,1
25,2700,12,4000,4
25,2700,17,3490,1
25,2700,24,500,1
25,2700,24,1000,1
25,2700,25,100,1
25,2700,25,200,1
25,2700,25,500,1
25,2700,25,700,2
25,2700,25,1200,4
25,2700,25,1300,1
25,2700,25,1400,8
25,2700,25,2300,3
25,2700,25,2500,1
25,2700,25,2600,1
25,2700,25,2700,75
25,2700,25,2800,1
25,2700,25,3000,3
25,2700,25,3100,6
25,2700,25,3200,9
25,2700,25,3300,17
25,2700,25,3400,4
25,2700,25,3500,1
25,2700,25,3800,4
25,2700,25,4100,3
25,2700,25,4600,1
25,2700,25,4700,2
25,2700,26,3290,2
25,2700,32,500,1
25,2700,33,500,2
25,2700,33,700,3
25,2700,33,900,1
25,2700,34,690,1
25,2700,34,1000,1
25,2700,34,2000,2
25,2700,34,2100,1
25,2700,35,400,1
25,2700,36,790,1
25,2700,36,2100,1
25,2700,36,3100,1
25,2700,36,3800,1
25,2700,36,4000,1
25,2700,36,4200,1
25,2700,37,990,3
25,2700,39,3900,2
25,2700,39,4490,4
25,2700,42,1790,1
25,2700,42,4000,4
25,2700,42,4300,1
25,2700,44,100,1
25,2700,44,500,2
25,2700,44,700,1
25,2700,48,4600,2
25,2700,53,100,4
25,2700,53,1390,2
25,2700,53,1890,2
25,2700,72,2,1
25,2700,138,1,1
25,2700,207,1,1
25,2700,210,1,2
25,2700,217,1,3
25,2700,251,1,1
25,2700,252,1,1
25,2700,253,1,1
25,2700,301,1,7
25,2700,303,1,1
25,2700,374,1,1
25,2700,462,1,1
25,2700,554,1,1
25,2800,5,1900,1
25,2800,8,800,1
25,2800,24,500,1
25,2800,25,400,1
25,2800,25,500,2
25,2800,25,800,1
25,2800,25,900,1
25,2800,25,1000,1
25,2800,25,1200,1
25,2800,25,1300,9
25,2800,25,1600,1
25,2800,25,2300,1
25,2800,25,2400,1
25,2800,25,2800,36
25,2800,25,2900,1
25,2800,25,3000,10
25,2800,25,3100,2
25,2800,25,3200,3
25,2800,25,3800,4
25,2800,33,300,1
25,2800,33,700,1
25,2800,37,990,1
25,2800,42,190,2
25,2800,47,2200,1
25,2800,48,4600,1
25,2800,111,1,1
25,2800,113,1,2
25,2800,210,1,4
25,2800,252,1,2
25,2800,301,1,1
25,2800,554,1,2
25,2900,25,400,1
25,2900,25,600,1
25,2900,25,800,2
25,2900,25,1200,7
25,2900,25,1300,2
25,2900,25,2900,49
25,2900,25,3000,10
25,2900,25,3100,3
25,2900,25,3300,7
25,2900,25,3900,1
25,2900,33,100,1
25,2900,33,1100,2
25,2900,34,1890,2
25,2900,303,1,1
25,2900,362,1,1
25,2900,364,1,1
25,2900,464,1,2
25,3000,6,3890,1
25,3000,9,1400,2
25,3000,9,2200,1
25,3000,9,2300,1
25,3000,12,2600,1
25,3000,12,4000,1
25,3000,23,700,1
25,3000,25,600,1
25,3000,25,800,6
25,3000,25,1100,1
25,3000,25,1600,1
25,3000,25,2000,1
25,3000,25,2200,1
25,3000,25,2300,2
25,3000,25,2700,5
25,3000,25,2800,8
25,3000,25,2900,1
25,3000,25,3000,44
25,3000,25,3100,17
25,3000,25,3200,3
25,3000,25,3300,7
25,3000,25,3400,2
25,3000,25,3700,1
25,3000,25,4100,1
25,3000,25,4200,5
25,3000,25,4300,1
25,3000,25,4800,1
25,3000,36,400,1
25,3000,37,2690,2
25,3000,42,4300,1
25,3000,44,100,3
25,3000,48,5600,1
25,3000,48,5900,1
25,3000,48,6890,2
25,3000,120,1,3
25,3000,138,1,1
25,3000,207,1,4
25,3000,217,1,4
25,3000,233,1,1
25,3000,317,1,1
25,3000,362,1,4
25,3000,374,1,1
25,3100,4,100,1
25,3100,6,4590,4
25,3100,9,400,1
25,3100,9,900,1
25,3100,9,1100,1
25,3100,9,1500,1
25,3100,9,2200,1
25,3100,11,100,1
25,3100,12,3600,2
25,3100,17,3490,1
25,3100,19,1600,1
25,3100,24,800,2
25,3100,25,500,1
25,3100,25,1200,1
25,3100,25,1300,1
25,3100,25,1600,2
25,3100,25,1700,1
25,3100,25,2200,2
25,3100,25,2700,4
25,3100,25,2900,8
25,3100,25,3000,13
25,3100,25,3100,33
25,3100,25,3200,14
25,3100,25,3300,2
25,3100,25,3800,3
25,3100,25,4700,1
25,3100,33,400,2
25,3100,33,700,1
25,3100,33,900,1
25,3100,34,690,2
25,3100,34,1390,1
25,3100,36,3800,1
25,3100,44,100,1
25,3100,48,2100,1
25,3100,48,5600,1
25,3100,49,600,3
25,3100,110,1,1
25,3100,163,1,1
25,3100,317,1,1
25,3100,344,1,1
25,3100,362,1,1
25,3100,463,1,2
25,3200,4,100,3
25,3200,6,2100,1
25,3200,6,2200,3
25,3200,6,2400,1
25,3200,6,2700,2
25,3200,6,4590,2
25,3200,6,6890,1
25,3200,6,8100,3
25,3200,8,700,3
25,3200,11,100,2
25,3200,12,400,1
25,3200,12,2900,1
25,3200,13,1100,1
25,3200,15,300,2
25,3200,17,3490,1
25,3200,18,1100,3
25,3200,24,800,1
25,3200,24,1000,1
25,3200,24,1200,1
25,3200,25,100,3
25,3200,25,900,1
25,3200,25,1000,1
25,3200,25,1400,1
25,3200,25,1500,1
25,3200,25,1600,3
25,3200,25,1900,4
25,3200,25,2100,1
25,3200,25,2300,1
25,3200,25,2500,1
25,3200,25,2700,6
25,3200,25,2800,1
25,3200,25,2900,5
25,3200,25,3000,7
25,3200,25,3100,6
25,3200,25,3200,34
25,3200,25,3300,30
25,3200,25,3400,6
25,3200,25,3700,2
25,3200,25,3800,2
25,3200,26,3290,2
25,3200,27,1390,1
25,3200,28,1100,2
25,3200,29,890,1
25,3200,31,800,1
25,3200,33,100,1
25,3200,33,900,1
25,3200,34,300,1
25,3200,34,900,2
25,3200,35,200,1
25,3200,36,990,2
25,3200,36,1700,1
25,3200,36,2200,1
25,3200,36,3490,2
25,3200,36,3800,6
25,3200,36,4000,2
25,3200,37,2690,2
25,3200,37,4000,1
25,3200,39,600,1
25,3200,42,1790,1
25,3200,42,4100,1
25,3200,49,600,2
25,3200,49,700,3
25,3200,50,200,1
25,3200,53,1890,1
25,3200,109,1,2
25,3200,110,1,2
25,3200,112,1,4
25,3200,139,1,3
25,3200,169,1,1
25,3200,207,1,4
25,3200,210,1,1
25,3200,214,1,1
25,3200,215,1,3
25,3200,240,1,4
25,3200,251,1,3
25,3200,301,1,2
25,3200,329,1,1
25,3200,374,1,2
25,3301,6,2200,1
25,3301,6,2400,1
25,3301,6,2700,2
25,3301,6,4590,9
25,3301,6,6890,4
25,3301,6,8100,2
25,3301,8,800,1
25,3301,9,200,1
25,3301,9,300,1
25,3301,9,400,1
25,3301,9,1300,1
25,3301,9,1700,1
25,3301,11,100,1
25,3301,12,3000,1
25,3301,12,4000,2
25,3301,13,1100,1
25,3301,13,4000,1
25,3301,15,300,1
25,3301,17,3200,1
25,3301,17,3490,1
25,3301,18,300,1
25,3301,21,1700,1
25,3301,23,600,1
25,3301,24,800,3
25,3301,24,1100,1
25,3301,25,100,1
25,3301,25,600,1
25,3301,25,900,2
25,3301,25,1100,3
25,3301,25,1400,2
25,3301,25,1500,1
25,3301,25,1700,1
25,3301,25,1800,1
25,3301,25,2200,1
25,3301,25,2300,2
25,3301,25,2400,1
25,3301,25,2500,5
25,3301,25,2600,1
25,3301,25,2700,2
25,3301,25,2800,1
25,3301,25,3000,4
25,3301,25,3100,3
25,3301,25,3200,5
25,3301,25,3300,142
25,3301,25,3400,13
25,3301,25,3500,3
25,3301,25,3800,4
25,3301,25,3900,2
25,3301,25,4000,1
25,3301,25,4100,2
25,3301,25,4200,1
25,3301,25,4500,2
25,3301,25,4600,1
25,3301,25,4700,2
25,3301,25,4800,1
25,3301,26,2500,1
25,3301,26,2800,1
25,3301,26,3290,1
25,3301,27,1700,1
25,3301,32,190,1
25,3301,33,400,2
25,3301,33,700,1
25,3301,34,300,3
25,3301,34,900,1
25,3301,34,1390,2
25,3301,34,2000,1
25,3301,34,2300,2
25,3301,36,790,1
25,3301,36,2400,1
25,3301,36,3700,1
25,3301,36,3800,3
25,3301,36,4000,4
25,3301,36,4100,5
25,3301,36,4200,1
25,3301,36,4300,1
25,3301,39,500,1
25,3301,41,1300,1
25,3301,42,2900,1
25,3301,42,3690,13
25,3301,42,3900,2
25,3301,44,100,1
25,3301,44,300,1
25,3301,47,2400,1
25,3301,48,1400,1
25,3301,48,1500,1
25,3301,48,5390,1
25,3301,48,5600,1
25,3301,50,200,1
25,3301,51,1200,1
25,3301,51,2400,1
25,3301,53,1890,2
25,3301,109,1,1
25,3301,112,1,1
25,3301,113,1,1
25,3301,120,1,1
25,3301,138,1,1
25,3301,207,1,1
25,3301,214,1,2
25,3301,215,1,9
25,3301,217,1,1
25,3301,233,1,1
25,3301,240,1,2
25,3301,242,1,2
25,3301,301,1,2
25,3301,362,1,3
25,3301,364,1,1
25,3301,374,1,1
25,3301,467,1,5
25,3301,501,1,1
25,3302,4,100,1
25,3302,6,2400,1
25,3302,6,4590,1
25,3302,6,8100,1
25,3302,8,600,1
25,3302,9,700,1
25,3302,9,800,1
25,3302,11,100,4
25,3302,12,2100,2
25,3302,12,2600,1
25,3302,12,3500,1
25,3302,12,3600,1
25,3302,12,4000,2
25,3302,17,3490,1
25,3302,18,1400,1
25,3302,18,2200,1
25,3302,23,600,5
25,3302,23,900,1
25,3302,25,400,1
25,3302,25,700,2
25,3302,25,1100,1
25,3302,25,1200,4
25,3302,25,1300,1
25,3302,25,1400,2
25,3302,25,1600,1
25,3302,25,2100,1
25,3302,25,2200,1
25,3302,25,2300,1
25,3302,25,2400,2
25,3302,25,2500,2
25,3302,25,2600,5
25,3302,25,2700,1
25,3302,25,2800,2
25,3302,25,2900,8
25,3302,25,3100,2
25,3302,25,3200,11
25,3302,25,3300,152
25,3302,25,3400,9
25,3302,25,3500,5
25,3302,25,3700,1
25,3302,25,3800,4
25,3302,25,3900,2
25,3302,25,4000,2
25,3302,25,4200,1
25,3302,25,4400,2
25,3302,25,4500,2
25,3302,25,4600,1
25,3302,28,200,1
25,3302,33,100,3
25,3302,33,600,1
25,3302,34,1390,2
25,3302,36,2100,1
25,3302,36,2400,1
25,3302,36,3200,1
25,3302,36,3490,1
25,3302,36,3700,1
25,3302,36,3800,2
25,3302,36,4000,1
25,3302,36,4100,1
25,3302,37,1890,1
25,3302,37,2690,3
25,3302,39,400,1
25,3302,48,2300,3
25,3302,48,6000,1
25,3302,51,200,2
25,3302,51,500,1
25,3302,51,1000,1
25,3302,53,1700,1
25,3302,54,400,1
25,3302,55,2090,1
25,3302,72,2,1
25,3302,112,1,4
25,3302,138,1,1
25,3302,210,1,2
25,3302,215,1,1
25,3302,217,1,1
25,3302,252,1,3
25,3302,301,1,1
25,3302,312,1,4
25,3302,329,1,4
25,3302,344,1,1
25,3302,362,1,1
25,3302,364,1,3
25,3302,370,1,1
25,3302,463,1,1
25,3302,464,1,1
25,3302,467,1,1
25,3302,501,1,2
25,3303,6,2200,1
25,3303,6,2700,1
25,3303,6,4090,1
25,3303,6,8100,1
25,3303,9,1200,1
25,3303,9,1300,1
25,3303,17,3490,1
25,3303,18,1400,1
25,3303,23,500,2
25,3303,24,800,1
25,3303,25,800,2
25,3303,25,1200,3
25,3303,25,1300,1
25,3303,25,1400,1
25,3303,25,2000,1
25,3303,25,2400,1
25,3303,25,2500,1
25,3303,25,2700,1
25,3303,25,2800,1
25,3303,25,3000,2
25,3303,25,3100,1
25,3303,25,3300,107
25,3303,25,3800,1
25,3303,25,3900,2
25,3303,25,4000,4
25,3303,25,4100,1
25,3303,25,4300,1
25,3303,25,4500,1
25,3303,25,4600,2
25,3303,34,490,2
25,3303,34,1390,1
25,3303,36,990,1
25,3303,36,2100,1
25,3303,36,3700,1
25,3303,36,3800,1
25,3303,44,100,1
25,3303,72,2,1
25,3303,138,1,1
25,3303,210,1,1
25,3303,344,1,2
25,3304,6,200,1
25,3304,6,4590,3
25,3304,6,6890,1
25,3304,9,500,1
25,3304,24,500,2
25,3304,24,1000,2
25,3304,25,400,3
25,3304,25,700,1
25,3304,25,1000,1
25,3304,25,1100,1
25,3304,25,1500,1
25,3304,25,2200,3
25,3304,25,2600,4
25,3304,25,2900,2
25,3304,25,3000,5
25,3304,25,3100,2
25,3304,25,3200,1
25,3304,25,3300,80
25,3304,25,3400,3
25,3304,25,3700,2
25,3304,25,3800,1
25,3304,25,3900,3
25,3304,25,4000,2
25,3304,25,4100,1
25,3304,25,4300,1
25,3304,25,4600,5
25,3304,33,500,1
25,3304,33,1100,1
25,3304,36,3800,2
25,3304,36,4000,1
25,3304,36,4100,1
25,3304,42,3200,1
25,3304,44,300,2
25,3304,48,5390,1
25,3304,55,600,1
25,3304,109,1,2
25,3304,111,1,1
25,3304,207,1,2
25,3304,210,1,4
25,3304,240,1,2
25,3304,253,1,1
25,3305,6,2400,2
25,3305,12,4000,1
25,3305,13,3490,1
25,3305,15,300,3
25,3305,24,800,1
25,3305,24,1600,1
25,3305,25,300,1
25,3305,25,600,1
25,3305,25,1400,1
25,3305,25,2600,2
25,3305,25,2700,4
25,3305,25,3100,3
25,3305,25,3200,3
25,3305,25,3300,89
25,3305,25,3400,6
25,3305,25,3500,1
25,3305,25,3600,1
25,3305,25,3700,2
25,3305,25,3800,1
25,3305,25,4000,2
25,3305,25,4100,1
25,3305,25,4400,1
25,3305,34,2000,1
25,3305,36,3700,2
25,3305,36,4000,1
25,3305,37,3690,1
25,3305,42,4100,2
25,3305,44,100,1
25,3305,51,2800,1
25,3305,53,1200,1
25,3305,53,1390,1
25,3305,111,1,2
25,3305,252,1,4
25,3305,313,1,1
25,3305,329,1,1
25,3305,467,1,1
25,3400,6,1490,1
25,3400,6,2200,5
25,3400,6,8100,1
25,3400,8,190,1
25,3400,9,800,1
25,3400,9,900,1
25,3400,9,1300,1
25,3400,9,1700,1
25,3400,9,2200,1
25,3400,13,1200,1
25,3400,15,300,1
25,3400,23,200,1
25,3400,24,500,1
25,3400,24,800,1
25,3400,24,900,1
25,3400,25,400,2
25,3400,25,700,1
25,3400,25,800,1
25,3400,25,1100,2
25,3400,25,1300,6
25,3400,25,1400,1
25,3400,25,1500,1
25,3400,25,1600,1
25,3400,25,2100,1
25,3400,25,2300,2
25,3400,25,2400,2
25,3400,25,2500,2
25,3400,25,2700,7
25,3400,25,2800,3
25,3400,25,3000,1
25,3400,25,3200,4
25,3400,25,3300,37
25,3400,25,3400,53
25,3400,25,3500,3
25,3400,25,3700,3
25,3400,25,3800,1
25,3400,25,4100,1
25,3400,25,4600,1
25,3400,25,4700,3
25,3400,25,4800,2
25,3400,27,1390,1
25,3400,33,700,1
25,3400,34,300,1
25,3400,34,1390,1
25,3400,34,2100,2
25,3400,34,2300,1
25,3400,36,200,1
25,3400,36,1490,1
25,3400,36,3490,1
25,3400,36,3800,1
25,3400,36,4200,2
25,3400,36,4300,1
25,3400,37,2900,1
25,3400,39,1190,1
25,3400,42,4300,2
25,3400,44,600,1
25,3400,48,2200,2
25,3400,50,100,1
25,3400,50,400,1
25,3400,51,300,1
25,3400,54,400,1
25,3400,109,1,1
25,3400,128,1,1
25,3400,163,1,1
25,3400,210,1,5
25,3400,214,1,1
25,3400,217,1,4
25,3400,252,1,1
25,3400,301,1,2
25,3400,554,1,2
25,3500,12,3890,3
25,3500,12,4000,1
25,3500,23,200,1
25,3500,24,600,2
25,3500,24,800,1
25,3500,25,400,2
25,3500,25,1200,1
25,3500,25,1400,1
25,3500,25,1500,2
25,3500,25,1600,1
25,3500,25,2500,1
25,3500,25,2600,13
25,3500,25,2700,2
25,3500,25,3100,1
25,3500,25,3200,1
25,3500,25,3300,1
25,3500,25,3400,5
25,3500,25,3500,28
25,3500,25,3600,6
25,3500,25,3700,9
25,3500,25,3800,2
25,3500,25,3900,3
25,3500,25,4200,5
25,3500,25,4300,1
25,3500,25,4800,1
25,3500,33,100,1
25,3500,33,1000,1
25,3500,34,690,6
25,3500,42,4000,5
25,3500,210,1,3
25,3500,214,1,2
25,3600,8,800,2
25,3600,9,1000,1
25,3600,13,1300,1
25,3600,25,500,2
25,3600,25,600,1
25,3600,25,1600,2
25,3600,25,2100,2
25,3600,25,2300,2
25,3600,25,2400,9
25,3600,25,2500,2
25,3600,25,3100,1
25,3600,25,3300,4
25,3600,25,3500,3
25,3600,25,3600,46
25,3600,25,3700,4
25,3600,25,4200,2
25,3600,25,4300,2
25,3600,25,4500,1
25,3600,33,800,3
25,3600,44,100,1
25,3600,44,300,1
25,3600,44,400,5
25,3600,163,1,1
25,3600,207,1,1
25,3600,210,1,2
25,3700,6,2400,2
25,3700,9,1600,1
25,3700,12,3600,1
25,3700,25,1400,1
25,3700,25,2700,1
25,3700,25,3000,2
25,3700,25,3300,6
25,3700,25,3400,2
25,3700,25,3500,1
25,3700,25,3600,3
25,3700,25,3700,30
25,3700,25,3800,12
25,3700,25,3900,10
25,3700,25,4000,4
25,3700,25,4100,4
25,3700,25,4200,1
25,3700,44,100,1
25,3700,44,400,2
25,3700,51,100,1
25,3700,51,1000,1
25,3700,207,1,1
25,3700,253,1,1
25,3700,554,1,1
25,3800,6,4590,1
25,3800,9,1100,1
25,3800,9,2300,2
25,3800,12,3300,1
25,3800,12,3700,2
25,3800,12,4000,5
25,3800,17,3490,1
25,3800,25,300,1
25,3800,25,600,1
25,3800,25,800,1
25,3800,25,1600,2
25,3800,25,2700,1
25,3800,25,3000,1
25,3800,25,3300,32
25,3800,25,3400,1
25,3800,25,3700,4
25,3800,25,3800,50
25,3800,25,3900,6
25,3800,25,4300,1
25,3800,25,4600,2
25,3800,25,4800,3
25,3800,26,3690,1
25,3800,33,400,2
25,3800,33,700,1
25,3800,36,990,2
25,3800,37,2690,1
25,3800,42,3400,1
25,3800,112,1,2
25,3800,113,1,1
25,3800,207,1,3
25,3800,210,1,3
25,3800,242,1,1
25,3800,252,1,1
25,3800,253,1,1
25,3800,312,1,2
25,3800,362,1,1
25,3800,468,1,1
25,3900,1,1300,1
25,3900,12,3200,1
25,3900,25,2100,2
25,3900,25,2300,3
25,3900,25,2500,3
25,3900,25,3000,2
25,3900,25,3300,9
25,3900,25,3600,1
25,3900,25,3700,13
25,3900,25,3800,18
25,3900,25,3900,42
25,3900,25,4000,9
25,3900,25,4300,2
25,3900,25,4600,8
25,3900,36,790,1
25,3900,36,3200,1
25,3900,45,1900,1
25,4000,6,4090,1
25,4000,9,1600,1
25,4000,12,1000,2
25,4000,12,3300,1
25,4000,22,1490,1
25,4000,25,1300,1
25,4000,25,1900,1
25,4000,25,2500,1
25,4000,25,3000,3
25,4000,25,3300,27
25,4000,25,3400,1
25,4000,25,3500,1
25,4000,25,3700,7
25,4000,25,3800,1
25,4000,25,3900,3
25,4000,25,4000,61
25,4000,25,4100,5
25,4000,25,4200,2
25,4000,25,4400,4
25,4000,25,4500,1
25,4000,25,4600,2
25,4000,50,200,1
25,4000,112,1,1
25,4000,213,1,1
25,4000,344,1,2
25,4100,9,1000,1
25,4100,23,300,1
25,4100,23,500,2
25,4100,25,100,1
25,4100,25,300,2
25,4100,25,400,2
25,4100,25,500,2
25,4100,25,700,1
25,4100,25,800,1
25,4100,25,900,1
25,4100,25,1300,1
25,4100,25,1400,1
25,4100,25,2100,1
25,4100,25,3300,6
25,4100,25,3400,1
25,4100,25,3700,5
25,4100,25,3800,3
25,4100,25,3900,6
25,4100,25,4000,15
25,4100,25,4100,38
25,4100,25,4200,9
25,4100,25,4300,2
25,4100,25,4400,1
25,4100,25,4500,2
25,4100,25,4600,8
25,4100,25,4800,2
25,4100,29,1500,2
25,4100,33,1100,4
25,4100,42,800,1
25,4100,48,6100,1
25,4100,111,1,1
25,4100,113,1,1
25,4100,138,1,1
25,4200,2,100,3
25,4200,9,1000,1
25,4200,12,3600,1
25,4200,23,400,1
25,4200,25,100,1
25,4200,25,200,1
25,4200,25,700,1
25,4200,25,1400,1
25,4200,25,3300,1
25,4200,25,3500,1
25,4200,25,3600,2
25,4200,25,3700,3
25,4200,25,3900,2
25,4200,25,4100,7
25,4200,25,4200,30
25,4200,25,4300,7
25,4200,25,4400,4
25,4200,25,4500,3
25,4200,25,4600,2
25,4200,25,4800,2
25,4200,32,500,1
25,4200,33,100,1
25,4200,36,4200,1
25,4200,39,600,1
25,4200,44,200,3
25,4200,51,700,1
25,4200,213,1,1
25,4200,217,1,1
25,4200,301,1,1
25,4200,329,1,3
25,4200,344,1,1
25,4300,6,2100,1
25,4300,9,1200,2
25,4300,12,3000,1
25,4300,23,900,3
25,4300,25,300,1
25,4300,25,3300,1
25,4300,25,3600,3
25,4300,25,3700,1
25,4300,25,4000,2
25,4300,25,4100,2
25,4300,25,4200,8
25,4300,25,4300,35
25,4300,25,4400,6
25,4300,25,4600,3
25,4300,33,800,1
25,4300,33,1100,1
25,4300,34,1390,1
25,4300,36,3700,2
25,4300,37,4200,1
25,4300,44,200,4
25,4300,44,300,1
25,4300,44,400,2
25,4300,44,500,1
25,4300,45,1900,1
25,4300,51,3000,1
25,4300,139,1,2
25,4400,12,1100,2
25,4400,12,3200,1
25,4400,12,3500,1
25,4400,17,300,1
25,4400,25,2700,1
25,4400,25,3300,4
25,4400,25,3900,4
25,4400,25,4100,1
25,4400,25,4200,2
25,4400,25,4300,3
25,4400,25,4400,80
25,4400,25,4500,10
25,4400,29,1800,1
25,4400,44,500,1
25,4400,51,3000,2
25,4400,72,2,1
25,4400,138,1,4
25,4400,139,1,1
25,4400,252,1,1
25,4500,2,100,1
25,4500,4,200,2
25,4500,12,3500,1
25,4500,12,3600,1
25,4500,22,1090,1
25,4500,23,900,1
25,4500,24,1000,1
25,4500,25,1900,1
25,4500,25,2700,1
25,4500,25,3300,1
25,4500,25,3900,1
25,4500,25,4100,2
25,4500,25,4200,11
25,4500,25,4300,1
25,4500,25,4400,10
25,4500,25,4500,141
25,4500,25,4600,9
25,4500,25,4700,1
25,4500,32,500,1
25,4500,36,790,1
25,4500,42,4100,2
25,4500,44,500,2
25,4500,44,600,1
25,4500,46,100,1
25,4500,48,3500,1
25,4500,50,400,1
25,4500,72,2,5
25,4500,207,1,2
25,4500,213,1,1
25,4500,301,1,1
25,4600,6,6290,2
25,4600,12,3600,2
25,4600,18,2300,2
25,4600,24,1000,2
25,4600,25,400,3
25,4600,25,800,1
25,4600,25,1400,2
25,4600,25,1900,1
25,4600,25,2200,1
25,4600,25,3300,2
25,4600,25,3700,4
25,4600,25,3800,2
25,4600,25,3900,7
25,4600,25,4000,4
25,4600,25,4100,8
25,4600,25,4200,1
25,4600,25,4500,1
25,4600,25,4600,52
25,4600,25,4800,2
25,4600,26,400,1
25,4600,28,1490,1
25,4600,35,800,1
25,4600,39,900,1
25,4600,42,1200,1
25,4600,47,1700,1
25,4600,164,1,1
25,4700,6,1100,3
25,4700,11,100,3
25,4700,25,2200,1
25,4700,25,3600,2
25,4700,25,3800,1
25,4700,25,4000,2
25,4700,25,4200,1
25,4700,25,4300,1
25,4700,25,4400,1
25,4700,25,4600,3
25,4700,25,4700,27
25,4700,25,4800,2
25,4700,42,1790,1
25,4700,110,1,1
25,4700,113,1,2
25,4700,139,1,2
25,4700,207,1,1
25,4700,301,1,2
25,4700,344,1,1
25,4800,6,2400,1
25,4800,9,2300,2
25,4800,12,2200,1
25,4800,12,3890,2
25,4800,12,4000,1
25,4800,24,1000,5
25,4800,25,1100,1
25,4800,25,1500,2
25,4800,25,1600,1
25,4800,25,1900,1
25,4800,25,2100,4
25,4800,25,2200,2
25,4800,25,2400,2
25,4800,25,2500,3
25,4800,25,2600,1
25,4800,25,3300,1
25,4800,25,4500,3
25,4800,25,4600,4
25,4800,25,4700,11
25,4800,25,4800,56
25,4800,34,1100,2
25,4800,36,790,3
25,4800,36,3800,1
25,4800,37,4200,1
25,4800,49,500,1
25,4800,51,2400,1
25,4800,303,1,1
26,100,4,200,3
26,100,4,600,1
26,100,8,800,1
26,100,10,100,1
26,100,12,1500,1
26,100,17,1000,1
26,100,17,3490,1
26,100,18,300,1
26,100,22,2100,1
26,100,24,800,1
26,100,26,100,90
26,100,26,200,6
26,100,26,300,5
26,100,26,800,3
26,100,26,1200,1
26,100,26,1390,4
26,100,26,1500,1
26,100,26,1600,1
26,100,26,1890,1
26,100,26,2290,1
26,100,26,2700,2
26,100,26,3000,1
26,100,26,3290,2
26,100,26,3400,1
26,100,26,3500,1
26,100,26,3690,3
26,100,26,3990,2
26,100,27,500,2
26,100,27,700,1
26,100,27,800,1
26,100,27,1200,1
26,100,27,1800,1
26,100,29,700,3
26,100,39,1800,2
26,100,46,400,1
26,100,47,2600,1
26,100,55,100,3
26,100,55,290,2
26,100,55,1300,1
26,100,55,1600,1
26,100,55,2090,2
26,100,207,1,1
26,100,217,1,1
26,100,233,1,1
26,200,13,3300,5
26,200,17,3100,1
26,200,17,3200,1
26,200,17,3300,1
26,200,17,3490,3
26,200,19,1490,1
26,200,26,100,5
26,200,26,200,116
