"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Bismarck","ND",74,66,0,0,8,7
"Bloomington","IN",31,31,0,0,0,7
"Bloomington-Normal","IL",41,32,0,0,9,7
"Boise City-Nampa","ID",341,304,22,4,11,7
"Boston-Cambridge-Quincy","MA-NH",1109,455,28,22,604,7
"Boulder","CO",49,29,4,8,8,7
"Bowling Green","KY",58,44,4,0,10,7
"Bremerton-Silverdale","WA",89,89,0,0,0,7
"Bridgeport-Stamford-Norwalk","CT",223,122,8,0,93,7
"Brownsville-Harlingen","TX",157,147,2,8,0,7
"Brunswick","GA",60,58,2,0,0,7
"Buffalo-Niagara Falls","NY",229,103,0,0,126,7
"Burlington","NC",123,123,0,0,0,7
"Burlington-South Burlington","VT",33,31,2,0,0,7
"Canton-Massillon","OH",58,53,0,0,5,7
"Cape Coral-Fort Myers","FL",219,203,4,4,8,7
"Carson City","NV",4,4,0,0,0,7
"Casper","WY",21,21,0,0,0,7
"Cedar Rapids","IA",176,51,6,11,108,7
"Champaign-Urbana","IL",184,31,0,0,153,7
"Charleston","WV",37,37,0,0,0,7
"Charleston-North Charleston","SC",505,505,0,0,0,7
"Charlotte-Gastonia-Concord","NC-SC",1792,1258,2,11,521,7
"Charlottesville","VA",114,114,0,0,0,7
"Chattanooga","TN-GA",170,153,2,0,15,7
"Cheyenne","WY",29,29,0,0,0,7
"Chicago-Naperville-Joliet","IL-IN-WI",2651,1734,42,117,758,7
"Chico","CA",63,60,0,3,0,7
"Cincinnati-Middletown","OH-KY-IN",576,469,34,6,67,7
"Clarksville","TN-KY",168,130,0,0,38,7
"Cleveland","TN",107,39,4,0,64,7
"Cleveland-Elyria-Mentor","OH",325,290,6,9,20,7
"Coeur dAlene","ID",132,83,12,4,33,7
"College Station-Bryan","TX",80,51,2,3,24,7
"Colorado Springs","CO",288,242,0,0,46,7
"Columbia","MO",124,62,22,0,40,7
"Columbia","SC",503,451,0,7,45,7
"Columbus","GA-AL",109,82,0,3,24,7
"Columbus","IN",35,35,0,0,0,7
"Columbus","OH",737,491,6,108,132,7
"Corpus Christi","TX",184,105,4,14,61,7
"Corvallis","OR",22,8,2,12,0,7
"Cumberland","MD-WV",9,9,0,0,0,7
"Dallas-Fort Worth-Arlington","TX",3243,2446,38,25,734,7
"Dalton","GA",49,40,0,3,6,7
"Danville","IL",0,0,0,0,0,7
"Danville","VA",13,13,0,0,0,7
"Davenport-Moline-Rock Island","IA-IL",53,53,0,0,0,7
"Dayton","OH",106,106,0,0,0,7
"Decatur","AL",17,17,0,0,0,7
"Decatur","IL",5,5,0,0,0,7
"Deltona-Daytona Beach-Ormond Beach","FL",484,128,14,0,342,7
"Denver-Aurora","CO",944,815,0,3,126,7
"Des Moines-West Des Moines","IA",454,380,2,0,72,7
"Detroit-Warren-Livonia","MI",418,403,2,3,10,7
"Dothan","AL",26,26,0,0,0,7
"Dover","DE",124,100,0,0,24,7
"Dubuque","IA",24,22,2,0,0,7
"Duluth","MN-WI",63,55,2,0,6,7
"Durham","NC",297,238,0,0,59,7
"Eau Claire","WI",58,50,0,8,0,7
"El Centro","CA",55,55,0,0,0,7
"El Paso","TX",363,363,0,0,0,7
"Elizabethtown","KY",98,33,2,3,60,7
"Elkhart-Goshen","IN",73,69,4,0,0,7
"Elmira","NY",2,2,0,0,0,7
"Erie","PA",30,30,0,0,0,7
"Eugene-Springfield","OR",145,77,4,19,45,7
"Evansville","IN-KY",77,67,0,0,10,7
"Fairbanks","AK",22,18,4,0,0,7
"Fargo","ND-MN",169,106,0,3,60,7
"Farmington","NM",34,34,0,0,0,7
"Fayetteville","NC",195,135,0,0,60,7
"Fayetteville-Springdale-Rogers","AR-MO",266,204,26,3,33,7
"Flagstaff","AZ",50,50,0,0,0,7
"Flint","MI",10,10,0,0,0,7
"Florence","SC",52,52,0,0,0,7
"Florence-Muscle Shoals","AL",26,26,0,0,0,7
"Fond du Lac","WI",9,9,0,0,0,7
"Fort Collins-Loveland","CO",117,104,0,3,10,7
"Fort Smith","AR-OK",49,38,4,7,0,7
"Fort Walton Beach-Crestview-Destin","FL",50,47,0,3,0,7
"Fort Wayne","IN",103,103,0,0,0,7
"Fresno","CA",422,292,10,85,35,7
"Gadsden","AL",12,9,0,3,0,7
"Gainesville","FL",91,52,0,0,39,7
"Gainesville","GA",119,119,0,0,0,7
"Glens Falls","NY",33,33,0,0,0,7
"Goldsboro","NC",28,28,0,0,0,7
"Grand Forks","ND-MN",42,18,0,0,24,7
"Grand Junction","CO",154,128,2,0,24,7
"Grand Rapids-Wyoming","MI",189,170,2,3,14,7
"Great Falls","MT",11,11,0,0,0,7
"Greeley","CO",183,183,0,0,0,7
"Green Bay","WI",174,96,0,0,78,7
"Greensboro-High Point","NC",370,356,0,0,14,7
"Greenville","NC",145,137,8,0,0,7
"Greenville","SC",388,365,2,0,21,7
"Gulfport-Biloxi","MS",190,172,2,16,0,7
"Hagerstown-Martinsburg","MD-WV",169,167,2,0,0,7
"Hanford-Corcoran","CA",25,25,0,0,0,7
"Harrisburg-Carlisle","PA",84,84,0,0,0,7
"Harrisonburg","VA",280,40,0,0,240,7
"Hartford-West Hartford-East Hartford","CT",259,176,6,4,73,7
"Hattiesburg","MS",3,3,0,0,0,7
"Hickory-Lenoir-Morganton","NC",112,108,4,0,0,7
"Hinesville-Fort Stewart","GA",6,6,0,0,0,7
"Holland-Grand Haven","MI",111,81,0,0,30,7
"Honolulu","HI",144,103,0,0,41,7
"Hot Springs","AR",8,8,0,0,0,7
"Houma-Bayou Cane-Thibodaux","LA",58,58,0,0,0,7
"Houston-Sugar Land-Baytown","TX",4874,3513,78,20,1263,7
"Huntington-Ashland","WV-KY-OH",13,8,0,0,5,7
"Huntsville","AL",246,246,0,0,0,7
"Idaho Falls","ID",306,129,0,4,173,7
"Indianapolis-Carmel","IN",715,593,18,14,90,7
"Iowa City","IA",120,27,6,0,87,7
"Ithaca","NY",19,5,2,0,12,7
"Jackson","MI",45,9,0,0,36,7
"Jackson","MS",206,193,0,0,13,7
"Jackson","TN",45,45,0,0,0,7
"Jacksonville","FL",1017,734,4,3,276,7
"Jacksonville","NC",110,104,6,0,0,7
"Janesville","WI",40,38,2,0,0,7
"Jefferson City","MO",16,16,0,0,0,7
"Johnson City","TN",79,79,0,0,0,7
"Johnstown","PA",1,1,0,0,0,7
"Jonesboro","AR",41,41,0,0,0,7
"Joplin","MO",16,11,0,0,5,7
"Kalamazoo-Portage","MI",31,31,0,0,0,7
"Kankakee-Bradley","IL",7,7,0,0,0,7
"Kansas City","MO-KS",703,509,8,51,135,7
"Kennewick-Richland-Pasco","WA",99,99,0,0,0,7
"Killeen-Temple-Fort Hood","TX",213,155,58,0,0,7
"Kingsport-Bristol-Bristol","TN-VA",64,50,2,0,12,7
"Kingston","NY",30,24,2,4,0,7
"Knoxville","TN",579,325,2,0,252,7
"Kokomo","IN",10,10,0,0,0,7
"La Crosse","WI-MN",40,40,0,0,0,7
"Lafayette","IN",42,42,0,0,0,7
"Lafayette","LA",139,114,2,0,23,7
"Lake Charles","LA",45,40,0,0,5,7
"Lake Havasu City-Kingman","AZ",118,101,8,9,0,7
"Lakeland","FL",338,336,2,0,0,7
"Lancaster","PA",125,86,0,0,39,7
"Lansing-East Lansing","MI",135,35,0,0,100,7
"Laredo","TX",147,120,0,11,16,7
"Las Cruces","NM",134,132,2,0,0,7
"Las Vegas-Paradise","NV",984,932,0,18,34,7
"Lawrence","KS",28,28,0,0,0,7
"Lawton","OK",17,17,0,0,0,7
"Lebanon","PA",31,31,0,0,0,7
"Lewiston","ID-WA",2,2,0,0,0,7
"Lewiston-Auburn","ME",14,14,0,0,0,7
"Lexington-Fayette","KY",193,174,0,19,0,7
"Lima","OH",0,0,0,0,0,7
"Lincoln","NE",86,73,2,0,11,7
"Little Rock-North Little Rock","AR",257,221,0,36,0,7
"Logan","UT-ID",63,50,0,8,5,7
"Longview","TX",24,24,0,0,0,7
"Longview","WA",29,29,0,0,0,7
"Los Angeles-Long Beach-Santa Ana","CA",1357,829,76,50,402,7
"Louisville-Jefferson County","KY-IN",967,382,0,4,581,7
"Lubbock","TX",70,70,0,0,0,7
"Lynchburg","VA",179,75,0,0,104,7
"Macon","GA",56,56,0,0,0,7
"Madera","CA",53,53,0,0,0,7
"Madison","WI",210,124,12,11,63,7
"Manchester-Nashua","NH",91,74,10,0,7,7
"Mansfield","OH",12,12,0,0,0,7
"McAllen-Edinburg-Mission","TX",550,438,2,68,42,7
"Medford","OR",118,102,6,3,7,7
"Memphis","TN-MS-AR",596,516,0,0,80,7
"Merced","CA",69,67,2,0,0,7
"Miami-Fort Lauderdale-Miami Beach","FL",1359,811,36,14,498,7
"Michigan City-La Porte","IN",21,21,0,0,0,7
"Midland","TX",35,35,0,0,0,7
"Milwaukee-Waukesha-West Allis","WI",227,189,16,12,10,7
"Minneapolis-St. Paul-Bloomington","MN-WI",1105,715,6,16,368,7
"Missoula","MT",52,50,2,0,0,7
"Mobile","AL",146,141,0,0,5,7
"Modesto","CA",119,111,8,0,0,7
"Monroe","LA",35,28,2,0,5,7
"Monroe","MI",37,32,0,0,5,7
"Montgomery","AL",362,122,0,0,240,7
"Morgantown","WV",2,2,0,0,0,7
"Morristown","TN",68,68,0,0,0,7
"Mount Vernon-Anacortes","WA",46,44,2,0,0,7
"Muncie","IN",23,13,10,0,0,7
"Muskegon-Norton Shores","MI",15,13,2,0,0,7
"Myrtle Beach-Conway-North Myrtle Beach","SC",367,276,0,0,91,7
"Napa","CA",3,3,0,0,0,7
"Naples-Marco Island","FL",114,106,0,8,0,7
"Nashville-Davidson--Murfreesboro","TN",1208,1192,6,0,10,7
"New Haven-Milford","CT",118,72,6,0,40,7
"New Orleans-Metairie-Kenner","LA",646,338,18,7,283,7
"New York-Northern New Jersey-Long Island","NY-NJ-PA",5205,1079,406,458,3262,7
"Niles-Benton Harbor","MI",10,10,0,0,0,7
"Norwich-New London","CT",49,49,0,0,0,7
"Ocala","FL",190,188,2,0,0,7
"Ocean City","NJ",73,68,2,3,0,7
"Odessa","TX",29,29,0,0,0,7
"Ogden-Clearfield","UT",262,202,0,31,29,7
"Oklahoma City","OK",526,490,4,20,12,7
"Olympia","WA",201,170,0,12,19,7
"Omaha-Council Bluffs","NE-IA",453,448,0,0,5,7
"Orlando-Kissimmee","FL",1722,1173,26,4,519,7
"Oshkosh-Neenah","WI",41,31,2,8,0,7
"Owensboro","KY",95,31,8,0,56,7
"Oxnard-Thousand Oaks-Ventura","CA",70,54,0,0,16,7
"Palm Bay-Melbourne-Titusville","FL",355,157,2,4,192,7
"Palm Coast","FL",57,57,0,0,0,7
"Panama City-Lynn Haven","FL",76,66,6,4,0,7
"Parkersburg-Marietta-Vienna","WV-OH",16,16,0,0,0,7
"Pascagoula","MS",59,44,0,3,12,7
"Pensacola-Ferry Pass-Brent","FL",182,178,4,0,0,7
"Peoria","IL",59,59,0,0,0,7
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",984,856,14,22,92,7
"Phoenix-Mesa-Scottsdale","AZ",2574,2176,2,137,259,7
"Pine Bluff","AR",3,3,0,0,0,7
"Pittsburgh","PA",375,350,8,6,11,7
"Pittsfield","MA",35,3,0,0,32,7
"Pocatello","ID",42,42,0,0,0,7
"Port St. Lucie","FL",207,181,2,7,17,7
"Portland-South Portland-Biddeford","ME",257,224,12,6,15,7
"Portland-Vancouver-Beaverton","OR-WA",991,866,30,16,79,7
"Poughkeepsie-Newburgh-Middletown","NY",128,101,0,3,24,7
"Prescott","AZ",119,117,2,0,0,7
"Providence-New Bedford-Fall River","RI-MA",204,184,6,9,5,7
"Provo-Orem","UT",489,417,2,17,53,7
"Pueblo","CO",57,57,0,0,0,7
"Punta Gorda","FL",95,71,16,0,8,7
"Racine","WI",33,25,0,0,8,7
"Raleigh-Cary","NC",1365,1054,14,4,293,7
"Rapid City","SD",56,51,0,0,5,7
"Reading","PA",65,61,4,0,0,7
"Redding","CA",74,74,0,0,0,7
"Reno-Sparks","NV",206,189,2,4,11,7
"Richmond","VA",591,577,0,14,0,7
"Riverside-San Bernardino-Ontario","CA",1622,1327,16,13,266,7
"Roanoke","VA",105,100,0,0,5,7
"Rochester","MN",75,75,0,0,0,7
"Rochester","NY",122,115,0,7,0,7
"Rockford","IL",136,126,10,0,0,7
"Rocky Mount","NC",57,47,10,0,0,7
"Rome","GA",20,20,0,0,0,7
"Sacramento--Arden-Arcade--Roseville","CA",555,543,12,0,0,7
"Saginaw-Saginaw Township North","MI",14,14,0,0,0,7
"Salem","OR",115,100,0,3,12,7
"Salinas","CA",72,72,0,0,0,7
"Salisbury","MD",11,11,0,0,0,7
"Salt Lake City","UT",623,368,4,12,239,7
"San Angelo","TX",12,12,0,0,0,7
"San Antonio","TX",1262,1075,4,8,175,7
"San Diego-Carlsbad-San Marcos","CA",850,305,6,9,530,7
"San Francisco-Oakland-Fremont","CA",1096,391,10,40,655,7
"San Jose-Sunnyvale-Santa Clara","CA",414,148,2,0,264,7
"San Luis Obispo-Paso Robles","CA",67,57,10,0,0,7
"Sandusky","OH",0,0,0,0,0,7
"Santa Barbara-Santa Maria","CA",26,24,2,0,0,7
"Santa Cruz-Watsonville","CA",13,13,0,0,0,7
"Santa Fe","NM",25,25,0,0,0,7
"Santa Rosa-Petaluma","CA",168,81,2,39,46,7
"Sarasota-Bradenton-Venice","FL",304,284,6,0,14,7
"Savannah","GA",183,183,0,0,0,7
"Scranton--Wilkes-Barre","PA",29,29,0,0,0,7
"Seattle-Tacoma-Bellevue","WA",1938,1016,112,144,666,7
"Sebastian-Vero Beach","FL",89,84,0,0,5,7
"Sheboygan","WI",9,7,2,0,0,7
"Sherman-Denison","TX",2,2,0,0,0,7
"Shreveport-Bossier City","LA",107,107,0,0,0,7
"Sioux City","IA-NE-SD",15,15,0,0,0,7
"Sioux Falls","SD",133,96,6,16,15,7
"South Bend-Mishawaka","IN-MI",65,50,0,3,12,7
"Spartanburg","SC",132,132,0,0,0,7
"Spokane","WA",194,121,0,0,73,7
"Springfield","IL",34,19,6,3,6,7
"Springfield","MA",52,52,0,0,0,7
"Springfield","MO",248,145,10,3,90,7
"Springfield","OH",12,12,0,0,0,7
"St. Cloud","MN",69,62,0,0,7,7
"St. George","UT",160,160,0,0,0,7
"St. Joseph","MO-KS",4,4,0,0,0,7
"St. Louis","MO-IL",869,710,18,32,109,7
"State College","PA",18,18,0,0,0,7
"Stockton","CA",234,196,0,3,35,7
"Sumter","SC",34,34,0,0,0,7
"Syracuse","NY",113,113,0,0,0,7
"Tallahassee","FL",187,150,2,0,35,7
"Tampa-St. Petersburg-Clearwater","FL",737,703,14,20,0,7
"Terre Haute","IN",30,14,2,0,14,7
"Texarkana","TX-Texarkana",30,26,4,0,0,7
"Toledo","OH",128,126,2,0,0,7
"Topeka","KS",64,64,0,0,0,7
"Trenton-Ewing","NJ",64,43,4,0,17,7
"Tucson","AZ",517,496,6,4,11,7
"Tulsa","OK",428,428,0,0,0,7
"Tuscaloosa","AL",159,64,0,0,95,7
"Tyler","TX",33,24,0,3,6,7
"Utica-Rome","NY",3,3,0,0,0,7
"Valdosta","GA",60,58,2,0,0,7
"Vallejo-Fairfield","CA",135,135,0,0,0,7
"Victoria","TX",9,9,0,0,0,7
"Vineland-Millville-Bridgeton","NJ",39,37,2,0,0,7
"Virginia Beach-Norfolk-Newport News","VA-NC",601,379,16,8,198,7
"Visalia-Porterville","CA",215,119,0,0,96,7
"Waco","TX",90,34,0,0,56,7
"Warner Robins","GA",87,87,0,0,0,7
"Washington-Arlington-Alexandria","DC-VA-MD-WV",1680,1369,32,0,279,7
"Waterloo-Cedar Falls","IA",47,47,0,0,0,7
"Wausau","WI",20,20,0,0,0,7
"Weirton-Steubenville","WV-OH",2,2,0,0,0,7
"Wenatchee","WA",205,47,0,0,158,7
"Wheeling","WV-OH",0,0,0,0,0,7
"Wichita Falls","TX",212,12,8,0,192,7
"Wichita","KS",115,111,4,0,0,7
"Williamsport","PA",2,2,0,0,0,7
"Wilmington","NC",503,393,0,0,110,7
"Winchester","VA-WV",45,45,0,0,0,7
"Winston-Salem","NC",216,216,0,0,0,7
"Worcester","MA",128,124,0,4,0,7
"Yakima","WA",27,27,0,0,0,7
"York-Hanover","PA",138,138,0,0,0,7
"Youngstown-Warren-Boardman","OH-PA",86,42,4,16,24,7
"Yuba City","CA",91,86,0,0,5,7
"Yuma","AZ",94,94,0,0,0,7
"Abilene","TX",21,21,0,0,0,8
"Akron","OH",88,73,2,0,13,8
"Albany","GA",39,34,2,3,0,8
"Albany-Schenectady-Troy","NY",213,89,2,20,102,8
"Albuquerque","NM",405,324,0,3,78,8
"Alexandria","LA",43,43,0,0,0,8
"Allentown-Bethlehem-Easton","PA-NJ",286,272,4,0,10,8
"Altoona","PA",1,1,0,0,0,8
"Amarillo","TX",675,69,0,0,606,8
"Ames","IA",23,23,0,0,0,8
"Anchorage","AK",117,37,10,4,66,8
"Anderson","IN",16,16,0,0,0,8
"Anderson","SC",110,110,0,0,0,8
"Ann Arbor","MI",35,30,0,0,5,8
"Anniston-Oxford","AL",204,12,0,0,192,8
"Appleton","WI",38,38,0,0,0,8
"Asheville","NC",283,276,2,0,5,8
"Athens-Clarke County","GA",56,42,0,9,5,8
"Atlanta-Sandy Springs-Marietta","GA",3577,2736,10,87,744,8
"Atlantic City","NJ",126,112,4,0,10,8
"Auburn-Opelika","AL",101,101,0,0,0,8
"Augusta-Richmond County","GA-SC",177,177,0,0,0,8
"Austin-Round Rock","TX",2060,936,42,0,1082,8
"Bakersfield","CA",334,276,12,41,5,8
"Baltimore-Towson","MD",630,576,0,0,54,8
"Bangor","ME",38,38,0,0,0,8
"Barnstable Town","MA",53,43,2,3,5,8
"Baton Rouge","LA",271,269,2,0,0,8
"Battle Creek","MI",7,7,0,0,0,8
"Bay City","MI",3,3,0,0,0,8
"Beaumont-Port Arthur","TX",229,69,0,0,160,8
"Bellingham","WA",106,80,2,3,21,8
"Bend","OR",173,154,6,3,10,8
"Billings","MT",38,33,0,0,5,8
"Binghamton","NY",4,4,0,0,0,8
"Birmingham-Hoover","AL",474,457,2,0,15,8
"Bismarck","ND",54,54,0,0,0,8
"Bloomington","IN",54,50,0,4,0,8
"Bloomington-Normal","IL",31,25,0,0,6,8
"Boise City-Nampa","ID",385,234,22,129,0,8
"Boston-Cambridge-Quincy","MA-NH",754,484,52,26,192,8
"Boulder","CO",55,32,0,3,20,8
"Bowling Green","KY",56,54,2,0,0,8
"Bremerton-Silverdale","WA",121,117,4,0,0,8
"Bridgeport-Stamford-Norwalk","CT",115,91,2,12,10,8
"Brownsville-Harlingen","TX",157,118,8,15,16,8
"Brunswick","GA",57,57,0,0,0,8
"Buffalo-Niagara Falls","NY",111,109,2,0,0,8
"Burlington","NC",113,113,0,0,0,8
"Burlington-South Burlington","VT",51,36,8,7,0,8
"Canton-Massillon","OH",58,53,0,0,5,8
"Cape Coral-Fort Myers","FL",308,193,0,4,111,8
"Carson City","NV",0,0,0,0,0,8
"Casper","WY",46,46,0,0,0,8
"Cedar Rapids","IA",83,55,8,14,6,8
"Champaign-Urbana","IL",80,31,4,0,45,8
"Charleston","WV",21,21,0,0,0,8
"Charleston-North Charleston","SC",497,435,2,3,57,8
"Charlotte-Gastonia-Concord","NC-SC",1482,1295,14,20,153,8
"Charlottesville","VA",60,60,0,0,0,8
"Chattanooga","TN-GA",169,150,4,0,15,8
"Cheyenne","WY",29,27,2,0,0,8
"Chicago-Naperville-Joliet","IL-IN-WI",2824,1689,58,114,963,8
"Chico","CA",71,62,0,3,6,8
"Cincinnati-Middletown","OH-KY-IN",611,477,4,19,111,8
"Clarksville","TN-KY",115,91,24,0,0,8
"Cleveland","TN",37,37,0,0,0,8
"Cleveland-Elyria-Mentor","OH",388,303,4,4,77,8
"Coeur dAlene","ID",112,83,4,0,25,8
"College Station-Bryan","TX",94,94,0,0,0,8
"Colorado Springs","CO",246,220,2,4,20,8
"Columbia","MO",128,112,8,3,5,8
"Columbia","SC",479,423,4,9,43,8
"Columbus","GA-AL",99,76,0,0,23,8
"Columbus","IN",25,25,0,0,0,8
"Columbus","OH",568,425,8,26,109,8
"Corpus Christi","TX",171,97,2,12,60,8
"Corvallis","OR",8,8,0,0,0,8
"Cumberland","MD-WV",9,9,0,0,0,8
"Dallas-Fort Worth-Arlington","TX",3385,2462,34,12,877,8
"Dalton","GA",54,37,6,0,11,8
"Danville","IL",0,0,0,0,0,8
"Danville","VA",18,13,0,0,5,8
"Davenport-Moline-Rock Island","IA-IL",55,53,2,0,0,8
"Dayton","OH",162,138,2,0,22,8
"Decatur","AL",20,20,0,0,0,8
"Decatur","IL",1,1,0,0,0,8
"Deltona-Daytona Beach-Ormond Beach","FL",163,143,0,0,20,8
"Denver-Aurora","CO",869,754,6,3,106,8
"Des Moines-West Des Moines","IA",275,275,0,0,0,8
"Detroit-Warren-Livonia","MI",399,383,2,4,10,8
"Dothan","AL",16,16,0,0,0,8
"Dover","DE",99,96,0,3,0,8
"Dubuque","IA",23,23,0,0,0,8
"Duluth","MN-WI",83,70,0,3,10,8
"Durham","NC",248,238,10,0,0,8
"Eau Claire","WI",62,42,20,0,0,8
"El Centro","CA",28,28,0,0,0,8
"El Paso","TX",269,220,4,15,30,8
"Elizabethtown","KY",46,40,6,0,0,8
"Elkhart-Goshen","IN",70,70,0,0,0,8
"Elmira","NY",2,2,0,0,0,8
"Erie","PA",17,17,0,0,0,8
"Eugene-Springfield","OR",101,95,6,0,0,8
"Evansville","IN-KY",63,58,0,0,5,8
"Fairbanks","AK",24,17,4,3,0,8
"Fargo","ND-MN",142,116,0,0,26,8
"Farmington","NM",42,42,0,0,0,8
"Fayetteville","NC",156,156,0,0,0,8
"Fayetteville-Springdale-Rogers","AR-MO",207,145,24,4,34,8
"Flagstaff","AZ",58,58,0,0,0,8
"Flint","MI",22,22,0,0,0,8
"Florence","SC",51,51,0,0,0,8
"Florence-Muscle Shoals","AL",62,26,16,0,20,8
"Fond du Lac","WI",13,13,0,0,0,8
"Fort Collins-Loveland","CO",148,111,4,0,33,8
"Fort Smith","AR-OK",142,69,6,3,64,8
"Fort Walton Beach-Crestview-Destin","FL",51,46,0,0,5,8
"Fort Wayne","IN",98,94,4,0,0,8
"Fresno","CA",177,156,2,8,11,8
"Gadsden","AL",32,8,0,0,24,8
"Gainesville","FL",366,83,0,0,283,8
"Gainesville","GA",101,101,0,0,0,8
"Glens Falls","NY",37,37,0,0,0,8
"Goldsboro","NC",24,24,0,0,0,8
"Grand Forks","ND-MN",15,15,0,0,0,8
"Grand Junction","CO",112,110,2,0,0,8
"Grand Rapids-Wyoming","MI",183,160,2,0,21,8
"Great Falls","MT",23,23,0,0,0,8
"Greeley","CO",118,118,0,0,0,8
"Green Bay","WI",98,88,2,0,8,8
"Greensboro-High Point","NC",381,363,0,0,18,8
"Greenville","NC",162,118,44,0,0,8
"Greenville","SC",364,355,0,0,9,8
"Gulfport-Biloxi","MS",357,191,14,52,100,8
"Hagerstown-Martinsburg","MD-WV",189,189,0,0,0,8
"Hanford-Corcoran","CA",34,34,0,0,0,8
"Harrisburg-Carlisle","PA",111,109,2,0,0,8
"Harrisonburg","VA",79,79,0,0,0,8
"Hartford-West Hartford-East Hartford","CT",237,166,14,0,57,8
"Hattiesburg","MS",28,14,0,0,14,8
"Hickory-Lenoir-Morganton","NC",142,142,0,0,0,8
"Hinesville-Fort Stewart","GA",5,5,0,0,0,8
"Holland-Grand Haven","MI",71,68,0,3,0,8
"Honolulu","HI",191,95,0,0,96,8
"Hot Springs","AR",8,8,0,0,0,8
"Houma-Bayou Cane-Thibodaux","LA",103,103,0,0,0,8
"Houston-Sugar Land-Baytown","TX",5331,3617,74,21,1619,8
"Huntington-Ashland","WV-KY-OH",13,8,0,0,5,8
"Huntsville","AL",599,291,0,0,308,8
"Idaho Falls","ID",119,107,12,0,0,8
"Indianapolis-Carmel","IN",948,793,28,20,107,8
"Iowa City","IA",63,63,0,0,0,8
"Ithaca","NY",16,6,0,0,10,8
"Jackson","MI",11,9,2,0,0,8
"Jackson","MS",246,217,0,16,13,8
"Jackson","TN",45,43,2,0,0,8
"Jacksonville","FL",818,654,0,0,164,8
"Jacksonville","NC",193,147,2,0,44,8
"Janesville","WI",25,20,0,0,5,8
"Jefferson City","MO",21,16,0,0,5,8
"Johnson City","TN",111,91,0,15,5,8
"Johnstown","PA",0,0,0,0,0,8
"Jonesboro","AR",75,75,0,0,0,8
"Joplin","MO",16,9,2,0,5,8
"Kalamazoo-Portage","MI",173,47,2,0,124,8
"Kankakee-Bradley","IL",11,11,0,0,0,8
"Kansas City","MO-KS",666,513,2,23,128,8
"Kennewick-Richland-Pasco","WA",83,83,0,0,0,8
"Killeen-Temple-Fort Hood","TX",191,165,26,0,0,8
"Kingsport-Bristol-Bristol","TN-VA",67,54,0,0,13,8
"Kingston","NY",38,38,0,0,0,8
"Knoxville","TN",417,345,0,0,72,8
"Kokomo","IN",8,6,2,0,0,8
"La Crosse","WI-MN",105,39,2,3,61,8
"Lafayette","IN",51,51,0,0,0,8
"Lafayette","LA",129,107,0,0,22,8
"Lake Charles","LA",55,48,2,0,5,8
"Lake Havasu City-Kingman","AZ",137,91,2,4,40,8
"Lakeland","FL",323,321,2,0,0,8
"Lancaster","PA",111,83,0,0,28,8
"Lansing-East Lansing","MI",49,44,0,0,5,8
"Laredo","TX",143,118,0,9,16,8
"Las Cruces","NM",137,113,0,24,0,8
"Las Vegas-Paradise","NV",2423,862,0,18,1543,8
"Lawrence","KS",12,12,0,0,0,8
"Lawton","OK",18,18,0,0,0,8
"Lebanon","PA",53,53,0,0,0,8
"Lewiston","ID-WA",6,4,2,0,0,8
"Lewiston-Auburn","ME",18,18,0,0,0,8
"Lexington-Fayette","KY",191,135,12,4,40,8
"Lima","OH",3,3,0,0,0,8
"Lincoln","NE",83,71,2,0,10,8
"Little Rock-North Little Rock","AR",363,223,0,0,140,8
"Logan","UT-ID",133,125,0,3,5,8
"Longview","TX",12,12,0,0,0,8
"Longview","WA",48,43,0,0,5,8
"Los Angeles-Long Beach-Santa Ana","CA",3137,672,102,44,2319,8
"Louisville-Jefferson County","KY-IN",355,283,0,16,56,8
"Lubbock","TX",198,78,0,0,120,8
"Lynchburg","VA",89,89,0,0,0,8
"Macon","GA",41,41,0,0,0,8
"Madera","CA",41,37,0,4,0,8
"Madison","WI",235,157,12,11,55,8
"Manchester-Nashua","NH",67,54,2,0,11,8
"Mansfield","OH",13,11,2,0,0,8
"McAllen-Edinburg-Mission","TX",516,445,6,48,17,8
"Medford","OR",88,68,6,3,11,8
"Memphis","TN-MS-AR",837,562,0,0,275,8
"Merced","CA",59,56,0,3,0,8
"Miami-Fort Lauderdale-Miami Beach","FL",1100,588,36,10,466,8
"Michigan City-La Porte","IN",18,18,0,0,0,8
"Midland","TX",48,48,0,0,0,8
"Milwaukee-Waukesha-West Allis","WI",301,191,8,7,95,8
"Minneapolis-St. Paul-Bloomington","MN-WI",762,597,10,48,107,8
"Missoula","MT",44,40,0,4,0,8
"Mobile","AL",225,165,0,0,60,8
"Modesto","CA",102,63,4,6,29,8
"Monroe","LA",31,25,0,0,6,8
"Monroe","MI",11,11,0,0,0,8
"Montgomery","AL",68,68,0,0,0,8
"Morgantown","WV",1,1,0,0,0,8
"Morristown","TN",34,34,0,0,0,8
"Mount Vernon-Anacortes","WA",71,69,2,0,0,8
"Muncie","IN",7,7,0,0,0,8
"Muskegon-Norton Shores","MI",15,13,2,0,0,8
"Myrtle Beach-Conway-North Myrtle Beach","SC",448,349,2,0,97,8
"Napa","CA",12,12,0,0,0,8
"Naples-Marco Island","FL",200,57,0,4,139,8
