"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Buffalo-Niagara Falls","NY",144,126,6,12,0,7
"Burlington","NC",93,88,0,0,5,7
"Burlington-South Burlington","VT",65,44,8,0,13,7
"Canton-Massillon","OH",108,103,0,0,5,7
"Cape Coral-Fort Myers","FL",2083,1580,8,48,447,7
"Carson City","NV",45,9,0,0,36,7
"Casper","WY",20,20,0,0,0,7
"Cedar Rapids","IA",179,93,2,72,12,7
"Champaign-Urbana","IL",60,60,0,0,0,7
"Charleston","WV",25,25,0,0,0,7
"Charleston-North Charleston","SC",716,648,0,0,68,7
"Charlotte-Gastonia-Concord","NC-SC",1915,1686,0,6,223,7
"Charlottesville","VA",107,99,0,0,8,7
"Chattanooga","TN-GA",189,169,6,0,14,7
"Cheyenne","WY",76,65,0,4,7,7
"Chicago-Naperville-Joliet","IL-IN-WI",4920,3637,124,304,855,7
"Chico","CA",111,111,0,0,0,7
"Cincinnati-Middletown","OH-KY-IN",1152,907,8,52,185,7
"Clarksville","TN-KY",264,176,0,0,88,7
"Cleveland","TN",63,57,6,0,0,7
"Cleveland-Elyria-Mentor","OH",613,558,14,25,16,7
"Coeur d""Alene","ID",228,199,6,9,14,7
"College Station-Bryan","TX",50,50,0,0,0,7
"Colorado Springs","CO",680,538,10,4,128,7
"Columbia","MO",149,109,40,0,0,7
"Columbia","SC",537,468,2,0,67,7
"Columbus","GA-AL",155,122,0,3,30,7
"Columbus","IN",29,29,0,0,0,7
"Columbus","OH",1208,790,28,232,158,7
"Corpus Christi","TX",205,135,2,19,49,7
"Corvallis","OR",38,23,2,0,13,7
"Cumberland","MD-WV",11,11,0,0,0,7
"Dallas-Fort Worth-Arlington","TX",5140,4104,14,30,992,7
"Dalton","GA",72,57,2,6,7,7
"Danville","IL",0,0,0,0,0,7
"Danville","VA",21,21,0,0,0,7
"Davenport-Moline-Rock Island","IA-IL",109,73,0,36,0,7
"Dayton","OH",515,315,2,0,198,7
"Decatur","AL",28,28,0,0,0,7
"Decatur","IL",2,2,0,0,0,7
"Deltona-Daytona Beach-Ormond Beach","FL",672,558,4,48,62,7
"Denver-Aurora","CO",1942,1571,12,19,340,7
"Des Moines","IA",621,451,0,0,170,7
"Detroit-Warren-Livonia","MI",1366,1203,4,31,128,7
"Dothan","AL",41,41,0,0,0,7
"Dover","DE",188,151,0,8,29,7
"Dubuque","IA",30,26,4,0,0,7
"Duluth","MN-WI",97,69,4,4,20,7
"Durham","NC",350,344,6,0,0,7
"Eau Claire","WI",44,34,6,4,0,7
"El Centro","CA",58,50,0,0,8,7
"El Paso","TX",691,299,0,152,240,7
"Elizabethtown","KY",47,35,4,8,0,7
"Elkhart-Goshen","IN",96,96,0,0,0,7
"Elmira","NY",2,2,0,0,0,7
"Erie","PA",67,53,14,0,0,7
"Eugene-Springfield","OR",143,126,12,0,5,7
"Evansville","IN-KY",104,82,0,0,22,7
"Fairbanks","AK",12,8,4,0,0,7
"Fargo","ND-MN",163,138,0,25,0,7
"Farmington","NM",42,38,0,4,0,7
"Fayetteville","NC",231,231,0,0,0,7
"Fayetteville-Springdale-Rogers","AR-MO",495,461,26,3,5,7
"Flagstaff","AZ",64,64,0,0,0,7
"Flint","MI",68,68,0,0,0,7
"Florence","SC",34,34,0,0,0,7
"Florence-Muscle Shoals","AL",21,21,0,0,0,7
"Fond du Lac","WI",19,17,2,0,0,7
"Fort Collins-Loveland","CO",199,191,4,4,0,7
"Fort Smith","AR-OK",78,68,10,0,0,7
"Fort Walton Beach-Crestview-Destin","FL",154,117,0,0,37,7
"Fort Wayne","IN",177,169,0,0,8,7
"Fresno","CA",446,354,8,12,72,7
"Gadsden","AL",17,17,0,0,0,7
"Gainesville","FL",137,102,0,0,35,7
"Gainesville","GA",156,154,2,0,0,7
"Glens Falls","NY",71,61,0,0,10,7
"Goldsboro","NC",41,39,2,0,0,7
"Grand Forks","ND-MN",40,16,0,0,24,7
"Grand Junction","CO",157,157,0,0,0,7
"Grand Rapids-Wyoming","MI",302,276,4,3,19,7
"Great Falls","MT",6,6,0,0,0,7
"Greeley","CO",332,318,2,0,12,7
"Green Bay","WI",169,132,8,0,29,7
"Greensboro-High Point","NC",491,404,2,0,85,7
"Greenville","NC",146,110,4,0,32,7
"Greenville","SC",437,406,2,3,26,7
"Gulfport-Biloxi","MS",181,135,4,4,38,7
"Hagerstown-Martinsburg","MD-WV",287,281,6,0,0,7
"Hanford-Corcoran","CA",63,63,0,0,0,7
"Harrisburg-Carlisle","PA",173,169,4,0,0,7
"Harrisonburg","VA",127,127,0,0,0,7
"Hartford-West Hartford-East Hartford","CT",321,239,24,4,54,7
"Hattiesburg","MS",2,2,0,0,0,7
"Hickory-Lenoir-Morganton","NC",114,106,8,0,0,7
"Hinesville-Fort Stewart","GA",12,12,0,0,0,7
"Holland-Grand Haven","MI",140,109,6,14,11,7
"Honolulu","HI",167,167,0,0,0,7
"Hot Springs","AR",13,13,0,0,0,7
"Houma-Bayou Cane-Thibodaux","LA",74,74,0,0,0,7
"Houston-Baytown-Sugar Land","TX",5538,4697,42,4,795,7
"Huntington-Ashland","WV-KY-OH",5,5,0,0,0,7
"Huntsville","AL",287,287,0,0,0,7
"Idaho Falls","ID",171,127,0,20,24,7
"Indianapolis","IN",1346,1033,34,46,233,7
"Iowa City","IA",105,59,0,0,46,7
"Ithaca","NY",7,5,2,0,0,7
"Jackson","MI",227,19,0,0,208,7
"Jackson","MS",291,256,0,0,35,7
"Jackson","TN",63,63,0,0,0,7
"Jacksonville","FL",1886,1698,2,11,175,7
"Jacksonville","NC",84,84,0,0,0,7
"Janesville","WI",54,54,0,0,0,7
"Jefferson City","MO",34,31,0,3,0,7
"Johnson City","TN",158,47,6,0,105,7
"Johnstown","PA",2,2,0,0,0,7
"Jonesboro","AR",46,46,0,0,0,7
"Joplin","MO",21,21,0,0,0,7
"Kalamazoo-Portage","MI",82,82,0,0,0,7
"Kankakee-Bradley","IL",27,27,0,0,0,7
"Kansas City","MO-KS",1277,994,52,39,192,7
"Kennewick-Richland-Pasco","WA",258,172,2,19,65,7
"Killeen-Temple-Fort Hood","TX",306,266,16,4,20,7
"Kingsport-Bristol-Bristol","TN-VA",103,103,0,0,0,7
"Kingston","NY",36,36,0,0,0,7
"Knoxville","TN",362,360,2,0,0,7
"Kokomo","IN",21,19,2,0,0,7
"La Crosse","WI-MN",45,39,2,4,0,7
"Lafayette","IN",74,74,0,0,0,7
"Lafayette","LA",103,103,0,0,0,7
"Lake Charles","LA",155,26,2,0,127,7
"Lakeland","FL",591,376,4,4,207,7
"Lancaster","PA",112,98,0,0,14,7
"Lansing-East Lansing","MI",136,125,2,0,9,7
"Laredo","TX",195,144,0,4,47,7
"Las Cruces","NM",176,176,0,0,0,7
"Las Vegas-Paradise","NV",3564,2871,6,88,599,7
"Lawrence","KS",44,34,10,0,0,7
"Lawton","OK",13,13,0,0,0,7
"Lebanon","PA",84,84,0,0,0,7
"Lewiston","ID-WA",5,5,0,0,0,7
"Lewiston-Auburn","ME",42,35,2,0,5,7
"Lexington-Fayette","KY",404,339,0,6,59,7
"Lima","OH",4,4,0,0,0,7
"Lincoln","NE",204,134,4,0,66,7
"Little Rock-North Little Rock","AR",529,289,2,0,238,7
"Logan","UT-ID",68,64,0,4,0,7
"Longview","TX",21,21,0,0,0,7
"Longview","WA",28,28,0,0,0,7
"Los Angeles-Long Beach-Santa Ana","CA",1772,1114,70,101,487,7
"Louisville","KY-IN",757,686,6,8,57,7
"Lubbock","TX",115,83,32,0,0,7
"Lynchburg","VA",251,231,0,4,16,7
"Macon","GA",65,65,0,0,0,7
"Madera","CA",162,160,2,0,0,7
"Madison","WI",371,244,18,15,94,7
"Manchester-Nashua","NH",120,114,0,0,6,7
"Mansfield","OH",26,20,2,4,0,7
"McAllen-Edinburg-Pharr","TX",537,450,6,75,6,7
"Medford","OR",179,146,4,12,17,7
"Memphis","TN-MS-AR",1069,945,0,0,124,7
"Merced","CA",296,296,0,0,0,7
"Miami-Fort Lauderdale-Miami Beach","FL",4429,1750,42,31,2606,7
"Michigan City-La Porte","IN",24,24,0,0,0,7
"Midland","TX",34,34,0,0,0,7
"Milwaukee-Waukesha-West Allis","WI",697,304,22,4,367,7
"Minneapolis-St. Paul-Bloomington","MN-WI",2083,1672,16,24,371,7
"Missoula","MT",47,36,2,9,0,7
"Mobile","AL",147,147,0,0,0,7
"Modesto","CA",306,281,2,0,23,7
"Monroe","LA",28,26,2,0,0,7
"Monroe","MI",55,55,0,0,0,7
"Montgomery","AL",125,125,0,0,0,7
"Morgantown","WV",9,1,0,0,8,7
"Morristown","TN",49,45,0,4,0,7
"Mount Vernon-Anacortes","WA",55,48,2,0,5,7
"Muncie","IN",12,12,0,0,0,7
"Muskegon-Norton Shores","MI",32,28,4,0,0,7
"Myrtle Beach-Conway-North Myrtle Beach","SC",988,397,0,0,591,7
"Napa","CA",33,33,0,0,0,7
"Naples-Marco Island","FL",589,289,12,16,272,7
"Nashville-Davidson--Murfreesboro","TN",1194,1008,6,0,180,7
"New Haven-Milford","CT",178,124,6,4,44,7
"New Orleans-Metairie-Kenner","LA",449,418,16,4,11,7
"New York-Northern New Jersey-Long Island","NY-NJ-PA",5274,1867,658,457,2292,7
"Niles-Benton Harbor","MI",12,12,0,0,0,7
"Norwich-New London","CT",109,81,2,0,26,7
"Ocala","FL",646,634,0,12,0,7
"Ocean City","NJ",186,67,64,7,48,7
"Odessa","TX",15,15,0,0,0,7
"Ogden-Clearfield","UT",324,297,10,17,0,7
"Oklahoma City","OK",755,725,6,3,21,7
"Olympia","WA",144,139,0,0,5,7
"Omaha-Council Bluffs","NE-IA",594,552,2,0,40,7
"Orlando","FL",2997,2336,10,8,643,7
"Oshkosh-Neenah","WI",70,44,8,0,18,7
"Owensboro","KY",46,44,2,0,0,7
"Oxnard-Thousand Oaks-Ventura","CA",871,194,2,45,630,7
"Palm Bay-Melbourne-Titusville","FL",828,563,0,3,262,7
"Panama City-Lynn Haven","FL",339,145,0,6,188,7
"Parkersburg-Marietta","WV-OH",12,12,0,0,0,7
"Pascagoula","MS",73,73,0,0,0,7
"Pensacola-Ferry Pass-Brent","FL",189,177,0,0,12,7
"Peoria","IL",89,56,8,0,25,7
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1917,1444,8,27,438,7
"Phoenix-Mesa-Scottsdale","AZ",5100,4229,16,160,695,7
"Pine Bluff","AR",11,4,2,0,5,7
"Pittsburgh","PA",616,485,22,8,101,7
"Pittsfield","MA",6,6,0,0,0,7
"Pocatello","ID",36,32,0,4,0,7
"Port St. Lucie-Fort Pierce","FL",1075,848,0,36,191,7
"Portland-South Portland-Biddeford","ME",293,262,18,3,10,7
"Portland-Vancouver-Beaverton","OR-WA",1480,1021,8,22,429,7
"Poughkeepsie-Newburgh-Middletown","NY",147,123,2,0,22,7
"Prescott","AZ",412,410,2,0,0,7
"Providence-New Bedford-Fall River","RI-MA",378,274,16,18,70,7
"Provo-Orem","UT",373,339,12,10,12,7
"Pueblo","CO",88,80,8,0,0,7
"Punta Gorda","FL",316,204,4,7,101,7
"Racine","WI",59,54,0,0,5,7
"Raleigh-Cary","NC",1449,1325,8,48,68,7
"Rapid City","SD",87,80,2,0,5,7
"Reading","PA",70,70,0,0,0,7
"Redding","CA",103,103,0,0,0,7
"Reno-Sparks","NV",443,440,0,3,0,7
"Richmond","VA",799,651,0,11,137,7
"Riverside-San Bernardino-Ontario","CA",4730,4429,14,62,225,7
"Roanoke","VA",142,135,4,3,0,7
"Rochester","MN",119,117,2,0,0,7
"Rochester","NY",144,135,0,0,9,7
"Rockford","IL",225,193,8,24,0,7
"Rocky Mount","NC",55,53,2,0,0,7
"Rome","GA",50,35,8,0,7,7
"Sacramento--Arden-Arcade--Roseville","CA",1592,1300,26,0,266,7
"Saginaw-Saginaw Township North","MI",25,25,0,0,0,7
"Salem","OR",156,122,2,7,25,7
"Salinas","CA",139,139,0,0,0,7
"Salisbury","MD",39,36,0,3,0,7
"Salt Lake City","UT",608,519,8,7,74,7
"San Angelo","TX",22,22,0,0,0,7
"San Antonio","TX",2116,1265,54,0,797,7
"San Diego-Carlsbad-San Marcos","CA",1146,808,26,81,231,7
"San Francisco-Oakland-Fremont","CA",1337,748,6,28,555,7
"San Jose-Sunnyvale-Santa Clara","CA",451,295,0,22,134,7
"San Luis Obispo-Paso Robles","CA",124,120,4,0,0,7
"Sandusky","OH",0,0,0,0,0,7
"Santa Barbara-Santa Maria-Goleta","CA",105,77,2,7,19,7
"Santa Cruz-Watsonville","CA",40,40,0,0,0,7
"Santa Fe","NM",49,49,0,0,0,7
"Santa Rosa-Petaluma","CA",109,104,0,0,5,7
"Sarasota-Bradenton-Venice","FL",1421,951,4,80,386,7
"Savannah","GA",217,183,0,15,19,7
"Scranton--Wilkes-Barre","PA",37,34,0,3,0,7
"Seattle-Tacoma-Bellevue","WA",2572,1457,80,86,949,7
"Sheboygan","WI",14,12,2,0,0,7
"Sherman-Denison","TX",3,3,0,0,0,7
"Shreveport-Bossier City","LA",190,168,0,3,19,7
"Sioux City","IA-NE-SD",16,16,0,0,0,7
"Sioux Falls","SD",157,148,6,3,0,7
"South Bend-Mishawaka","IN-MI",113,77,0,0,36,7
"Spartanburg","SC",170,168,2,0,0,7
"Spokane","WA",225,156,0,0,69,7
"Springfield","IL",36,24,8,4,0,7
"Springfield","MA",75,61,14,0,0,7
"Springfield","MO",323,205,22,0,96,7
"Springfield","OH",24,24,0,0,0,7
"St. Cloud","MN",126,116,0,0,10,7
"St. George","UT",314,280,0,4,30,7
"St. Joseph","MO-KS",9,9,0,0,0,7
"St. Louis","MO-IL",1389,1128,28,27,206,7
"State College","PA",28,22,0,0,6,7
"Stockton","CA",588,517,0,3,68,7
"Sumter","SC",57,51,2,4,0,7
"Syracuse","NY",69,69,0,0,0,7
"Tallahassee","FL",309,186,2,4,117,7
"Tampa-St. Petersburg-Clearwater","FL",2930,2322,18,16,574,7
"Terre Haute","IN",43,21,2,0,20,7
"Texarkana","TX-Texarkana",13,13,0,0,0,7
"Toledo","OH",222,169,6,16,31,7
"Topeka","KS",87,87,0,0,0,7
"Trenton-Ewing","NJ",111,111,0,0,0,7
"Tucson","AZ",1038,958,12,4,64,7
"Tulsa","OK",412,412,0,0,0,7
"Tuscaloosa","AL",101,96,0,0,5,7
"Tyler","TX",49,38,0,3,8,7
"Utica-Rome","NY",1,1,0,0,0,7
"Valdosta","GA",102,70,0,0,32,7
"Vallejo-Fairfield","CA",131,121,0,0,10,7
"Vero Beach","FL",279,279,0,0,0,7
"Victoria","TX",6,6,0,0,0,7
"Vineland-Millville-Bridgeton","NJ",64,64,0,0,0,7
"Virginia Beach-Norfolk-Newport News","VA-NC",795,657,16,44,78,7
"Visalia-Porterville","CA",225,221,4,0,0,7
"Waco","TX",37,35,2,0,0,7
"Warner Robins","GA",112,112,0,0,0,7
"Washington-Arlington-Alexandria","DC-VA-MD-WV",2719,1968,0,0,751,7
"Waterloo-Cedar Falls","IA",57,57,0,0,0,7
"Wausau","WI",76,70,6,0,0,7
"Weirton-Steubenville","WV-OH",3,3,0,0,0,7
"Wenatchee","WA",57,57,0,0,0,7
"Wheeling","WV-OH",0,0,0,0,0,7
"Wichita Falls","TX",14,14,0,0,0,7
"Wichita","KS",298,238,60,0,0,7
"Williamsport","PA",5,5,0,0,0,7
"Wilmington","NC",716,580,42,4,90,7
"Winchester","VA-WV",143,143,0,0,0,7
"Winston-Salem","NC",389,231,0,0,158,7
"Worcester","MA",218,208,2,3,5,7
"Yakima","WA",39,39,0,0,0,7
"York-Hanover","PA",252,205,4,36,7,7
"Youngstown-Warren-Boardman","OH-PA",95,88,4,3,0,7
"Yuba City-Marysville","CA",282,282,0,0,0,7
"Yuma","AZ",183,178,0,0,5,7
"Abilene","TX",45,45,0,0,0,8
"Akron","OH",184,146,8,15,15,8
"Albany","GA",67,55,4,3,5,8
"Albany-Schenectady-Troy","NY",229,132,0,0,97,8
"Albuquerque","NM",690,655,0,7,28,8
"Alexandria","LA",65,65,0,0,0,8
"Allentown-Bethlehem-Easton","PA-NJ",466,440,2,18,6,8
"Altoona","PA",3,3,0,0,0,8
"Amarillo","TX",84,84,0,0,0,8
"Ames","IA",45,21,0,0,24,8
"Anchorage","AK",132,82,50,0,0,8
"Anderson","IN",38,38,0,0,0,8
"Anderson","SC",270,206,16,12,36,8
"Ann Arbor","MI",110,81,0,0,29,8
"Anniston-Oxford","AL",13,13,0,0,0,8
"Appleton","WI",122,80,18,0,24,8
"Asheville","NC",396,296,14,0,86,8
"Athens-Clarke County","GA",89,73,8,0,8,8
"Atlanta-Sandy Springs-Marietta","GA",7579,6277,18,3,1281,8
"Atlantic City","NJ",151,149,2,0,0,8
"Auburn-Opelika","AL",98,86,0,0,12,8
"Augusta-Richmond County","GA-SC",352,348,4,0,0,8
"Austin-Round Rock","TX",2117,1485,26,54,552,8
"Bakersfield","CA",546,522,4,10,10,8
"Baltimore-Towson","MD",834,759,2,0,73,8
"Bangor","ME",53,48,0,0,5,8
"Barnstable Town","MA",129,116,0,0,13,8
"Baton Rouge","LA",467,439,0,13,15,8
"Battle Creek","MI",15,15,0,0,0,8
"Bay City","MI",7,7,0,0,0,8
"Beaumont-Port Arthur","TX",40,37,0,3,0,8
"Bellingham","WA",148,101,4,27,16,8
"Bend","OR",530,414,20,4,92,8
"Billings","MT",70,49,0,3,18,8
"Binghamton","NY",5,5,0,0,0,8
"Birmingham-Hoover","AL",977,603,0,0,374,8
"Bismarck","ND",95,91,0,4,0,8
"Bloomington","IN",96,52,20,4,20,8
"Bloomington-Normal","IL",87,71,2,7,7,8
"Boise City-Nampa","ID",1279,1165,16,98,0,8
"Boston-Cambridge-Quincy","MA-NH",1222,821,64,37,300,8
"Boulder","CO",54,45,0,0,9,8
"Bowling Green","KY",88,88,0,0,0,8
"Bremerton-Silverdale","WA",157,157,0,0,0,8
"Bridgeport-Stamford-Norwalk","CT",208,179,2,6,21,8
"Brownsville-Harlingen","TX",286,268,6,12,0,8
"Brunswick","GA",98,85,2,0,11,8
"Buffalo-Niagara Falls","NY",115,113,2,0,0,8
"Burlington","NC",115,110,0,0,5,8
"Burlington-South Burlington","VT",61,47,10,4,0,8
"Canton-Massillon","OH",121,116,0,0,5,8
"Cape Coral-Fort Myers","FL",2766,2345,12,8,401,8
"Carson City","NV",27,27,0,0,0,8
"Casper","WY",34,34,0,0,0,8
"Cedar Rapids","IA",110,89,4,17,0,8
"Champaign-Urbana","IL",85,65,0,0,20,8
"Charleston","WV",24,24,0,0,0,8
"Charleston-North Charleston","SC",741,690,8,3,40,8
"Charlotte-Gastonia-Concord","NC-SC",2052,1816,14,11,211,8
"Charlottesville","VA",187,124,4,3,56,8
"Chattanooga","TN-GA",304,290,4,0,10,8
"Cheyenne","WY",80,68,0,4,8,8
"Chicago-Naperville-Joliet","IL-IN-WI",5641,3638,110,256,1637,8
"Chico","CA",134,114,0,20,0,8
"Cincinnati-Middletown","OH-KY-IN",1180,979,8,37,156,8
"Clarksville","TN-KY",203,115,0,8,80,8
"Cleveland","TN",90,67,4,19,0,8
"Cleveland-Elyria-Mentor","OH",578,545,10,23,0,8
"Coeur d""Alene","ID",204,182,4,10,8,8
"College Station-Bryan","TX",302,66,0,0,236,8
"Colorado Springs","CO",624,595,16,8,5,8
"Columbia","MO",345,127,80,0,138,8
"Columbia","SC",702,607,2,16,77,8
"Columbus","GA-AL",198,161,0,3,34,8
"Columbus","IN",25,25,0,0,0,8
"Columbus","OH",1146,855,34,150,107,8
"Corpus Christi","TX",249,167,2,24,56,8
"Corvallis","OR",35,26,0,0,9,8
"Cumberland","MD-WV",12,12,0,0,0,8
"Dallas-Fort Worth-Arlington","TX",6042,4740,46,3,1253,8
"Dalton","GA",80,64,2,6,8,8
"Danville","IL",0,0,0,0,0,8
"Danville","VA",33,25,0,3,5,8
"Davenport-Moline-Rock Island","IA-IL",83,77,6,0,0,8
"Dayton","OH",243,165,6,0,72,8
"Decatur","AL",22,22,0,0,0,8
"Decatur","IL",8,8,0,0,0,8
"Deltona-Daytona Beach-Ormond Beach","FL",685,561,2,0,122,8
"Denver-Aurora","CO",1724,1550,4,10,160,8
"Des Moines","IA",570,519,0,0,51,8
"Detroit-Warren-Livonia","MI",1731,1440,10,54,227,8
"Dothan","AL",32,32,0,0,0,8
"Dover","DE",185,175,2,8,0,8
"Dubuque","IA",83,43,8,32,0,8
"Duluth","MN-WI",101,74,6,3,18,8
"Durham","NC",428,428,0,0,0,8
"Eau Claire","WI",70,64,6,0,0,8
"El Centro","CA",65,53,0,3,9,8
"El Paso","TX",445,359,10,76,0,8
"Elizabethtown","KY",81,81,0,0,0,8
"Elkhart-Goshen","IN",77,77,0,0,0,8
"Elmira","NY",3,3,0,0,0,8
"Erie","PA",52,46,0,0,6,8
"Eugene-Springfield","OR",137,131,6,0,0,8
"Evansville","IN-KY",175,120,0,0,55,8
"Fairbanks","AK",23,21,2,0,0,8
"Fargo","ND-MN",276,197,0,0,79,8
"Farmington","NM",41,41,0,0,0,8
"Fayetteville","NC",272,266,2,4,0,8
"Fayetteville-Springdale-Rogers","AR-MO",648,301,42,3,302,8
"Flagstaff","AZ",176,67,2,0,107,8
"Flint","MI",85,85,0,0,0,8
"Florence","SC",41,41,0,0,0,8
"Florence-Muscle Shoals","AL",26,24,2,0,0,8
"Fond du Lac","WI",25,14,4,0,7,8
"Fort Collins-Loveland","CO",257,209,0,12,36,8
"Fort Smith","AR-OK",151,69,26,0,56,8
"Fort Walton Beach-Crestview-Destin","FL",254,131,0,0,123,8
"Fort Wayne","IN",296,220,0,0,76,8
"Fresno","CA",529,437,8,14,70,8
"Gadsden","AL",20,20,0,0,0,8
"Gainesville","FL",142,100,2,0,40,8
"Gainesville","GA",147,147,0,0,0,8
"Glens Falls","NY",73,67,0,0,6,8
"Goldsboro","NC",45,45,0,0,0,8
"Grand Forks","ND-MN",48,24,0,0,24,8
"Grand Junction","CO",135,127,8,0,0,8
"Grand Rapids-Wyoming","MI",339,285,2,3,49,8
"Great Falls","MT",39,18,0,3,18,8
"Greeley","CO",367,354,2,11,0,8
"Green Bay","WI",186,152,4,16,14,8
"Greensboro-High Point","NC",618,526,6,3,83,8
"Greenville","NC",169,107,8,0,54,8
"Greenville","SC",442,415,0,0,27,8
"Gulfport-Biloxi","MS",231,178,8,11,34,8
"Hagerstown-Martinsburg","MD-WV",553,533,20,0,0,8
"Hanford-Corcoran","CA",63,53,0,10,0,8
"Harrisburg-Carlisle","PA",131,131,0,0,0,8
"Harrisonburg","VA",73,57,4,0,12,8
"Hartford-West Hartford-East Hartford","CT",270,238,4,0,28,8
"Hattiesburg","MS",49,10,0,4,35,8
"Hickory-Lenoir-Morganton","NC",147,143,4,0,0,8
"Hinesville-Fort Stewart","GA",12,12,0,0,0,8
"Holland-Grand Haven","MI",163,113,8,15,27,8
"Honolulu","HI",379,134,0,32,213,8
"Hot Springs","AR",15,15,0,0,0,8
"Houma-Bayou Cane-Thibodaux","LA",89,89,0,0,0,8
"Houston-Baytown-Sugar Land","TX",5274,4798,20,3,453,8
"Huntington-Ashland","WV-KY-OH",5,5,0,0,0,8
"Huntsville","AL",348,348,0,0,0,8
"Idaho Falls","ID",292,140,0,104,48,8
"Indianapolis","IN",1563,1180,26,34,323,8
"Iowa City","IA",117,81,0,0,36,8
"Ithaca","NY",10,10,0,0,0,8
"Jackson","MI",25,25,0,0,0,8
"Jackson","MS",343,303,0,0,40,8
"Jackson","TN",66,64,2,0,0,8
"Jacksonville","FL",3351,2090,8,31,1222,8
"Jacksonville","NC",122,120,2,0,0,8
"Janesville","WI",68,48,6,9,5,8
"Jefferson City","MO",33,33,0,0,0,8
"Johnson City","TN",82,77,2,3,0,8
"Johnstown","PA",3,3,0,0,0,8
"Jonesboro","AR",50,50,0,0,0,8
"Joplin","MO",21,21,0,0,0,8
"Kalamazoo-Portage","MI",76,76,0,0,0,8
"Kankakee-Bradley","IL",18,18,0,0,0,8
"Kansas City","MO-KS",1336,1062,40,39,195,8
"Kennewick-Richland-Pasco","WA",272,181,0,19,72,8
"Killeen-Temple-Fort Hood","TX",281,241,18,0,22,8
"Kingsport-Bristol-Bristol","TN-VA",111,111,0,0,0,8
"Kingston","NY",54,52,2,0,0,8
"Knoxville","TN",549,471,10,10,58,8
"Kokomo","IN",26,21,0,0,5,8
"La Crosse","WI-MN",36,31,2,3,0,8
"Lafayette","IN",109,100,2,0,7,8
"Lafayette","LA",118,118,0,0,0,8
"Lake Charles","LA",39,31,2,0,6,8
"Lakeland","FL",1068,1043,10,9,6,8
"Lancaster","PA",123,105,0,8,10,8
"Lansing-East Lansing","MI",151,134,4,0,13,8
"Laredo","TX",222,167,0,4,51,8
"Las Cruces","NM",201,199,2,0,0,8
"Las Vegas-Paradise","NV",3814,3115,2,18,679,8
"Lawrence","KS",83,50,24,0,9,8
"Lawton","OK",15,15,0,0,0,8
"Lebanon","PA",56,56,0,0,0,8
"Lewiston","ID-WA",9,7,2,0,0,8
"Lewiston-Auburn","ME",43,41,2,0,0,8
"Lexington-Fayette","KY",504,439,0,0,65,8
"Lima","OH",9,7,2,0,0,8
"Lincoln","NE",231,205,2,0,24,8
"Little Rock-North Little Rock","AR",395,372,2,3,18,8
"Logan","UT-ID",147,72,0,3,72,8
"Longview","TX",36,30,0,6,0,8
"Longview","WA",42,38,4,0,0,8
"Los Angeles-Long Beach-Santa Ana","CA",3732,1493,66,67,2106,8
"Louisville","KY-IN",547,533,6,8,0,8
"Lubbock","TX",117,93,24,0,0,8
"Lynchburg","VA",110,110,0,0,0,8
"Macon","GA",68,68,0,0,0,8
"Madera","CA",204,140,0,0,64,8
"Madison","WI",347,285,30,16,16,8
"Manchester-Nashua","NH",130,121,0,4,5,8
"Mansfield","OH",29,23,2,4,0,8
"McAllen-Edinburg-Pharr","TX",748,602,4,119,23,8
"Medford","OR",184,157,22,0,5,8
"Memphis","TN-MS-AR",1178,934,0,0,244,8
"Merced","CA",261,261,0,0,0,8
"Miami-Fort Lauderdale-Miami Beach","FL",3368,1878,50,48,1392,8
"Michigan City-La Porte","IN",26,26,0,0,0,8
"Midland","TX",31,31,0,0,0,8
"Milwaukee-Waukesha-West Allis","WI",456,293,34,31,98,8
"Minneapolis-St. Paul-Bloomington","MN-WI",1931,1666,18,58,189,8
"Missoula","MT",39,20,0,8,11,8
"Mobile","AL",138,138,0,0,0,8
"Modesto","CA",352,322,2,3,25,8
"Monroe","LA",34,30,4,0,0,8
"Monroe","MI",57,52,0,0,5,8
"Montgomery","AL",140,135,0,0,5,8
"Morgantown","WV",2,2,0,0,0,8
"Morristown","TN",54,54,0,0,0,8
"Mount Vernon-Anacortes","WA",53,51,2,0,0,8
"Muncie","IN",13,13,0,0,0,8
"Muskegon-Norton Shores","MI",25,21,4,0,0,8
"Myrtle Beach-Conway-North Myrtle Beach","SC",1099,566,6,3,524,8
"Napa","CA",30,28,2,0,0,8
"Naples-Marco Island","FL",582,390,4,92,96,8
"Nashville-Davidson--Murfreesboro","TN",1786,1338,44,0,404,8
"New Haven-Milford","CT",173,140,8,0,25,8
"New Orleans-Metairie-Kenner","LA",668,594,26,6,42,8
"New York-Northern New Jersey-Long Island","NY-NJ-PA",5787,1838,612,606,2731,8
"Niles-Benton Harbor","MI",8,8,0,0,0,8
"Norwich-New London","CT",72,56,2,0,14,8
"Ocala","FL",680,652,10,12,6,8
"Ocean City","NJ",121,63,18,4,36,8
"Odessa","TX",16,16,0,0,0,8
"Ogden-Clearfield","UT",402,379,0,23,0,8
"Oklahoma City","OK",813,773,2,8,30,8
"Olympia","WA",180,176,4,0,0,8
