"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month","Year"
"Idaho Falls","ID",92,92,0,0,0,2,2007
"Indianapolis-Carmel","IN",531,426,2,7,96,2,2007
"Iowa City","IA",27,25,2,0,0,2,2007
"Ithaca","NY",2,2,0,0,0,2,2007
"Jackson","MI",3,3,0,0,0,2,2007
"Jackson","MS",294,198,0,96,0,2,2007
"Jackson","TN",23,23,0,0,0,2,2007
"Jacksonville","FL",1262,624,44,3,591,2,2007
"Jacksonville","NC",117,117,0,0,0,2,2007
"Janesville","WI",33,17,2,0,14,2,2007
"Jefferson City","MO",12,12,0,0,0,2,2007
"Johnson City","TN",47,47,0,0,0,2,2007
"Johnstown","PA",1,1,0,0,0,2,2007
"Jonesboro","AR",28,28,0,0,0,2,2007
"Joplin","MO",10,10,0,0,0,2,2007
"Kalamazoo-Portage","MI",29,29,0,0,0,2,2007
"Kankakee-Bradley","IL",0,0,0,0,0,2,2007
"Kansas City","MO-KS",456,408,34,14,0,2,2007
"Kennewick-Richland-Pasco","WA",113,89,2,12,10,2,2007
"Killeen-Temple-Fort Hood","TX",159,143,16,0,0,2,2007
"Kingsport-Bristol-Bristol","TN-VA",40,40,0,0,0,2,2007
"Kingston","NY",13,9,4,0,0,2,2007
"Knoxville","TN",307,290,0,0,17,2,2007
"Kokomo","IN",5,5,0,0,0,2,2007
"La Crosse","WI-MN",45,9,2,4,30,2,2007
"Lafayette","IN",45,45,0,0,0,2,2007
"Lafayette","LA",98,98,0,0,0,2,2007
"Lake Charles","LA",34,27,2,0,5,2,2007
"Lake Havasu City-Kingman","AZ",120,118,2,0,0,2,2007
"Lakeland","FL",346,342,4,0,0,2,2007
"Lancaster","PA",92,90,2,0,0,2,2007
"Lansing-East Lansing","MI",48,36,0,0,12,2,2007
"Laredo","TX",192,140,0,4,48,2,2007
"Las Cruces","NM",98,98,0,0,0,2,2007
"Las Vegas-Paradise","NV",1581,1182,2,60,337,2,2007
"Lawrence","KS",18,18,0,0,0,2,2007
"Lawton","OK",81,15,2,0,64,2,2007
"Lebanon","PA",41,41,0,0,0,2,2007
"Lewiston","ID-WA",0,0,0,0,0,2,2007
"Lewiston-Auburn","ME",14,14,0,0,0,2,2007
"Lexington-Fayette","KY",231,214,0,0,17,2,2007
"Lima","OH",1,1,0,0,0,2,2007
"Lincoln","NE",57,43,2,0,12,2,2007
"Little Rock-North Little Rock-Conway","AR",275,269,2,4,0,2,2007
"Logan","UT-ID",51,51,0,0,0,2,2007
"Longview","TX",16,14,2,0,0,2,2007
"Longview","WA",26,26,0,0,0,2,2007
"Los Angeles-Long Beach-Santa Ana","CA",1776,758,78,83,857,2,2007
"Louisville-Jefferson County","KY-IN",387,333,2,31,21,2,2007
"Lubbock","TX",78,76,2,0,0,2,2007
"Lynchburg","VA",82,82,0,0,0,2,2007
"Macon","GA",346,60,0,0,286,2,2007
"Madera","CA",44,42,2,0,0,2,2007
"Madison","WI",178,79,10,0,89,2,2007
"Manchester-Nashua","NH",35,26,2,0,7,2,2007
"Mansfield","OH",2,2,0,0,0,2,2007
"McAllen-Edinburg-Mission","TX",566,497,4,35,30,2,2007
"Medford","OR",99,74,2,0,23,2,2007
"Memphis","TN-MS-AR",583,487,0,0,96,2,2007
"Merced","CA",99,95,4,0,0,2,2007
"Miami-Fort Lauderdale-Pompano Beach","FL",1797,681,46,11,1059,2,2007
"Michigan City-La Porte","IN",18,18,0,0,0,2,2007
"Midland","TX",49,49,0,0,0,2,2007
"Milwaukee-Waukesha-West Allis","WI",196,118,0,20,58,2,2007
"Minneapolis-St. Paul-Bloomington","MN-WI",451,435,0,0,16,2,2007
"Missoula","MT",84,34,2,0,48,2,2007
"Mobile","AL",213,117,2,0,94,2,2007
"Modesto","CA",94,94,0,0,0,2,2007
"Monroe","LA",65,56,0,0,9,2,2007
"Monroe","MI",10,10,0,0,0,2,2007
"Montgomery","AL",124,89,0,0,35,2,2007
"Morgantown","WV",1,1,0,0,0,2,2007
"Morristown","TN",51,51,0,0,0,2,2007
"Mount Vernon-Anacortes","WA",54,54,0,0,0,2,2007
"Muncie","IN",3,3,0,0,0,2,2007
"Muskegon-Norton Shores","MI",7,5,2,0,0,2,2007
"Myrtle Beach-Conway-North Myrtle Beach","SC",615,377,0,0,238,2,2007
"Napa","CA",25,25,0,0,0,2,2007
"Naples-Marco Island","FL",195,159,0,20,16,2,2007
"Nashville-Davidson--Murfreesboro-Franklin","TN",1062,966,26,6,64,2,2007
"New Haven-Milford","CT",58,36,6,3,13,2,2007
"New Orleans-Metairie-Kenner","LA",290,264,22,4,0,2,2007
"New York-Northern New Jersey-Long Island","NY-NJ-PA",3155,682,310,385,1778,2,2007
"Niles-Benton Harbor","MI",14,14,0,0,0,2,2007
"Norwich-New London","CT",20,20,0,0,0,2,2007
"Ocala","FL",304,266,0,38,0,2,2007
"Ocean City","NJ",61,39,14,3,5,2,2007
"Odessa","TX",19,19,0,0,0,2,2007
"Ogden-Clearfield","UT",214,212,2,0,0,2,2007
"Oklahoma City","OK",468,454,2,0,12,2,2007
"Olympia","WA",93,93,0,0,0,2,2007
"Omaha-Council Bluffs","NE-IA",223,215,0,0,8,2,2007
"Orlando-Kissimmee","FL",1396,984,16,3,393,2,2007
"Oshkosh-Neenah","WI",22,20,2,0,0,2,2007
"Owensboro","KY",18,18,0,0,0,2,2007
"Oxnard-Thousand Oaks-Ventura","CA",120,57,2,3,58,2,2007
"Palm Bay-Melbourne-Titusville","FL",170,162,4,4,0,2,2007
"Palm Coast","FL",49,37,0,12,0,2,2007
"Panama City-Lynn Haven","FL",73,63,6,4,0,2,2007
"Parkersburg-Marietta-Vienna","WV-OH",2,2,0,0,0,2,2007
"Pascagoula","MS",70,70,0,0,0,2,2007
"Pensacola-Ferry Pass-Brent","FL",303,170,2,0,131,2,2007
"Peoria","IL",30,22,8,0,0,2,2007
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",912,648,4,16,244,2,2007
"Phoenix-Mesa-Scottsdale","AZ",4918,2736,26,201,1955,2,2007
"Pine Bluff","AR",7,5,2,0,0,2,2007
"Pittsburgh","PA",320,248,4,10,58,2,2007
"Pittsfield","MA",1,1,0,0,0,2,2007
"Pocatello","ID",11,11,0,0,0,2,2007
"Port St. Lucie","FL",202,138,0,0,64,2,2007
"Portland-South Portland-Biddeford","ME",114,102,4,3,5,2,2007
"Portland-Vancouver-Beaverton","OR-WA",1655,728,38,13,876,2,2007
"Poughkeepsie-Newburgh-Middletown","NY",77,41,2,0,34,2,2007
"Prescott","AZ",126,118,8,0,0,2,2007
"Providence-New Bedford-Fall River","RI-MA",440,108,18,19,295,2,2007
"Provo-Orem","UT",395,365,2,16,12,2,2007
"Pueblo","CO",77,75,2,0,0,2,2007
"Punta Gorda","FL",115,107,8,0,0,2,2007
"Racine","WI",21,21,0,0,0,2,2007
"Raleigh-Cary","NC",1118,1025,0,9,84,2,2007
"Rapid City","SD",35,27,0,8,0,2,2007
"Reading","PA",41,36,0,0,5,2,2007
"Redding","CA",34,32,2,0,0,2,2007
"Reno-Sparks","NV",222,181,2,0,39,2,2007
"Richmond","VA",531,516,0,4,11,2,2007
"Riverside-San Bernardino-Ontario","CA",1871,1538,22,12,299,2,2007
"Roanoke","VA",67,67,0,0,0,2,2007
"Rochester","MN",90,24,0,0,66,2,2007
"Rochester","NY",54,52,2,0,0,2,2007
"Rockford","IL",85,69,6,0,10,2,2007
"Rocky Mount","NC",59,53,2,4,0,2,2007
"Rome","GA",34,26,4,4,0,2,2007
"Sacramento--Arden-Arcade--Roseville","CA",858,727,4,24,103,2,2007
"Saginaw-Saginaw Township North","MI",9,9,0,0,0,2,2007
"Salem","OR",99,76,4,3,16,2,2007
"Salinas","CA",16,16,0,0,0,2,2007
"Salisbury","MD",38,14,0,0,24,2,2007
"Salt Lake City","UT",637,283,6,11,337,2,2007
"San Angelo","TX",22,22,0,0,0,2,2007
"San Antonio","TX",1761,896,30,36,799,2,2007
"San Diego-Carlsbad-San Marcos","CA",554,314,16,13,211,2,2007
"San Francisco-Oakland-Fremont","CA",597,422,4,19,152,2,2007
"San Jose-Sunnyvale-Santa Clara","CA",320,229,10,0,81,2,2007
"San Luis Obispo-Paso Robles","CA",57,57,0,0,0,2,2007
"Sandusky","OH",0,0,0,0,0,2,2007
"Santa Barbara-Santa Maria-Goleta","CA",62,25,2,3,32,2,2007
"Santa Cruz-Watsonville","CA",15,15,0,0,0,2,2007
"Santa Fe","NM",25,25,0,0,0,2,2007
"Santa Rosa-Petaluma","CA",128,70,22,3,33,2,2007
"Sarasota-Bradenton-Venice","FL",199,181,4,8,6,2,2007
"Savannah","GA",346,225,0,3,118,2,2007
"Scranton--Wilkes-Barre","PA",18,18,0,0,0,2,2007
"Seattle-Tacoma-Bellevue","WA",2802,1108,102,83,1509,2,2007
"Sebastian-Vero Beach","FL",175,166,0,4,5,2,2007
"Sheboygan","WI",6,4,2,0,0,2,2007
"Sherman-Denison","TX",1,1,0,0,0,2,2007
"Shreveport-Bossier City","LA",126,126,0,0,0,2,2007
"Sioux City","IA-NE-SD",10,10,0,0,0,2,2007
"Sioux Falls","SD",67,59,4,4,0,2,2007
"South Bend-Mishawaka","IN-MI",38,38,0,0,0,2,2007
"Spartanburg","SC",163,163,0,0,0,2,2007
"Spokane","WA",118,114,0,4,0,2,2007
"Springfield","IL",20,11,4,0,5,2,2007
"Springfield","MA",39,35,4,0,0,2,2007
"Springfield","MO",165,118,6,0,41,2,2007
"Springfield","OH",6,6,0,0,0,2,2007
"St. Cloud","MN",28,18,0,0,10,2,2007
"St. George","UT",165,163,2,0,0,2,2007
"St. Joseph","MO-KS",9,9,0,0,0,2,2007
"St. Louis","MO-IL",808,620,30,78,80,2,2007
"State College","PA",16,16,0,0,0,2,2007
"Stockton","CA",270,249,0,0,21,2,2007
"Sumter","SC",34,30,4,0,0,2,2007
"Syracuse","NY",28,28,0,0,0,2,2007
"Tallahassee","FL",251,161,4,16,70,2,2007
"Tampa-St. Petersburg-Clearwater","FL",756,672,16,46,22,2,2007
"Terre Haute","IN",23,11,4,0,8,2,2007
"Texarkana","TX-Texarkana",37,27,10,0,0,2,2007
"Toledo","OH",46,46,0,0,0,2,2007
"Topeka","KS",32,32,0,0,0,2,2007
"Trenton-Ewing","NJ",38,38,0,0,0,2,2007
"Tucson","AZ",540,507,12,11,10,2,2007
"Tulsa","OK",700,297,6,9,388,2,2007
"Tuscaloosa","AL",99,95,0,4,0,2,2007
"Tyler","TX",34,25,0,3,6,2,2007
"Utica-Rome","NY",1,1,0,0,0,2,2007
"Valdosta","GA",50,48,2,0,0,2,2007
"Vallejo-Fairfield","CA",48,48,0,0,0,2,2007
"Victoria","TX",6,6,0,0,0,2,2007
"Vineland-Millville-Bridgeton","NJ",37,35,2,0,0,2,2007
"Virginia Beach-Norfolk-Newport News","VA-NC",694,391,12,21,270,2,2007
"Visalia-Porterville","CA",223,187,4,8,24,2,2007
"Waco","TX",67,53,6,8,0,2,2007
"Warner Robins","GA",103,103,0,0,0,2,2007
"Washington-Arlington-Alexandria","DC-VA-MD-WV",2200,1616,0,11,573,2,2007
"Waterloo-Cedar Falls","IA",7,5,2,0,0,2,2007
"Wausau","WI",16,16,0,0,0,2,2007
"Weirton-Steubenville","WV-OH",4,4,0,0,0,2,2007
"Wenatchee","WA",32,32,0,0,0,2,2007
"Wheeling","WV-OH",0,0,0,0,0,2,2007
"Wichita Falls","TX",94,14,4,0,76,2,2007
"Wichita","KS",141,135,6,0,0,2,2007
"Williamsport","PA",2,2,0,0,0,2,2007
"Wilmington","NC",741,363,0,0,378,2,2007
"Winchester","VA-WV",40,40,0,0,0,2,2007
"Winston-Salem","NC",215,213,2,0,0,2,2007
"Worcester","MA",50,50,0,0,0,2,2007
"Yakima","WA",18,18,0,0,0,2,2007
"York-Hanover","PA",71,67,4,0,0,2,2007
"Youngstown-Warren-Boardman","OH-PA",61,16,2,11,32,2,2007
"Yuba City","CA",66,66,0,0,0,2,2007
"Yuma","AZ",71,71,0,0,0,2,2007
"Abilene","TX",31,29,2,0,0,3,2007
"Akron","OH",129,114,2,0,13,3,2007
"Albany","GA",54,48,2,4,0,3,2007
"Albany-Schenectady-Troy","NY",423,85,2,0,336,3,2007
"Albuquerque","NM",415,391,0,4,20,3,2007
"Alexandria","LA",45,45,0,0,0,3,2007
"Allentown-Bethlehem-Easton","PA-NJ",282,263,4,3,12,3,2007
"Altoona","PA",2,2,0,0,0,3,2007
"Amarillo","TX",66,66,0,0,0,3,2007
"Ames","IA",38,21,0,0,17,3,2007
"Anchorage","AK",62,27,30,0,5,3,2007
"Anderson","IN",18,10,8,0,0,3,2007
"Anderson","SC",172,172,0,0,0,3,2007
"Ann Arbor","MI",39,32,2,0,5,3,2007
"Anniston-Oxford","AL",11,11,0,0,0,3,2007
"Appleton","WI",34,30,4,0,0,3,2007
"Asheville","NC",389,353,4,0,32,3,2007
"Athens-Clarke County","GA",97,76,4,6,11,3,2007
"Atlanta-Sandy Springs-Marietta","GA",5021,3877,52,62,1030,3,2007
"Atlantic City","NJ",96,52,0,4,40,3,2007
"Auburn-Opelika","AL",139,139,0,0,0,3,2007
"Augusta-Richmond County","GA-SC",233,233,0,0,0,3,2007
"Austin-Round Rock","TX",1448,1384,14,8,42,3,2007
"Bakersfield","CA",559,429,90,18,22,3,2007
"Baltimore-Towson","MD",657,309,22,0,326,3,2007
"Bangor","ME",14,14,0,0,0,3,2007
"Barnstable Town","MA",68,56,0,3,9,3,2007
"Baton Rouge","LA",414,412,2,0,0,3,2007
"Battle Creek","MI",11,6,0,0,5,3,2007
"Bay City","MI",4,4,0,0,0,3,2007
"Beaumont-Port Arthur","TX",58,54,0,4,0,3,2007
"Bellingham","WA",101,67,4,0,30,3,2007
"Bend","OR",226,175,2,7,42,3,2007
"Billings","MT",48,48,0,0,0,3,2007
"Binghamton","NY",4,4,0,0,0,3,2007
"Birmingham-Hoover","AL",534,534,0,0,0,3,2007
"Bismarck","ND",75,59,0,16,0,3,2007
"Bloomington","IN",101,81,0,0,20,3,2007
"Bloomington-Normal","IL",48,40,0,0,8,3,2007
"Boise City-Nampa","ID",720,605,12,70,33,3,2007
"Boston-Cambridge-Quincy","MA-NH",804,381,66,34,323,3,2007
"Boulder","CO",33,22,0,0,11,3,2007
"Bowling Green","KY",71,71,0,0,0,3,2007
"Bremerton-Silverdale","WA",134,113,18,3,0,3,2007
"Bridgeport-Stamford-Norwalk","CT",90,67,4,0,19,3,2007
"Brownsville-Harlingen","TX",185,165,4,11,5,3,2007
"Brunswick","GA",70,64,0,0,6,3,2007
"Buffalo-Niagara Falls","NY",134,84,0,0,50,3,2007
"Burlington","NC",168,168,0,0,0,3,2007
"Burlington-South Burlington","VT",88,41,2,3,42,3,2007
"Canton-Massillon","OH",59,54,0,0,5,3,2007
"Cape Coral-Fort Myers","FL",1172,702,2,4,464,3,2007
"Carson City","NV",7,7,0,0,0,3,2007
"Casper","WY",40,40,0,0,0,3,2007
"Cedar Rapids","IA",99,78,6,15,0,3,2007
"Champaign-Urbana","IL",262,46,0,4,212,3,2007
"Charleston","WV",36,25,0,0,11,3,2007
"Charleston-North Charleston","SC",567,487,0,3,77,3,2007
"Charlotte-Gastonia-Concord","NC-SC",1625,1556,0,7,62,3,2007
"Charlottesville","VA",122,122,0,0,0,3,2007
"Chattanooga","TN-GA",238,226,6,0,6,3,2007
"Cheyenne","WY",55,40,0,3,12,3,2007
"Chicago-Naperville-Joliet","IL-IN-WI",3323,1902,66,91,1264,3,2007
"Chico","CA",74,53,0,21,0,3,2007
"Cincinnati-Middletown","OH-KY-IN",795,612,6,21,156,3,2007
"Clarksville","TN-KY",216,158,16,20,22,3,2007
"Cleveland","TN",41,36,2,3,0,3,2007
"Cleveland-Elyria-Mentor","OH",324,310,6,3,5,3,2007
"Coeur dAlene","ID",306,114,0,8,184,3,2007
"College Station-Bryan","TX",286,78,34,15,159,3,2007
"Colorado Springs","CO",392,354,8,8,22,3,2007
"Columbia","MO",135,103,32,0,0,3,2007
"Columbia","SC",582,532,0,0,50,3,2007
"Columbus","GA-AL",136,107,0,4,25,3,2007
"Columbus","IN",22,22,0,0,0,3,2007
"Columbus","OH",436,374,6,14,42,3,2007
"Corpus Christi","TX",144,117,4,0,23,3,2007
"Corvallis","OR",9,9,0,0,0,3,2007
"Cumberland","MD-WV",16,16,0,0,0,3,2007
"Dallas-Fort Worth-Arlington","TX",3879,2776,36,70,997,3,2007
"Dalton","GA",67,53,2,3,9,3,2007
"Danville","IL",0,0,0,0,0,3,2007
"Danville","VA",16,16,0,0,0,3,2007
"Davenport-Moline-Rock Island","IA-IL",80,48,0,0,32,3,2007
"Dayton","OH",126,126,0,0,0,3,2007
"Decatur","AL",20,20,0,0,0,3,2007
"Decatur","IL",0,0,0,0,0,3,2007
"Deltona-Daytona Beach-Ormond Beach","FL",311,246,12,4,49,3,2007
"Denver-Aurora","CO",1041,708,4,0,329,3,2007
"Des Moines-West Des Moines","IA",490,255,0,8,227,3,2007
"Detroit-Warren-Livonia","MI",460,416,4,0,40,3,2007
"Dothan","AL",41,41,0,0,0,3,2007
"Dover","DE",109,109,0,0,0,3,2007
"Dubuque","IA",39,37,2,0,0,3,2007
"Duluth","MN-WI",55,42,0,3,10,3,2007
"Durham","NC",257,253,4,0,0,3,2007
"Eau Claire","WI",34,34,0,0,0,3,2007
"El Centro","CA",127,121,0,0,6,3,2007
"El Paso","TX",259,254,0,0,5,3,2007
"Elizabethtown","KY",48,46,2,0,0,3,2007
"Elkhart-Goshen","IN",69,69,0,0,0,3,2007
"Elmira","NY",2,2,0,0,0,3,2007
"Erie","PA",89,87,2,0,0,3,2007
"Eugene-Springfield","OR",104,104,0,0,0,3,2007
"Evansville","IN-KY",111,75,2,0,34,3,2007
"Fairbanks","AK",4,4,0,0,0,3,2007
"Fargo","ND-MN",42,42,0,0,0,3,2007
"Farmington","NM",36,36,0,0,0,3,2007
"Fayetteville","NC",275,247,0,4,24,3,2007
"Fayetteville-Springdale-Rogers","AR-MO",430,265,34,15,116,3,2007
"Flagstaff","AZ",34,34,0,0,0,3,2007
"Flint","MI",37,37,0,0,0,3,2007
"Florence","SC",57,57,0,0,0,3,2007
"Florence-Muscle Shoals","AL",33,33,0,0,0,3,2007
"Fond du Lac","WI",12,12,0,0,0,3,2007
"Fort Collins-Loveland","CO",104,104,0,0,0,3,2007
"Fort Smith","AR-OK",121,99,22,0,0,3,2007
"Fort Walton Beach-Crestview-Destin","FL",131,72,0,0,59,3,2007
"Fort Wayne","IN",117,115,2,0,0,3,2007
"Fresno","CA",411,404,0,7,0,3,2007
"Gadsden","AL",13,13,0,0,0,3,2007
"Gainesville","FL",89,57,0,0,32,3,2007
"Gainesville","GA",180,172,0,8,0,3,2007
"Glens Falls","NY",16,16,0,0,0,3,2007
"Goldsboro","NC",33,33,0,0,0,3,2007
"Grand Forks","ND-MN",0,0,0,0,0,3,2007
"Grand Junction","CO",160,142,18,0,0,3,2007
"Grand Rapids-Wyoming","MI",177,158,0,3,16,3,2007
"Great Falls","MT",19,19,0,0,0,3,2007
"Greeley","CO",182,177,0,0,5,3,2007
"Green Bay","WI",112,99,0,0,13,3,2007
"Greensboro-High Point","NC",709,375,0,6,328,3,2007
"Greenville","NC",162,126,28,0,8,3,2007
"Greenville","SC",666,435,2,0,229,3,2007
"Gulfport-Biloxi","MS",819,289,28,0,502,3,2007
"Hagerstown-Martinsburg","MD-WV",105,92,2,11,0,3,2007
"Hanford-Corcoran","CA",39,39,0,0,0,3,2007
"Harrisburg-Carlisle","PA",112,97,0,7,8,3,2007
"Harrisonburg","VA",64,64,0,0,0,3,2007
"Hartford-West Hartford-East Hartford","CT",225,134,4,0,87,3,2007
"Hattiesburg","MS",14,10,0,4,0,3,2007
"Hickory-Lenoir-Morganton","NC",169,163,6,0,0,3,2007
"Hinesville-Fort Stewart","GA",6,6,0,0,0,3,2007
"Holland-Grand Haven","MI",63,63,0,0,0,3,2007
"Honolulu","HI",139,115,0,0,24,3,2007
"Hot Springs","AR",10,10,0,0,0,3,2007
"Houma-Bayou Cane-Thibodaux","LA",134,110,0,24,0,3,2007
"Houston-Sugar Land-Baytown","TX",6844,4994,70,99,1681,3,2007
"Huntington-Ashland","WV-KY-OH",4,4,0,0,0,3,2007
"Huntsville","AL",392,392,0,0,0,3,2007
"Idaho Falls","ID",121,121,0,0,0,3,2007
"Indianapolis-Carmel","IN",759,685,16,45,13,3,2007
"Iowa City","IA",64,56,0,0,8,3,2007
"Ithaca","NY",3,3,0,0,0,3,2007
"Jackson","MI",10,10,0,0,0,3,2007
"Jackson","MS",290,290,0,0,0,3,2007
"Jackson","TN",44,40,4,0,0,3,2007
"Jacksonville","FL",833,734,34,0,65,3,2007
"Jacksonville","NC",114,114,0,0,0,3,2007
"Janesville","WI",50,31,4,3,12,3,2007
"Jefferson City","MO",18,18,0,0,0,3,2007
"Johnson City","TN",96,92,4,0,0,3,2007
"Johnstown","PA",3,3,0,0,0,3,2007
"Jonesboro","AR",37,37,0,0,0,3,2007
"Joplin","MO",10,10,0,0,0,3,2007
"Kalamazoo-Portage","MI",40,40,0,0,0,3,2007
"Kankakee-Bradley","IL",11,11,0,0,0,3,2007
"Kansas City","MO-KS",948,804,38,52,54,3,2007
"Kennewick-Richland-Pasco","WA",154,127,2,16,9,3,2007
"Killeen-Temple-Fort Hood","TX",258,212,46,0,0,3,2007
"Kingsport-Bristol-Bristol","TN-VA",69,66,0,3,0,3,2007
"Kingston","NY",19,19,0,0,0,3,2007
"Knoxville","TN",342,322,0,0,20,3,2007
"Kokomo","IN",8,6,2,0,0,3,2007
"La Crosse","WI-MN",25,17,2,0,6,3,2007
"Lafayette","IN",75,44,0,0,31,3,2007
"Lafayette","LA",133,130,0,3,0,3,2007
"Lake Charles","LA",45,40,2,3,0,3,2007
"Lake Havasu City-Kingman","AZ",167,165,2,0,0,3,2007
"Lakeland","FL",445,426,4,0,15,3,2007
"Lancaster","PA",81,78,0,3,0,3,2007
"Lansing-East Lansing","MI",76,56,0,0,20,3,2007
"Laredo","TX",138,121,0,3,14,3,2007
"Las Cruces","NM",169,169,0,0,0,3,2007
"Las Vegas-Paradise","NV",1995,1888,0,69,38,3,2007
"Lawrence","KS",59,29,0,0,30,3,2007
"Lawton","OK",10,10,0,0,0,3,2007
"Lebanon","PA",32,32,0,0,0,3,2007
"Lewiston","ID-WA",8,6,2,0,0,3,2007
"Lewiston-Auburn","ME",14,14,0,0,0,3,2007
"Lexington-Fayette","KY",315,291,0,0,24,3,2007
"Lima","OH",1,1,0,0,0,3,2007
"Lincoln","NE",88,72,2,0,14,3,2007
"Little Rock-North Little Rock","AR",273,273,0,0,0,3,2007
"Logan","UT-ID",42,34,0,3,5,3,2007
"Longview","TX",17,17,0,0,0,3,2007
"Longview","WA",23,23,0,0,0,3,2007
"Los Angeles-Long Beach-Santa Ana","CA",3477,1108,72,186,2111,3,2007
"Louisville-Jefferson County","KY-IN",812,489,14,39,270,3,2007
"Lubbock","TX",97,91,6,0,0,3,2007
"Lynchburg","VA",101,101,0,0,0,3,2007
"Macon","GA",71,71,0,0,0,3,2007
"Madera","CA",47,41,2,4,0,3,2007
"Madison","WI",149,130,6,8,5,3,2007
"Manchester-Nashua","NH",70,61,2,0,7,3,2007
"Mansfield","OH",22,18,4,0,0,3,2007
"McAllen-Edinburg-Mission","TX",623,549,10,42,22,3,2007
"Medford","OR",124,113,8,3,0,3,2007
"Memphis","TN-MS-AR",1137,655,72,0,410,3,2007
"Merced","CA",90,90,0,0,0,3,2007
"Miami-Fort Lauderdale-Miami Beach","FL",1465,804,44,29,588,3,2007
"Michigan City-La Porte","IN",22,22,0,0,0,3,2007
"Midland","TX",44,44,0,0,0,3,2007
"Milwaukee-Waukesha-West Allis","WI",194,176,4,9,5,3,2007
"Minneapolis-St. Paul-Bloomington","MN-WI",1083,795,0,4,284,3,2007
"Missoula","MT",68,64,0,4,0,3,2007
"Mobile","AL",209,193,0,0,16,3,2007
"Modesto","CA",170,170,0,0,0,3,2007
"Monroe","LA",49,35,0,0,14,3,2007
"Monroe","MI",17,17,0,0,0,3,2007
"Montgomery","AL",100,100,0,0,0,3,2007
"Morgantown","WV",1,1,0,0,0,3,2007
"Morristown","TN",49,49,0,0,0,3,2007
"Mount Vernon-Anacortes","WA",58,58,0,0,0,3,2007
"Muncie","IN",2,2,0,0,0,3,2007
"Muskegon-Norton Shores","MI",14,10,4,0,0,3,2007
"Myrtle Beach-Conway-North Myrtle Beach","SC",505,384,0,0,121,3,2007
"Napa","CA",7,5,2,0,0,3,2007
"Naples-Marco Island","FL",253,69,2,64,118,3,2007
"Nashville-Davidson--Murfreesboro","TN",1288,1252,4,14,18,3,2007
"New Haven-Milford","CT",90,55,0,4,31,3,2007
"New Orleans-Metairie-Kenner","LA",388,318,6,16,48,3,2007
"New York-Northern New Jersey-Long Island","NY-NJ-PA",4204,1079,486,417,2222,3,2007
"Niles-Benton Harbor","MI",11,11,0,0,0,3,2007
"Norwich-New London","CT",32,30,2,0,0,3,2007
"Ocala","FL",700,309,4,3,384,3,2007
"Ocean City","NJ",64,48,8,8,0,3,2007
"Odessa","TX",16,16,0,0,0,3,2007
"Ogden-Clearfield","UT",295,252,4,39,0,3,2007
"Oklahoma City","OK",635,574,4,0,57,3,2007
"Olympia","WA",202,202,0,0,0,3,2007
"Omaha-Council Bluffs","NE-IA",366,334,0,0,32,3,2007
"Orlando-Kissimmee","FL",2104,1402,4,8,690,3,2007
"Oshkosh-Neenah","WI",90,38,2,0,50,3,2007
"Owensboro","KY",24,24,0,0,0,3,2007
"Oxnard-Thousand Oaks-Ventura","CA",291,171,26,3,91,3,2007
"Palm Bay-Melbourne-Titusville","FL",271,173,2,0,96,3,2007
"Palm Coast","FL",59,57,2,0,0,3,2007
"Panama City-Lynn Haven","FL",52,52,0,0,0,3,2007
"Parkersburg-Marietta-Vienna","WV-OH",17,17,0,0,0,3,2007
"Pascagoula","MS",82,78,0,4,0,3,2007
"Pensacola-Ferry Pass-Brent","FL",264,220,10,4,30,3,2007
"Peoria","IL",73,67,6,0,0,3,2007
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1239,858,4,10,367,3,2007
"Phoenix-Mesa-Scottsdale","AZ",4942,3410,18,50,1464,3,2007
"Pine Bluff","AR",12,7,0,0,5,3,2007
"Pittsburgh","PA",626,302,8,6,310,3,2007
"Pittsfield","MA",1,1,0,0,0,3,2007
"Pocatello","ID",33,33,0,0,0,3,2007
"Port St. Lucie","FL",271,238,0,8,25,3,2007
"Portland-South Portland-Biddeford","ME",163,141,10,7,5,3,2007
"Portland-Vancouver-Beaverton","OR-WA",1356,928,28,44,356,3,2007
"Poughkeepsie-Newburgh-Middletown","NY",95,62,2,0,31,3,2007
"Prescott","AZ",120,118,2,0,0,3,2007
"Providence-New Bedford-Fall River","RI-MA",233,194,26,8,5,3,2007
"Provo-Orem","UT",463,406,6,35,16,3,2007
"Pueblo","CO",74,74,0,0,0,3,2007
"Punta Gorda","FL",109,74,8,11,16,3,2007
"Racine","WI",62,60,2,0,0,3,2007
"Raleigh-Cary","NC",1931,1195,0,15,721,3,2007
"Rapid City","SD",53,53,0,0,0,3,2007
"Reading","PA",54,54,0,0,0,3,2007
"Redding","CA",53,53,0,0,0,3,2007
"Reno-Sparks","NV",142,131,2,4,5,3,2007
"Richmond","VA",768,604,2,0,162,3,2007
"Riverside-San Bernardino-Ontario","CA",2476,1981,28,168,299,3,2007
"Roanoke","VA",94,89,0,0,5,3,2007
"Rochester","MN",38,38,0,0,0,3,2007
"Rochester","NY",105,101,0,4,0,3,2007
"Rockford","IL",126,110,6,0,10,3,2007
