"year","quarter","statefips","countyfips","type","total","vac","nostat","vac_days","nostat_days"
2007,2,"48","355","1",152757,5182,9524,2240101,4736073
2007,2,"48","357","1",4479,292,286,116157,154046
2007,2,"48","359","1",141,1,68,113,32317
2007,2,"48","361","1",39295,2954,785,1095838,300533
2007,2,"48","363","1",13228,892,909,380262,442327
2007,2,"48","365","1",12521,363,2513,76967,1401340
2007,2,"48","367","1",47271,796,3797,259529,1585398
2007,2,"48","369","1",2659,114,426,23187,234633
2007,2,"48","371","1",4557,272,162,114047,60050
2007,2,"48","373","1",18403,1438,1915,565497,970938
2007,2,"48","375","1",57017,3632,1237,1189279,579966
2007,2,"48","377","1",123,0,7,0,4021
2007,2,"48","379","1",4613,279,647,70636,348771
2007,2,"48","381","1",54050,2128,1729,494334,797933
2007,2,"48","383","1",1555,162,44,76677,23127
2007,2,"48","385","1",235,3,70,549,28485
2007,2,"48","387","1",8931,444,2943,145834,1627021
2007,2,"48","389","1",4533,326,155,123130,86855
2007,2,"48","391","1",2892,220,721,89576,373551
2007,2,"48","393","1",290,12,134,1875,73628
2007,2,"48","395","1",7499,454,1693,180530,943454
2007,2,"48","397","1",28493,760,1421,185093,509401
2007,2,"48","399","1",5135,527,396,221657,195109
2007,2,"48","401","1",20446,742,2193,311285,1116027
2007,2,"48","403","1",5292,154,1855,22960,587302
2007,2,"48","405","1",4414,307,628,129566,225329
2007,2,"48","407","1",9568,791,288,272814,136393
2007,2,"48","409","1",29824,1553,3896,559056,2126761
2007,2,"48","411","1",2901,201,408,86991,220677
2007,2,"48","413","1",216,0,29,0,11104
2007,2,"48","415","1",7714,671,386,294094,193955
2007,2,"48","417","1",753,6,101,1249,47619
2007,2,"48","419","1",12731,793,1860,227625,1033451
2007,2,"48","421","1",154,5,72,498,41416
2007,2,"48","423","1",94182,2389,5162,970967,2317075
2007,2,"48","425","1",2017,1,294,350,111298
2007,2,"48","427","1",16520,714,828,301932,411846
2007,2,"48","429","1",4959,516,246,257523,136008
2007,2,"48","431","1",26,0,7,0,3665
2007,2,"48","433","1",343,30,33,5181,17792
2007,2,"48","435","1",1832,159,52,67716,28631
2007,2,"48","437","1",3783,327,831,134083,455636
2007,2,"48","439","1",808094,33971,40398,13570146,17078060
2007,2,"48","441","1",65082,3656,5169,1368641,1914078
2007,2,"48","443","1",36,0,15,0,8439
2007,2,"48","445","1",5622,411,694,155570,343255
2007,2,"48","447","1",415,13,134,2267,68645
2007,2,"48","449","1",14973,280,3891,86887,2155599
2007,2,"48","451","1",54755,2580,5345,1103144,2866832
2007,2,"48","453","1",476577,10598,21427,3950061,8683436
2007,2,"48","455","1",6998,593,2112,160462,1086109
2007,2,"48","457","1",8076,416,1336,135448,612028
2007,2,"48","459","1",16860,408,2449,94048,1271212
2007,2,"48","461","1",96,0,11,0,6424
2007,2,"48","463","1",9563,542,796,252228,356701
2007,2,"48","465","1",20761,728,2157,379706,1032488
2007,2,"48","467","1",20671,988,1321,290726,547459
2007,2,"48","469","1",38636,1538,1746,607062,859132
2007,2,"48","471","1",24062,1263,1142,475597,552222
2007,2,"48","473","1",12617,712,1146,252499,579272
2007,2,"48","475","1",4045,192,53,78332,18431
2007,2,"48","477","1",16021,975,931,347970,253612
2007,2,"48","479","1",80703,1568,4588,655370,2002886
2007,2,"48","481","1",18197,944,2577,370452,1096290
2007,2,"48","483","1",2558,197,662,85539,372466
2007,2,"48","485","1",79630,4748,16617,1762919,9200798
2007,2,"48","487","1",7257,746,128,339675,59882
2007,2,"48","489","1",5158,474,437,203760,215798
2007,2,"48","491","1",145288,2364,11129,785180,4907014
2007,2,"48","493","1",14441,275,1373,83048,629230
2007,2,"48","495","1",2883,277,32,125964,14960
2007,2,"48","497","1",22790,511,1960,147657,831778
2007,2,"48","499","1",20833,1334,1484,409199,778432
2007,2,"48","501","1",2389,113,216,53065,60691
2007,2,"48","503","1",10030,500,1106,204370,491313
2007,2,"48","505","1",3293,75,436,30480,214937
2007,2,"48","507","1",3183,241,117,138514,64514
2007,2,"49","001","1",163,0,36,0,19276
2007,2,"49","003","1",16550,414,1434,116428,547022
2007,2,"49","005","1",40088,612,2638,179562,1192140
2007,2,"49","007","1",8912,416,604,155527,322944
2007,2,"49","009","1",102,4,35,1204,14500
2007,2,"49","011","1",109743,1786,7399,578241,3545138
2007,2,"49","013","1",4464,354,547,182478,242379
2007,2,"49","015","1",52,2,7,1170,3476
2007,2,"49","017","1",22,0,0,0,0
2007,2,"49","019","1",5157,305,472,136539,212536
2007,2,"49","021","1",17107,558,2057,200861,769022
2007,2,"49","023","1",2384,141,264,56503,126730
2007,2,"49","025","1",2264,111,107,35960,50764
2007,2,"49","027","1",3019,1,579,49,227163
2007,2,"49","029","1",2818,1,548,585,278406
2007,2,"49","031","1",33,2,1,978,56
2007,2,"49","033","1",94,0,45,0,22632
2007,2,"49","035","1",411532,13682,14350,4545330,6023502
2007,2,"49","037","1",1755,131,103,72001,48155
2007,2,"49","039","1",5604,656,368,181043,159867
2007,2,"49","041","1",6987,238,573,84560,306125
2007,2,"49","043","1",13257,1,2496,84,1111834
2007,2,"49","045","1",18193,558,1502,176660,699111
2007,2,"49","047","1",9964,398,562,155436,259671
2007,2,"49","049","1",158414,2751,10118,960479,3832513
2007,2,"49","051","1",7964,84,1104,29756,557181
2007,2,"49","053","1",58917,3201,6075,1212880,2474907
2007,2,"49","055","1",153,1,37,538,16897
2007,2,"49","057","1",91868,3910,4089,1187756,1625401
2007,2,"50","001","1",18424,943,3856,291294,2197749
2007,2,"50","003","1",15449,773,1069,255325,587652
2007,2,"50","005","1",11128,686,509,267096,284588
2007,2,"50","007","1",71927,1870,2610,684424,1327952
2007,2,"50","009","1",1961,256,92,80973,52370
2007,2,"50","011","1",19237,617,771,214048,399981
2007,2,"50","013","1",3672,177,373,39925,198684
2007,2,"50","015","1",10080,1005,413,377144,215411
2007,2,"50","017","1",10648,897,501,297282,272714
2007,2,"50","019","1",11988,862,1287,283867,718696
2007,2,"50","021","1",30213,1659,1917,624101,1018794
2007,2,"50","023","1",27749,1229,824,456875,419579
2007,2,"50","025","1",19352,992,1539,297288,846651
2007,2,"50","027","1",24618,1959,1144,715097,613005
2007,2,"51","001","1",11093,155,1876,55638,871048
2007,2,"51","003","1",47817,355,5434,105744,2665184
2007,2,"51","005","1",6273,34,689,9693,287310
2007,2,"51","007","1",5116,0,257,0,118935
2007,2,"51","009","1",12928,321,403,47668,175070
2007,2,"51","011","1",7353,142,3285,30387,1750223
2007,2,"51","013","1",114336,1880,2124,537997,893918
2007,2,"51","015","1",31813,20,3660,6474,1964054
2007,2,"51","017","1",2078,0,1083,0,441103
2007,2,"51","019","1",29992,565,1038,134961,510881
2007,2,"51","021","1",3632,20,1776,3406,986955
2007,2,"51","023","1",13029,159,573,27277,292414
2007,2,"51","025","1",6594,44,506,25740,235355
2007,2,"51","027","1",6569,2,2371,873,185129
2007,2,"51","029","1",2057,0,1080,0,507209
2007,2,"51","031","1",24614,631,1499,204679,697959
2007,2,"51","033","1",10356,0,606,0,250723
2007,2,"51","035","1",13667,81,1361,27312,570218
2007,2,"51","036","1",3122,0,176,0,66007
2007,2,"51","037","1",5428,4,577,2340,273734
2007,2,"51","041","1",132454,804,5186,283171,2034739
2007,2,"51","043","1",5884,48,347,24133,134424
2007,2,"51","045","1",1934,16,249,3806,140386
2007,2,"51","047","1",18708,189,715,51325,276062
2007,2,"51","049","1",9856,0,3039,0,1497754
2007,2,"51","051","1",8201,2,3348,686,1774689
2007,2,"51","053","1",11092,0,615,0,269307
2007,2,"51","057","1",3761,0,395,0,182877
2007,2,"51","059","1",440449,4221,8612,1304257,3092239
2007,2,"51","061","1",25081,256,886,72463,336202
2007,2,"51","063","1",7030,298,519,61736,244575
2007,2,"51","065","1",11403,23,2681,3837,1496427
2007,2,"51","067","1",24979,790,1306,195914,651677
2007,2,"51","069","1",30961,29,2279,10515,606620
2007,2,"51","071","1",7694,448,412,140826,173020
2007,2,"51","073","1",12983,0,660,0,267375
2007,2,"51","075","1",8693,0,583,0,244419
2007,2,"51","077","1",8085,35,738,12028,361566
2007,2,"51","079","1",6421,0,241,0,95813
2007,2,"51","081","1",3943,6,323,2512,148559
2007,2,"51","083","1",17633,881,950,258202,505833
2007,2,"51","085","1",41826,130,1843,56598,707533
2007,2,"51","087","1",147696,1521,5098,486252,1844701
2007,2,"51","089","1",25934,1217,1091,370544,552384
2007,2,"51","091","1",1607,0,873,0,385909
2007,2,"51","093","1",15669,64,1168,26670,494859
2007,2,"51","095","1",31758,151,2525,66711,949271
2007,2,"51","097","1",1476,0,171,0,80097
2007,2,"51","099","1",9650,0,1203,0,441833
2007,2,"51","101","1",5486,0,209,0,79809
2007,2,"51","103","1",4465,0,323,0,124389
2007,2,"51","105","1",9602,223,1550,108361,671375
2007,2,"51","107","1",113347,664,6539,203914,2272863
2007,2,"51","109","1",13007,0,599,0,253577
2007,2,"51","111","1",4555,1,693,585,318087
2007,2,"51","113","1",6812,3,2867,1755,1648759
2007,2,"51","115","1",1657,0,163,0,74216
2007,2,"51","117","1",15187,319,1278,128641,630634
2007,2,"51","119","1",3013,0,183,0,60880
2007,2,"51","121","1",40917,1322,1337,436177,603035
2007,2,"51","125","1",8316,43,1281,9684,377566
2007,2,"51","127","1",6823,0,531,0,224649
2007,2,"51","131","1",3487,304,437,82795,222007
2007,2,"51","133","1",5167,0,696,0,305749
2007,2,"51","135","1",7383,188,501,86115,255227
2007,2,"51","137","1",14152,22,874,11481,392527
2007,2,"51","139","1",11002,101,432,49315,155872
2007,2,"51","141","1",7891,480,392,113977,195310
2007,2,"51","143","1",27985,1234,1228,329153,662548
2007,2,"51","145","1",10195,0,478,0,189965
2007,2,"51","147","1",9030,92,1236,37942,581078
2007,2,"51","149","1",13375,103,1431,27968,272077
2007,2,"51","153","1",147624,1192,6969,319262,2932569
2007,2,"51","155","1",16396,502,1138,179183,559215
2007,2,"51","157","1",3229,0,222,0,104246
2007,2,"51","159","1",2963,0,317,0,140478
2007,2,"51","161","1",43248,1037,650,365090,326178
2007,2,"51","163","1",9548,52,811,13611,350966
2007,2,"51","165","1",30260,84,1339,34798,559486
2007,2,"51","167","1",12775,15,5834,2669,1715634
2007,2,"51","169","1",16221,1,7224,134,1604577
2007,2,"51","171","1",18219,114,996,30073,334580
2007,2,"51","173","1",14041,298,1266,114085,611145
2007,2,"51","175","1",6716,0,473,0,200386
2007,2,"51","177","1",40588,255,1994,101163,759487
2007,2,"51","179","1",47235,75,2791,27221,1165005
2007,2,"51","181","1",2706,0,183,0,78735
2007,2,"51","183","1",3752,0,284,0,111732
2007,2,"51","185","1",23519,665,6304,347628,3249948
2007,2,"51","187","1",16284,294,699,86648,284545
2007,2,"51","191","1",24483,164,1435,69120,622820
2007,2,"51","193","1",8205,253,691,132844,295702
2007,2,"51","195","1",13747,296,1941,120345,852438
2007,2,"51","197","1",13409,280,851,120677,387996
2007,2,"51","199","1",26964,149,1071,65183,428101
2007,2,"51","510","1",79908,1236,1064,433318,400911
2007,2,"51","515","1",3508,184,105,74613,53490
2007,2,"51","520","1",10641,660,414,296111,154862
2007,2,"51","530","1",3202,125,85,53680,27470
2007,2,"51","540","1",23594,551,765,225426,336421
2007,2,"51","550","1",92264,596,2711,221462,1250886
2007,2,"51","560","1",2230,162,11,66179,4064
2007,2,"51","570","1",8983,157,130,64453,61548
2007,2,"51","580","1",4304,429,457,136977,148642
2007,2,"51","590","1",26580,3266,421,1319188,192719
2007,2,"51","595","1",3229,157,63,67776,31416
2007,2,"51","600","1",11922,270,226,97633,64060
2007,2,"51","610","1",6316,89,106,28800,45743
2007,2,"51","620","1",4634,82,127,38267,55923
2007,2,"51","630","1",13419,593,540,237784,250806
2007,2,"51","640","1",4000,120,327,44247,149189
2007,2,"51","650","1",68850,993,1625,364316,654309
2007,2,"51","660","1",19844,185,374,70862,157831
2007,2,"51","670","1",11252,495,208,175511,69092
2007,2,"51","678","1",3262,35,95,17838,27719
2007,2,"51","680","1",34485,1761,921,765881,437611
2007,2,"51","683","1",15931,447,706,134055,255732
2007,2,"51","685","1",5261,161,230,61359,82959
2007,2,"51","690","1",8394,835,230,352302,105712
2007,2,"51","700","1",90441,1169,2421,419247,878624
2007,2,"51","710","1",111778,1849,3430,713768,1468410
2007,2,"51","720","1",2420,251,130,109363,70646
2007,2,"51","730","1",18393,1240,408,537121,158785
2007,2,"51","735","1",5015,60,192,23253,64453
2007,2,"51","740","1",46736,1051,1010,250854,480900
2007,2,"51","750","1",7817,243,164,90629,58993
2007,2,"51","760","1",114307,4550,5265,1583790,1892108
2007,2,"51","770","1",53690,3347,1092,1154892,430491
2007,2,"51","775","1",12793,606,255,208883,122105
2007,2,"51","790","1",13143,487,417,207575,187924
2007,2,"51","800","1",36035,357,2534,140919,1018778
2007,2,"51","810","1",199346,1459,5944,550838,2519538
2007,2,"51","820","1",12357,309,1132,128460,604493
2007,2,"51","830","1",5817,104,89,48140,46231
2007,2,"51","840","1",14990,575,427,230432,179259
2007,2,"53","001","1",6112,232,440,87089,197539
2007,2,"53","003","1",9764,349,225,145304,109639
2007,2,"53","005","1",73085,2138,3720,708385,1668169
2007,2,"53","007","1",31142,781,2381,308454,1131987
2007,2,"53","009","1",35281,260,4203,84578,1925478
2007,2,"53","011","1",186179,4635,14918,1236421,6556830
2007,2,"53","013","1",2117,137,116,45869,53147
2007,2,"53","015","1",45873,1097,2704,401206,1196928
2007,2,"53","017","1",13077,274,804,92103,379579
2007,2,"53","019","1",2140,1,216,585,97471
2007,2,"53","021","1",24620,586,1734,204184,711203
2007,2,"53","023","1",471,0,52,0,25272
2007,2,"53","025","1",29724,557,2283,188772,1070716
2007,2,"53","027","1",29487,1091,3683,336573,1811709
2007,2,"53","029","1",39463,183,4047,55106,1941184
2007,2,"53","031","1",16302,378,1520,151445,736242
2007,2,"53","033","1",951973,25894,24094,8610588,10774571
2007,2,"53","035","1",113399,2505,7616,785490,3546181
2007,2,"53","037","1",18829,411,2698,97676,1299000
2007,2,"53","039","1",5657,2,939,371,460116
2007,2,"53","041","1",31024,537,3471,148143,1725967
2007,2,"53","043","1",2626,8,372,2944,178147
2007,2,"53","045","1",27297,152,5520,43628,2484306
2007,2,"53","047","1",10623,56,2247,25329,1105928
2007,2,"53","049","1",7451,56,1115,22482,540027
2007,2,"53","051","1",3993,0,368,0,168352
2007,2,"53","053","1",369243,9174,20108,2684310,9059888
2007,2,"53","055","1",6627,0,1457,0,674893
2007,2,"53","057","1",54576,1194,4601,327734,2204917
2007,2,"53","059","1",3011,22,579,2713,269062
2007,2,"53","061","1",308688,5931,11977,1936122,5202813
2007,2,"53","063","1",213982,7899,8406,2573364,3555680
2007,2,"53","065","1",16512,78,1556,32432,700466
2007,2,"53","067","1",112960,1805,8773,569088,4011751
2007,2,"53","069","1",1603,0,266,0,126157
2007,2,"53","071","1",24536,935,887,268292,379777
2007,2,"53","073","1",98703,2369,6799,671695,3011368
2007,2,"53","075","1",18246,809,698,198519,306122
2007,2,"53","077","1",92029,3132,4655,1102074,2139221
2007,2,"54","001","1",5948,145,572,71153,242778
2007,2,"54","003","1",42879,1327,1719,401949,692903
2007,2,"54","005","1",7635,188,1951,77000,1031316
2007,2,"54","007","1",6413,209,831,100292,425719
2007,2,"54","009","1",11038,575,323,226420,165186
2007,2,"54","011","1",52614,3289,2701,1385937,1080842
2007,2,"54","013","1",2971,0,699,0,340027
2007,2,"54","015","1",5134,8,2003,1632,1122570
2007,2,"54","017","1",2330,99,242,46200,125809
2007,2,"54","019","1",14614,720,964,325196,466388
2007,2,"54","021","1",4971,274,1632,106704,864296
2007,2,"54","023","1",4611,138,390,61524,195159
2007,2,"54","025","1",16526,597,1111,266826,545763
2007,2,"54","027","1",8156,212,898,88329,479995
2007,2,"54","029","1",18208,667,3264,221845,1778941
2007,2,"54","031","1",7948,70,2715,36291,1534752
2007,2,"54","033","1",32993,2132,1578,883415,784949
2007,2,"54","035","1",13532,286,877,99740,424452
2007,2,"54","037","1",24007,384,5313,90627,2974761
2007,2,"54","039","1",99698,6955,3284,2910436,1538749
2007,2,"54","041","1",9995,427,1708,175839,898998
2007,2,"54","043","1",9015,58,1133,19669,549161
2007,2,"54","045","1",7470,320,1601,109162,837580
2007,2,"54","047","1",5301,86,1416,36361,717818
2007,2,"54","049","1",26854,1569,2300,711952,898347
2007,2,"54","051","1",16805,565,922,205626,441731
2007,2,"54","053","1",9953,215,883,107892,422703
2007,2,"54","055","1",30661,1520,3362,697261,1703800
2007,2,"54","057","1",12023,412,896,190755,424143
2007,2,"54","059","1",7946,244,1201,101917,630311
2007,2,"54","061","1",45970,1594,2547,716225,1197245
2007,2,"54","063","1",4756,7,740,2451,377051
2007,2,"54","065","1",8338,296,918,95801,427160
2007,2,"54","067","1",13105,442,4209,203852,2316603
2007,2,"54","069","1",24884,1242,2307,476072,1212607
2007,2,"54","071","1",3035,3,463,906,237576
2007,2,"54","073","1",4246,104,1462,49024,823228
2007,2,"54","075","1",3725,87,369,41495,180224
2007,2,"54","077","1",12578,277,1319,105459,693697
2007,2,"54","079","1",22337,207,1256,75687,575565
2007,2,"54","081","1",25999,1523,1098,609300,525517
2007,2,"54","083","1",11731,382,970,158584,456119
2007,2,"54","085","1",4981,153,435,72573,218467
2007,2,"54","087","1",7630,184,1209,88706,680268
2007,2,"54","089","1",4655,226,598,57925,309281
2007,2,"54","091","1",6468,382,396,188196,195987
2007,2,"54","093","1",2793,151,273,69619,129765
2007,2,"54","095","1",4095,150,367,68702,192729
2007,2,"54","097","1",10783,239,589,96763,282834
2007,2,"54","099","1",16060,373,1182,147095,547311
2007,2,"54","101","1",4050,98,898,51957,492461
2007,2,"54","103","1",7925,400,492,177027,223839
2007,2,"54","105","1",2584,0,530,0,239105
2007,2,"54","107","1",53261,2306,10410,811633,3408086
2007,2,"54","109","1",3030,165,160,70660,76585
2007,2,"55","001","1",13578,96,3097,13568,1377012
2007,2,"55","003","1",8801,459,1669,191666,834306
2007,2,"55","005","1",23017,1124,1812,384526,916757
2007,2,"55","007","1",8152,921,1385,368702,756629
2007,2,"55","009","1",115483,2143,2624,821921,1124265
2007,2,"55","011","1",6171,183,459,33268,240075
2007,2,"55","013","1",10530,1674,486,737914,215886
2007,2,"55","015","1",19941,234,861,79387,360075
2007,2,"55","017","1",29224,555,2046,137447,911637
2007,2,"55","019","1",14298,192,1731,51448,812080
2007,2,"55","021","1",27897,516,2686,187081,1269572
2007,2,"55","023","1",7947,353,586,89267,284852
2007,2,"55","025","1",247446,4786,10183,1442582,4196157
2007,2,"55","027","1",38828,797,2266,253453,1017717
2007,2,"55","029","1",19177,297,3805,88600,1777945
2007,2,"55","031","1",22240,1099,813,435435,272039
2007,2,"55","033","1",19373,264,1123,71106,560384
2007,2,"55","035","1",48296,779,2593,177347,1250010
2007,2,"55","037","1",3206,0,1376,0,766924
2007,2,"55","039","1",46280,1226,2047,345638,855069
2007,2,"55","041","1",6305,85,1577,32291,834012
2007,2,"55","043","1",22015,375,2567,128176,1176851
2007,2,"55","045","1",16591,215,1052,78846,421031
2007,2,"55","047","1",10134,247,1234,82827,600484
2007,2,"55","049","1",11092,181,1084,59218,474451
2007,2,"55","051","1",4575,162,937,76387,474122
2007,2,"55","053","1",9023,554,515,122084,263148
2007,2,"55","055","1",37961,557,1896,182005,876529
2007,2,"55","057","1",13659,448,1285,110675,614828
2007,2,"55","059","1",74531,1602,2957,533752,1079056
