"fips","total","vac","nostat","vac_days","nostat_days"
37039,12876,232,1731,162818,999618
37041,7374,99,960,29694,738866
37043,5549,0,840,0,535308
37045,42343,1064,3578,666458,2405981
37047,24034,306,3125,233513,2506570
37049,47326,1706,3936,958530,2597885
37051,142615,5508,10530,2794274,7239983
37053,8859,0,1083,0,841505
37055,14512,1,2963,7,1797885
37057,72787,1456,6061,489812,4045619
37059,17503,94,1711,43447,1251467
37061,21717,254,3676,176408,2114849
37063,122192,5751,4999,2591700,3188513
37065,24849,1258,4297,652158,3281573
37067,158324,4811,8616,1872233,5585621
37069,25227,204,3369,148973,2171824
37071,92095,3306,6512,1712236,4530583
37073,4319,0,420,0,275680
37075,3046,0,338,0,178797
37077,21637,317,1850,152617,1227586
37079,6771,55,886,32803,691632
37081,220464,6161,11380,2385506,7108018
37083,24393,811,2213,472868,1569849
37085,44155,403,6109,219358,3959454
37087,31159,488,4117,311702,2905324
37089,49981,1195,6014,627948,4155770
37091,9593,432,1123,344193,809765
37093,17437,85,2067,63901,1426856
37095,1548,0,383,0,266783
37097,69517,1071,5931,535308,4014359
37099,13652,102,1893,65573,1144860
37101,67203,646,5787,407252,3166178
37103,3856,0,1156,0,1084843
37105,24232,250,1860,144172,1477165
37107,29302,1332,2972,853783,2075926
37109,32775,246,2644,175673,1784894
37111,18181,312,1881,214130,1314827
37113,20904,172,3145,125315,2055272
37115,9771,0,1815,0,1161123
37117,9898,143,1099,95699,797933
37119,411538,10074,26914,4224173,15624835
37121,8065,76,733,48190,467510
37123,9533,98,1052,49857,763536
37125,38638,737,5287,427454,3202696
37127,41602,1029,3207,483946,2180844
37129,99583,4965,5237,3295752,3343607
37131,6665,2,1058,70,832021
37133,69791,1476,8713,655453,6092648
37135,69758,1032,13119,498633,10705408
37137,5310,6,1047,3437,731293
37139,17095,611,675,333464,433760
37141,22599,0,3253,0,2550172
37143,6281,88,728,62505,493423
37145,17002,400,966,227225,606837
37147,76462,1461,10041,653626,8041739
37149,9038,65,1219,41291,668933
37151,61189,570,5243,218974,3724989
37153,19911,696,1759,420539,1284083
37155,49207,1082,6528,682683,4903293
37157,43925,1418,3132,656646,2057305
37159,61797,1391,6550,812502,5281016
37161,29644,745,2855,480747,2003872
37163,26295,227,3347,149833,2554569
37165,14947,295,1751,186946,1375071
37167,25817,476,3796,285834,3109968
37169,19923,0,2573,0,1730666
37171,32729,475,3063,192498,2062014
37173,4803,0,852,0,564183
37175,23982,218,10856,141889,6115901
37177,1364,0,202,0,151196
37179,72652,426,6591,221383,4071922
37181,19071,727,1636,385277,1066777
37183,374541,6009,23244,2556166,13338332
37185,10329,88,3315,65041,3103801
37187,6014,262,827,177429,633085
37189,24360,102,3511,48618,2502490
37191,52412,2384,3654,1227674,2670451
37193,30001,257,2855,88310,1840229
37195,33270,1440,2054,684234,1441968
37197,16173,57,1636,23760,1106944
37199,9251,130,1225,50999,856546
38001,980,0,310,0,245502
38003,5462,207,548,72970,464396
38005,1234,0,285,0,238106
38007,293,0,68,0,56960
38009,3406,76,676,47009,477285
38011,1135,0,377,0,320074
38013,585,0,126,0,99271
38015,34292,296,917,207203,571930
38017,66183,1124,2908,381292,1761816
38019,1913,108,202,53895,156238
38021,2200,13,348,2734,251538
38023,470,0,88,0,63303
38025,984,0,139,0,110878
38027,1237,94,99,80482,83825
38029,1233,0,273,0,203577
38031,1601,47,192,22756,136696
38033,305,0,62,0,51696
38035,31148,1225,4049,322140,3712579
38037,984,0,177,0,138494
38039,978,0,177,0,126292
38041,1120,0,431,0,415388
38043,819,0,148,0,117075
38045,1397,0,232,0,190502
38047,672,0,135,0,106691
38049,1978,0,372,0,264923
38051,1032,0,235,0,167909
38053,939,0,161,0,128120
38055,2668,0,431,0,317492
38057,3023,0,580,0,366533
38059,11287,115,503,77948,378669
38061,1311,0,305,0,256361
38063,936,0,214,0,165121
38065,498,0,76,0,63027
38067,2613,0,509,0,369844
38069,2144,117,160,64430,133511
38071,5336,228,593,93928,461435
38073,2319,47,236,19469,148428
38075,639,0,109,0,91186
38077,6885,340,589,114838,449261
38079,1489,1,359,42,161680
38081,1371,0,246,0,166028
38083,505,0,102,0,80316
38085,225,0,50,0,38128
38087,75,0,20,0,18471
38089,10000,166,603,98081,435665
38091,723,0,360,0,177714
38093,11281,259,2473,147452,1463533
38095,816,0,178,0,135366
38097,4015,23,1390,17827,889980
38099,4490,109,439,62902,319682
38101,24662,585,976,258404,690120
38103,2064,95,292,66497,213896
38105,8504,155,552,100478,407412
39001,13155,330,1522,159073,1107855
39003,45909,2019,1440,1178635,973593
39005,21698,489,942,183571,535806
39007,45237,2771,2114,1516915,1563256
39009,25394,363,2147,148971,1599266
39011,19515,374,833,184303,555209
39013,30066,1461,1306,903190,1027944
39015,19203,898,1144,560078,862967
39017,154672,5767,5097,2511100,4042952
39019,11996,140,828,73727,473509
39021,15944,218,1012,72649,691961
39023,61810,2944,1275,1568281,1097930
39025,82694,2494,3460,1219310,2565047
39027,17639,738,560,409755,408727
39029,47345,2357,1670,1348311,1220642
39031,16463,299,1405,133746,1027544
39033,20302,1050,778,541131,537525
39035,631525,40373,18024,22828698,13971491
39037,21613,890,601,473326,533533
39039,16821,442,856,196551,598719
39041,67496,335,4868,109682,3620664
39043,36898,1027,1802,595838,1404149
39045,58130,885,3792,263857,2909454
39047,12821,304,653,144040,451446
39049,537898,21668,17766,9052391,12275302
39051,17378,188,1167,71596,787418
39053,13852,98,1700,20536,1285565
39055,35602,903,1410,432891,1109989
39057,69135,1959,2255,964747,1631963
39059,18250,520,1408,295002,1083363
39061,388833,30112,7053,15219199,5264731
39063,31917,690,1363,373287,884105
39065,15583,309,3556,101723,3452097
39067,6392,232,759,166960,549882
39069,11460,215,720,114864,516597
39071,18482,1202,576,725483,349379
39073,11782,148,650,62497,440950
39075,12429,81,860,52221,672151
39077,25596,446,1367,184875,870665
39079,15461,256,1436,96317,1051545
39081,30949,1479,1240,884484,940501
39083,23660,264,1366,86180,887028
39085,102588,2407,2575,1023986,1875015
39087,29173,222,3100,40937,2231273
39089,69486,952,5434,237170,2754427
39091,20774,170,2118,78442,1411078
39093,129675,5422,4248,2558583,2871481
39095,210989,11646,5391,6276551,3635560
39097,15648,345,723,115905,482479
39099,114189,4879,7131,2298424,5094463
39101,27900,1171,1416,712924,820061
39103,69017,836,2755,340916,1830833
39105,10293,157,1359,85475,1081591
39107,16068,361,832,196114,586258
39109,44105,1629,1152,743891,825541
39111,6436,122,847,68061,743285
39113,261248,17302,5520,9368640,4071145
39115,6472,25,791,7105,627989
39117,13903,213,1079,82283,752080
39119,37400,1141,2153,611156,1489039
39121,5617,44,861,25994,780472
39123,24348,538,2434,267374,1802657
39125,7220,67,460,41045,324576
39127,13351,121,1428,54633,1018981
39129,21492,491,1795,195328,1325476
39131,12947,38,1582,16102,1121986
39133,68053,1612,2794,561199,1832311
39135,16816,714,672,363314,580307
39137,11750,139,475,54883,295754
39139,56196,2238,2985,882060,1987621
39141,31302,717,2105,397008,1620603
39143,26745,852,1085,457792,814111
39145,34336,624,3326,156248,2315035
39147,23302,782,1344,419105,723127
39149,18962,754,958,334784,716944
39151,165953,5499,5389,2442659,3508021
39153,246145,9425,5982,4230137,3347603
39155,97805,3441,5262,1669662,3721265
39157,38205,878,1480,485270,1026195
39159,19129,219,976,88611,690955
39161,11634,348,529,187562,313615
39163,5450,32,723,8531,558110
39165,83202,1298,4738,617155,3610865
39167,38027,424,13246,167061,13305632
39169,44760,585,1734,267002,1033905
39171,16589,236,2329,107250,1446214
39173,53473,942,4412,389390,3466132
39175,9530,89,598,41784,408572
40001,8756,86,1364,42377,913723
40003,2158,180,405,152653,323231
40005,5747,109,1220,77980,949442
40007,1458,1,216,824,138229
40009,8944,394,836,271329,595782
40011,4322,192,752,148658,632246
40013,15992,353,2033,138903,1447161
40015,9454,262,2153,192646,1859086
40017,45030,578,3414,343479,2611053
40019,23070,899,4140,558620,3766432
40021,22008,389,4712,213540,4115017
40023,7452,271,1830,158987,1635919
40025,413,0,60,0,60061
40027,107145,1218,6541,546897,4363406
40029,2038,91,168,65758,104432
40031,50045,3108,4427,1700575,3443081
40033,2552,132,427,113354,358428
40035,7006,183,837,133743,605995
40037,28507,983,3920,653962,2830235
40039,12182,535,1824,382692,1171944
40041,20239,0,6650,0,5611378
40043,1640,0,361,0,287682
40045,1370,0,330,0,288612
40047,27544,1401,2496,1107029,2338488
40049,12021,442,1493,305564,1264169
40051,21302,572,5627,392300,5245942
40053,1662,72,239,65911,196903
40055,2539,321,224,247928,182634
40057,1602,260,355,191232,144590
40059,815,0,186,0,170904
40061,5432,84,1168,31555,910189
40063,6072,395,822,253740,636028
40065,12364,913,1682,636050,1540006
40067,2334,135,333,119555,253661
40069,3963,124,828,66114,724431
40071,21860,1604,534,997496,339318
40073,6192,177,912,118619,656345
40075,4714,352,512,284731,390885
40077,5106,91,2134,59935,1149608
40079,23051,237,7070,178224,6585520
40081,13933,474,4913,371851,1812051
40083,17554,457,3287,340112,2034452
40085,3648,96,339,63963,217721
40087,15419,106,2558,70497,2055916
40089,13742,298,1504,183560,1079655
40091,9753,332,1102,186176,771585
40093,3080,137,315,103073,243479
40095,6427,102,1189,80371,679366
40097,18120,181,5954,75081,5688673
40099,5553,329,925,205446,399954
40101,29049,1267,2204,851119,1618946
40103,4711,201,513,161649,367054
40105,3668,118,316,109352,222002
40107,4636,110,987,87269,672544
40109,330398,18205,16542,10073484,10844964
40111,17111,842,1599,590773,1098672
40113,20273,697,6382,534830,4729177
40115,14079,832,1228,416034,671892
40117,8164,243,2101,194996,1559366
40119,35579,1163,4019,831575,2986071
40121,16368,674,1848,477219,1255888
40123,15935,475,1606,261722,1122117
40125,29340,1026,3493,514448,1786100
40127,3827,91,645,50035,506035
40129,1071,0,117,0,86550
40131,36816,356,5263,204110,4572560
40133,13419,735,4139,492037,3462555
40135,17898,152,5292,57045,4024499
40137,20845,807,1829,525757,1530677
40139,6149,179,411,116313,203620
40141,3287,232,549,150862,449015
40143,275556,7527,12148,4024149,6998390
40145,31038,262,5693,202780,5070142
40147,24070,1066,1424,711765,939856
40149,3621,160,648,120412,492392
40151,5030,516,880,360881,821656
40153,8155,284,816,168039,381969
41001,6914,241,580,152251,441259
41003,39151,790,4534,378380,3954478
41005,155099,3861,8634,1111042,5839572
41007,18034,855,2034,515306,1490990
41009,19168,380,1302,131674,857225
41011,27855,689,1916,399544,1321168
41013,10137,285,1232,110892,742228
41015,7696,0,1486,0,1080786
41017,73397,1274,9044,562437,6069870
41019,27155,677,2807,277523,1914058
41021,149,1,41,1059,15531
41023,2404,51,617,44458,548645
41025,2769,112,298,99567,252854
41027,8770,215,980,83053,610573
41029,88408,2178,6146,750200,3895746
41031,7858,115,1376,23354,501924
41033,35409,823,3255,328164,2132497
41035,26702,1342,1312,446293,854037
41037,2638,123,231,63966,153126
41039,152959,2894,10055,963444,6978858
41041,21063,922,3546,537861,2477383
41043,46838,1132,2636,463499,1847401
41045,11651,322,942,166788,762860
41047,119196,2419,5860,981003,3837761
41049,2857,0,567,0,475747
41051,329673,10145,12887,3504491,7602398
41053,30489,630,1882,209934,1158759
41055,191,4,40,140,33126
41057,9602,107,1573,45079,1065995
41059,27284,646,2200,327918,1573285
41061,9762,179,751,80336,457911
41063,2453,31,378,23979,229683
41065,10215,362,742,117771,431311
41067,216107,4486,10647,1269297,7473660
41069,263,0,29,0,23020
41071,35955,472,2915,163584,1647011
42001,40620,143,3803,65434,2587955
42003,598398,30675,20373,17083798,13615603
42005,37372,1498,10616,934175,8877967
42007,79956,3928,2767,2160482,1944036
42009,22741,227,3059,112764,1600181
42011,164772,2041,10657,1051006,8473378
42013,55090,816,4272,317782,2345836
42015,28622,333,3758,186258,2936254
42017,240003,1558,2992,871451,1640777
42019,78968,2889,4916,1831894,3811914
42021,61723,1826,4545,808776,3348016
42023,2931,135,535,74862,373005
42025,27632,441,2011,245540,1437927
42027,54664,657,3234,290880,2471043
42029,189672,2343,5734,1235431,4096699
42031,20920,882,5875,592003,5975995
42033,34759,476,5400,217606,4743527
42035,15279,236,1697,126502,1179743
42037,29708,358,4041,159247,3670747
42039,40533,2749,3478,1784798,2844873
42041,104064,1023,9219,329348,6357403
42043,122797,3316,8248,1542494,5389732
42045,220044,4360,1974,3016876,1039722
42047,16470,418,2765,292312,2457016
42049,120047,5232,3889,3136232,2806549
42051,55938,1267,4804,637517,3496962
42053,2048,171,534,105477,470084
42055,61511,545,4593,214713,2750592
42057,7586,96,882,28981,489544
42059,14291,199,1324,120861,898259
42061,20450,203,6584,138058,4424572
42063,35658,305,3904,122080,2911637
42065,23705,467,5849,218014,5376680
42067,7495,20,2179,7467,438592
42069,99317,1822,6689,1112969,4330710
42071,200738,879,12789,366419,9740708
42073,44880,2556,5960,1619004,5881811
42075,54736,709,4869,226370,3221644
42077,145056,1434,6112,360725,1913982
42079,152354,4221,13048,2060618,9272775
42081,51952,1124,2807,599135,1727747
42083,23142,630,6626,354642,6063454
42085,52330,3423,2570,2068620,2069133
42087,19711,317,1512,187434,1073870
42089,63713,331,7521,80310,2915018
42091,323211,3578,7100,1829854,3347357
42093,7734,97,400,18593,282351
42095,122126,952,5209,236983,1630311
42097,48573,1482,9828,905899,5015397
42099,19077,94,1854,48018,1105486
42101,651395,24737,7477,21553860,4625478
42103,31810,44,5682,8354,3132543
42105,7977,92,1577,31943,997883
42107,65533,1966,5106,1163198,3846301
42109,14078,73,1577,28925,1044285
42111,32536,382,2652,238594,1976307
42113,1899,0,610,0,199696
42115,18158,120,5845,64614,1942190
42117,18513,219,3127,123673,2134601
42119,19708,90,5788,34567,4945618
42121,29364,1415,6114,950593,6177623
42123,23896,1746,7170,1006708,2653953
42125,87877,2989,4333,1865491,2672441
42127,25368,201,4549,115522,3506951
42129,180740,5543,27441,2905681,23848253
42131,11398,32,1025,9877,803483
42133,181134,1532,11424,525032,7996750
44001,20857,455,673,234922,566863
44003,74008,781,1148,464751,738459
44005,40900,1248,2066,778713,1531089
44007,254977,7647,4412,4269639,3215607
44009,57447,563,4238,426853,3251187
45001,11217,239,1402,173460,597504
45003,69004,3442,4292,1836995,2732542
45005,3835,503,421,350427,380848
45007,86121,2772,7710,1627190,3012212
45009,5866,302,613,238439,393846
45011,11030,814,1630,401282,1187847
45013,91537,10666,12742,6724252,8507710
45015,70617,1008,5485,733203,3832506
45017,6314,84,650,59086,498432
45019,175510,6225,19324,4036819,15627312
45021,25227,817,1935,478265,1136100
45023,14969,476,1439,287013,999496
45025,19242,480,2271,336602,1709093
45027,17893,63,5510,22233,5075437
45029,19220,412,2617,229531,2084524
45031,31273,871,3564,499987,2879597
45033,12729,340,1616,240146,1290953
45035,53592,682,3411,339098,2222690
45037,11739,536,976,197871,569719
45039,10484,308,1196,214911,759440
45041,59542,1389,5224,927480,3888617
45043,31096,482,4189,331468,3244636
45045,200340,5866,15602,2702557,6006288
45047,31311,1121,1838,574805,810824
45049,6624,625,1021,280014,498444
45051,159097,12899,22385,8922197,15998313
45053,7546,651,800,268986,383320
45055,26157,599,2126,393645,1475298
45057,31817,698,2328,434650,1344492
45059,30126,1153,3488,756972,1136906
45061,7547,228,864,79985,554204
45063,114532,1757,9746,888223,5745844
45065,2821,236,212,113733,96967
45067,14944,362,1970,256476,1448983
45069,12477,665,1424,467336,1095825
45071,17845,681,1532,477380,1074914
45073,36462,835,4374,449410,1543620
45075,39997,1470,3970,1083932,2893724
45077,52186,1211,3895,658694,1507459
45079,162572,6400,6902,3225799,4300792
45081,6727,100,688,57175,488249
45083,121895,3706,9554,1856528,3958473
45085,49185,1736,5747,834811,4181624
45087,13435,416,1127,283286,350150
45089,14688,193,2097,153944,1781841
45091,94261,1955,6836,930308,4537640
46003,908,0,220,0,145050
46005,7864,365,422,218186,313737
46007,265,1,32,126,18787
46009,2037,3,547,1275,310782
46011,12318,127,681,50746,429595
46013,15971,298,968,152795,655899
46015,2077,146,314,75425,240795
46017,130,0,68,0,69650
46019,3992,140,305,62972,189051
46021,520,0,119,0,107836
46023,2339,0,722,0,342066
46025,1451,35,135,17706,93848
46027,5739,146,426,72757,268975
46029,12263,295,571,109115,377541
46031,415,0,92,0,75867
46033,4051,72,1281,24945,1127641
46035,8530,181,412,93019,219721
46037,2654,86,345,56791,277321
46039,1324,0,211,0,111420
46041,301,0,75,0,57596
46043,904,0,201,0,132478
46045,1025,0,143,0,112454
46047,3152,115,479,67760,319181
46049,656,2,105,572,85395
46051,3671,142,380,61449,298897
46053,2041,119,468,81407,383025
46055,448,0,91,0,59246
46057,1727,0,339,0,220109
46059,1661,96,142,63947,106916
46061,846,0,156,0,84999
46063,447,0,233,0,43428
46065,7345,244,277,128536,166317
46067,2297,19,639,1715,278067
46069,302,0,80,0,53751
46071,293,0,80,0,75966
46073,688,1,160,91,103708
46075,323,0,175,0,84394
46077,2333,0,624,0,368723
46079,4810,102,357,42503,207638
46081,12254,447,2039,229222,1908983
46083,16805,119,1496,47686,658351
46085,469,0,102,0,86026
46087,2081,0,564,0,240000
46089,683,0,203,0,161440
46091,1308,1,286,91,192555
46093,10654,281,1280,121412,1014387
46095,313,0,127,0,79415
46097,1044,0,308,0,141642
46099,71348,1248,2825,594521,1593123
46101,2529,56,240,31326,103899
46103,43371,870,2656,282833,2009265
46105,1613,146,267,95668,171024
46107,1116,85,103,70778,66290
46109,3060,39,343,20967,222186
46111,847,0,177,0,112107
46113,184,0,19,0,17079
46115,2601,135,291,76821,220115
46117,920,5,136,1780,109720
46119,447,0,131,0,81679
46121,174,0,86,0,20804
46123,2832,117,540,68782,339683
46125,2757,0,621,0,254327
46127,5531,65,662,32389,314156
46129,2396,234,111,164245,90661
46135,9367,224,545,88633,412225
46137,66,0,8,0,4528
47001,35297,1540,2404,361659,755161
47003,18955,658,1231,166237,370223
47005,8875,653,808,194192,255223
47007,7567,231,3366,66019,1102290
47009,55263,1643,2838,419990,864948
47011,42365,1527,2133,403845,629892
