"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month","Year"
"Jackson","TN MSA",3843,3843,0,0,0,11,2000
"Jacksonville","FL MSA",122103,88077,0,0,34026,11,2000
"Jacksonville","NC MSA",3435,3017,0,0,418,11,2000
"Jamestown","NY MSA",0,0,0,0,0,11,2000
"Janesville-Beloit","WI MSA",3547,2850,297,225,175,11,2000
"Johnson City-Kingsport- Bristol","TN-VA MSA",9215,6045,0,0,3170,11,2000
"Johnstown","PA MSA",295,295,0,0,0,11,2000
"Jonesboro","AR MSA",2367,2367,0,0,0,11,2000
"Joplin","MO MSA",822,822,0,0,0,11,2000
"Kalamazoo-Battle Creek","MI MSA",14274,10142,200,0,3932,11,2000
"Kansas City","MO-KS MSA",116841,94927,7304,6077,8533,11,2000
"Killeen-Temple","TX MSA",11143,8895,107,2141,0,11,2000
"Knoxville","TN MSA",26520,22573,548,214,3185,11,2000
"Kokomo","IN MSA",4030,3584,446,0,0,11,2000
"La Crosse","WI-MN MSA",7744,5312,410,2022,0,11,2000
"Lafayette","LA MSA",6726,6726,0,0,0,11,2000
"Lafayette","IN MSA",11009,7709,0,300,3000,11,2000
"Lake Charles","LA MSA",5433,4874,419,140,0,11,2000
"Lakeland-Winter Haven","FL MSA",22302,19460,105,0,2737,11,2000
"Lancaster","PA MSA",9861,9335,0,0,526,11,2000
"Lansing-East Lansing","MI MSA",10857,10409,448,0,0,11,2000
"Laredo","TX MSA",6975,6113,0,88,774,11,2000
"Las Cruces","NM MSA",10995,6414,0,345,4236,11,2000
"Las Vegas","NV-AZ MSA",261752,228460,115,7586,25591,11,2000
"Lawrence","KS MSA",3672,2949,609,114,0,11,2000
"Lawton","OK MSA",1052,1052,0,0,0,11,2000
"Lewiston-Auburn","ME MSA",1795,1535,0,260,0,11,2000
"Lexington","KY MSA",29845,29763,82,0,0,11,2000
"Lima","OH MSA",250,110,140,0,0,11,2000
"Lincoln","NE MSA",11211,10092,230,0,889,11,2000
"Little Rock-North Little Rock","AR MSA",19895,19664,0,231,0,11,2000
"Longview-Marshall","TX MSA",351,351,0,0,0,11,2000
"Los Angeles-Riverside- Orange County","CA CMSA",668905,585967,6013,5456,71469,11,2000
"Louisville","KY-IN MSA",64801,49264,116,690,14731,11,2000
"Lubbock","TX MSA",4660,4531,129,0,0,11,2000
"Lynchburg","VA MSA",10486,10366,120,0,0,11,2000
"Macon","GA MSA",11224,10932,60,0,232,11,2000
"Madison","WI MSA",34776,23164,2758,3134,5720,11,2000
"Mansfield","OH MSA",6959,5955,504,0,500,11,2000
"McAllen-Edinburg-Mission","TX MSA",20602,19426,391,496,289,11,2000
"Medford-Ashland","OR MSA",11725,10710,201,320,494,11,2000
"Melbourne-Titusville-Palm Bay","FL MSA",34421,31926,0,0,2495,11,2000
"Memphis","TN-AR-MS MSA",72979,31682,2817,3770,34710,11,2000
"Merced","CA MSA",13793,13793,0,0,0,11,2000
"Miami-Fort Lauderdale","FL CMSA",206072,126028,752,1907,77385,11,2000
"Milwaukee-Racine","WI CMSA",72597,58391,3428,885,9893,11,2000
"Minneapolis-St. Paul","MN-WI MSA",258948,186317,2454,86,70091,11,2000
"Missoula","MT MSA",2412,2187,225,0,0,11,2000
"Mobile","AL MSA",43475,27307,0,0,16168,11,2000
"Modesto","CA MSA",33728,33356,372,0,0,11,2000
"Monroe","LA MSA",3897,3480,0,136,281,11,2000
"Montgomery","AL MSA",6669,6669,0,0,0,11,2000
"Muncie","IN MSA",2064,2064,0,0,0,11,2000
"Myrtle Beach","SC MSA",21124,16906,0,1018,3200,11,2000
"Naples","FL MSA",83083,48900,183,5642,28358,11,2000
"Nashville","TN MSA",98723,88157,670,2055,7841,11,2000
"New London-Norwich","CT-RI MSA",9782,9613,0,169,0,11,2000
"New Orleans","LA MSA",26568,25441,413,0,714,11,2000
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",546195,373765,26663,14604,131163,11,2000
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",57936,56402,0,0,1534,11,2000
"Ocala","FL MSA",18328,18183,0,145,0,11,2000
"Odessa-Midland","TX MSA",2390,2390,0,0,0,11,2000
"Oklahoma City","OK MSA",33733,32066,0,0,1667,11,2000
"Omaha","NE-IA MSA",30237,28180,362,192,1503,11,2000
"Orlando","FL MSA",190327,158791,430,399,30707,11,2000
"Owensboro","KY MSA",4636,4541,0,95,0,11,2000
"Panama City","FL MSA",6260,5628,245,387,0,11,2000
"Parkersburg-Marietta","WV-OH MSA",1216,1216,0,0,0,11,2000
"Pensacola","FL MSA",18111,18111,0,0,0,11,2000
"Peoria-Pekin","IL MSA",5476,5334,142,0,0,11,2000
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",181120,164401,5463,2948,8308,11,2000
"Phoenix-Mesa","AZ MSA",347908,283960,1781,3886,58281,11,2000
"Pine Bluff","AR MSA",749,749,0,0,0,11,2000
"Pittsburgh","PA MSA",62878,55539,487,1515,5337,11,2000
"Pittsfield","MA MSA",0,0,0,0,0,11,2000
"Pocatello","ID MSA",459,459,0,0,0,11,2000
"Portland","ME MSA",13495,12020,0,175,1300,11,2000
"Portland-Salem","OR-WA CMSA",157336,125446,1952,828,29110,11,2000
"Providence-Fall River- Warwick","RI-MA MSA",24332,22900,531,376,525,11,2000
"Provo-Orem","UT MSA",28156,26106,1474,0,576,11,2000
"Pueblo","CO MSA",8054,7797,257,0,0,11,2000
"Punta Gorda","FL MSA",26209,11356,129,0,14724,11,2000
"Raleigh-Durham-Chapel Hill","Hill NC MSA",160463,145043,645,1793,12982,11,2000
"Rapid City","SD MSA",2474,2165,0,0,309,11,2000
"Reading","PA MSA",7964,7964,0,0,0,11,2000
"Redding","CA MSA",9688,9688,0,0,0,11,2000
"Reno","NV MSA",53186,43252,0,0,9934,11,2000
"Richland-Kennewick-Pasco","WA MSA",8826,8323,0,254,249,11,2000
"Richmond-Petersburg","VA MSA",44717,44633,0,0,84,11,2000
"Roanoke","VA MSA",8627,5459,121,0,3047,11,2000
"Rochester","MN MSA",19790,10740,425,4091,4534,11,2000
"Rochester","NY MSA",25261,23619,45,0,1597,11,2000
"Rockford","IL MSA",12640,12248,108,284,0,11,2000
"Rocky Mount","NC MSA",3940,3356,213,0,371,11,2000
"Sacramento-Yolo","CA CMSA",201574,181227,181,0,20166,11,2000
"Saginaw-Bay City-Midland","MI MSA",3356,3220,136,0,0,11,2000
"St. Cloud","MN MSA",5942,5748,0,0,194,11,2000
"St. Joseph","MO MSA",1087,1087,0,0,0,11,2000
"St. Louis","MO-IL MSA",92079,89218,1154,651,1056,11,2000
"Salinas","CA MSA",23689,23481,208,0,0,11,2000
"Salt Lake City-Ogden","UT MSA",63131,54546,1253,4834,2498,11,2000
"San Angelo","TX MSA",1528,1528,0,0,0,11,2000
"San Antonio","TX MSA",85214,64705,122,7889,12498,11,2000
"San Diego","CA MSA",161822,147732,0,4115,9975,11,2000
"San Francisco-Oakland-San Jose","CA CMSA",387108,284485,2521,3584,96518,11,2000
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",20356,19404,112,405,435,11,2000
"Santa Barbara-Santa Maria- Lompoc","CA MSA",7884,7454,0,0,430,11,2000
"Santa Fe","NM MSA",5704,4142,0,157,1405,11,2000
"Sarasota-Bradenton","FL MSA",73109,68697,138,418,3856,11,2000
"Savannah","GA MSA",20091,19907,0,0,184,11,2000
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",5005,4835,0,170,0,11,2000
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",212617,148322,3498,9621,51176,11,2000
"Sharon","PA MSA",899,899,0,0,0,11,2000
"Sheboygan","WI MSA",928,928,0,0,0,11,2000
"Sherman-Denison","TX MSA",750,570,180,0,0,11,2000
"Shreveport-Bossier City","LA MSA",7154,7154,0,0,0,11,2000
"Sioux City","IA-NE MSA",1270,1135,79,56,0,11,2000
"Sioux Falls","SD MSA",10718,9400,368,950,0,11,2000
"South Bend","IN MSA",9445,9236,209,0,0,11,2000
"Spokane","WA MSA",16138,13689,439,313,1697,11,2000
"Springfield","IL MSA",6033,4138,935,0,960,11,2000
"Springfield","MO MSA",17983,17119,734,130,0,11,2000
"Springfield","MA MSA",6709,6709,0,0,0,11,2000
"State College","PA MSA",3106,2977,129,0,0,11,2000
"Steubenville-Weirton","OH-WV MSA",70,70,0,0,0,11,2000
"Stockton-Lodi","CA MSA",79562,73986,308,0,5268,11,2000
"Sumter","SC MSA",1837,1837,0,0,0,11,2000
"Syracuse","NY MSA",6407,5932,75,400,0,11,2000
"Tallahassee","FL MSA",33371,15990,122,382,16877,11,2000
"Tampa-St. Petersburg- Clearwater","FL MSA",181334,101497,2405,727,76705,11,2000
"Terre Haute","IN MSA",2068,2068,0,0,0,11,2000
"Texarkana  TX-Texarkana "," AR MSA",2075,1175,0,900,0,11,2000
"Toledo","OH MSA",21033,19150,703,280,900,11,2000
"Topeka","KS MSA",6446,6256,190,0,0,11,2000
"Tucson","AZ MSA",56894,56894,0,0,0,11,2000
"Tulsa","OK MSA",24372,24372,0,0,0,11,2000
"Tuscaloosa","AL MSA",6889,3555,0,0,3334,11,2000
"Tyler","TX MSA",4152,3875,0,0,277,11,2000
"Utica-Rome","NY MSA",1023,1023,0,0,0,11,2000
"Victoria","TX MSA",1374,1374,0,0,0,11,2000
"Visalia-Tulare-Porterville","CA MSA",12149,11800,0,0,349,11,2000
"Waco","TX MSA",3714,3158,224,119,213,11,2000
"Washington-Baltimore","DC-MD- VA-WV CMSA",428011,386154,122,0,41735,11,2000
"Waterloo-Cedar Falls","IA MSA",3179,2568,121,490,0,11,2000
"Wausau","WI MSA",2901,2901,0,0,0,11,2000
"West Palm Beach-Boca Raton","Raton FL MSA",81296,63961,148,0,17187,11,2000
"Wheeling","WV-OH MSA",139,139,0,0,0,11,2000
"Wichita","KS MSA",17010,15923,1087,0,0,11,2000
"Wichita Falls","TX MSA",1673,1443,230,0,0,11,2000
"Wilmington","NC MSA",23233,16997,90,0,6146,11,2000
"Yakima","WA MSA",1679,1543,0,136,0,11,2000
"York","PA MSA",10784,10304,0,0,480,11,2000
"Youngstown-Warren","OH MSA",11584,9643,468,1203,270,11,2000
"Yuba City","CA MSA",4917,4917,0,0,0,11,2000
"Yuma","AZ MSA",5562,5562,0,0,0,11,2000
"Abilene","TX MSA",1020,1020,0,0,0,12,2000
"Albany","GA MSA",2406,2406,0,0,0,12,2000
"Albany-Schenectady-Troy","NY MSA",24248,23710,0,0,538,12,2000
"Albuquerque","NM MSA",32426,32426,0,0,0,12,2000
"Alexandria","LA MSA",2152,2152,0,0,0,12,2000
"Allentown-Bethlehem-Easton","PA MSA",13766,13653,0,113,0,12,2000
"Altoona","PA MSA",134,134,0,0,0,12,2000
"Amarillo","TX MSA",6382,6187,195,0,0,12,2000
"Anchorage","AK MSA",9445,7310,2135,0,0,12,2000
"Anniston","AL MSA",966,737,0,0,229,12,2000
"Appleton-Oshkosh-Neenah","WI MSA",8220,7051,625,0,544,12,2000
"Asheville","NC MSA",12249,9877,230,184,1958,12,2000
"Athens","GA MSA",9224,7774,78,0,1372,12,2000
"Atlanta","GA MSA",419729,320637,1133,546,97413,12,2000
"Auburn-Opelika","AL MSA",3978,3529,0,0,449,12,2000
"Augusta-Aiken","GA-SC MSA",17258,17258,0,0,0,12,2000
"Austin-San Marcos","TX MSA",91092,81664,612,0,8816,12,2000
"Bakersfield","CA MSA",26433,22258,0,411,3764,12,2000
"Bangor","ME MSA",663,663,0,0,0,12,2000
"Barnstable-Yarmouth","MA MSA",14536,14536,0,0,0,12,2000
"Baton Rouge","LA MSA",10773,7885,0,0,2888,12,2000
"Beaumont-Port Arthur","TX MSA",3900,3900,0,0,0,12,2000
"Bellingham","WA MSA",18492,10439,1187,322,6544,12,2000
"Benton Harbor","MI MSA",502,502,0,0,0,12,2000
"Billings","MT MSA",1669,1669,0,0,0,12,2000
"Biloxi-Gulfport-Pascagoula","MS MSA",16415,9344,805,0,6266,12,2000
"Binghamton","NY MSA",284,284,0,0,0,12,2000
"Birmingham","AL MSA",33204,31898,0,0,1306,12,2000
"Bismarck","ND MSA",1407,1407,0,0,0,12,2000
"Bloomington","IN MSA",2450,2285,165,0,0,12,2000
"Bloomington-Normal","IL MSA",2099,1149,0,0,950,12,2000
"Boise City","ID MSA",45319,41728,538,2229,824,12,2000
"Boston-Worcester-Lawrence","Boston-Worcester-Lawrence MA-NH-ME-CT CMSA",197411,176543,5233,2252,13383,12,2000
"Brownsville-Harlingen-San Benito","TX MSA",9750,9006,176,253,315,12,2000
"Bryan-College Station","TX MSA",8747,5279,0,0,3468,12,2000
"Buffalo-Niagara Falls","NY MSA",14868,14632,0,0,236,12,2000
"Burlington","VT MSA",5971,5971,0,0,0,12,2000
"Canton-Massillon","OH MSA",7376,6638,236,502,0,12,2000
"Casper","WY MSA",700,700,0,0,0,12,2000
"Cedar Rapids","IA MSA",3445,1651,0,229,1565,12,2000
"Champaign-Urbana","IL MSA",2901,2901,0,0,0,12,2000
"Charleston-North Charleston","SC MSA",48537,38185,130,523,9699,12,2000
"Charleston","WV MSA",2319,2319,0,0,0,12,2000
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",121463,98262,1003,509,21689,12,2000
"Charlottesville","VA MSA",13339,13036,303,0,0,12,2000
"Chattanooga","TN-GA MSA",12771,12473,0,0,298,12,2000
"Cheyenne","WY MSA",1778,1778,0,0,0,12,2000
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",258390,212932,3450,6537,35471,12,2000
"Chico-Paradise","CA MSA",6598,6598,0,0,0,12,2000
"Cincinnati-Hamilton","OH-KY- IN CMSA",83872,75334,392,3797,4349,12,2000
"Clarksville-Hopkinsville","TN-KY MSA",5262,4982,0,0,280,12,2000
"Cleveland-Akron","OH CMSA",86798,84189,678,847,1084,12,2000
"Colorado Springs","CO MSA",49364,49027,0,337,0,12,2000
"Columbia","MO MSA",4243,4083,160,0,0,12,2000
"Columbia","SC MSA",22770,22770,0,0,0,12,2000
"Columbus","GA-AL MSA",4979,4979,0,0,0,12,2000
"Columbus","OH MSA",78831,65080,500,1525,11726,12,2000
"Corpus Christi","TX MSA",5195,4320,132,192,551,12,2000
"Corvallis","Corvallis OR MSA",2578,1825,0,0,753,12,2000
"Cumberland","MD-WV MSA",531,531,0,0,0,12,2000
"Dallas-Fort Worth","TX CMSA",460909,408046,165,75,52623,12,2000
"Danville","VA MSA",1896,1896,0,0,0,12,2000
"Davenport-Moline-Rock Island","IA-IL MSA",3337,1730,0,0,1607,12,2000
"Dayton-Springfield","OH MSA",17155,16748,132,275,0,12,2000
"Daytona Beach","FL MSA",59755,46423,0,1579,11753,12,2000
"Decatur","Al MSA",2220,2115,0,0,105,12,2000
"Decatur","IL MSA",473,473,0,0,0,12,2000
"Denver-Boulder-Greeley","CO CMSA",324144,231077,2863,1266,88938,12,2000
"Des Moines","IA MSA",14929,14227,702,0,0,12,2000
"Detroit-Ann Arbor-Flint","MI CMSA",167096,135815,4684,6753,19844,12,2000
"Dothan","AL MSA",624,624,0,0,0,12,2000
"Dover","DE MSA",7150,7150,0,0,0,12,2000
"Dubuque","IA MSA",234,234,0,0,0,12,2000
"Duluth-Superior","MN-WI MSA",4153,3556,0,0,597,12,2000
"Eau Claire","WI MSA",739,739,0,0,0,12,2000
"El Paso","TX MSA",8146,8146,0,0,0,12,2000
"Elkhart-Goshen","IN MSA",7342,6892,0,300,150,12,2000
"Elmira","NY MSA",882,365,0,94,423,12,2000
"Enid","OK MSA",184,184,0,0,0,12,2000
"Erie","PA MSA",1742,1588,0,154,0,12,2000
"Eugene-Springfield","OR MSA",10991,10423,568,0,0,12,2000
"Evansville-Henderson","IN-KY MSA",7243,6243,0,0,1000,12,2000
"Fargo-Moorhead","ND-MN MSA",1740,440,0,0,1300,12,2000
"Fayetteville","NC MSA",6347,6347,0,0,0,12,2000
"Fayetteville-Springdale- Rogers","AR MSA",13558,11999,0,0,1559,12,2000
"Flagstaff","AZ-UT MSA",6638,6401,237,0,0,12,2000
"Florence","AL MSA",2707,426,0,0,2281,12,2000
"Florence","SC MSA",3257,2953,0,0,304,12,2000
"Fort Collins-Loveland","CO MSA",29409,24317,600,264,4228,12,2000
"Fort Myers-Cape Coral","FL MSA",61148,38645,1167,3507,17829,12,2000
"Fort Pierce-Port St. Lucie","FL MSA",30220,30220,0,0,0,12,2000
"Fort Smith","AR-OK MSA",2140,1870,270,0,0,12,2000
"Fort Walton Beach","FL MSA",8544,7900,0,0,644,12,2000
"Fort Wayne","IN MSA",16962,16778,184,0,0,12,2000
"Fresno","CA MSA",47031,41375,0,2453,3203,12,2000
"Gadsden","AL MSA",546,546,0,0,0,12,2000
"Gainesville","FL MSA",13972,7026,0,0,6946,12,2000
"Glens Falls","NY MSA",3088,2934,154,0,0,12,2000
"Goldsboro","NC MSA",2575,2575,0,0,0,12,2000
"Grand Forks","ND-MN MSA",0,0,0,0,0,12,2000
"Grand Junction","CO MSA",9535,6226,0,242,3067,12,2000
"Grand Rapids-Muskegon- Holland","MI MSA",36602,35041,468,0,1093,12,2000
"Great Falls","MT MSA",1389,631,0,0,758,12,2000
"Green Bay","WI MSA",4920,4246,459,0,215,12,2000
"Greensboro--Winston-Salem-- High Point","NC MSA",65134,64365,278,491,0,12,2000
"Greenville","NC MSA",20311,5506,152,0,14653,12,2000
"Greenville-Spartanburg- Anderson","SC MSA",34055,33294,0,0,761,12,2000
"Harrisburg-Lebanon- Carlisle","PA MSA",9574,9574,0,0,0,12,2000
"Hartford","CT MSA",22194,22039,0,0,155,12,2000
"Hattiesburg","MS MSA",4820,655,0,0,4165,12,2000
"Hickory-Morganton-Lenoir","NC MSA",17971,16521,0,0,1450,12,2000
"Honolulu","HI MSA",27203,27203,0,0,0,12,2000
"Houma","LA MSA",4248,4248,0,0,0,12,2000
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",291022,273885,234,140,16763,12,2000
"Huntington-Ashland","WV-KY- OH MSA",525,525,0,0,0,12,2000
"Huntsville","AL MSA",4194,4194,0,0,0,12,2000
"Indianapolis","IN MSA",118762,117037,1101,624,0,12,2000
"Iowa City","IA MSA",4106,3511,0,0,595,12,2000
"Jackson","MI MSA",344,344,0,0,0,12,2000
"Jackson","MS MSA",17146,13963,0,0,3183,12,2000
"Jackson","TN MSA",2167,2167,0,0,0,12,2000
"Jacksonville","FL MSA",74130,71464,110,254,2302,12,2000
"Jacksonville","NC MSA",4055,4055,0,0,0,12,2000
"Jamestown","NY MSA",0,0,0,0,0,12,2000
"Janesville-Beloit","WI MSA",1229,1054,0,0,175,12,2000
"Johnson City-Kingsport- Bristol","TN-VA MSA",3986,3788,0,0,198,12,2000
"Johnstown","PA MSA",0,0,0,0,0,12,2000
"Jonesboro","AR MSA",1269,1269,0,0,0,12,2000
"Joplin","MO MSA",357,357,0,0,0,12,2000
"Kalamazoo-Battle Creek","MI MSA",6623,6447,0,0,176,12,2000
"Kansas City","MO-KS MSA",60749,54642,1586,256,4265,12,2000
"Killeen-Temple","TX MSA",12696,11135,754,807,0,12,2000
"Knoxville","TN MSA",29231,16777,108,620,11726,12,2000
"Kokomo","IN MSA",2993,2993,0,0,0,12,2000
"La Crosse","WI-MN MSA",1220,1220,0,0,0,12,2000
"Lafayette","LA MSA",8859,8859,0,0,0,12,2000
"Lafayette","IN MSA",5824,5824,0,0,0,12,2000
"Lake Charles","LA MSA",2770,2770,0,0,0,12,2000
"Lakeland-Winter Haven","FL MSA",19999,19999,0,0,0,12,2000
"Lancaster","PA MSA",7670,7670,0,0,0,12,2000
"Lansing-East Lansing","MI MSA",7251,5851,0,0,1400,12,2000
"Laredo","TX MSA",6040,6040,0,0,0,12,2000
"Las Cruces","NM MSA",6938,6659,0,0,279,12,2000
"Las Vegas","NV-AZ MSA",206743,188321,381,3914,14127,12,2000
"Lawrence","KS MSA",3246,1641,1605,0,0,12,2000
"Lawton","OK MSA",866,866,0,0,0,12,2000
"Lewiston-Auburn","ME MSA",925,925,0,0,0,12,2000
"Lexington","KY MSA",21032,20217,815,0,0,12,2000
"Lima","OH MSA",350,350,0,0,0,12,2000
"Lincoln","NE MSA",7548,6636,115,0,797,12,2000
"Little Rock-North Little Rock","AR MSA",13213,13213,0,0,0,12,2000
"Longview-Marshall","TX MSA",320,320,0,0,0,12,2000
"Los Angeles-Riverside- Orange County","CA CMSA",703754,592316,6785,13114,91539,12,2000
"Louisville","KY-IN MSA",43915,38232,0,0,5683,12,2000
"Lubbock","TX MSA",4811,4811,0,0,0,12,2000
"Lynchburg","VA MSA",5860,5860,0,0,0,12,2000
"Macon","GA MSA",12834,8441,160,0,4233,12,2000
"Madison","WI MSA",24728,14590,1424,1210,7504,12,2000
"Mansfield","OH MSA",1089,1089,0,0,0,12,2000
"McAllen-Edinburg-Mission","TX MSA",18975,18378,261,193,143,12,2000
"Medford-Ashland","OR MSA",14958,12495,173,291,1999,12,2000
"Melbourne-Titusville-Palm Bay","FL MSA",32596,30222,0,240,2134,12,2000
"Memphis","TN-AR-MS MSA",47504,45472,0,0,2032,12,2000
"Merced","CA MSA",10016,10016,0,0,0,12,2000
"Miami-Fort Lauderdale","FL CMSA",192083,126843,1161,4837,59242,12,2000
"Milwaukee-Racine","WI CMSA",44283,38521,1182,0,4580,12,2000
"Minneapolis-St. Paul","MN-WI MSA",177251,154854,367,881,21149,12,2000
"Missoula","MT MSA",4309,1845,188,228,2048,12,2000
"Mobile","AL MSA",38711,23014,129,0,15568,12,2000
"Modesto","CA MSA",30085,30085,0,0,0,12,2000
"Monroe","LA MSA",2803,2803,0,0,0,12,2000
"Montgomery","AL MSA",4027,4027,0,0,0,12,2000
"Muncie","IN MSA",3597,1297,0,0,2300,12,2000
"Myrtle Beach","SC MSA",29089,11304,122,594,17069,12,2000
"Naples","FL MSA",56585,41959,193,5282,9151,12,2000
"Nashville","TN MSA",84616,78141,0,0,6475,12,2000
"New London-Norwich","CT-RI MSA",8733,8733,0,0,0,12,2000
"New Orleans","LA MSA",35523,30855,4209,0,459,12,2000
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",424184,324955,28324,5967,64938,12,2000
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",47447,45826,122,120,1379,12,2000
"Ocala","FL MSA",28720,28720,0,0,0,12,2000
"Odessa-Midland","TX MSA",1837,1837,0,0,0,12,2000
"Oklahoma City","OK MSA",22308,22308,0,0,0,12,2000
"Omaha","NE-IA MSA",22441,18787,419,0,3235,12,2000
"Orlando","FL MSA",156012,133483,1063,403,21063,12,2000
"Owensboro","KY MSA",3399,3399,0,0,0,12,2000
"Panama City","FL MSA",11042,10484,245,0,313,12,2000
"Parkersburg-Marietta","WV-OH MSA",414,414,0,0,0,12,2000
