"msa","year","price_rng","value"
"190",2005,95,6.8
"190",2005,110,11.7
"190",2005,130,11.5
"190",2005,150,9.3
"190",2005,170,7.5
"190",2005,190,5.9
"190",2005,225,7.7
"190",2005,275,4.5
"190",2005,350,3.7
"190",2005,450,1.6
"190",2005,550,1.3
"200",2005,15,1.3
"200",2005,35,1.1
"200",2005,45,1.4
"200",2005,55,1.7
"200",2005,65,2.2
"200",2005,75,2.8
"200",2005,85,3.8
"200",2005,95,4.2
"200",2005,110,10.7
"200",2005,130,12.8
"200",2005,150,10.8
"200",2005,170,9.5
"200",2005,190,6.4
"200",2005,225,10.7
"200",2005,275,6.8
"200",2005,350,6.7
"200",2005,450,2.7
"200",2005,550,4.3
"212",2005,15,0.1
"212",2005,35,0.3
"212",2005,45,0.5
"212",2005,55,0.6
"212",2005,65,1
"212",2005,75,1.4
"212",2005,85,2.1
"212",2005,95,3.2
"212",2005,110,11.5
"212",2005,130,16.7
"212",2005,150,13.9
"212",2005,170,11.7
"212",2005,190,7.7
"212",2005,225,11.2
"212",2005,275,7.1
"212",2005,350,6.3
"212",2005,450,2.3
"212",2005,550,2.5
"220",2005,15,0.8
"220",2005,35,1.1
"220",2005,45,2
"220",2005,55,3.4
"220",2005,65,6.2
"220",2005,75,9.2
"220",2005,85,10.1
"220",2005,95,10.1
"220",2005,110,14
"220",2005,130,13.4
"220",2005,150,8.9
"220",2005,170,5.6
"220",2005,190,4.8
"220",2005,225,5
"220",2005,275,2.4
"220",2005,350,2.1
"220",2005,450,0.6
"220",2005,550,0.4
"230",2005,15,0.1
"230",2005,35,0.2
"230",2005,45,0.4
"230",2005,55,0.4
"230",2005,65,0.8
"230",2005,75,1.5
"230",2005,85,3.3
"230",2005,95,4.3
"230",2005,110,11.7
"230",2005,130,12.7
"230",2005,150,13.3
"230",2005,170,10.9
"230",2005,190,7.9
"230",2005,225,12.7
"230",2005,275,7.6
"230",2005,350,7.2
"230",2005,450,2.7
"230",2005,550,2.4
"240",2005,15,2.6
"240",2005,35,2.9
"240",2005,45,3.3
"240",2005,55,3.7
"240",2005,65,4.9
"240",2005,75,6.3
"240",2005,85,8.1
"240",2005,95,8.3
"240",2005,110,14.7
"240",2005,130,14.9
"240",2005,150,8.8
"240",2005,170,5.3
"240",2005,190,3.4
"240",2005,225,4.8
"240",2005,275,2.9
"240",2005,350,2.6
"240",2005,450,1
"240",2005,550,1.4
"250",2005,15,0.4
"250",2005,35,1.4
"250",2005,45,2.3
"250",2005,55,2.8
"250",2005,65,4.7
"250",2005,75,5.5
"250",2005,85,5.2
"250",2005,95,4.6
"250",2005,110,7.2
"250",2005,130,7.9
"250",2005,150,7
"250",2005,170,9.6
"250",2005,190,5.1
"250",2005,225,10
"250",2005,275,7.5
"250",2005,350,9.1
"250",2005,450,4.3
"250",2005,550,5.6
"260",2005,15,0.1
"260",2005,35,0.4
"260",2005,45,1
"260",2005,55,1.9
"260",2005,65,3.7
"260",2005,75,6.2
"260",2005,85,9.5
"260",2005,95,13
"260",2005,110,25.8
"260",2005,130,17.3
"260",2005,150,8.1
"260",2005,170,3.8
"260",2005,190,2
"260",2005,225,4.1
"260",2005,275,1.8
"260",2005,350,0.8
"260",2005,450,0.3
"260",2005,550,0.2
"270",2005,15,NA
"270",2005,35,NA
"270",2005,45,NA
"270",2005,55,NA
"270",2005,65,NA
"270",2005,75,NA
"270",2005,85,NA
"270",2005,95,NA
"270",2005,110,NA
"270",2005,130,NA
"270",2005,150,NA
"270",2005,170,NA
"270",2005,190,NA
"270",2005,225,NA
"270",2005,275,NA
"270",2005,350,NA
"270",2005,450,NA
"270",2005,550,NA
"280",2005,15,1.2
"280",2005,35,1.2
"280",2005,45,1.4
"280",2005,55,1.8
"280",2005,65,2.4
"280",2005,75,3.4
"280",2005,85,5.3
"280",2005,95,6.1
"280",2005,110,13.2
"280",2005,130,13.2
"280",2005,150,10.5
"280",2005,170,8.1
"280",2005,190,5.7
"280",2005,225,8.8
"280",2005,275,5.8
"280",2005,350,5.8
"280",2005,450,2.3
"280",2005,550,3.8
"292",2005,15,0.1
"292",2005,35,0.5
"292",2005,45,1.1
"292",2005,55,0.9
"292",2005,65,2.8
"292",2005,75,3.5
"292",2005,85,7.4
"292",2005,95,8.8
"292",2005,110,24.1
"292",2005,130,16.2
"292",2005,150,7.5
"292",2005,170,4.5
"292",2005,190,2.4
"292",2005,225,3.6
"292",2005,275,4.2
"292",2005,350,7.3
"292",2005,450,2.4
"292",2005,550,2.7
"300",2005,15,1.7
"300",2005,35,1.9
"300",2005,45,2.5
"300",2005,55,4.4
"300",2005,65,6.3
"300",2005,75,8.4
"300",2005,85,9.8
"300",2005,95,11.4
"300",2005,110,15.6
"300",2005,130,13.3
"300",2005,150,9.6
"300",2005,170,5.8
"300",2005,190,3.3
"300",2005,225,3.7
"300",2005,275,1.3
"300",2005,350,0.8
"300",2005,450,0.1
"300",2005,550,0
"315",2005,15,0.9
"315",2005,35,1.2
"315",2005,45,1
"315",2005,55,1.7
"315",2005,65,5.8
"315",2005,75,7.5
"315",2005,85,9
"315",2005,95,7.4
"315",2005,110,12
"315",2005,130,12.7
"315",2005,150,11
"315",2005,170,7.1
"315",2005,190,5.4
"315",2005,225,7.9
"315",2005,275,4.4
"315",2005,350,3.8
"315",2005,450,0.8
"315",2005,550,0.5
"320",2005,15,5.1
"320",2005,35,4.6
"320",2005,45,4.8
"320",2005,55,5.3
"320",2005,65,6.4
"320",2005,75,7
"320",2005,85,9.5
"320",2005,95,7.2
"320",2005,110,11.6
"320",2005,130,10
"320",2005,150,7.3
"320",2005,170,5.3
"320",2005,190,3.7
"320",2005,225,6.5
"320",2005,275,2.9
"320",2005,350,1.8
"320",2005,450,0.3
"320",2005,550,0.6
"330",2005,15,3
"330",2005,35,2
"330",2005,45,3.4
"330",2005,55,5.7
"330",2005,65,7.1
"330",2005,75,8.4
"330",2005,85,10.9
"330",2005,95,10.7
"330",2005,110,13.4
"330",2005,130,8.2
"330",2005,150,6.9
"330",2005,170,4.8
"330",2005,190,3.2
"330",2005,225,5.5
"330",2005,275,2.8
"330",2005,350,2.7
"330",2005,450,0.8
"330",2005,550,0.6
"340",2005,15,9.8
"340",2005,35,4
"340",2005,45,4.6
"340",2005,55,7.8
"340",2005,65,5.1
"340",2005,75,8.7
"340",2005,85,8.3
"340",2005,95,6.4
"340",2005,110,7.8
"340",2005,130,9.5
"340",2005,150,6.8
"340",2005,170,5.5
"340",2005,190,4.1
"340",2005,225,5.8
"340",2005,275,1.9
"340",2005,350,1.6
"340",2005,450,1.4
"340",2005,550,0.9
"350",2005,15,4.3
"350",2005,35,5
"350",2005,45,5.9
"350",2005,55,7
"350",2005,65,7.5
"350",2005,75,6.5
"350",2005,85,7.5
"350",2005,95,6.4
"350",2005,110,10.3
"350",2005,130,10.4
"350",2005,150,7.2
"350",2005,170,5.3
"350",2005,190,4
"350",2005,225,5.4
"350",2005,275,3.4
"350",2005,350,1.9
"350",2005,450,1.2
"350",2005,550,0.8
"355",2005,15,NA
"355",2005,35,NA
"355",2005,45,NA
"355",2005,55,NA
"355",2005,65,NA
"355",2005,75,NA
"355",2005,85,NA
"355",2005,95,NA
"355",2005,110,NA
"355",2005,130,NA
"355",2005,150,NA
"355",2005,170,NA
"355",2005,190,NA
"355",2005,225,NA
"355",2005,275,NA
"355",2005,350,NA
"355",2005,450,NA
"355",2005,550,NA
"360",2005,15,2
"360",2005,35,3
"360",2005,45,2.1
"360",2005,55,1.7
"360",2005,65,1.8
"360",2005,75,2.2
"360",2005,85,3.2
"360",2005,95,3.8
"360",2005,110,9.7
"360",2005,130,11.7
"360",2005,150,10
"360",2005,170,8.6
"360",2005,190,6.3
"360",2005,225,9.8
"360",2005,275,6.9
"360",2005,350,7.9
"360",2005,450,3.8
"360",2005,550,5.6
"370",2005,15,8.2
"370",2005,35,10.8
"370",2005,45,8.2
"370",2005,55,11.3
"370",2005,65,13.4
"370",2005,75,8.9
"370",2005,85,8.9
"370",2005,95,6.5
"370",2005,110,5.9
"370",2005,130,4.3
"370",2005,150,4.6
"370",2005,170,2.6
"370",2005,190,1.1
"370",2005,225,2.6
"370",2005,275,0.7
"370",2005,350,2
"370",2005,450,0
"370",2005,550,0
"390",2005,15,0.1
"390",2005,35,0.3
"390",2005,45,0.5
"390",2005,55,0.9
"390",2005,65,1.3
"390",2005,75,2.4
"390",2005,85,4.2
"390",2005,95,4.4
"390",2005,110,10.4
"390",2005,130,13.4
"390",2005,150,12.1
"390",2005,170,9.8
"390",2005,190,6.8
"390",2005,225,9.4
"390",2005,275,7
"390",2005,350,7.5
"390",2005,450,3.6
"390",2005,550,5.7
"395",2005,15,NA
"395",2005,35,NA
"395",2005,45,NA
"395",2005,55,NA
"395",2005,65,NA
"395",2005,75,NA
"395",2005,85,NA
"395",2005,95,NA
"395",2005,110,NA
"395",2005,130,NA
"395",2005,150,NA
"395",2005,170,NA
"395",2005,190,NA
"395",2005,225,NA
"395",2005,275,NA
"395",2005,350,NA
"395",2005,450,NA
"395",2005,550,NA
"410",2005,15,27.6
"410",2005,35,8.2
"410",2005,45,8.2
"410",2005,55,4.5
"410",2005,65,6
"410",2005,75,4.5
"410",2005,85,1.5
"410",2005,95,1.5
"410",2005,110,2.2
"410",2005,130,4.5
"410",2005,150,6
"410",2005,170,3.7
"410",2005,190,5.2
"410",2005,225,4.5
"410",2005,275,3.7
"410",2005,350,3
"410",2005,450,1.5
"410",2005,550,3.7
"420",2005,15,9.6
"420",2005,35,6.3
"420",2005,45,8.6
"420",2005,55,7.6
"420",2005,65,8.6
"420",2005,75,8.2
"420",2005,85,7.5
"420",2005,95,5.9
"420",2005,110,11
"420",2005,130,8.8
"420",2005,150,5.5
"420",2005,170,3.5
"420",2005,190,2.7
"420",2005,225,3.5
"420",2005,275,1.8
"420",2005,350,0.4
"420",2005,450,0
"420",2005,550,0.4
"440",2005,15,10.1
"440",2005,35,4.1
"440",2005,45,5.4
"440",2005,55,7.1
"440",2005,65,10.4
"440",2005,75,8.8
"440",2005,85,8.9
"440",2005,95,5.8
"440",2005,110,10.8
"440",2005,130,8.1
"440",2005,150,5.8
"440",2005,170,4.6
"440",2005,190,2.8
"440",2005,225,4.2
"440",2005,275,1.4
"440",2005,350,1.3
"440",2005,450,0.2
"440",2005,550,0.1
"450",2005,15,5.4
"450",2005,35,4.6
"450",2005,45,5.8
"450",2005,55,8.5
"450",2005,65,8.1
"450",2005,75,8.4
"450",2005,85,9.2
"450",2005,95,7.6
"450",2005,110,10.5
"450",2005,130,11.5
"450",2005,150,5.9
"450",2005,170,4
"450",2005,190,2.8
"450",2005,225,3.9
"450",2005,275,2
"450",2005,350,1.4
"450",2005,450,0.1
"450",2005,550,0.2
"460",2005,15,1.8
"460",2005,35,1.8
"460",2005,45,2.1
"460",2005,55,3
"460",2005,65,4.6
"460",2005,75,5.6
"460",2005,85,6.4
"460",2005,95,6
"460",2005,110,11.5
"460",2005,130,13.2
"460",2005,150,10.9
"460",2005,170,7.8
"460",2005,190,5.1
"460",2005,225,7.9
"460",2005,275,4.7
"460",2005,350,4.1
"460",2005,450,1.8
"460",2005,550,1.9
"475",2005,15,0
"475",2005,35,0.3
"475",2005,45,2.5
"475",2005,55,2.5
"475",2005,65,4
"475",2005,75,3.3
"475",2005,85,4.3
"475",2005,95,5
"475",2005,110,13.3
"475",2005,130,21.9
"475",2005,150,10.6
"475",2005,170,9
"475",2005,190,5.8
"475",2005,225,7.8
"475",2005,275,5.5
"475",2005,350,2.3
"475",2005,450,1.3
"475",2005,550,0.8
"480",2005,15,8.1
"480",2005,35,4
"480",2005,45,4.7
"480",2005,55,7.5
"480",2005,65,8.4
"480",2005,75,7.3
"480",2005,85,7.3
"480",2005,95,6.3
"480",2005,110,10.3
"480",2005,130,10.8
"480",2005,150,6
"480",2005,170,5.8
"480",2005,190,3.2
"480",2005,225,4.6
"480",2005,275,2.5
"480",2005,350,1.9
"480",2005,450,0.6
"480",2005,550,0.5
"490",2005,15,3.4
"490",2005,35,3.1
"490",2005,45,3
"490",2005,55,3.5
"490",2005,65,4.9
"490",2005,75,7.6
"490",2005,85,8
"490",2005,95,11.5
"490",2005,110,12.8
"490",2005,130,12.1
"490",2005,150,7.4
"490",2005,170,5
"490",2005,190,3.5
"490",2005,225,7.5
"490",2005,275,3.2
"490",2005,350,2.7
"490",2005,450,0.7
"490",2005,550,0.1
"500",2005,15,6.1
"500",2005,35,4.2
"500",2005,45,5.3
"500",2005,55,7
"500",2005,65,8.3
"500",2005,75,8.8
"500",2005,85,7.6
"500",2005,95,6
"500",2005,110,10
"500",2005,130,8.9
"500",2005,150,10
"500",2005,170,5.3
"500",2005,190,3.4
"500",2005,225,5.2
"500",2005,275,1.8
"500",2005,350,1
"500",2005,450,0.4
"500",2005,550,0.7
"520",2005,15,3.1
"520",2005,35,2.7
"520",2005,45,2.8
"520",2005,55,3.2
"520",2005,65,5.2
"520",2005,75,4.8
"520",2005,85,6
"520",2005,95,5.9
"520",2005,110,13.2
"520",2005,130,13.4
"520",2005,150,8.1
"520",2005,170,6.4
"520",2005,190,5
"520",2005,225,7.9
"520",2005,275,4.8
"520",2005,350,4.1
"520",2005,450,1.8
"520",2005,550,1.7
"530",2005,15,3.4
"530",2005,35,2.4
"530",2005,45,4.2
"530",2005,55,4.5
"530",2005,65,5.6
"530",2005,75,7.1
"530",2005,85,9.1
"530",2005,95,11.9
"530",2005,110,13.9
"530",2005,130,12.6
"530",2005,150,6.1
"530",2005,170,4.6
"530",2005,190,4.2
"530",2005,225,4.9
"530",2005,275,2.9
"530",2005,350,1.4
"530",2005,450,0.7
"530",2005,550,0.5
"540",2005,15,4.7
"540",2005,35,4.2
"540",2005,45,3.8
"540",2005,55,5
"540",2005,65,5.8
"540",2005,75,6.5
"540",2005,85,6.4
"540",2005,95,7.7
"540",2005,110,13.2
"540",2005,130,13.1
"540",2005,150,8.6
"540",2005,170,6.1
"540",2005,190,4.3
"540",2005,225,5
"540",2005,275,2.8
"540",2005,350,1.7
"540",2005,450,1
"540",2005,550,0.3
"550",2005,15,5.7
"550",2005,35,4
"550",2005,45,5.5
"550",2005,55,6.1
"550",2005,65,8.7
"550",2005,75,7.9
"550",2005,85,9.2
"550",2005,95,6.4
"550",2005,110,13.2
"550",2005,130,10.4
"550",2005,150,6.3
"550",2005,170,5.9
"550",2005,190,2.9
"550",2005,225,4.6
"550",2005,275,1.4
"550",2005,350,1.4
"550",2005,450,0.2
"550",2005,550,0.2
"800",2005,15,1.9
"800",2005,35,1.7
"800",2005,45,2
"800",2005,55,2.6
"800",2005,65,3.4
"800",2005,75,4.2
"800",2005,85,5.5
"800",2005,95,5.8
"800",2005,110,12.1
"800",2005,130,12.9
"800",2005,150,10.1
"800",2005,170,8
"800",2005,190,5.5
"800",2005,225,8.5
"800",2005,275,5.3
"800",2005,350,5.2
"800",2005,450,2.1
"800",2005,550,3.1
"110",2006,15,6.3
"110",2006,35,5.7
"110",2006,45,5.4
"110",2006,55,6.4
"110",2006,65,6.8
"110",2006,75,6.1
"110",2006,85,5.8
"110",2006,95,7.4
"110",2006,110,11.9
"110",2006,130,10
"110",2006,150,8
"110",2006,170,5.9
"110",2006,190,4.4
"110",2006,225,5.6
"110",2006,275,2.5
"110",2006,350,1.4
"110",2006,450,0.3
"110",2006,550,0.4
"120",2006,15,4.2
"120",2006,35,3.6
"120",2006,45,3.6
"120",2006,55,5.4
"120",2006,65,5.9
"120",2006,75,6.5
"120",2006,85,7.1
"120",2006,95,5.4
"120",2006,110,11.2
"120",2006,130,11.1
"120",2006,150,8.1
"120",2006,170,7.5
"120",2006,190,4.5
"120",2006,225,7.1
"120",2006,275,4
"120",2006,350,3.1
"120",2006,450,1
"120",2006,550,0.7
"130",2006,15,0.2
"130",2006,35,0.6
"130",2006,45,1.5
"130",2006,55,1.6
"130",2006,65,2.8
"130",2006,75,3.7
"130",2006,85,6.2
"130",2006,95,7.3
"130",2006,110,17.2
"130",2006,130,16.7
"130",2006,150,11.8
"130",2006,170,9.3
"130",2006,190,6.3
"130",2006,225,7.2
"130",2006,275,3.6
"130",2006,350,2.6
"130",2006,450,0.9
"130",2006,550,0.6
"140",2006,15,0.3
"140",2006,35,0.6
"140",2006,45,0.6
"140",2006,55,0.9
"140",2006,65,1.1
"140",2006,75,1.7
"140",2006,85,2.2
"140",2006,95,2.7
"140",2006,110,9
"140",2006,130,13.5
"140",2006,150,11.4
"140",2006,170,10.1
"140",2006,190,7.1
"140",2006,225,11.7
"140",2006,275,8
"140",2006,350,8.9
"140",2006,450,4.3
"140",2006,550,6.1
"145",2006,15,0.8
"145",2006,35,1.5
"145",2006,45,1.8
"145",2006,55,2.3
"145",2006,65,2.5
"145",2006,75,3.4
"145",2006,85,3.9
"145",2006,95,4.1
"145",2006,110,12.6
"145",2006,130,13.9
"145",2006,150,11.7
"145",2006,170,9.6
"145",2006,190,6.1
"145",2006,225,9.8
"145",2006,275,5.9
"145",2006,350,5.5
"145",2006,450,2.1
"145",2006,550,2.7
"150",2006,15,3.9
"150",2006,35,2.1
"150",2006,45,2.5
"150",2006,55,4.1
"150",2006,65,5.4
"150",2006,75,6.8
"150",2006,85,8.2
"150",2006,95,6.9
"150",2006,110,12.4
"150",2006,130,12.5
"150",2006,150,8.7
"150",2006,170,5.3
"150",2006,190,5.5
"150",2006,225,6.9
"150",2006,275,4.5
"150",2006,350,2.8
"150",2006,450,0.7
"150",2006,550,0.7
"160",2006,15,2.7
"160",2006,35,2.8
"160",2006,45,2.7
"160",2006,55,4.6
"160",2006,65,4.8
"160",2006,75,7.7
"160",2006,85,7.4
"160",2006,95,8
"160",2006,110,13.3
"160",2006,130,10.3
"160",2006,150,8.5
"160",2006,170,7.6
"160",2006,190,4.7
"160",2006,225,6.3
"160",2006,275,4.5
"160",2006,350,3.5
"160",2006,450,0.4
"160",2006,550,0.3
"170",2006,15,1.5
"170",2006,35,3.1
"170",2006,45,4.7
"170",2006,55,7.3
"170",2006,65,9.3
"170",2006,75,8.5
"170",2006,85,6.8
"170",2006,95,6.5
"170",2006,110,10.4
"170",2006,130,8.8
"170",2006,150,6.9
"170",2006,170,4.5
"170",2006,190,5.1
"170",2006,225,6.2
"170",2006,275,3.5
"170",2006,350,4.2
"170",2006,450,1.4
"170",2006,550,1.6
"180",2006,15,1.2
"180",2006,35,1
"180",2006,45,1.5
"180",2006,55,3
"180",2006,65,3.2
"180",2006,75,3.4
"180",2006,85,5.1
"180",2006,95,4.7
"180",2006,110,13.8
"180",2006,130,17.2
"180",2006,150,14.8
"180",2006,170,8.2
"180",2006,190,5.2
"180",2006,225,7.4
"180",2006,275,4
"180",2006,350,4
"180",2006,450,1.2
"180",2006,550,1
"186",2006,15,0.2
"186",2006,35,0.2
"186",2006,45,0.3
"186",2006,55,0.4
"186",2006,65,0.5
"186",2006,75,0.6
"186",2006,85,0.9
"186",2006,95,1.1
"186",2006,110,4.4
"186",2006,130,10.2
"186",2006,150,12.2
"186",2006,170,12.7
"186",2006,190,9.7
"186",2006,225,15.9
"186",2006,275,9.8
"186",2006,350,11.1
"186",2006,450,4.8
"186",2006,550,5
"190",2006,15,2.3
"190",2006,35,2.4
"190",2006,45,3
"190",2006,55,3.4
"190",2006,65,4.5
"190",2006,75,5.3
"190",2006,85,5.9
"190",2006,95,5.1
"190",2006,110,11.8
"190",2006,130,12.1
"190",2006,150,9.8
"190",2006,170,8
"190",2006,190,5.7
"190",2006,225,8.5
"190",2006,275,4
"190",2006,350,4.9
"190",2006,450,1.7
"190",2006,550,1.5
"200",2006,15,1.2
"200",2006,35,1.3
"200",2006,45,1.5
"200",2006,55,1.8
"200",2006,65,2.3
"200",2006,75,2.8
"200",2006,85,3.7
"200",2006,95,4
"200",2006,110,9.8
"200",2006,130,12.5
"200",2006,150,10.6
"200",2006,170,9.2
"200",2006,190,6.8
"200",2006,225,10.7
"200",2006,275,6.9
"200",2006,350,7.2
"200",2006,450,3.1
"200",2006,550,4.6
"212",2006,15,0.1
"212",2006,35,0.2
"212",2006,45,0.4
"212",2006,55,0.6
"212",2006,65,0.8
"212",2006,75,1.2
"212",2006,85,2.1
"212",2006,95,2.8
"212",2006,110,10.7
"212",2006,130,16.1
"212",2006,150,14
"212",2006,170,11.3
"212",2006,190,7.9
"212",2006,225,12.1
"212",2006,275,7.2
"212",2006,350,6.9
"212",2006,450,2.5
"212",2006,550,3.1
"220",2006,15,0.8
"220",2006,35,0.5
"220",2006,45,1.1
"220",2006,55,1.5
"220",2006,65,3
"220",2006,75,5.7
"220",2006,85,9.6
"220",2006,95,8.3
"220",2006,110,14.5
"220",2006,130,13.2
"220",2006,150,9.9
"220",2006,170,8.4
"220",2006,190,5.4
"220",2006,225,7.3
"220",2006,275,4.8
"220",2006,350,3.6
"220",2006,450,1.3
"220",2006,550,1.2
"230",2006,15,0.1
"230",2006,35,0.1
"230",2006,45,0.2
"230",2006,55,0.3
"230",2006,65,0.7
"230",2006,75,1.1
"230",2006,85,2.2
"230",2006,95,3.8
"230",2006,110,9.6
"230",2006,130,12.6
"230",2006,150,12.7
"230",2006,170,12.4
"230",2006,190,8.4
"230",2006,225,12.4
"230",2006,275,8.3
"230",2006,350,8.7
"230",2006,450,3.6
"230",2006,550,2.9
"240",2006,15,2.4
"240",2006,35,2.5
"240",2006,45,3
"240",2006,55,3.5
"240",2006,65,4.6
"240",2006,75,6
"240",2006,85,7.1
"240",2006,95,7.5
"240",2006,110,15.1
"240",2006,130,14.9
"240",2006,150,9.6
"240",2006,170,6.5
"240",2006,190,3.5
"240",2006,225,5.6
"240",2006,275,3
"240",2006,350,3
"240",2006,450,0.9
"240",2006,550,1.3
"250",2006,15,0.8
"250",2006,35,0.6
"250",2006,45,1.5
"250",2006,55,1.7
"250",2006,65,2.3
"250",2006,75,3.6
"250",2006,85,4.5
"250",2006,95,3.9
"250",2006,110,8.6
"250",2006,130,9.2
"250",2006,150,7.5
"250",2006,170,8.9
"250",2006,190,5.8
"250",2006,225,10.7
"250",2006,275,6.2
"250",2006,350,12.1
"250",2006,450,5.3
"250",2006,550,6.8
"260",2006,15,0.1
"260",2006,35,0.5
"260",2006,45,1.9
"260",2006,55,2.4
"260",2006,65,4.5
"260",2006,75,5.7
"260",2006,85,9.9
"260",2006,95,12
"260",2006,110,23.7
"260",2006,130,16.1
"260",2006,150,7.8
"260",2006,170,4.1
"260",2006,190,2.7
"260",2006,225,3.9
"260",2006,275,2
"260",2006,350,1.8
"260",2006,450,0.6
"260",2006,550,0.3
"270",2006,15,5.2
"270",2006,35,4.5
"270",2006,45,6.7
"270",2006,55,7
"270",2006,65,8.7
"270",2006,75,9
"270",2006,85,8.3
"270",2006,95,5.8
"270",2006,110,11.1
"270",2006,130,7.5
"270",2006,150,6.9
"270",2006,170,6
"270",2006,190,2.5
"270",2006,225,3.8
"270",2006,275,3.6
"270",2006,350,2.6
"270",2006,450,0.7
"270",2006,550,0.1
"280",2006,15,1
"280",2006,35,1.2
"280",2006,45,1.3
"280",2006,55,1.6
"280",2006,65,2.1
"280",2006,75,3
"280",2006,85,4.1
"280",2006,95,5.2
"280",2006,110,12.3
"280",2006,130,13.4
"280",2006,150,10.9
"280",2006,170,8.7
"280",2006,190,6.1
"280",2006,225,9.6
"280",2006,275,6.1
"280",2006,350,6.5
"280",2006,450,2.7
"280",2006,550,4.3
"292",2006,15,0.1
"292",2006,35,0.4
"292",2006,45,1
"292",2006,55,1.3
"292",2006,65,2.8
"292",2006,75,4.3
"292",2006,85,6.2
"292",2006,95,7.6
"292",2006,110,22.4
"292",2006,130,15.6
"292",2006,150,7.9
"292",2006,170,4.8
"292",2006,190,3.6
"292",2006,225,5.8
"292",2006,275,4.6
"292",2006,350,5
"292",2006,450,2.7
"292",2006,550,4.1
"300",2006,15,1.6
"300",2006,35,1.3
"300",2006,45,1.8
"300",2006,55,3.7
"300",2006,65,5.7
"300",2006,75,7.2
"300",2006,85,9.2
"300",2006,95,11.1
"300",2006,110,16.5
"300",2006,130,14.4
"300",2006,150,10.8
"300",2006,170,6
"300",2006,190,3.7
"300",2006,225,3.9
"300",2006,275,1.8
"300",2006,350,1.3
"300",2006,450,0.1
"300",2006,550,0
"315",2006,15,0.5
"315",2006,35,0.9
"315",2006,45,1.1
"315",2006,55,1.2
"315",2006,65,2.4
"315",2006,75,6.3
"315",2006,85,8.2
"315",2006,95,7.4
"315",2006,110,13.2
"315",2006,130,14.4
"315",2006,150,11.8
"315",2006,170,8.7
"315",2006,190,5.9
"315",2006,225,9.1
"315",2006,275,4.5
"315",2006,350,2.8
"315",2006,450,0.5
"315",2006,550,1
"320",2006,15,4.3
"320",2006,35,3.6
"320",2006,45,4.6
"320",2006,55,5.4
"320",2006,65,5.8
"320",2006,75,6.3
"320",2006,85,7.3
"320",2006,95,6.3
"320",2006,110,10.8
"320",2006,130,12.6
"320",2006,150,9
"320",2006,170,5.7
"320",2006,190,4.4
"320",2006,225,6.5
"320",2006,275,3.7
"320",2006,350,2
"320",2006,450,0.5
"320",2006,550,1.1
"330",2006,15,2.6
"330",2006,35,2.7
"330",2006,45,3.1
"330",2006,55,5
"330",2006,65,7.3
"330",2006,75,8.7
"330",2006,85,11.4
"330",2006,95,8.6
"330",2006,110,13.8
"330",2006,130,8.7
"330",2006,150,7
"330",2006,170,5.2
"330",2006,190,3
"330",2006,225,5
"330",2006,275,3
"330",2006,350,3.1
"330",2006,450,0.9
"330",2006,550,0.9
"340",2006,15,10.6
"340",2006,35,5.5
"340",2006,45,5.3
"340",2006,55,5.3
"340",2006,65,5
"340",2006,75,6.1
"340",2006,85,7.1
"340",2006,95,4.7
"340",2006,110,9.5
"340",2006,130,9
"340",2006,150,8.5
"340",2006,170,5.2
"340",2006,190,5
"340",2006,225,5.4
"340",2006,275,2.9
"340",2006,350,1.8
"340",2006,450,1.4
"340",2006,550,1.8
"350",2006,15,2.9
"350",2006,35,3.5
"350",2006,45,4.6
"350",2006,55,6.9
"350",2006,65,6.9
"350",2006,75,7.5
"350",2006,85,6.2
"350",2006,95,5.4
"350",2006,110,11.4
"350",2006,130,11.3
"350",2006,150,8.2
"350",2006,170,5.3
"350",2006,190,4.6
"350",2006,225,6.4
"350",2006,275,3.8
"350",2006,350,2.8
"350",2006,450,1.3
"350",2006,550,0.9
"355",2006,15,5.4
"355",2006,35,1.5
"355",2006,45,2.3
"355",2006,55,3.2
"355",2006,65,3.7
"355",2006,75,4.6
"355",2006,85,6.3
"355",2006,95,6.1
"355",2006,110,9.6
"355",2006,130,12.4
"355",2006,150,10.3
"355",2006,170,6.8
"355",2006,190,6.2
"355",2006,225,8.8
"355",2006,275,6.1
"355",2006,350,5.2
"355",2006,450,0.6
"355",2006,550,0.9
"360",2006,15,1.1
"360",2006,35,2.2
"360",2006,45,1.9
"360",2006,55,1.8
"360",2006,65,1.9
"360",2006,75,2.1
"360",2006,85,2.7
"360",2006,95,2.9
"360",2006,110,9.3
"360",2006,130,12.2
"360",2006,150,10.5
"360",2006,170,8.2
"360",2006,190,6.3
"360",2006,225,10.5
"360",2006,275,7.2
"360",2006,350,9.2
"360",2006,450,4.2
"360",2006,550,5.8
"370",2006,15,2.6
"370",2006,35,5.2
"370",2006,45,5
"370",2006,55,3.8
"370",2006,65,4.2
"370",2006,75,6
"370",2006,85,6.4
"370",2006,95,5.4
"370",2006,110,12.8
"370",2006,130,10.8
"370",2006,150,9.2
"370",2006,170,6.8
"370",2006,190,5.6
"370",2006,225,8.8
"370",2006,275,3.8
"370",2006,350,1.6
"370",2006,450,0.2
"370",2006,550,1.8
"390",2006,15,0.1
"390",2006,35,0.4
"390",2006,45,0.6
"390",2006,55,0.9
"390",2006,65,1.9
"390",2006,75,2.5
"390",2006,85,4.3
