"year","cbsa","mdiv","stcou","name","lsad","births","deaths","domesticmig","internationalmig","naturalinc","netmig","npopchg_","popestimate","residual"
2001,"13820",NA,1127,"Walker County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"13820",NA,NA,"Birmingham-Hoover, AL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"13860",NA,6027,"Inyo County, CA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"13860",NA,NA,"Bishop, CA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"13900",NA,38015,"Burleigh County, ND","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"13900",NA,38059,"Morton County, ND","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"13900",NA,NA,"Bismarck, ND","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"13940",NA,16011,"Bingham County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"13940",NA,NA,"Blackfoot, ID","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"13980",NA,51071,"Giles County, VA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"13980",NA,51121,"Montgomery County, VA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"13980",NA,51155,"Pulaski County, VA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"13980",NA,51750,"Radford city, VA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"13980",NA,NA,"Blacksburg-Christiansburg-Radford, VA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14020",NA,18055,"Greene County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14020",NA,18105,"Monroe County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14020",NA,18119,"Owen County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14020",NA,NA,"Bloomington, IN","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14060",NA,17113,"McLean County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14060",NA,NA,"Bloomington-Normal, IL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14100",NA,42037,"Columbia County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14100",NA,42093,"Montour County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14100",NA,NA,"Bloomsburg-Berwick, PA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14140",NA,51185,"Tazewell County, VA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14140",NA,54055,"Mercer County, WV","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14140",NA,NA,"Bluefield, WV-VA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14180",NA,5093,"Mississippi County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14180",NA,NA,"Blytheville, AR","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14220",NA,22117,"Washington Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14220",NA,NA,"Bogalusa, LA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14260",NA,16001,"Ada County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14260",NA,16015,"Boise County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14260",NA,16027,"Canyon County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14260",NA,16045,"Gem County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14260",NA,16073,"Owyhee County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14260",NA,NA,"Boise City-Nampa, ID","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14300",NA,48147,"Fannin County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14300",NA,NA,"Bonham, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14340",NA,19015,"Boone County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14340",NA,NA,"Boone, IA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14380",NA,37189,"Watauga County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14380",NA,NA,"Boone, NC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14420",NA,48233,"Hutchinson County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14420",NA,NA,"Borger, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14460",14484,25021,"Norfolk County, MA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14460",14484,25023,"Plymouth County, MA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14460",14484,25025,"Suffolk County, MA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14460",14484,NA,"Boston-Quincy, MA","Metropolitan Division",1,1,1,1,1,1,1,1,1
2001,"14460",15764,25017,"Middlesex County, MA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14460",15764,NA,"Cambridge-Newton-Framingham, MA","Metropolitan Division",1,1,1,1,1,1,1,1,1
2001,"14460",37764,25009,"Essex County, MA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14460",37764,NA,"Peabody, MA","Metropolitan Division",1,1,1,1,1,1,1,1,1
2001,"14460",40484,33015,"Rockingham County, NH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14460",40484,33017,"Strafford County, NH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14460",40484,NA,"Rockingham County-Strafford County, NH","Metropolitan Division",1,1,1,1,1,1,1,1,1
2001,"14460",NA,NA,"Boston-Cambridge-Quincy, MA-NH","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14500",NA,8013,"Boulder County, CO /1","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14500",NA,NA,"Boulder, CO /1","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14540",NA,21061,"Edmonson County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14540",NA,21227,"Warren County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14540",NA,NA,"Bowling Green, KY","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14580",NA,30031,"Gallatin County, MT","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14580",NA,NA,"Bozeman, MT","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14600",NA,12081,"Manatee County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14600",NA,12115,"Sarasota County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14600",NA,NA,"Bradenton-Sarasota-Venice, FL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14620",NA,42083,"McKean County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14620",NA,NA,"Bradford, PA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14660",NA,27021,"Cass County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14660",NA,27035,"Crow Wing County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14660",NA,NA,"Brainerd, MN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14700",NA,29209,"Stone County, MO","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14700",NA,29213,"Taney County, MO","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14700",NA,NA,"Branson, MO","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14740",NA,53035,"Kitsap County, WA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14740",NA,NA,"Bremerton-Silverdale, WA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14780",NA,48477,"Washington County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14780",NA,NA,"Brenham, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14820",NA,37175,"Transylvania County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14820",NA,NA,"Brevard, NC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14860",NA,9001,"Fairfield County, CT","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14860",NA,NA,"Bridgeport-Stamford-Norwalk, CT","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"14940",NA,49003,"Box Elder County, UT","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"14940",NA,NA,"Brigham City, UT","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15020",NA,28085,"Lincoln County, MS","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15020",NA,NA,"Brookhaven, MS","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15060",NA,41015,"Curry County, OR","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15060",NA,NA,"Brookings, OR","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15100",NA,46011,"Brookings County, SD","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15100",NA,NA,"Brookings, SD","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15140",NA,47075,"Haywood County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15140",NA,NA,"Brownsville, TN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15180",NA,48061,"Cameron County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15180",NA,NA,"Brownsville-Harlingen, TX","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15220",NA,48049,"Brown County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15220",NA,NA,"Brownwood, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15260",NA,13025,"Brantley County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15260",NA,13127,"Glynn County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15260",NA,13191,"McIntosh County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15260",NA,NA,"Brunswick, GA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15340",NA,39033,"Crawford County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15340",NA,NA,"Bucyrus, OH","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15380",NA,36029,"Erie County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15380",NA,36063,"Niagara County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15380",NA,NA,"Buffalo-Niagara Falls, NY","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15420",NA,16031,"Cassia County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15420",NA,16067,"Minidoka County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15420",NA,NA,"Burley, ID","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15460",NA,17071,"Henderson County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15460",NA,19057,"Des Moines County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15460",NA,NA,"Burlington, IA-IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15500",NA,37001,"Alamance County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15500",NA,NA,"Burlington, NC","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15540",NA,50007,"Chittenden County, VT","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15540",NA,50011,"Franklin County, VT","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15540",NA,50013,"Grand Isle County, VT","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15540",NA,NA,"Burlington-South Burlington, VT","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15580",NA,30093,"Silver Bow County, MT","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15580",NA,NA,"Butte-Silver Bow, MT","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15620",NA,26113,"Missaukee County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15620",NA,26165,"Wexford County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15620",NA,NA,"Cadillac, MI","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15660",NA,13129,"Gordon County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15660",NA,NA,"Calhoun, GA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15700",NA,24019,"Dorchester County, MD","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15700",NA,NA,"Cambridge, MD","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15740",NA,39059,"Guernsey County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15740",NA,NA,"Cambridge, OH","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15780",NA,5013,"Calhoun County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15780",NA,5103,"Ouachita County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15780",NA,NA,"Camden, AR","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15820",NA,21217,"Taylor County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15820",NA,NA,"Campbellsville, KY","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15860",NA,8043,"Fremont County, CO","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15860",NA,NA,"Canon City, CO","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15900",NA,17057,"Fulton County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15900",NA,NA,"Canton, IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15940",NA,39019,"Carroll County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15940",NA,39151,"Stark County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15940",NA,NA,"Canton-Massillon, OH","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"15980",NA,12071,"Lee County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"15980",NA,NA,"Cape Coral-Fort Myers, FL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16020",NA,17003,"Alexander County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16020",NA,29017,"Bollinger County, MO","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16020",NA,29031,"Cape Girardeau County, MO","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16020",NA,NA,"Cape Girardeau-Jackson, MO-IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16060",NA,17077,"Jackson County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16060",NA,NA,"Carbondale, IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16100",NA,35015,"Eddy County, NM","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16100",NA,NA,"Carlsbad-Artesia, NM","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16180",NA,32510,"Carson City, NV","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16180",NA,NA,"Carson City, NV","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16220",NA,56025,"Natrona County, WY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16220",NA,NA,"Casper, WY","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16260",NA,49021,"Iron County, UT","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16260",NA,NA,"Cedar City, UT","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16300",NA,19011,"Benton County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16300",NA,19105,"Jones County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16300",NA,19113,"Linn County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16300",NA,NA,"Cedar Rapids, IA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16340",NA,13233,"Polk County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16340",NA,NA,"Cedartown, GA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16380",NA,39107,"Mercer County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16380",NA,NA,"Celina, OH","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16420",NA,21177,"Muhlenberg County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16420",NA,NA,"Central City, KY","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16460",NA,17121,"Marion County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16460",NA,NA,"Centralia, IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16500",NA,53041,"Lewis County, WA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16500",NA,NA,"Centralia, WA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16540",NA,42055,"Franklin County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16540",NA,NA,"Chambersburg, PA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16580",NA,17019,"Champaign County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16580",NA,17053,"Ford County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16580",NA,17147,"Piatt County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16580",NA,NA,"Champaign-Urbana, IL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16620",NA,54005,"Boone County, WV","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16620",NA,54015,"Clay County, WV","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16620",NA,54039,"Kanawha County, WV","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16620",NA,54043,"Lincoln County, WV","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16620",NA,54079,"Putnam County, WV","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16620",NA,NA,"Charleston, WV","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16660",NA,17029,"Coles County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16660",NA,17035,"Cumberland County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16660",NA,NA,"Charleston-Mattoon, IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16700",NA,45015,"Berkeley County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16700",NA,45019,"Charleston County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16700",NA,45035,"Dorchester County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16700",NA,NA,"Charleston-North Charleston-Summerville, SC","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16740",NA,37007,"Anson County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16740",NA,37025,"Cabarrus County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16740",NA,37071,"Gaston County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16740",NA,37119,"Mecklenburg County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16740",NA,37179,"Union County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16740",NA,45091,"York County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16740",NA,NA,"Charlotte-Gastonia-Concord, NC-SC","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16820",NA,51003,"Albemarle County, VA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16820",NA,51065,"Fluvanna County, VA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16820",NA,51079,"Greene County, VA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16820",NA,51125,"Nelson County, VA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16820",NA,51540,"Charlottesville city, VA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16820",NA,NA,"Charlottesville, VA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16860",NA,13047,"Catoosa County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16860",NA,13083,"Dade County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16860",NA,13295,"Walker County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16860",NA,47065,"Hamilton County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16860",NA,47115,"Marion County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16860",NA,47153,"Sequatchie County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16860",NA,NA,"Chattanooga, TN-GA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16900",NA,45023,"Chester County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16900",NA,NA,"Chester, SC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16940",NA,56021,"Laramie County, WY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16940",NA,NA,"Cheyenne, WY","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"16980",16974,17031,"Cook County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",16974,17037,"DeKalb County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",16974,17043,"DuPage County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",16974,17063,"Grundy County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",16974,17089,"Kane County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",16974,17093,"Kendall County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",16974,17111,"McHenry County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",16974,17197,"Will County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",16974,NA,"Chicago-Naperville-Joliet, IL","Metropolitan Division",1,1,1,1,1,1,1,1,1
2001,"16980",23844,18073,"Jasper County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",23844,18089,"Lake County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",23844,18111,"Newton County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",23844,18127,"Porter County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",23844,NA,"Gary, IN","Metropolitan Division",1,1,1,1,1,1,1,1,1
2001,"16980",29404,17097,"Lake County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",29404,55059,"Kenosha County, WI","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"16980",29404,NA,"Lake County-Kenosha County, IL-WI","Metropolitan Division",1,1,1,1,1,1,1,1,1
2001,"16980",NA,NA,"Chicago-Naperville-Joliet, IL-IN-WI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"17020",NA,6007,"Butte County, CA","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17020",NA,NA,"Chico, CA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"17060",NA,39141,"Ross County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17060",NA,NA,"Chillicothe, OH","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"17140",NA,18029,"Dearborn County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,18047,"Franklin County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,18115,"Ohio County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,21015,"Boone County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,21023,"Bracken County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,21037,"Campbell County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,21077,"Gallatin County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,21081,"Grant County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,21117,"Kenton County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,21191,"Pendleton County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,39015,"Brown County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,39017,"Butler County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,39025,"Clermont County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,39061,"Hamilton County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,39165,"Warren County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2001,"17140",NA,NA,"Cincinnati-Middletown, OH-KY-IN","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2001,"17180",NA,41065,"Wasco County, OR","County or equivalent",1,1,1,1,1,1,1,1,1
