"state","county","year","births","deaths","domesticmig","gqestimates","internationalmig","naturalinc","netmig","npopchg_","popestimate","rbirth","rdeath","rdomesticmig","residual","rinternationalmig","rnaturalinc","rnetmig"
35,17,2005,375,311,190,638,7,64,197,232,29264,12.865376698,10.669685742,6.5184575271,-29,0.2401536984,2.1956909565,6.7586112255
35,17,2006,375,288,17,638,8,87,25,99,29363,12.792740546,9.8248247395,0.5799375714,-13,0.2729117983,2.9679158067,0.8528493697
35,17,2007,389,319,239,665,7,70,246,325,29688,13.175052074,10.804220081,8.0946978036,9,0.2370831993,2.3708319927,8.3317810029
35,17,2008,374,317,80,665,9,57,89,156,29844,12.564671101,10.649734597,2.6876301821,10,0.3023583955,1.9149365047,2.9899885776
35,19,2001,64,54,15,619,11,10,26,31,4715,13.61847005,11.490584105,3.191828918,-5,2.3406745398,2.1278859453,5.5325034578
35,19,2002,67,34,-95,591,11,33,-84,-53,4662,14.290284739,7.2517862856,-20.26234403,-2,2.3461661512,7.0384984537,-17.91617788
35,19,2003,57,48,26,618,3,9,29,34,4696,12.18209019,10.258602265,5.5567428938,-4,0.6411626416,1.9234879248,6.1979055354
35,19,2004,44,52,-169,568,2,-8,-167,-182,4514,9.5548317047,11.292073833,-36.69923996,-7,0.434310532,-1.737242128,-36.26492942
35,19,2005,47,55,-68,591,3,-8,-65,-77,4437,10.501619931,12.289129706,-15.19383309,-4,0.6703161658,-1.787509775,-14.52351693
35,19,2006,42,41,-42,591,2,1,-40,-42,4395,9.5108695652,9.2844202899,-9.510869565,-3,0.4528985507,0.2264492754,-9.057971014
35,19,2007,47,34,10,614,3,13,13,21,4416,10.668482579,7.7176256952,2.2698899103,-5,0.6809669731,2.9508568834,2.9508568834
35,19,2008,45,34,-80,614,2,11,-78,-70,4346,10.271627482,7.7607852089,-18.26067108,-3,0.456516777,2.5108422735,-17.8041543
35,21,2001,4,10,-18,0,1,-6,-17,-23,780,5.0536955148,12.634238787,-22.74162982,0,1.2634238787,-7.580543272,-21.47820594
35,21,2002,3,11,-32,0,1,-8,-31,-40,740,3.9473684211,14.473684211,-42.10526316,-1,1.3157894737,-10.52631579,-40.78947368
35,21,2003,2,7,16,0,1,-5,17,14,754,2.6773761714,9.3708165997,21.419009371,2,1.3386880857,-6.693440428,22.757697456
35,21,2004,2,6,22,0,0,-4,22,16,770,2.624671916,7.874015748,28.871391076,-2,0,-5.249343832,28.871391076
35,21,2005,5,6,-30,0,1,-1,-29,-30,740,6.6225165563,7.9470198675,-39.73509934,0,1.3245033113,-1.324503311,-38.41059603
35,21,2006,6,9,-1,0,0,-3,-1,-4,736,8.1300813008,12.195121951,-1.35501355,0,0,-4.06504065,-1.35501355
35,21,2007,3,5,-18,0,1,-2,-17,-20,716,4.132231405,6.8870523416,-24.79338843,-1,1.3774104683,-2.754820937,-23.41597796
35,21,2008,4,3,-30,0,0,1,-30,-32,684,5.7142857143,4.2857142857,-42.85714286,-3,0,1.4285714286,-42.85714286
35,23,2001,74,44,-359,85,20,30,-339,-307,5448,13.210747121,7.8550388289,-64.0899759,2,3.5704721949,5.3557082924,-60.5195037
35,23,2002,61,50,-198,85,20,11,-178,-168,5280,11.372110365,9.3214019389,-36.91275168,-1,3.7285607755,2.0507084265,-33.1841909
35,23,2003,58,45,-179,85,11,13,-168,-151,5129,11.144202133,8.6463637237,-34.39331348,4,2.1135555769,2.4978384091,-32.2797579
35,23,2004,62,54,-122,85,12,8,-110,-107,5022,12.215545266,10.639345877,-24.03704069,-5,2.3642990838,1.5761993892,-21.6727416
35,23,2005,66,53,-107,85,12,13,-95,-84,4938,13.253012048,10.642570281,-21.48594378,-2,2.4096385542,2.6104417671,-19.07630522
35,23,2006,57,58,-100,85,12,-1,-88,-91,4847,11.650485437,11.854879918,-20.43944813,-2,2.4527337762,-0.204394481,-17.98671436
35,23,2007,62,28,37,85,6,34,43,66,4913,12.704918033,5.737704918,7.5819672131,-11,1.2295081967,6.9672131148,8.8114754098
35,23,2008,65,37,-20,85,6,28,-14,-3,4910,13.234246157,7.5333401201,-4.072075741,-17,1.2216227222,5.7009060369,-2.850453018
35,25,2001,927,505,-788,1853,98,422,-690,-307,54841,16.856231078,9.1827364555,-14.3287056,-39,1.7819963815,7.6734946222,-12.54670922
35,25,2002,903,494,83,1886,94,409,177,534,55375,16.386005662,8.9642157219,1.5061334108,-52,1.7057414531,7.4217899398,3.2118748639
35,25,2003,917,477,-626,1931,77,440,-549,-150,55225,16.582278481,8.6256781193,-11.32007233,-41,1.3924050633,7.9566003617,-9.927667269
35,25,2004,981,476,-159,1871,75,505,-84,383,55608,17.702308879,8.5894995173,-2.869181561,-38,1.353387529,9.1128093618,-1.515794032
35,25,2005,953,475,-120,1882,76,478,-44,382,55990,17.079159125,8.5126973602,-2.150576175,-52,1.3620315776,8.5664617645,-0.788544598
35,25,2006,1078,501,179,1882,75,577,254,803,56793,19.116356188,8.884317672,3.1742372521,-28,1.3299876754,10.232038516,4.5042249275
35,25,2007,1110,502,505,1892,71,608,576,1199,57992,19.340506164,8.7467874722,8.7990591105,15,1.2370954393,10.593718691,10.03615455
35,25,2008,1080,498,491,1892,73,582,564,1163,59155,18.438372301,8.502138339,8.3826303704,17,1.246297387,9.9362339625,9.6289277574
35,27,2001,226,160,-188,219,37,66,-151,-106,19425,11.602833967,8.2143957285,-9.651914981,-21,1.8995790122,3.388438238,-7.752335969
35,27,2002,206,165,105,219,36,41,141,166,19591,10.559770351,8.4580684847,5.3824072176,-16,1.8453967603,2.1017018659,7.2278039779
35,27,2003,211,176,411,219,25,35,436,479,20070,10.640175487,8.875217468,20.725649883,8,1.2606842994,1.7649580192,21.986334182
35,27,2004,246,157,243,219,28,89,271,335,20405,12.155651637,7.7578752316,12.007411983,-25,1.383570105,4.3977764052,13.390982088
35,27,2005,236,163,148,232,26,73,174,233,20638,11.500134006,7.942889165,7.2119484443,-14,1.2669639159,3.5572448408,8.4789123602
35,27,2006,195,157,110,232,27,38,137,164,20802,9.4111969112,7.5772200772,5.3088803089,-11,1.3030888031,1.833976834,6.611969112
35,27,2007,228,159,-173,244,24,69,-149,-100,20702,10.98689283,7.6619121049,-8.336545875,-20,1.1565150347,3.3249807247,-7.18003084
35,27,2008,232,175,36,244,26,57,62,91,20793,11.182070129,8.4347511748,1.7351488131,-28,1.2531630317,2.7473189541,2.9883118448
35,28,2001,200,144,-743,92,65,56,-678,-622,17650,11.135237459,8.0173709704,-41.36740716,0,3.6189521742,3.1178664885,-37.74845499
35,28,2002,181,96,334,93,65,85,399,476,18126,10.118515206,5.366726297,18.671735242,-8,3.6337209302,4.7517889088,22.305456172
35,28,2003,176,103,238,93,59,73,297,364,18490,9.6132838104,5.6259558663,12.999781516,-6,3.2226349137,3.9873279441,16.22241643
35,28,2004,203,101,-102,93,54,102,-48,41,18531,10.966748602,5.456362605,-5.510385997,-13,2.917263175,5.5103859971,-2.593122822
35,28,2005,192,97,-124,93,56,95,-68,12,18543,10.357663052,5.2327776879,-6.689324055,-15,3.0209850569,5.1248853644,-3.668338998
35,28,2006,198,104,-9,93,55,94,46,130,18673,10.640584695,5.5889939811,-0.483662941,-10,2.9557179708,5.0515907137,2.4720550301
35,28,2007,164,95,-298,93,52,69,-246,-176,18497,8.8243206887,5.1116491794,-16.03443637,1,2.7979553403,3.7126715093,-13.23648103
35,28,2008,162,100,-450,93,51,62,-399,-347,18150,8.841105684,5.4574726444,-24.5586269,-10,2.7833110487,3.3836330395,-21.77531585
35,29,2001,392,251,-440,253,174,141,-266,-138,24840,15.737283713,10.076679112,-17.66429804,-13,6.9854269541,5.6606046007,-10.67887109
35,29,2002,406,245,-94,253,165,161,71,211,25051,16.275480548,9.8214106753,-3.768214708,-21,6.6144194344,6.4540698723,2.8462047263
35,29,2003,388,237,27,253,141,151,168,286,25337,15.400492181,9.4070016671,1.0716837342,-33,5.5965706121,5.9934905136,6.6682543463
35,29,2004,417,273,-27,253,124,144,97,224,25561,16.385712602,10.727337027,-1.06094542,-17,4.8724900782,5.6583755747,3.8115446579
35,29,2005,408,238,165,253,138,170,303,449,26010,15.822846173,9.2299936011,6.3989451436,-24,5.3518450292,6.5928525722,11.750790173
35,29,2006,402,306,200,253,136,96,336,417,26427,15.332684936,11.671148235,7.6282014608,-15,5.1871769933,3.6615367012,12.815378454
35,29,2007,435,287,121,253,120,148,241,378,26805,16.34355275,10.782987677,4.5461376616,-11,4.5085662759,5.5605650736,9.0547039375
35,29,2008,451,296,144,253,119,155,263,422,27227,16.693811075,10.95647024,5.3301747113,4,4.4047971572,5.7373408351,9.7349718685
35,31,2001,1357,499,-1020,859,47,858,-973,-171,74412,18.215376355,6.6982113494,-13.69173462,-56,0.6308936541,11.517165006,-13.06084097
35,31,2002,1365,444,-2505,859,46,921,-2459,-1533,72879,18.534737357,6.0288816017,-34.01429823,5,0.6246138596,12.505855755,-33.38968437
35,31,2003,1351,453,-2392,859,37,898,-2355,-1395,71484,18.71670719,6.2758463041,-33.13868512,62,0.512596718,12.440860885,-32.6260884
35,31,2004,1381,467,-944,859,38,914,-906,-64,71420,19.327660527,6.5358562392,-13.21166657,-72,0.5318255612,12.791804288,-12.67984101
35,31,2005,1335,468,-1731,859,37,867,-1694,-879,70541,18.807982474,6.5933601482,-24.38697952,-52,0.5212699262,12.214622326,-23.8657096
35,31,2006,1401,510,-982,859,38,891,-944,-84,70457,19.872622307,7.2341451652,-13.92927559,-31,0.5390147378,12.638477142,-13.39026085
35,31,2007,1375,473,-1456,859,35,902,-1421,-478,69979,19.581873594,6.7361645162,-20.73542397,41,0.4984476915,12.845709077,-20.23697627
35,31,2008,1387,493,-206,859,37,894,-169,745,70724,19.71528681,7.0076686354,-2.928153629,20,0.5259305061,12.707618174,-2.402223122
35,33,2001,51,50,-15,56,1,1,-14,-19,5183,9.8218584497,9.6292729899,-2.888781897,-6,0.1925854598,0.1925854598,-2.696196437
35,33,2002,46,50,3,56,0,-4,3,-6,5177,8.8803088803,9.6525096525,0.5791505792,-5,0,-0.772200772,0.5791505792
35,33,2003,43,38,2,56,-1,5,1,-1,5176,8.3067709843,7.3408673814,0.3863614411,-7,-0.193180721,0.9659036028,0.1931807206
35,33,2004,47,40,-82,56,2,7,-80,-78,5098,9.1493089352,7.7866459023,-15.9626241,-5,0.3893322951,1.3626630329,-15.5732918
35,33,2005,46,43,-56,56,0,3,-56,-57,5041,9.073873163,8.4820988263,-11.04645429,-4,0,0.5917743367,-11.04645429
35,33,2006,43,45,10,56,1,-2,11,7,5048,8.5241351967,8.9206066012,1.9823570225,-2,0.1982357022,-0.396471404,2.1805927247
35,33,2007,50,32,-15,56,0,18,-15,5,5053,9.9000099,6.336006336,-2.97000297,2,0,3.564003564,-2.97000297
35,33,2008,45,24,-25,56,2,21,-23,-1,5052,8.9064819396,4.7501237011,-4.948045522,1,0.3958436418,4.1563582385,-4.55220188
35,35,2001,854,448,-1594,1244,367,406,-1227,-843,61373,13.820000162,7.2498361505,-25.79517595,-22,5.9390398822,6.5701640114,-19.85613606
35,35,2002,896,473,-428,1232,156,423,-272,105,61478,14.58677585,7.7003850193,-6.96779025,-46,2.5396618668,6.8863908312,-4.428128383
35,35,2003,858,484,628,1713,-231,374,397,723,62201,13.874627059,7.8267126998,10.155321437,-48,-3.735476516,6.0479143589,6.4198449211
35,35,2004,860,491,163,1770,540,369,703,1024,63225,13.713265192,7.8293176853,2.5991421236,-48,8.6106548881,5.8839475069,11.209797012
35,35,2005,863,528,-664,1885,276,335,-388,-106,63119,13.661115684,8.3581333502,-10.51098588,-53,4.3690242513,5.3029823339,-6.141961629
35,35,2006,848,518,-1304,1823,419,330,-885,-580,62539,13.496952044,8.2446004234,-20.75474701,-25,6.6688949371,5.2523516211,-14.08585207
35,35,2007,847,511,-321,2098,232,336,-89,229,62768,13.518797833,8.1559689403,-5.123416888,-18,3.7029056637,5.3628288922,-1.420511224
35,35,2008,859,522,-607,2098,306,337,-301,8,62776,13.684445294,8.3158095966,-9.669916523,-28,4.874784936,5.3686356974,-4.795131587
35,37,2001,102,130,-213,188,12,-28,-201,-234,9849,10.234798314,13.044350793,-21.37266707,-5,1.2040939193,-2.809552478,-20.16857315
35,37,2002,114,146,-140,188,11,-32,-129,-165,9684,11.672554139,14.949060564,-14.33471561,-4,1.1262990836,-3.276506425,-13.20841653
35,37,2003,96,111,-98,188,8,-15,-90,-111,9573,9.9704003739,11.528275432,-10.17811705,-6,0.8308666978,-1.557875058,-9.347250351
35,37,2004,110,134,-223,188,11,-24,-212,-247,9326,11.640827557,14.180644479,-23.59913223,-11,1.1640827557,-2.539816922,-22.43504947
35,37,2005,120,140,-172,188,9,-20,-163,-190,9136,12.999675008,15.166287509,-18.63286751,-7,0.9749756256,-2.166612501,-17.65789189
35,37,2006,112,117,-132,188,10,-5,-122,-132,9004,12.348401323,12.899669239,-14.55347299,-5,1.1025358324,-0.551267916,-13.45093716
35,37,2007,122,117,-61,188,8,5,-53,-54,8950,13.590286287,13.033307341,-6.795143144,-6,0.8911663139,0.5569789462,-5.90397683
35,37,2008,118,110,-30,188,10,8,-20,-21,8929,13.199843392,12.304938755,-3.355892388,-9,1.1186307959,0.8949046367,-2.237261592
35,39,2001,704,319,-710,465,97,385,-613,-255,40981,17.125412019,7.7599523213,-17.27136724,-27,2.3596093265,9.3654596981,-14.91175791
35,39,2002,696,342,-517,465,94,354,-423,-93,40888,17.002772722,8.3548107342,-12.62993319,-24,2.2963514884,8.6479619881,-10.3335817
35,39,2003,665,335,-664,465,68,330,-596,-281,40607,16.320019633,8.2213632738,-16.29547825,-15,1.6688140377,8.0986563593,-14.62666421
35,39,2004,716,348,-428,465,65,368,-363,-33,40574,17.639595472,8.5734346707,-10.54433919,-38,1.6013599241,9.0661608012,-8.942979269
35,39,2005,667,350,-468,465,66,317,-402,-120,40454,16.463444735,8.6389889915,-11.55156242,-35,1.6290664955,7.8244557437,-9.922495927
35,39,2006,720,371,-198,465,66,349,-132,198,40652,17.754543437,9.1485216877,-4.882499445,-19,1.6274998151,8.6060217493,-3.25499963
35,39,2007,739,351,-404,465,56,388,-348,55,40707,18.166398309,8.6284246365,-9.931292174,15,1.3766147568,9.5379736722,-8.554677417
35,39,2008,732,334,-489,465,58,398,-431,-15,40692,17.985478937,8.2064890232,-12.01488962,18,1.4250789322,9.7789899139,-10.58981069
35,41,2001,286,137,152,972,22,149,174,308,18292,15.768000882,7.5532032198,8.380196273,-15,1.2129231448,8.2147976624,9.5931194178
35,41,2002,329,155,59,1189,14,174,73,229,18521,17.874120555,8.4209382555,3.2053894005,-18,0.7606008747,9.4531822997,3.9659902752
35,41,2003,315,168,-74,1189,-10,147,-84,37,18558,16.990749481,9.0617330564,-3.991477656,-26,-0.539388872,7.9290164244,-4.530866528
35,41,2004,302,141,-114,1189,26,161,-88,58,18616,16.24791521,7.5859471674,-6.133318986,-15,1.3988271372,8.6619680422,-4.734491849
35,41,2005,327,138,-25,1189,13,189,-12,158,18774,17.491307836,7.3816528484,-1.337255951,-19,0.6953730944,10.109654988,-0.641882856
35,41,2006,307,175,-40,1189,22,132,-18,104,18878,16.307234675,9.2956549453,-2.12472113,-10,1.1685966217,7.0115797302,-0.956124509
35,41,2007,358,150,29,1405,13,208,42,248,19126,18.840122092,7.8939059046,1.5261551416,-2,0.6841385117,10.946216188,2.2102936533
35,41,2008,364,144,-479,1405,17,220,-462,-237,18889,19.150335394,7.5759568591,-25.20057872,5,0.8943837959,11.574378535,-24.30619492
35,43,2001,1262,583,1207,695,78,679,1285,1887,93134,13.689046051,6.3238620031,13.092455296,-77,0.8460741617,7.3651840482,13.938529458
35,43,2002,1303,629,1812,695,67,674,1879,2498,95632,13.805452253,6.6643357384,19.198372588,-55,0.7098736001,7.1411165146,19.908246188
35,43,2003,1325,614,1955,695,42,711,1997,2703,98335,13.662117783,6.3309738254,20.158068125,-5,0.4330633561,7.3311439575,20.591131481
35,43,2004,1248,676,2360,695,73,572,2433,2871,101206,12.508707484,6.775549887,23.654286588,-134,0.7316792038,5.7331575967,24.385965791
35,43,2005,1308,656,3786,695,63,652,3849,4419,105625,12.64800731,6.3433431159,36.609599141,-82,0.6091930127,6.3046641944,37.218792154
35,43,2006,1401,725,5555,695,70,676,5625,6230,111855,12.883943351,6.6672797499,51.085157256,-71,0.6437373552,6.2166636013,51.728894611
35,43,2007,1531,759,4864,695,59,772,4923,5728,117583,13.345653292,6.6161664589,42.399253829,33,0.5143001595,6.729486833,42.913553988
35,43,2008,1688,750,3729,695,63,938,3792,4715,122298,14.073644849,6.2531004957,31.090415664,-15,0.5252604416,7.8205443532,31.615676106
35,45,2001,1945,760,-119,1214,134,1185,15,1086,115128,16.974298556,6.6326307981,-1.038530349,-114,1.1694375355,10.341667758,0.1309071868
35,45,2002,1982,765,1842,1214,127,1217,1969,3128,118256,16.984883282,6.5557193295,15.785143797,-58,1.0883351044,10.429163953,16.873478902
35,45,2003,1948,824,403,1214,108,1124,511,1486,119742,16.369885461,6.9244279364,3.3865830805,-149,0.9075706519,9.4454575249,4.2941537324
35,45,2004,1980,756,-169,1214,101,1224,-68,1075,120817,16.461658055,6.2853603482,-1.405060713,-81,0.8397108402,10.176297707,-0.565349873
35,45,2005,2052,775,-246,1214,108,1277,-138,1026,121843,16.912552543,6.3875381192,-2.027528229,-113,0.8901343444,10.525014423,-1.137393884
35,45,2006,2107,805,-1582,1214,109,1302,-1473,-223,121620,17.308584877,6.612914488,-12.99581456,-52,0.8954132661,10.695670389,-12.10040129
35,45,2007,2116,865,-737,1214,93,1251,-644,619,122239,17.354290799,7.0942634883,-6.044476521,12,0.7627358433,10.260027311,-5.281740678
35,45,2008,2018,868,-991,1214,95,1150,-896,261,122500,16.491037391,7.0932707905,-8.098423218,7,0.7763372409,9.3977666003,-7.322085977
35,47,2001,385,285,-461,1371,11,100,-450,-373,29699,12.882501548,9.5363972495,-15.42554081,-23,0.3680714728,3.3461042981,-15.05746934
35,47,2002,394,245,-357,1278,10,149,-347,-215,29484,13.31463427,8.2794045587,-12.06427521,-17,0.3379348799,5.0352297112,-11.72634033
35,47,2003,349,266,-386,1259,7,83,-379,-313,29171,11.900093769,9.0699855085,-13.16170829,-17,0.2386838292,2.8301082602,-12.92302447
35,47,2004,367,254,-170,1263,7,113,-163,-74,29097,12.596965744,8.7183359649,-5.835106748,-24,0.2402691014,3.8786297796,-5.594837647
35,47,2005,384,278,-134,1263,8,106,-126,-44,29053,13.2072227,9.5614789338,-4.608770421,-24,0.2751504729,3.6457437661,-4.333619948
35,47,2006,369,256,-379,1263,8,113,-371,-270,28783,12.760218549,8.8526177467,-13.10602393,-12,0.2766443046,3.9076008023,-12.82937963
35,47,2007,367,280,-250,1274,5,87,-245,-154,28629,12.784783669,9.754058385,-8.708980701,4,0.174179614,3.0307252839,-8.534801087
35,47,2008,364,279,-170,1274,6,85,-164,-71,28558,12.730165947,9.7574623603,-5.945407173,8,0.2098379002,2.9727035865,-5.735569273
35,49,2001,1611,785,299,2971,740,826,1039,1741,131563,12.326644605,6.0064655585,2.2878129962,-124,5.6621458768,6.3201790462,7.9499588729
35,49,2002,1529,802,1492,3091,698,727,2190,2827,134390,11.498272251,6.0311408407,11.220027599,-90,5.2490477641,5.4671314104,16.469075363
35,49,2003,1667,840,615,3086,611,827,1226,1885,136275,12.317809839,6.2069347718,4.5443629579,-168,4.5148061257,6.110875067,9.0591690836
35,49,2004,1634,868,250,3113,568,766,818,1492,137767,11.925179352,6.3347953963,1.8245378446,-92,4.1453499828,5.5903839557,5.9698878274
35,49,2005,1614,845,183,3112,592,769,775,1423,139190,11.6552389,6.1020302791,1.3215047823,-121,4.2750318642,5.5532086208,5.5965366465
35,49,2006,1690,892,137,3112,595,798,732,1458,140648,12.078416798,6.375117032,0.9791379298,-72,4.2524603521,5.7032997663,5.2315982819
35,49,2007,1656,956,511,3126,537,700,1048,1721,142369,11.702477236,6.7557779215,3.6110904999,-27,3.7948250458,4.9466993149,7.4059155457
35,49,2008,1677,969,273,3126,540,708,813,1568,143937,11.714738776,6.7689814394,1.9070504984,47,3.7721877991,4.9457573366,5.6792382975
35,51,2001,103,213,-61,266,26,-110,-35,-157,13086,7.8240723157,16.179877701,-4.633673896,-12,1.9750085457,-8.355805386,-2.65866535
35,51,2002,104,206,-116,266,25,-102,-91,-202,12884,8.0092414324,15.864458991,-8.933384675,-9,1.9252984213,-7.855217559,-7.008086253
35,51,2003,107,236,221,266,21,-129,242,115,12999,8.2679751188,18.235907739,17.076845806,2,1.6226867056,-9.96793262,18.699532512
35,51,2004,115,247,-122,266,21,-132,-101,-245,12754,8.9309983303,19.182231196,-9.474624316,-12,1.630877956,-10.25123287,-7.84374636
35,51,2005,116,199,-124,266,22,-83,-102,-193,12561,9.1645269603,15.721904009,-9.796563302,-8,1.7380999407,-6.557377049,-8.058463362
35,51,2006,97,220,-81,266,22,-123,-59,-188,12373,7.7805406273,17.64658699,-6.497152483,-6,1.764658699,-9.866046362,-4.732493784
35,51,2007,111,207,-34,266,19,-96,-15,-121,12252,9.0152284264,16.812182741,-2.76142132,-10,1.5431472081,-7.796954315,-1.218274112
35,51,2008,114,217,274,266,20,-103,294,185,12437,9.2348819312,17.578678764,22.196119729,-6,1.6201547248,-8.343796833,23.816274454
35,53,2001,279,127,-258,661,49,152,-209,-75,17977,15.487523939,7.0498764884,-14.32179633,-18,2.7200310861,8.4376474507,-11.60176524
35,53,2002,217,135,-251,661,47,82,-204,-133,17844,12.115797996,7.5374780157,-14.01412579,-11,2.6241590129,4.5783199799,-11.38996678
35,53,2003,211,139,127,748,40,72,167,224,18068,11.750946759,7.7411450212,7.0728447316,-15,2.227667632,4.0098017376,9.3005123636
35,53,2004,232,153,-156,683,39,79,-117,-53,18015,12.859241194,8.4804478563,-8.646731148,-15,2.1616827869,4.3787933376,-6.485048361
35,53,2005,281,140,-65,675,40,141,-25,100,18115,15.554940493,7.7497924163,-3.598117908,-16,2.2142264046,7.8051480764,-1.383891503
35,53,2006,284,151,-178,675,40,133,-138,-13,18102,15.683242676,8.3386255074,-9.829638015,-8,2.2089074192,7.3446171687,-7.620730596
35,53,2007,249,134,-179,666,39,115,-140,-20,18082,13.762989166,7.4065885474,-9.893875746,5,2.1556489056,6.3564006191,-7.738226841
