"pop08","pop00_est","pop_change_perc","pop_change","pop00","pop_under5","pop_under5_perc","pop_under18","pop_under18_perc","pop_over65","pop_over65_perc","pop_female","pop_white","pop_black","pop_indian","pop_asian","pop_pi","pop_multiracial","pop_hispanic","pop_nonhispanic","pop_white_perc","pop_black_perc","pop_indian_perc","pop_asian_perc","pop_pi_perc","pop_multiracial_perc","pop_hispanic_perc","pop_nothispanic_perc","births","deaths","deaths_infact","same_house_perc","foreign_born_perc","foreign_lang_perc","gse_perc","bachelor_perc","disabled","travel_time","houses07","houses_change","houses_change_perc","owner_occupied","value00","units_in_structure","household","household_size","income_percap_99","income_hhold_07","poverty_perc","income_personal_06","income_percap_06","laborforce","unemploy","unemploy_rate","employ_all","employ_change","employ_govt","earnings","earnings_job","employers","employ_private","employ_private_change","nonemployer","hospitality","firms","firms_black_perc","firms_indian_perc","firms_asian_perc","firms_hispanic_perc","firms_pi_perc","firms_female_perc","manufact","trade_wholesale","trade_retail","trade_retail_percap","houses_new","houses_new_value","farms","govt_exp","govt_exp_percap","area","popdens","state","county"
24665,24365,1.2,300,24365,2181,8.8,7368,29.8,12.8,3165,49.5,23815,297,227,236,13,156,7597,16453,96.2,1.2,0.9,1,0.1,0.6,30.7,66.5,411,212,0,52.6,15.9,22.9,73.6,14.4,3933,14,9850,45,0.5,69.2,64100,11.1,8824,2.71,15973,41447,11.6,595,24100,12357,390,3.2,15658,188,2139,457631,29227,691,9933,-1.2,1399,18869,1856,0,0,0,0,0,26.1,0,0,242984,9952,25,3623,622805,133309,5388,1012.92,24.1,31,47
1880,2098,-10.4,-218,2098,91,4.8,347,18.3,23.5,445,51.2,1861,1,12,10,0,9,53,1810,98.3,0.1,0.6,0.5,0,0.5,2.8,95.6,24,32,0,56.6,0.9,3.1,85.3,17.4,333,18,1018,-14,-1.4,78,48300,4.9,908,2.29,17891,38318,11.1,52,27587,1076,32,3,1198,57,212,19900,16611,63,439,-17.2,157,970,216,0,0,0,0,0,63.4,0,0,51805,25258,1,50,293995,18279,9656,439.89,4.8,31,49
6293,6339,-0.7,-46,6339,383,6.1,1446,23.2,20.4,1275,50.3,6142,5,41,17,5,33,495,5674,98.4,0.1,0.7,0.3,0.1,0.5,7.9,90.9,85,69,0,67.7,3.4,7.3,82.1,14.1,793,22.8,2730,57,2.1,76.3,58100,6.7,2413,2.58,15350,39797,10.3,180,29125,3241,101,3.1,3201,82,465,99247,31005,126,1845,162.1,410,1490,512,0,0,0,0,0,0,0,0,0,0,7,1004,276722,46408,7434,476.39,13.3,31,51
35872,36160,-0.8,-288,36160,2489,6.9,8466,23.5,17.8,6414,51.4,35066,288,180,214,44,212,2363,32848,97.4,0.8,0.5,0.6,0.1,0.6,6.6,91.2,512,371,0,57.3,2.8,5.6,83.5,15,5958,19.7,16033,565,3.7,67.8,83400,17,14433,2.42,17757,42320,12.6,1067,29709,19897,611,3.1,22531,167,3042,670051,29739,1063,15343,0.4,2280,41325,3070,0,0,0,0,0,27,979512,565086,598277,16631,66,10776,339265,223696,6213,534.39,67.7,31,53
502032,463585,8.3,38447,463585,41284,8.3,133437,26.8,10.6,52794,50.7,414593,58302,3546,12473,453,8049,46681,371656,83.3,11.7,0.7,2.5,0.1,1.6,9.4,74.7,8524,3552,52,52.6,5.9,9.5,87.3,30.6,66969,18.6,211965,19293,10,63.3,100800,29.6,182194,2.48,22879,50941,12,21835,44325,270624,9247,3.4,398460,-2222,41459,19451749,48817,14902,300278,-1.8,30487,801979,37727,3.7,0.3,1.6,1.4,0,25.4,7276656,11277986,6453551,13691,2718,264839,94613,3231236,6496,330.98,1400.6,31,55
2002,2292,-12.7,-290,2292,81,4,392,19.3,23.2,471,50.1,1977,2,19,15,1,17,92,1888,97.3,0.1,0.9,0.7,0,0.8,4.5,93,26,30,0,68.6,1.9,4.2,82.4,16.7,373,14.4,1202,6,0.5,72.7,32600,6.4,961,2.29,15786,32494,15.4,62,30133,1008,28,2.8,1340,-102,248,29805,22243,68,383,-15.5,188,674,228,0,0,0,0,0,0,0,7677,12191,5534,0,0,566881,24195,11913,919.86,2.5,31,57
6001,6634,-9.5,-633,6634,324,5.4,1406,23.2,21.5,1298,51,5934,15,45,4,1,52,157,5798,98.1,0.2,0.7,0.1,0,0.9,2.6,95.8,67,96,0,64.7,0.8,4.3,88.2,15.7,979,15.7,2989,-1,0,74.5,51300,6.6,2689,2.37,17465,41162,11.7,183,29852,3189,85,2.7,4168,-26,729,100903,24209,222,1652,-11.8,518,0,687,0,0,0,0,0,0,0,75105,34536,5339,5,771,363915,54564,9017,576.46,11.5,31,59
3103,3574,-13.2,-471,3574,139,4.4,625,19.8,24.8,782,51.8,3131,0,12,5,0,10,29,3103,99.1,0,0.4,0.2,0,0.3,0.9,98.3,35,45,0,71,0.6,2.6,85.7,15.8,732,20.9,1726,-20,-1.1,81.3,33100,1.1,1485,2.34,15390,34614,14.5,85,25764,1813,53,2.9,1914,66,403,33900,17712,85,517,-0.2,254,1033,336,0,0,0,0,0,0,0,0,15511,4448,3,500,331093,37271,11802,575.92,6.2,31,61
2584,3098,-16.6,-514,3099,110,4.1,491,18.4,20,533,49.4,2623,4,8,8,0,20,36,2594,98.5,0.2,0.3,0.3,0,0.8,1.4,97.4,32,24,0,61.3,1,3,88.3,17.9,467,18,1567,24,1.6,72.5,54800,4.3,1192,2.48,16648,38593,13.6,76,28034,1684,39,2.3,1818,49,360,47494,26124,77,540,4,236,993,273,0,0,0,0,0,0,0,0,0,0,9,1152,486623,27407,10292,974.55,3.2,31,63
4645,5324,-12.8,-679,5324,225,4.8,987,20.9,24.5,1160,52.3,4646,4,22,12,0,48,76,4575,98.2,0.1,0.5,0.3,0,1,1.6,96.7,52,63,0,65.1,0.3,2.8,84.2,16.1,967,15.7,2736,6,0.2,76.6,37300,6.9,2278,2.28,17223,35696,14.5,118,24492,2478,79,3.2,2825,-109,626,58358,20658,196,1224,-6.9,409,1960,571,0,0,0,0,0,33.3,0,0,70095,13359,1,120,440776,52001,10989,718.09,7.4,31,65
23035,22993,0.2,42,22993,1364,5.9,5017,21.6,19.2,4462,51,22661,97,150,128,13,170,327,22362,97.6,0.4,0.6,0.6,0.1,0.7,1.4,96.3,276,256,0,60.2,0.7,3.3,82,15.4,3944,18.6,10496,466,4.6,71.2,68600,14.2,9316,2.36,17190,42874,11.6,713,30777,12650,437,3.5,15159,498,2441,417841,27564,672,8073,-1.4,1607,17402,2054,0,0,0,0,0,28.5,428484,134880,230234,9894,25,4152,552316,153152,6596,855.29,26.9,31,67
1765,2292,-23,-527,2292,69,3.8,303,16.5,28.4,520,51,1808,3,6,7,0,10,36,1774,98.6,0.2,0.3,0.4,0,0.5,2,96.7,19,37,0,60.4,0.9,3,85.2,14.2,407,14.1,1314,16,1.2,70.1,44300,3.9,1020,2.19,15414,32036,15.6,55,28541,915,28,3.1,1546,64,290,21824,14116,53,1181,205.2,179,672,274,0,0,0,0,0,0,0,0,0,0,2,940,1072024,29229,15937,1704.4,1.3,31,69
1710,1902,-10.1,-192,1902,70,4.1,349,20.3,25.4,438,52,1706,0,7,1,0,8,22,1687,99.1,0,0.4,0.1,0,0.5,1.3,98,15,31,0,68.6,0.7,1.4,81.1,13.4,318,16.5,1028,7,0.7,72.6,38200,5.2,813,2.27,14368,32967,14.2,50,28253,1035,27,2.6,1468,126,187,25202,17168,98,588,5.9,199,894,304,0,0,0,0,0,0,0,8004,17590,9282,0,0,293081,15644,9085,570.03,3.3,31,71
1926,2143,-10.1,-217,2143,97,4.9,399,20.2,22.9,452,49.7,1952,1,3,9,0,6,37,1915,99,0.1,0.2,0.5,0,0.3,1.9,97.2,21,22,0,64.1,0.5,1.7,88.9,17.6,383,18.7,1296,15,1.2,75.9,67900,1.2,863,2.42,17957,43940,8.8,56,28647,1036,34,3.3,1013,-5,185,20784,20517,59,210,8.2,182,1535,247,0,0,0,0,0,0,0,0,1818,877,7,700,262216,19992,10143,458.18,4.7,31,73
604,747,-19.1,-143,747,22,3.6,115,18.8,18.6,114,47.5,611,0,1,1,0,0,9,602,99.7,0,0.2,0.2,0,0,1.5,98.2,3,2,0,64.3,1.1,1.1,90.3,24.7,66,18.7,461,12,2.7,68.8,27500,4.5,292,2.56,14815,36829,10.9,9,14158,390,11,2.8,496,66,94,1176,2371,29,77,-3.8,93,0,108,0,0,0,0,0,0,0,0,0,0,0,0,489926,4345,7088,776.22,1,31,75
2290,2714,-15.6,-424,2714,129,5.5,516,22.2,24,559,50.5,2291,18,3,1,0,13,27,2266,98.5,0.8,0.1,0,0,0.6,1.2,97.4,27,34,0,73.2,0.7,2.7,83.2,13.5,404,18.6,1221,22,1.8,78.6,36600,4.8,1077,2.46,13731,34812,14.3,59,24619,1260,35,2.8,1542,22,301,34115,22124,75,408,-3.1,200,596,275,0,0,0,0,0,0,0,0,25436,9595,0,0,293114,24083,10354,569.85,4.8,31,77
56401,53534,5.4,2867,53534,4629,8.3,15218,27.3,13.7,7627,50.2,53307,755,336,739,88,417,10728,43030,95.8,1.4,0.6,1.3,0.2,0.7,19.3,77.3,965,506,0,54.4,8.3,13.6,82.2,15.9,9092,15.2,22621,1046,4.8,65.9,83700,20.4,20356,2.57,17386,43686,11.5,1721,31283,31057,893,2.9,42095,2329,4985,1446227,34356,1860,29122,4.9,3412,80023,4725,0,0,0,0,0,21.9,0,677625,876194,16277,337,25094,315787,360578,6480,546.4,98,31,79
9300,9403,-1.1,-103,9403,527,5.7,2301,24.7,15.1,1406,50.1,9174,21,17,46,0,40,149,9030,98.7,0.2,0.2,0.5,0,0.4,1.6,97.1,85,96,0,65.5,0.4,2.9,89.6,18.6,1130,17.3,3980,130,3.4,75.1,78200,6.8,3503,2.64,17590,49655,8,252,27217,5634,131,2.3,5535,587,666,140038,25300,300,2608,0.5,784,4352,984,0,0,0,0,0,21.6,322952,0,36307,3859,33,4948,348178,61173,6579,543.68,17.3,31,81
3322,3786,-12.3,-464,3786,147,4.3,680,20,23.9,811,50.1,3359,7,5,3,0,18,32,3328,99,0.2,0.1,0.1,0,0.5,0.9,98.1,27,38,0,64.6,0.3,1.8,85.8,15.3,720,17.5,2356,29,1.2,80.3,43100,3.1,1597,2.34,15618,36490,13,90,26528,1766,49,2.8,1856,-40,310,42514,22906,97,572,-2.1,295,2370,335,0,0,0,0,0,0,0,0,23171,6336,2,430,308814,37025,10915,552.78,6.8,31,83
1005,1068,-5.9,-63,1068,34,3.5,197,20.1,20.6,202,48.9,970,2,0,3,0,5,30,940,99,0.2,0,0.3,0,0.5,3.1,95.9,6,9,0,66.2,2,5,89.1,11.6,164,17.4,537,11,2.1,71.9,31800,0.8,430,2.48,14099,33607,14.9,20,20491,461,17,3.7,699,55,108,12000,17167,17,56,-29.1,71,0,60,0,0,0,0,0,0,0,0,0,0,0,0,408290,12984,13249,713.11,1.5,31,85
2836,3113,-8.9,-277,3111,153,5.4,569,20,23.2,660,51.5,2785,3,17,8,0,31,61,2727,97.9,0.1,0.6,0.3,0,1.1,2.1,95.9,25,38,0,64.2,1.2,3.7,85.6,13.8,496,20.7,1675,0,0,78.2,38000,2.2,1287,2.37,14804,33548,14.5,62,21361,1472,41,2.8,1621,65,342,26958,16630,65,441,43.6,253,505,331,0,0,0,0,0,0,0,0,0,0,4,303,433525,30630,10770,710.03,4.4,31,87
10233,11551,-11.4,-1318,11551,555,5.4,2305,22.4,21.6,2226,50.9,10202,9,37,27,6,31,147,10069,98.9,0.1,0.4,0.3,0.1,0.3,1.4,97.6,120,143,0,69.9,0.8,3.1,84.5,14.5,1784,15.5,5425,144,2.7,73.6,59700,6.9,4608,2.46,15256,37354,13.6,302,28971,6065,163,2.7,7851,198,905,200728,25567,422,3247,11.2,1023,7876,1447,0,0,0,0,0,15.3,0,75202,134570,11985,11,1453,1481135,91903,8912,2412.66,4.8,31,89
736,783,-6,-47,783,39,5.3,138,18.8,27.4,202,53.4,729,0,3,0,0,4,7,722,99,0,0.4,0,0,0.5,1,98.1,5,14,0,69.3,0,0.5,89.7,15.7,118,15,443,3,0.7,74.3,41300,5.5,335,2.26,15513,36340,9.2,15,20052,417,14,3.4,718,170,105,7383,10283,37,237,37,81,421,99,0,0,0,0,0,0,0,0,0,0,3,292,423838,5489,7458,721.17,1.1,31,91
6593,6567,0.4,26,6567,431,6.5,1551,23.5,18.4,1218,49.4,6522,24,18,17,2,29,119,6407,98.6,0.4,0.3,0.3,0,0.4,1.8,96.9,82,63,0,63.5,0.8,2.6,87.2,14.2,1072,22.2,2992,210,7.5,76.9,66100,5.8,2546,2.56,15535,41778,11.5,173,26379,3795,107,2.8,3291,122,632,70726,21491,148,842,3.2,457,2016,535,0,0,0,0,0,0,0,0,35169,5385,26,3650,293537,43911,6641,569.47,11.5,31,93
7405,8340,-11.2,-935,8333,378,5,1517,20.2,23.4,1756,51.1,7397,8,57,17,3,34,120,7289,98.4,0.1,0.8,0.2,0,0.5,1.6,97,79,105,0,66.2,0.4,2.7,84.2,14.4,1565,18.6,3991,49,1.2,76.1,42100,8.1,3527,2.32,18380,39914,10.8,226,29305,4434,132,3,4938,123,563,137274,27800,236,2470,-4.7,514,4756,686,0,0,0,0,0,24.9,0,0,58853,7151,9,1600,363575,65516,8717,573.01,14.5,31,95
4499,4488,0.2,11,4488,252,5.6,895,20,27.1,1215,53,4273,5,23,152,1,22,325,3956,95.5,0.1,0.5,3.4,0,0.5,7.3,88.4,57,49,0,66,4.3,6.8,80.4,14.7,705,24,2162,46,2.2,75.3,51300,9.3,1887,2.35,16437,42270,11.1,131,28448,2888,88,3,3409,839,854,85217,24998,132,1384,76.3,262,2003,415,0,0,0,0,0,0,0,15785,31178,7133,3,256,205371,34888,7794,376.13,11.9,31,97
6479,6882,-5.9,-403,6882,381,5.8,1528,23.1,16,1054,50.2,6518,15,18,16,1,34,216,6322,98.7,0.2,0.3,0.2,0,0.5,3.3,95.8,83,74,0,58.6,1.6,4.1,88.5,21.3,968,18.5,2852,6,0.2,74.3,77600,4.4,2643,2.5,18118,46644,9.8,201,30644,4042,89,2.2,3550,-14,528,99986,28165,178,1735,11.4,477,3601,648,0,0,0,0,0,0,0,0,31063,4554,14,1817,331283,49743,7535,516.03,13.3,31,99
7821,8875,-11.9,-1054,8875,428,5.3,1698,21.2,20.3,1626,50.7,7858,13,75,25,0,53,380,7508,97.9,0.2,0.9,0.3,0,0.7,4.7,93.6,93,102,0,55.8,1.7,4.9,86.6,16.8,1529,16.4,5462,284,5.5,72.9,69300,8.1,3707,2.37,17421,36968,11.6,212,26380,4691,123,2.6,5462,-62,592,129239,23661,358,2836,-4.7,762,21782,1019,0,0,0,0,0,12.1,0,148915,128119,14672,14,2450,627842,70647,8804,1061.26,8.4,31,101
836,983,-15,-147,983,43,5.1,191,22.5,22.4,190,50.4,846,0,2,0,0,2,42,804,99.5,0,0.2,0,0,0.2,4.9,94.6,6,10,0,76.2,2.2,4.1,82.2,15.7,155,18.2,572,24,4.4,72.1,28200,3.6,409,2.4,11860,31005,16.5,18,20925,383,14,3.7,609,16,76,8087,13279,20,49,36.1,109,0,107,0,0,0,0,0,0,0,0,0,0,1,149,463280,6101,7178,773.29,1.3,31,103
3534,4089,-13.6,-555,4089,171,4.7,757,21,22.3,805,50.7,3521,12,30,4,1,34,163,3361,97.8,0.3,0.8,0.1,0,0.9,4.5,93.3,40,50,0,62.8,0.7,3.2,84.6,13.5,664,15.7,1969,-3,-0.2,76.3,49400,6.3,1727,2.33,17525,37656,12.5,100,27020,2031,57,2.8,2650,-206,482,56041,21148,144,1288,-9.2,324,2427,483,0,0,0,0,0,0,0,11754,43867,11047,0,0,549646,34134,9476,951.72,4.3,31,105
8498,9374,-9.3,-876,9374,488,5.6,1950,22.5,22.6,1958,51,7849,10,723,17,4,62,104,7766,90.6,0.1,8.3,0.2,0,0.7,1.2,89.6,102,132,0,68.9,1,3.5,82,14.4,1563,17.3,4903,130,2.7,75,42100,5.5,3811,2.4,13971,34490,14.9,214,24658,4705,141,3,4748,-199,1238,110521,23277,267,1532,7.7,645,3732,892,0,0,0,0,0,0,0,75723,68114,7483,25,2948,599468,75724,8739,1108.12,8.5,31,107
278728,250291,11.4,28437,250291,20318,7.4,65366,23.7,10.2,28210,49.8,251015,9281,1921,8700,272,4476,12564,239823,91.1,3.4,0.7,3.2,0.1,1.6,4.6,87,4068,1698,25,46.6,5.4,8.8,90.5,32.6,33485,17.8,116397,12180,11.7,60.5,105900,31.7,99187,2.4,21265,49277,10.9,9262,34079,158808,4471,2.8,204022,18662,34138,7632177,37409,7730,131035,3.7,17846,381082,22008,0,0,1.5,0.9,0,31.6,3865569,2250158,2871797,11199,1288,185318,448600,2027934,7357,838.88,298.3,31,109
35582,34632,2.7,950,34632,2504,7.1,8781,24.7,14.9,5279,50.7,34458,330,252,188,8,264,2055,32535,97.1,0.9,0.7,0.5,0,0.7,5.8,91.6,489,342,0,52.9,1.2,4.3,86.3,16.2,6347,16,16211,773,5,69.2,78200,14,14076,2.41,18696,44896,12.2,1033,29104,21792,597,2.7,23030,1933,3039,813453,35321,1047,11853,16.9,2122,0,2739,0,0,0,0,0,25.2,0,0,446166,12929,82,13653,1529011,244301,6882,2563.98,13.5,31,111
735,774,-5,-39,774,54,7.2,172,23.1,19.2,143,51.8,734,1,8,0,0,2,7,727,98.5,0.1,1.1,0,0,0.3,0.9,97.6,10,10,0,63.9,0.3,4.6,90.8,10.5,170,24.1,397,11,2.8,71.5,51700,1.3,316,2.45,14937,40727,10.6,18,24692,470,14,3,437,-18,78,7896,18069,21,69,25.5,64,0,83,0,0,0,0,0,0,0,0,0,0,0,0,359069,6951,9330,570.68,1.4,31,113
619,712,-13.1,-93,712,24,3.7,129,20,16.5,106,47.7,641,0,2,0,0,1,17,624,99.5,0,0.3,0,0,0.2,2.6,96.9,4,6,0,72.8,1,2.9,91.8,13.3,114,24.5,385,8,2.1,78.2,27500,0.5,289,2.46,12427,29523,15.1,6,9140,338,14,4.1,357,16,63,-1265,-3543,6,0,0,62,0,46,0,0,0,0,0,0,0,0,0,0,0,0,337542,4524,7025,569.71,1.2,31,115
514,533,-3.6,-19,533,23,4.6,111,22.1,17.1,86,51.2,494,0,4,2,0,2,8,486,98.4,0,0.8,0.4,0,0.4,1.6,96.8,4,7,0,70.6,0,1.2,88.6,22.2,109,28.9,291,8,2.8,67.3,40900,2.1,202,2.64,13055,37712,12.8,10,19990,295,6,2,283,23,40,3250,11484,10,22,46.7,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,528642,3346,6665,858.98,0.6,31,117
34020,35226,-3.4,-1206,35226,2563,7.5,8557,25.1,14.9,5101,50,33014,231,437,180,14,258,3710,29483,96.7,0.7,1.3,0.5,0,0.8,10.9,86.4,566,360,0,54.3,5.5,9.8,82.6,17,5147,13.7,15065,633,4.4,65.6,80100,23.1,13436,2.52,16804,40044,11.6,1036,29407,18985,619,3.3,28638,1103,3903,886414,30952,1367,19994,3.5,2385,45430,3527,0,0,0,0,0,21.5,1714451,0,565879,15743,74,11613,342167,218758,6409,572.57,61.5,31,119
7700,8204,-6.1,-504,8204,425,5.5,1801,23.4,19,1464,50.6,7595,21,22,20,1,31,210,7399,98.8,0.3,0.3,0.3,0,0.4,2.7,96.2,73,76,0,63.2,1,3.2,85.3,14.9,1391,20.7,3770,122,3.3,74.1,62700,6.1,3209,2.51,15958,41711,9.2,211,27153,4334,126,2.9,3805,104,617,95371,25065,237,1656,-14.1,651,3767,823,0,0,0,0,0,22.5,0,0,33882,4183,84,5528,283026,53884,7007,484.88,16.9,31,121
4989,5440,-8.3,-451,5440,307,6.1,1167,23.1,18.3,922,50.3,4952,7,51,13,0,24,628,4335,98.1,0.1,1,0.3,0,0.5,12.4,85.9,68,61,0,59.5,3.8,9.4,79.4,14.3,915,20.7,2477,17,0.7,71.4,49500,4.1,2138,2.49,14725,36590,16.4,131,26184,2771,76,2.7,2753,152,511,66431,24130,117,725,-6.9,393,3853,487,0,0,0,0,0,0,0,45026,21576,4078,5,947,872351,43165,8553,1423.75,3.8,31,123
3550,4038,-12.1,-488,4038,188,5.3,799,22.4,20.7,741,49,3532,1,19,1,0,19,52,3488,98.9,0,0.5,0,0,0.5,1.5,97.6,43,58,0,66.8,0.8,4.5,80.6,11.4,693,21.2,1771,-16,-0.9,74.7,45500,4.6,1577,2.49,16886,38372,12.1,100,27603,1993,53,2.7,2074,37,395,48649,23457,101,469,-6.2,267,623,371,0,0,0,0,0,0,0,30291,16378,4217,3,475,228985,29082,8142,441.32,9.2,31,125
7085,7576,-6.5,-491,7576,383,5.4,1390,19.7,18.8,1324,51.1,6863,45,27,54,3,47,126,6751,97.5,0.6,0.4,0.8,0,0.7,1.8,95.9,70,70,0,57.8,0.8,2.7,85.5,22.9,1322,17,3540,101,2.9,72.5,58200,11.7,3047,2.32,17004,41024,13.3,220,30812,3560,138,3.9,5383,-25,1605,195295,36280,207,1896,8.3,480,4780,648,0,0,0,0,0,0,0,29774,49613,6808,21,2261,255366,51564,7325,409.3,18.5,31,127
4467,5057,-11.7,-590,5057,271,6,905,20,24.8,1123,52,4490,5,9,11,0,18,82,4408,99.1,0.1,0.2,0.2,0,0.4,1.8,97.2,59,57,0,69.4,0.6,2.3,84.5,13.1,940,16.8,2556,26,1,80,33000,6,2218,2.26,15608,32777,11.7,117,25391,2271,60,2.6,3059,-204,410,55734,18220,180,1228,-2.8,374,2091,537,0,0,0,0,0,0,0,44243,41005,8437,2,160,350539,44550,9828,575.3,8.8,31,129
15549,15396,1,153,15396,971,6.2,3700,23.6,18.4,2875,50.6,15319,81,69,49,10,119,612,14717,97.9,0.5,0.4,0.3,0.1,0.8,3.9,94.1,195,178,0,58.3,1.4,3.5,85.6,18.1,2495,20.3,6955,388,5.9,74,78000,11.6,6060,2.48,17752,45018,9.4,435,27996,9056,272,3,9545,529,1227,255660,26785,471,5682,19.5,1077,17677,1388,0,0,0,0,0,22.2,269860,106213,99662,6446,43,5235,342521,97046,6202,615.69,25,31,131
2602,3087,-15.7,-485,3087,100,3.7,498,18.5,25.8,693,51.7,2657,1,6,9,0,13,25,2635,98.9,0,0.2,0.3,0,0.5,0.9,98.1,17,43,0,67.9,0.4,2.9,83.7,14.4,619,21.8,1610,23,1.4,80.7,30300,4.9,1339,2.27,16687,40497,13.1,83,30633,1572,44,2.8,1673,-16,302,39823,23803,71,577,27.9,221,788,280,0,0,0,0,0,0,0,5575,0,0,5,660,256818,28187,10494,431.57,7.1,31,133
